cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change
75_82,"['70_80', '70_80']",1,inf,20.635066666666663,14.277549999999998,15.000885405405405
80_36,"['79_21', '79_21']",1,inf,64.82723333333333,16.807199999999998,6.882691741741742
82_5,"['80_51', '81_65']",1,inf,21.555266666666668,36.45673333333333,12.554101441441441
82_71,"['79_35', '79_35']",1,inf,22.471166666666665,13.798153333333332,13.674164864864865
82_80,"['75_82', '73_18']",1,inf,19.7133,30.715000000000003,13.883111141141143
82_6,"['81_30', '81_65']",1,0.18662817643058577,31.029066666666665,28.730266666666665,9.73202075075075
80_16,"['79_89', '79_21']",1,0.18173950162373714,60.572333333333326,20.900333333333332,7.088947117117118
82_22,"['80_51', '73_18']",1,0.176021108105045,20.403333333333332,34.9255,13.035384414414414
82_89,"['81_19', '81_70']",1,0.15207506979870633,31.724866666666667,20.434099999999997,10.382003033033035
82_7,"['80_6', '80_6']",1,0.14311478916891684,20.166,15.769446666666667,14.034634804804808
82_66,"['80_51', '81_65']",1,0.14309734736338892,22.10063333333333,36.11396666666666,12.260155375375374
82_68,"['81_30', '81_37']",1,0.13681097218966243,39.7663,26.953533333333336,8.025313393393393
73_18,"['69_68', '69_68']",1,0.13366795815798005,19.972433333333335,32.006,13.499044954954954
82_24,"['81_41', '81_41']",1,0.12609443302997586,24.450166666666664,23.811933333333332,11.253524024024026
82_86,"['80_16', '81_30']",1,0.11924102143399132,57.65826666666666,17.796233333333333,7.46581876876877
82_31,"['81_51', '81_22']",1,0.11901406335963306,30.977833333333336,24.8056,10.627575075075073
82_10,"['81_25', '81_24']",1,0.11683053722966162,51.518499999999996,23.229233333333337,7.849704774774774
82_55,"['81_50', '81_30']",1,0.11599279892419534,37.17416666666667,27.4271,8.931063633633633
82_44,"['80_16', '81_22']",1,0.11540647511188974,47.85613333333333,20.674599999999998,8.54447942942943
81_70,"['80_16', '80_26']",1,0.11433411079363581,60.02453333333333,20.520233333333334,7.347907807807807
82_45,"['80_6', '80_86']",1,0.11358179498794907,20.479266666666664,32.94456666666667,13.337896996996998
82_18,"['80_36', '80_51']",1,0.10192311099458287,41.93043333333333,18.1909,9.378894294294293
82_28,"['81_25', '81_17']",1,0.10106775634945814,33.453466666666664,25.99666666666667,10.075826546546546
82_26,"['81_30', '80_51']",1,0.09020129666840801,23.2304,29.6437,11.757950990990992
82_50,"['81_22', '80_6']",1,0.08928516436394542,22.5697,21.729033333333334,12.779832132132134
81_50,"['80_78', '79_4']",1,0.08895338467403739,29.00006666666667,22.98636666666667,10.891612042042041
82_79,"['81_24', '81_41']",1,0.08883724375208275,52.35433333333333,16.697400000000002,8.227474414414415
82_29,"['80_86', '81_65']",1,0.08817995199849399,22.4708,27.539433333333335,12.052101321321322
80_51,"['79_12', '77_76']",1,0.0873063344506319,21.1568,32.92183333333333,12.557369249249254
82_54,"['80_36', '80_51']",1,0.08721539747894841,53.52893333333333,22.038666666666668,7.7448293993994
