cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change
25_11,"['24_56', '24_4']",1,inf,21.394099999999998,24.134013333333332,14.003199069069074
25_20,"['17_59', '17_59']",1,inf,28.059766666666665,14.287496666666668,13.026522222222225
26_41,"['16_80', '20_9']",1,inf,65.08966666666667,16.915733333333332,6.92907996996997
27_76,"['24_56', '24_56']",1,inf,22.28043333333333,15.732356666666666,14.425273543543545
28_0,"['27_37', '26_41']",1,inf,64.7769,17.074833333333334,6.919435945945946
28_22,"['27_26', '27_76']",1,inf,24.03826666666667,33.97046666666666,12.74393987987988
29_26,"['28_27', '28_22']",1,0.1767106496186291,35.5645,28.4914,9.12774966966967
29_88,"['27_48', '26_41']",1,0.1569398594357726,45.6731,23.454400000000003,8.714837447447449
29_74,"['28_53', '28_53']",1,0.13526330103305556,34.57086666666667,26.759766666666668,9.98762066066066
29_41,"['27_76', '28_22']",1,0.1346538736192814,23.021199999999997,31.987133333333333,13.262655915915914
29_73,"['28_89', '28_22']",1,0.12394807633063351,32.45366666666666,27.16973333333333,10.563192282282285
28_89,"['27_69', '27_33']",1,0.1238641174095998,54.24576666666667,21.2188,7.759769189189188
29_38,"['28_89', '27_76']",1,0.12158928244536785,31.153499999999998,25.8546,11.35260927927928
29_16,"['27_76', '28_20']",1,0.1210745205389305,23.333299999999998,15.426906666666666,13.852354714714714
29_4,"['28_89', '28_19']",1,0.1176909214216581,48.1658,22.618533333333335,8.007744624624626
29_24,"['28_27', '28_70']",1,0.11651312214176064,47.39836666666667,25.39356666666667,8.246114174174174
29_28,"['28_22', '25_11']",1,0.10973640150618685,22.237033333333333,31.076666666666664,13.594423153153153
28_20,"['27_76', '27_62']",1,0.10581454599638876,24.357766666666663,33.245266666666666,12.522721861861866
29_37,"['28_9', '28_87']",1,0.1035588899528047,33.27706666666666,29.16786666666667,10.413605405405406
29_54,"['28_17', '28_22']",1,0.10301839921578392,29.7426,30.571299999999997,11.035562282282285
29_46,"['25_11', '26_41']",1,0.10072263565860914,45.18046666666667,19.154966666666667,8.992434054054055
29_6,"['28_70', '28_9']",1,0.09765264874754523,42.93183333333334,23.851766666666666,8.38211159159159
29_59,"['28_22', '28_2']",1,0.09557184983236142,25.77916666666667,32.33606666666667,12.029034924924929
29_31,"['28_89', '28_70']",1,0.08817824122442836,51.446266666666666,22.1892,7.911433483483484
29_87,"['28_17', '25_20']",1,0.08765238002469349,28.632966666666665,15.431166666666664,12.277214174174171
29_64,"['28_17', '28_22']",1,0.08755525942775691,27.169466666666665,16.513433333333335,12.480590090090091
29_89,"['28_2', '28_17']",1,0.08686379824348167,39.3209,17.907833333333333,9.989895795795796
29_36,"['28_20', '28_2']",1,0.0841219521282667,27.9902,29.5111,11.41189159159159
29_0,"['28_87', '28_9']",1,0.08227169800170074,36.9874,19.270200000000003,9.869065465465466
28_70,"['27_77', '27_81']",1,0.0816516974765328,51.19853333333334,19.687066666666666,8.071274744744747
29_30,"['28_9', '28_75']",1,0.08154714016858737,31.976733333333332,17.017733333333332,11.820512072072072
29_1,"['28_0', '28_74']",1,0.08138983017469115,54.9639,21.465866666666667,7.608160780780781
29_33,"['25_11', '28_59']",1,0.07962068183369028,37.4393,17.5641,10.617591891891893
29_78,"['28_75', '28_0']",1,0.07948220616470426,56.53703333333333,16.893666666666665,8.156103123123122
29_19,"['25_11', '27_26']",1,0.07945726503301771,23.485833333333332,30.95143333333333,12.786751531531534
29_71,"['25_20', '25_20']",1,0.07721471501017253,27.9259,14.329313333333333,13.03055105105105
29_68,"['28_20', '25_11']",1,0.07645619054453982,22.91763333333333,15.73177,13.575892012012012
29_61,"['25_20', '28_59']",1,0.07632060007621629,41.58656666666666,16.741733333333332,9.722850870870872
29_5,"['27_26', '28_22']",1,0.07504610812912497,24.414666666666665,30.406666666666666,12.493406546546547
29_48,"['25_20', '28_63']",1,0.07383376357288089,26.340433333333333,15.856566666666668,12.732059459459458
