cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
0_72,[],1,inf,41.125,16.5286,8.811318
0_76,[],1,inf,21.2494,16.7019,9.930236
1_52,"['0_62', '0_9']",1,inf,42.3453,13.0544,9.947035000000001
1_78,"['0_76', '0_15']",1,inf,25.341,15.1961,10.263372
0_19,[],1,0.5432910803776085,38.4994,16.2325,9.168851
0_78,[],1,0.3504867862762457,28.2752,16.2611,9.586084999999999
1_84,"['0_38', '0_84']",1,0.10149053504907875,21.563,15.6239,10.002889
0_58,[],1,0.10082169749860037,35.1934,14.2435,10.006639
0_13,[],1,0.09967046370749252,24.5259,15.2713,9.969257
0_20,[],1,0.062314855014061324,40.184,13.1719,9.930236
1_41,"['0_16', '0_18']",1,0.035997762168053185,42.3361,14.5739,9.875677
1_31,"['0_65', '0_84']",1,0.034199502184052356,24.9213,17.0654,9.886202
0_35,[],1,0.027666481789593092,32.0289,14.8633,9.942719
1_38,"['0_13', '0_25']",1,0.02580436305674898,25.4956,15.0822,9.922248999999999
1_82,"['0_15', '0_9']",1,0.02417150622525929,40.3751,14.6772,9.922248999999999
1_39,"['0_83', '0_80']",1,0.011588686804459368,29.0674,15.4532,9.916942
0_32,[],1,0.010914054897092622,35.2469,14.5845,9.930123
1_19,"['0_56', '0_17']",1,0.0063802761003250285,27.3544,15.4567,9.903458
1_60,"['0_19', '0_58']",2,0.10017135857664324,42.7589,16.378,9.649550000000001
1_25,"['0_76', '0_77']",2,0.04802816611337031,34.4476,16.6706,9.868679
1_62,"['0_81', '0_56']",2,0.029494411639853908,27.3167,19.2727,9.904115000000001
1_14,"['0_9', '0_66']",2,0.027252323855386708,35.2529,16.555,9.889952
1_20,"['0_52', '0_73']",2,0.023049792440452136,25.8012,16.8612,9.936285
1_83,"['0_15', '0_20']",2,0.02197306014846909,45.035,15.4312,9.955219
1_49,"['0_76', '0_50']",2,0.019098677047055652,28.229,15.6504,9.916796000000001
1_33,"['0_10', '0_96']",2,0.017602636475928905,25.4329,18.1538,9.966673
1_69,"['0_9', '0_83']",2,0.015472721608876153,32.6324,15.5497,9.903458
1_58,"['0_77', '0_64']",2,0.014787081766408585,26.9732,21.4751,9.916826
1_45,"['0_82', '0_41']",2,0.012259890377816583,28.0478,17.3049,9.890044
0_25,[],2,0.006341306492514614,25.8134,15.523,9.942087
1_15,"['0_24', '0_41']",3,0.2411458413903968,51.8305,25.1877,9.802019999999999
1_36,"['0_69', '0_93']",3,0.08616425406444395,46.2476,17.1188,9.847745
1_89,"['0_76', '0_0']",3,0.04258527947306668,45.3714,15.8726,9.930236
1_66,"['0_95', '0_28']",3,0.03237804904014,39.4364,15.5843,9.934498000000001
1_44,"['0_83', '0_30']",3,0.028912194127813352,29.229,17.2267,9.922163999999999
1_87,"['0_90', '0_41']",3,0.028750714496282342,41.7967,16.0059,9.908871999999999
1_28,"['0_71', '0_73']",3,0.027733574551341553,27.7161,17.7348,9.941316
1_10,"['0_73', '0_55']",3,0.02656619151856964,28.8356,15.5663,9.969257
