cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
0_72,[],1,inf,41.125,16.5286,8.811318
0_76,[],1,inf,21.2494,16.7019,9.930236
1_52,"['0_62', '0_9']",1,inf,42.3453,13.0544,9.947035000000001
0_19,[],1,0.4258407760143039,38.4994,16.2325,9.168851
0_78,[],1,0.2945246189406006,28.2752,16.2611,9.586084999999999
2_43,"['0_72', '0_72']",1,0.19507831804310669,40.2817,16.6289,8.811318
0_13,[],1,0.09084221224456764,24.5259,15.2713,9.969257
1_84,"['0_38', '0_84']",1,0.08642568686842961,21.563,15.6239,10.002889
2_22,"['1_62', '1_39']",1,0.07989222909180461,26.9077,24.1843,9.889812
0_20,[],1,0.03957398380655634,40.184,13.1719,9.930236
0_58,[],1,0.037947023382042165,35.1934,14.2435,10.006639
2_64,"['0_78', '1_62']",1,0.02972121036850295,26.7316,19.9191,9.916826
2_69,"['1_45', '0_58']",1,0.023582905606304314,30.1636,15.2166,9.860939000000002
2_2,"['1_84', '0_35']",1,0.019678802545014966,27.5374,15.8008,9.925903
2_80,"['0_58', '0_58']",1,0.018532763549997746,35.694,14.2625,10.005619
2_42,"['1_39', '0_72']",1,0.01846946068532442,36.1373,14.3276,9.947121
2_83,"['0_32', '1_52']",1,0.01789203721618578,27.0833,16.6152,9.889952
2_1,"['0_32', '1_38']",1,0.016537480846721544,43.5938,14.6645,9.903458
2_26,"['0_58', '0_76']",1,0.014581340757781114,28.0183,15.3639,9.916942
1_78,"['0_76', '0_15']",1,0.01365161604655749,25.341,15.1961,10.263372
2_87,"['0_58', '1_41']",1,0.009938550502464491,40.9555,14.4852,9.909227
2_58,"['1_38', '0_72']",1,0.0092057726061894,35.3895,14.5389,9.942625999999999
2_73,"['1_82', '0_13']",2,0.14948042109571796,25.2743,15.374,10.039941999999998
2_11,"['1_14', '1_49']",2,0.05776551518876931,29.9097,17.8432,9.853768999999998
2_72,"['1_60', '1_19']",2,0.03117944500723269,34.2085,15.9956,9.916942
2_39,"['1_78', '0_78']",2,0.027561674947624723,32.494,18.3017,9.809612
2_56,"['0_20', '1_52']",2,0.026978457841377652,37.9382,14.5461,9.962499
2_33,"['1_38', '0_58']",2,0.02446367185000079,33.1811,16.419,9.934161999999999
2_89,"['1_60', '0_13']",2,0.020849183382788197,25.4651,18.2124,9.934707
2_55,"['0_76', '1_49']",2,0.018128566185863285,35.146,15.9405,9.878165000000001
2_46,"['0_58', '0_20']",2,0.015983610747459027,33.8466,15.6813,9.930123
2_61,"['1_19', '0_13']",2,0.011290273731304706,26.7584,17.0241,9.950470999999999
2_9,"['1_39', '1_31']",2,0.009927747493036385,35.2387,15.2995,9.904875
2_85,"['1_82', '1_52']",2,0.008360506036077655,42.3264,14.4738,9.966269
2_57,"['1_82', '1_62']",2,0.007481376813253871,28.0508,17.5184,9.908472
2_51,"['1_82', '1_19']",2,0.007273796849314768,32.5141,16.5486,9.916942
2_16,"['0_19', '1_41']",2,0.006295044513594438,40.2725,14.4906,9.94658
