cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
18_69,"['16_50', '17_49']",1,inf,-9.11266,-13.5527
18_60,"['17_46', '17_9']",1,inf,-11.903,-12.3743
18_43,"['16_47', '17_9']",1,0.002040773948395249,-10.3658,-12.4558
18_46,"['17_85', '16_47']",1,0.0014800962857304933,-9.36382,-12.5759
18_15,"['17_65', '16_22']",1,0.0013479897755584171,-11.5985,-12.3883
18_85,"['16_47', '17_88']",1,0.0005050285865795236,-10.0684,-12.5556
17_49,"['15_35', '16_7']",2,0.004588089237070898,-9.29632,-14.2173
17_9,"['16_86', '16_32']",2,0.0026815958412478055,-12.6064,-12.4053
18_61,"['15_74', '15_74']",2,0.001975664850793697,-11.6718,-12.494
17_46,"['16_86', '16_22']",2,0.00101717576525886,-11.0463,-12.5215
18_3,"['16_22', '15_35']",2,0.0007478057258666652,-9.5262,-12.7482
16_47,"['15_30', '15_78']",2,0.0007314370300206493,-9.41007,-12.7924
18_27,"['17_88', '17_85']",2,0.0006798825577908651,-9.77656,-12.6203
18_39,"['16_47', '17_65']",2,0.0004906498144533271,-9.76388,-12.7377
18_82,"['16_47', '17_41']",2,0.00042754154847802106,-9.37489,-13.3481
18_51,"['17_53', '17_85']",2,0.000319400772059802,-9.37364,-13.7133
17_19,"['16_47', '16_41']",2,0.00018211056723881167,-10.6512,-12.6134
18_25,"['17_65', '17_38']",2,0.0001695982847650925,-10.2713,-12.6187
15_74,"['14_51', '14_64']",3,0.002889566349418147,-11.8028,-12.4953
18_33,"['17_88', '16_47']",3,0.0017861346735624421,-9.64283,-12.799
17_88,"['15_78', '16_47']",3,0.0013154388887114078,-10.2409,-12.7781
18_59,"['17_46', '17_46']",3,0.0012299017667058425,-11.0939,-12.528
18_7,"['16_48', '17_65']",3,0.0009797191100535674,-9.46378,-13.0309
18_84,"['17_2', '17_16']",3,0.0006131730249515294,-10.2701,-12.7135
18_47,"['16_50', '17_20']",3,0.0005610744066030728,-9.39111,-13.6081
17_2,"['16_47', '16_41']",3,0.0004132181239438402,-10.4091,-12.6223
18_8,"['15_35', '16_7']",4,0.9785484027260178,-9.43517,-14.6121
18_71,"['15_35', '16_48']",4,0.00467611645695875,-9.45691,-14.2777
18_49,"['16_86', '17_53']",4,0.0020952805824853917,-11.2649,-12.5468
18_70,"['16_47', '17_9']",4,0.001305887124426364,-11.1753,-12.6247
18_89,"['17_53', '17_46']",4,0.0010649320351060903,-10.0731,-12.8858
18_17,"['16_50', '17_41']",4,0.0008305147627255668,-9.49828,-13.3034
18_9,"['17_19', '17_19']",4,0.0007058878265575851,-10.6008,-12.668
18_48,"['17_65', '17_53']",4,0.000511419391113368,-9.9651,-13.1084
18_21,"['16_47', '16_50']",4,0.00019436658332508622,-9.83992,-13.1549
18_56,"['15_74', '17_2']",5,0.00495522455062343,-12.2424,-12.6093
17_53,"['16_7', '16_47']",5,0.0022210265477233884,-9.54865,-13.7186
18_68,"['17_41', '17_16']",5,0.0014230613960557656,-9.70167,-13.4613
18_13,"['17_19', '17_6']",5,0.0013202893094776756,-10.2786,-13.1404
18_32,"['17_49', '17_82']",5,0.0011067517442498072,-9.74435,-13.4144
18_50,"['16_22', '17_82']",5,0.0009827633265022252,-11.4829,-12.6617
18_53,"['17_19', '17_82']",5,0.0008766479924695795,-11.6662,-12.6138
18_26,"['17_85', '17_41']",5,0.0008270075468401497,-9.96424,-13.1745
18_20,"['17_76', '16_7']",5,0.0007548207907802731,-10.613,-13.0626
18_2,"['16_47', '17_82']",5,0.0007043392423714191,-10.6463,-12.7189
18_57,"['15_35', '17_19']",5,0.00068247603645317,-10.0863,-13.1485
18_87,"['15_35', '15_35']",5,0.00045560730106314297,-9.50838,-14.0138
15_35,"['14_46', '14_14']",5,0.00043097501954405306,-9.50253,-14.0144
18_37,"['17_85', '17_49']",5,0.00037506649235047437,-10.37,-13.0673
18_65,"['15_74', '17_76']",6,0.0029834602315643626,-12.5293,-12.6209
18_45,"['17_16', '15_35']",6,0.002455448436523587,-9.69457,-13.9843
18_88,"['16_50', '15_74']",6,0.0016731081136220102,-10.0579,-13.2215
18_16,"['17_85', '16_22']",6,0.0012874538055752144,-10.6947,-12.7674
18_76,"['16_22', '17_16']",6,0.001032712035976965,-10.0032,-13.3438
18_73,"['15_35', '15_35']",6,0.00039103159758352397,-9.51225,-14.0427
18_38,"['17_85', '17_49']",6,0.0003403090732486858,-9.76286,-13.4376
18_23,"['17_9', '17_41']",6,0.00032966328042736417,-10.6046,-13.1136
18_40,"['17_2', '17_88']",6,0.00015864080000939644,-10.658,-12.9092
18_36,"['17_9', '15_74']",7,0.9615591375593655,-12.7466,-12.6484
18_4,"['17_10', '17_53']",7,0.002171734111250167,-9.91756,-13.5322
18_11,"['17_10', '17_49']",7,0.0021377665085676044,-9.83957,-13.8578
18_22,"['17_49', '17_53']",7,0.001936357785449988,-9.74678,-14.0792
18_63,"['16_86', '17_19']",7,0.0017519826403800637,-10.8191,-12.9074
18_67,"['16_22', '17_10']",7,0.0016083306148359277,-9.84957,-13.8157
18_83,"['17_16', '16_50']",7,0.000986123374072009,-9.82271,-14.0581
18_0,"['17_9', '17_49']",7,0.0009122098853093215,-10.1291,-13.2775
18_66,"['15_74', '15_35']",7,0.0006911666256643256,-11.05,-12.8065
18_74,"['15_74', '17_2']",7,0.0005493008196017686,-10.9663,-12.813
18_6,"['15_35', '16_22']",8,0.001869345013966669,-11.4268,-12.8324
18_62,"['15_74', '17_10']",8,0.0017567381336567045,-10.8762,-13.2566
18_10,"['16_50', '17_76']",8,0.0015451454972752886,-10.9883,-12.9971
18_41,"['17_53', '16_50']",8,0.0014631136042684895,-10.1767,-13.3301
18_1,"['17_85', '17_49']",8,0.001170335271312278,-9.95904,-13.6548
18_75,"['17_85', '15_35']",8,0.0007881594292049226,-9.94994,-14.0414
18_29,"['17_38', '17_82']",8,0.0007535875604822483,-10.9658,-13.1557
18_30,"['17_88', '16_7']",9,0.0014855411065547888,-10.743,-13.3675
18_44,"['17_9', '16_86']",9,0.0014741856020717716,-12.5756,-12.8324
18_31,"['17_82', '17_20']",9,0.0012207553460556939,-10.9189,-13.364
18_18,"['16_22', '17_41']",9,0.0011810994045483426,-10.4649,-13.3728
18_5,"['16_50', '17_38']",9,0.001099183134964827,-9.98375,-13.7016
18_86,"['17_9', '17_10']",9,0.0010679283932836748,-11.531,-12.9143
18_58,"['17_76', '17_16']",9,0.0007918599186550985,-10.9925,-13.2804
18_54,"['17_10', '16_22']",9,0.000701653465752511,-10.3826,-13.4569
18_55,"['16_22', '17_19']",9,0.0005838771488343511,-11.143,-13.0789
18_64,"['17_20', '16_22']",10,0.001954187237539035,-10.4733,-13.5993
18_14,"['17_9', '17_49']",10,0.0017067764419303525,-11.5772,-12.9223
18_35,"['17_16', '15_35']",10,0.0011734042544300314,-10.1194,-14.2346
18_52,"['17_88', '17_29']",10,0.0011598780576811249,-10.4158,-13.614
18_28,"['16_47', '15_74']",10,0.0006920967637245749,-11.1738,-13.0881
18_78,"['17_10', '17_16']",10,0.0006761077683334255,-10.6583,-13.4252
18_77,"['16_48', '16_50']",10,0.0005684277610970324,-10.269,-14.0674
18_81,"['16_86', '17_16']",10,0.0004050104410506008,-11.1429,-13.3248
18_80,"['17_85', '17_9']",11,0.003557715377338203,-12.3095,-13.0421
18_42,"['17_49', '15_74']",11,0.0025393567041720475,-10.5949,-13.7933
18_34,"['17_29', '17_46']",11,0.0007679244445009858,-11.1343,-13.4382
18_24,"['17_85', '17_85']",11,0.0003260645651414246,-11.1746,-13.1252
18_72,"['16_50', '15_74']",12,0.0020666536402981473,-11.335,-13.2902
18_19,"['17_82', '15_35']",13,0.0010730608795272837,-11.4948,-13.5641
18_12,"['15_35', '17_88']",14,inf,-99.0,-99.0
18_79,"['17_46', '17_46']",14,1.9337393020885207,-99.0,-99.0
