cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
20_78,"['18_69', '19_32']",1,inf,-8.61547,-13.1949
20_22,"['19_73', '19_77']",1,inf,-10.7448,-12.0228
20_0,"['19_26', '19_33']",1,0.004215394751708357,-9.00958,-13.0622
20_37,"['19_29', '19_59']",1,0.0011692765409730913,-10.305,-12.1679
20_68,"['19_26', '19_42']",1,0.0009457541261293949,-9.06619,-12.6418
20_49,"['19_59', '19_26']",1,0.0009266569951941018,-9.85523,-12.1903
20_45,"['19_3', '19_59']",1,0.0007991615837186116,-9.33182,-12.4914
20_40,"['19_26', '19_81']",1,0.0007024031551755986,-9.73512,-12.2233
20_73,"['19_33', '18_46']",1,0.0006477911269658783,-9.36149,-12.4202
20_5,"['19_77', '19_46']",1,0.000546132750751885,-9.29607,-12.5121
19_26,"['18_3', '18_69']",1,0.0005361753244296772,-9.02824,-12.787
19_77,"['17_9', '18_69']",1,0.0004777810079278312,-9.70557,-12.263
20_4,"['19_81', '19_59']",1,0.00034677833841324063,-9.57148,-12.2707
20_44,"['18_46', '19_29']",1,0.0002489478003048161,-9.42166,-12.2842
19_83,"['18_51', '17_49']",2,0.07319220186700517,-8.72725,-14.6084
18_69,"['16_50', '17_49']",2,0.0030056569789747387,-9.11266,-13.5527
19_59,"['18_60', '18_85']",2,0.002907326048146031,-10.8738,-12.0565
20_19,"['19_46', '18_69']",2,0.0022433391167661775,-9.04287,-13.9505
19_81,"['18_46', '18_85']",2,0.0016898646780355894,-9.27631,-12.7107
20_50,"['19_26', '19_65']",2,0.0008956280689763379,-9.43115,-12.3942
20_63,"['19_65', '19_59']",2,0.0004816396601638344,-9.94156,-12.1928
20_86,"['18_46', '18_46']",2,0.0004592006171965469,-9.35276,-12.5521
19_33,"['18_46', '18_85']",2,0.0003336191995061755,-9.40103,-12.541
20_83,"['19_59', '19_59']",3,0.003221393004773732,-10.9455,-12.0988
20_17,"['19_33', '19_83']",3,0.002524514878954466,-9.15892,-13.6321
20_33,"['19_29', '19_26']",3,0.001553096073905622,-10.1113,-12.2943
20_75,"['19_83', '19_68']",3,0.0011867027607318438,-9.13241,-13.6565
20_71,"['19_36', '19_36']",3,0.0007741082049581717,-9.30042,-13.3541
18_46,"['17_85', '16_47']",3,0.0007617817924794365,-9.36382,-12.5759
20_77,"['19_81', '18_46']",3,0.0006711244648365696,-9.31769,-12.8846
20_31,"['19_52', '19_26']",3,0.00046529945106858647,-9.53351,-12.4075
19_29,"['18_43', '18_46']",3,0.00031004069135636694,-10.3113,-12.2384
20_14,"['19_60', '19_43']",4,0.9677647679806276,-11.7082,-12.2392
20_11,"['18_69', '19_83']",4,0.002063977144208672,-9.30483,-13.897
20_67,"['19_81', '19_59']",4,0.0016543061691538306,-10.3648,-12.3475
19_36,"['18_82', '18_82']",4,0.00115490727040293,-9.3469,-13.3551
20_80,"['19_42', '19_65']",4,0.0009124587680943894,-9.66673,-12.5262
20_56,"['19_77', '19_46']",4,0.0009056825315320158,-9.4811,-12.7233
20_74,"['19_42', '19_29']",4,0.0008309125381765047,-9.93168,-12.4605
20_26,"['19_73', '19_65']",4,0.0006243199164620925,-10.6485,-12.2807
20_87,"['19_70', '19_26']",4,0.000503876905316055,-9.39418,-12.7242
20_64,"['19_59', '19_42']",4,0.0002487983533875891,-9.9529,-12.4089
20_18,"['19_65', '19_42']",4,0.00022860742665486918,-9.54091,-12.548
20_6,"['19_43', '19_59']",5,0.00570778724290338,-11.4629,-12.2843
20_52,"['19_70', '19_70']",5,0.0009634253965955944,-10.1719,-12.4546
20_85,"['18_46', '19_46']",5,0.0008438046711078479,-9.39762,-12.9746
20_3,"['19_26', '19_73']",5,0.0007988479542012496,-9.62084,-12.5955
20_9,"['19_73', '19_83']",5,0.0006192499691559829,-10.0388,-12.55
20_29,"['19_77', '17_49']",5,0.00047129561102966913,-9.60304,-12.7703
20_36,"['18_46', '19_75']",5,0.000236591617530926,-9.51394,-12.7787
20_54,"['19_43', '19_65']",6,0.0032508823305068954,-11.5546,-12.3868
20_15,"['19_65', '19_70']",6,0.0019004118248125044,-10.5492,-12.5869
20_84,"['19_3', '19_26']",6,0.0013486522053782655,-9.5101,-13.1188
20_32,"['19_26', '19_78']",6,0.001303441220187028,-10.6745,-12.5019
20_62,"['19_48', '19_29']",6,0.0012286382353516893,-10.2261,-12.6166
20_48,"['19_81', '19_42']",6,0.000980913184829381,-9.80264,-12.6321
20_2,"['19_26', '19_32']",6,0.000628099758368546,-9.54904,-12.8108
20_35,"['19_52', '18_46']",6,0.0005725559396122014,-9.71597,-12.7537
20_61,"['18_69', '19_26']",6,0.0005545332450562615,-9.40512,-13.1479
20_53,"['19_81', '19_26']",6,0.00028665267577381384,-9.51413,-12.8626
20_79,"['19_75', '19_36']",7,0.0012867334487686585,-9.41239,-13.234
20_27,"['19_81', '19_68']",7,0.0006291799221041394,-9.57273,-12.848
20_7,"['19_73', '18_69']",7,0.00043920018303106204,-9.83262,-12.6659
20_46,"['19_36', '19_75']",7,0.00039420459782380743,-9.95519,-12.6376
20_72,"['19_83', '19_29']",7,0.00034288887204678327,-9.54482,-12.8628
20_69,"['19_75', '19_42']",7,0.0003120800891197178,-10.323,-12.6223
20_89,"['19_42', '19_59']",7,0.00024152929998844962,-9.93666,-12.6527
20_88,"['19_36', '19_59']",8,0.0008061364566972161,-10.1276,-12.6648
20_58,"['19_33', '19_32']",8,0.0007007311104849054,-9.99849,-12.7346
20_25,"['19_26', '19_76']",8,0.0005683687428183411,-9.54932,-13.1984
20_8,"['19_75', '19_81']",8,0.0004505583531552917,-10.213,-12.6533
20_16,"['19_77', '19_59']",8,0.0003426687586490016,-9.58065,-12.8567
20_20,"['19_42', '19_70']",8,0.00029907266415798555,-9.9459,-12.7685
20_47,"['19_26', '19_70']",9,0.005856649498101994,-11.0492,-12.6533
20_60,"['19_26', '19_76']",9,0.0009315614769213349,-9.55978,-13.2962
20_39,"['19_68', '19_70']",9,0.0008955984182528538,-10.0529,-12.7445
20_82,"['19_65', '19_32']",9,0.0006938133018180198,-9.58853,-13.1744
20_42,"['19_29', '18_69']",9,0.0006927080812011099,-9.82124,-12.9038
20_66,"['19_75', '19_81']",9,0.0006116819621365747,-10.1763,-12.6834
20_65,"['19_68', '19_36']",9,0.0005085020020915165,-9.73238,-13.0418
20_76,"['18_46', '19_77']",9,0.0004229215125179498,-9.99656,-12.7977
20_51,"['19_65', '19_70']",9,0.00041868992931765763,-10.186,-12.6651
20_57,"['19_33', '18_69']",10,0.00262855796105742,-9.64438,-13.4344
20_30,"['19_78', '19_81']",10,0.002163749448405443,-10.4807,-12.7064
20_38,"['19_70', '19_52']",10,0.0014271646346758024,-10.382,-12.7214
20_23,"['19_83', '19_75']",10,0.0009624067714421368,-9.65308,-13.2944
20_1,"['19_65', '18_69']",10,0.0002694284032947374,-10.1728,-12.8952
20_34,"['19_78', '19_46']",10,0.00022038253977015105,-10.3007,-12.7933
20_41,"['17_49', '19_29']",11,0.0019126457650069993,-10.6321,-12.9266
20_70,"['19_81', '19_76']",11,0.0015358935175514982,-10.2962,-12.9934
20_59,"['19_70', '19_78']",11,0.001447930469545426,-10.7617,-12.7688
20_28,"['18_46', '17_49']",11,0.0007102528440678416,-9.70552,-13.6338
20_12,"['19_43', '19_83']",12,0.0017610893497433024,-9.74848,-13.6925
20_81,"['19_68', '19_68']",12,0.0010189361939791546,-10.3286,-13.0364
20_43,"['19_36', '19_46']",12,0.00043412447847585446,-10.3165,-13.1561
20_24,"['17_49', '19_46']",13,0.007814204696412839,-9.84192,-14.0556
20_21,"['19_83', '19_43']",13,0.0025968641904829176,-9.8998,-13.7876
20_10,"['19_26', '17_49']",13,0.0015511010625486826,-9.97845,-13.7447
20_55,"['19_81', '19_26']",14,0.9704286693066443,-10.0502,-20.0424
20_13,"['19_36', '18_46']",15,inf,-99.0,-99.0
