cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
15_35,"['14_46', '14_14']",1,inf,-9.50253,-14.0144
15_74,"['14_51', '14_64']",1,inf,-11.8028,-12.4953
15_61,"['13_56', '14_46']",1,0.002698616683404838,-10.1095,-13.7436
15_15,"['14_53', '14_64']",1,0.0026269157254507833,-10.332,-13.2964
13_56,"['12_57', '12_31']",1,0.0010767481605116563,-11.6996,-12.9725
15_78,"['12_18', '14_68']",1,0.00099884098463168,-10.2847,-13.4037
15_22,"['14_20', '14_64']",1,0.0006101725609044379,-10.8515,-12.9756
15_30,"['13_56', '14_64']",1,0.00038444940972756257,-11.0128,-12.9743
15_66,"['14_85', '14_53']",1,0.0003220048462738939,-10.2474,-13.603
13_71,"['12_71', '12_18']",2,0.049921831940236465,-9.98505,-14.9843
15_55,"['13_56', '13_67']",2,0.005120620101675936,-13.7388,-12.7232
14_51,"['13_67', '13_67']",2,0.003531671550233202,-13.8432,-12.7013
15_38,"['14_9', '14_14']",2,0.002497632912699239,-10.1916,-14.6691
15_67,"['13_7', '13_67']",2,0.0023525631499296605,-12.2075,-12.8674
15_25,"['13_56', '14_51']",2,0.0014103701757377136,-12.8126,-12.734
14_46,"['13_26', '13_16']",2,0.001344724335052898,-10.7293,-13.4025
15_28,"['14_51', '13_67']",2,0.0012442549037277844,-13.8142,-12.7056
15_88,"['14_46', '13_31']",2,0.0011818141935660154,-10.852,-13.0438
15_40,"['14_85', '14_46']",2,0.0011135453247943675,-11.3699,-12.9919
15_58,"['13_67', '14_46']",2,0.0009659519832784721,-12.0407,-12.9146
15_49,"['14_46', '14_85']",2,0.0007862942584347209,-10.215,-13.8542
14_53,"['13_26', '13_3']",2,0.0004833671276965346,-10.2321,-13.8415
15_43,"['13_16', '14_46']",2,0.00048202521724838407,-10.6037,-13.6405
15_34,"['13_67', '14_35']",3,0.006111901254295728,-12.9488,-12.7875
15_89,"['14_53', '14_14']",3,0.001680774496888787,-10.625,-14.264
15_10,"['14_51', '13_56']",3,0.0014874892995653032,-12.9012,-12.9151
15_85,"['14_67', '14_20']",3,0.0012753291386790014,-10.8983,-13.0864
15_77,"['14_14', '14_64']",3,0.0012309830466114232,-10.6909,-13.96
15_60,"['14_14', '13_71']",3,0.001017611538476961,-10.2179,-14.6608
15_63,"['14_64', '12_18']",3,0.0006687809862893544,-10.2484,-14.2813
15_46,"['14_68', '14_64']",3,0.0006489779381566385,-12.0651,-12.9356
14_14,"['13_71', '12_63']",3,0.0005943897920025826,-10.2005,-14.792
13_7,"['12_31', '12_81']",3,0.0003800408024522846,-10.691,-13.7725
15_37,"['14_14', '13_16']",4,0.0052286721569399005,-10.4988,-14.8177
15_23,"['14_46', '14_32']",4,0.002726027053899383,-10.8135,-14.1823
15_79,"['14_68', '14_14']",4,0.0024090271831194564,-10.601,-14.421
15_26,"['13_67', '14_18']",4,0.0023951992131371032,-13.9127,-12.8525
14_20,"['13_56', '13_67']",4,0.0022500816523431766,-12.2318,-12.9377
15_17,"['14_32', '13_7']",4,0.001658826892648822,-10.6517,-14.3046
15_53,"['13_56', '14_68']",4,0.0011787988202307158,-11.7452,-13.1114
15_20,"['14_53', '13_56']",4,0.0009906127595403324,-10.9037,-13.3499
15_1,"['13_56', '13_26']",4,0.0006554813768689498,-10.9977,-13.3348
15_83,"['14_10', '14_46']",4,0.0004920685365660429,-11.2365,-13.1426
14_64,"['12_57', '13_52']",4,0.0002672234174645082,-11.1692,-13.1803
15_12,"['13_7', '14_64']",5,0.9716549419727302,-10.7036,-18.5495
15_32,"['14_10', '13_56']",5,0.00195519508006667,-12.4874,-13.1309
15_44,"['14_35', '14_67']",5,0.0012153933964527271,-12.8374,-13.1124
15_64,"['14_21', '13_56']",5,0.0011620974360765232,-11.9246,-13.1322
14_0,"['13_52', '13_67']",5,0.0010845622319004729,-11.6421,-13.1709
15_65,"['14_44', '14_14']",5,0.0010650206379919558,-10.8156,-14.4139
15_84,"['14_46', '14_53']",5,0.0010640983333598886,-10.9673,-13.4092
15_2,"['13_16', '14_9']",5,0.0007866825864791793,-10.8595,-14.2858
15_5,"['14_68', '14_67']",5,0.0007144192641347851,-11.4002,-13.1761
15_39,"['14_44', '14_46']",5,0.0006067119200071513,-10.971,-13.3586
15_4,"['13_67', '13_7']",5,0.0005584504501627395,-11.5968,-13.1734
15_3,"['14_68', '13_7']",5,0.0003164604420788064,-11.1642,-13.3366
15_56,"['14_32', '13_56']",6,0.0017974408508182674,-12.6566,-13.1939
15_31,"['14_85', '13_71']",6,0.0017259120025641633,-11.0289,-13.5941
15_42,"['14_0', '13_56']",6,0.0016070532945031053,-11.4515,-13.2487
15_50,"['14_85', '14_67']",6,0.0008727719521599564,-11.1697,-13.4307
15_47,"['13_56', '13_71']",6,0.0005522323646868311,-11.3715,-13.3935
15_59,"['14_64', '13_67']",7,0.0013938970413901858,-13.7545,-13.2814
15_29,"['14_44', '14_64']",7,0.0013867696460673118,-11.2111,-13.53
15_0,"['14_67', '14_64']",7,0.0012404739424428002,-11.1115,-13.7667
15_14,"['14_35', '14_37']",7,0.0009790822090557114,-11.1214,-13.7177
15_6,"['13_7', '14_64']",7,0.0006782149426031823,-11.1565,-13.6487
15_41,"['14_0', '14_67']",7,0.0005715328779156918,-11.3947,-13.4442
15_52,"['13_31', '14_20']",7,0.00040142876835867617,-11.914,-13.3017
15_18,"['14_20', '14_10']",8,0.002069836700773978,-12.3707,-13.3203
15_72,"['13_56', '14_37']",8,0.0014992371956295456,-11.4823,-13.5491
15_21,"['14_53', '13_67']",8,0.0006558992199511917,-11.7782,-13.5456
15_76,"['13_67', '13_7']",8,0.00056917482952066,-12.028,-13.5375
15_68,"['14_68', '14_32']",8,0.00029317461677044125,-11.2127,-13.6062
15_86,"['13_67', '14_37']",8,0.00016471433148617103,-12.0754,-13.4036
15_9,"['13_71', '14_21']",9,0.0023074368763056057,-11.2332,-14.5209
15_27,"['14_51', '13_26']",9,0.0013224841627292585,-11.5375,-13.6302
15_51,"['14_20', '13_7']",9,0.0010650076432068341,-12.3828,-13.4524
15_82,"['14_67', '14_32']",9,0.0010446064641216695,-11.2372,-13.7873
15_57,"['14_14', '14_35']",9,0.0009755460178300739,-11.3424,-13.6651
15_48,"['14_21', '13_71']",9,0.0008331713080080767,-11.2675,-13.6754
15_7,"['14_20', '14_35']",9,0.0006760078309526827,-12.6552,-13.3556
15_33,"['14_51', '14_89']",10,0.9504314191445139,-14.4016,-13.3787
15_11,"['14_10', '13_31']",10,0.00277197442008121,-12.6051,-13.4591
15_62,"['14_20', '14_32']",10,0.0013449249964676876,-12.0059,-13.6578
15_13,"['13_71', '13_67']",10,0.0013143258719406014,-11.3008,-13.7024
15_54,"['13_56', '13_7']",10,0.0009511300116275999,-11.6867,-13.6764
15_81,"['14_10', '14_14']",11,0.009104506739855855,-13.3256,-13.607
15_73,"['14_0', '13_16']",11,0.0008383015585006323,-11.566,-13.7546
15_45,"['14_67', '14_51']",11,0.0007635366297761549,-12.7777,-13.6757
15_87,"['13_26', '13_16']",11,0.00044356037001633367,-11.4535,-13.8409
15_19,"['13_7', '14_37']",11,0.0004020288259570758,-11.7919,-13.7515
15_36,"['14_68', '13_71']",12,0.0019727303876516064,-12.7453,-13.8329
15_16,"['14_37', '13_16']",12,0.001575020188946855,-11.6215,-13.8927
15_24,"['14_51', '13_71']",12,0.00036037393354517946,-11.6106,-13.9612
15_75,"['14_51', '13_71']",13,0.002703779338904133,-12.0855,-14.3656
15_70,"['14_37', '14_85']",13,0.0026632252762607313,-11.9134,-14.7889
15_71,"['13_26', '14_21']",13,0.0017837436079480337,-12.4506,-13.9673
15_8,"['13_16', '14_14']",13,0.001730105518730069,-12.0786,-14.5976
