cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
16_47,"['15_30', '15_78']",1,inf,-9.41007,-12.7924
15_74,"['14_51', '14_64']",1,inf,-11.8028,-12.4953
16_62,"['15_55', '15_22']",1,0.002093022412791591,-11.303,-12.7075
16_22,"['13_56', '15_15']",1,0.002051452225465825,-11.53,-12.6012
16_43,"['15_22', '15_88']",1,0.000882773988658072,-10.9874,-12.7354
15_35,"['14_46', '14_14']",2,0.002652150426536159,-9.50253,-14.0144
16_48,"['15_49', '15_66']",2,0.0024443368295029104,-9.82713,-13.5575
16_7,"['14_46', '15_35']",2,0.0023360369636861887,-9.64767,-13.8871
16_86,"['15_15', '15_34']",2,0.002014637565842278,-11.5568,-12.638
16_50,"['15_66', '15_15']",2,0.0017734421415185426,-9.76458,-13.6213
16_85,"['15_35', '15_30']",2,0.0017005489650836056,-10.0177,-13.5376
16_41,"['15_78', '14_51']",2,0.0012810465434438428,-11.5147,-12.8834
15_78,"['12_18', '14_68']",2,0.0009696352447261456,-10.2847,-13.4037
16_53,"['15_74', '15_43']",2,0.0009327624640826276,-10.9607,-12.9416
16_32,"['15_22', '15_30']",2,0.0008515602858021017,-10.3677,-13.042
16_12,"['15_78', '15_78']",2,0.0008132084433615276,-10.2945,-13.3682
15_22,"['14_20', '14_64']",2,0.0007417886286868792,-10.8515,-12.9756
16_8,"['15_35', '14_51']",2,0.0005872972419979281,-10.7178,-13.0107
15_15,"['14_53', '14_64']",2,0.00031711628996267517,-10.332,-13.2964
16_42,"['15_28', '15_30']",3,0.004102531889948187,-12.8785,-12.8068
16_33,"['15_35', '15_38']",3,0.0033147537516274167,-9.62282,-14.3402
16_56,"['15_25', '15_25']",3,0.0030203736777175364,-12.8891,-12.7225
16_57,"['14_46', '15_61']",3,0.002945292809754097,-9.97466,-14.0472
15_66,"['14_85', '14_53']",3,0.001754387534500008,-10.2474,-13.603
16_40,"['15_40', '13_56']",3,0.001726364709513423,-10.1054,-13.8338
16_64,"['15_74', '13_56']",3,0.001517361803777644,-12.1962,-12.8105
15_61,"['13_56', '14_46']",3,0.0013952660675674504,-10.1095,-13.7436
16_66,"['15_35', '14_46']",3,0.001204642889529955,-10.1926,-13.6846
16_28,"['15_67', '15_22']",3,0.0007416676737132542,-11.4603,-12.9463
15_30,"['13_56', '14_64']",3,0.0007356916444621831,-11.0128,-12.9743
16_46,"['15_35', '15_55']",3,0.0006598546167832947,-10.9682,-13.0212
16_55,"['15_78', '15_78']",3,0.0005364864968831812,-10.3182,-13.4382
16_19,"['15_22', '15_78']",3,0.00046771867105399286,-10.4852,-13.0668
16_18,"['15_58', '15_61']",3,0.00040768747563480666,-10.3914,-13.236
16_87,"['15_40', '15_15']",3,0.00022630777217930352,-10.4465,-13.0756
16_82,"['15_67', '15_55']",4,0.9509164800622398,-14.6477,-12.7558
16_52,"['15_38', '15_78']",4,0.007055094119746527,-9.76989,-14.4679
16_6,"['15_67', '15_55']",4,0.0023675133563653425,-13.1529,-12.7758
16_29,"['15_61', '13_71']",4,0.0021151314591221363,-9.81398,-14.3426
16_73,"['15_74', '15_40']",4,0.0020582671747080223,-12.427,-12.8584
16_89,"['15_15', '15_61']",4,0.001421491353348174,-10.6301,-13.2123
16_88,"['15_43', '15_34']",4,0.0012433591228367255,-11.149,-13.0687
16_67,"['15_10', '15_66']",4,0.0008757644337736858,-10.4907,-13.319
16_51,"['15_30', '15_67']",4,0.0008548338349143335,-11.4583,-13.0546
16_74,"['15_30', '15_15']",4,0.0008525279255911387,-10.6899,-13.0831
16_81,"['15_25', '15_43']",4,0.0008031718271481865,-12.1882,-12.9666
16_58,"['15_15', '15_66']",4,0.0007720255360818562,-10.3822,-13.6565
16_14,"['15_30', '15_35']",4,0.0007276348304365785,-10.1936,-13.9936
