cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
3_50,"['2_62', '2_75']",1,inf,-12.716,-17.2558
3_71,"['2_21', '2_21']",1,inf,-25.5793,-14.4708
2_21,"['1_87', '1_42']",1,0.007447232144657218,-24.1138,-14.6732
3_34,"['2_2', '1_60']",1,0.0045011963558610245,-22.5897,-15.033
3_2,"['2_78', '2_21']",1,0.0036578641329559443,-15.3547,-15.3253
3_80,"['2_87', '2_83']",1,0.0036543391232435087,-13.8107,-16.3215
3_38,"['2_21', '2_52']",1,0.003640235958330077,-23.9603,-14.9853
3_64,"['2_87', '2_21']",1,0.0022095959838183557,-22.0297,-15.1418
2_14,"['1_2', '1_4']",2,0.036463064986480685,-27.8197,-14.8117
3_88,"['1_31', '2_75']",2,0.01794344639458158,-13.8477,-16.7106
3_73,"['2_6', '2_62']",2,0.016022114837643063,-13.5821,-17.9604
3_76,"['2_21', '2_52']",2,0.007978843724917039,-22.8991,-15.289
3_14,"['1_60', '2_14']",2,0.007897856546839648,-26.0109,-15.0422
3_82,"['2_87', '1_4']",2,0.0038628762634507602,-16.8416,-15.5287
2_83,"['1_82', '1_60']",2,0.0038313963910535853,-16.3217,-15.6626
3_22,"['2_87', '2_74']",2,0.002775030914778804,-20.1541,-15.3379
2_52,"['1_4', '1_61']",2,0.002341834536883091,-23.7765,-15.1459
3_13,"['2_75', '1_60']",2,0.002018873315178308,-15.272,-16.4939
2_74,"['1_82', '1_63']",3,0.02605056374342888,-15.2295,-18.131
3_9,"['2_2', '2_14']",3,0.006375118349397376,-27.6175,-15.2219
3_18,"['2_82', '2_74']",3,0.005389699995757322,-15.5377,-18.1035
3_83,"['1_40', '2_2']",3,0.005169239960995324,-21.285,-15.3658
3_84,"['2_62', '2_29']",3,0.004980605870330795,-16.5204,-16.3875
3_11,"['2_62', '2_75']",3,0.004949807863714415,-17.8361,-16.0499
3_10,"['2_21', '1_15']",3,0.004318076038220259,-20.4074,-15.4257
3_5,"['2_75', '2_62']",3,0.004210656390461365,-15.7487,-16.9517
3_42,"['2_74', '2_2']",3,0.0016947730929832519,-18.233,-15.9729
3_69,"['2_2', '2_79']",3,0.0016152412675543245,-18.8804,-15.5591
1_15,"['0_0', '0_1']",4,0.009155404561094016,-26.4585,-15.4275
3_37,"['2_2', '2_38']",4,0.004657540737173003,-18.9711,-15.6439
2_75,"['1_80', '1_23']",4,0.004561671839800777,-16.0155,-16.9607
3_0,"['2_79', '2_79']",4,0.003240128470704183,-16.6807,-16.7323
3_4,"['1_15', '2_52']",4,0.0023515469918227207,-23.8548,-15.5059
3_87,"['2_74', '2_38']",4,0.0019399189230666115,-15.7824,-17.3069
1_60,"['0_1', '0_0']",4,0.001596233045508251,-21.7057,-15.5754
3_63,"['2_87', '2_87']",4,0.0011124641036385874,-18.1742,-16.0793
2_82,"['1_60', '1_63']",5,0.02877079579875549,-15.852,-18.9102
3_40,"['2_71', '1_31']",5,0.01336797829253844,-15.8382,-21.4105
3_51,"['2_83', '1_15']",5,0.009085474127595536,-24.2589,-15.6334
2_29,"['1_60', '1_42']",5,0.007051994477393717,-23.5142,-15.6748
3_26,"['2_38', '2_75']",5,0.007030940136994648,-17.3111,-17.1046
3_52,"['2_82', '1_15']",5,0.0065660483912289526,-17.6096,-16.9877
3_46,"['2_83', '1_72']",5,0.005771672041858536,-15.9379,-17.6308
3_75,"['2_62', '1_31']",5,0.005667077730437028,-19.5091,-15.9877
3_25,"['2_58', '2_82']",5,0.004314081603432271,-18.5434,-16.2252
3_45,"['1_72', '1_15']",5,0.004165361620094914,-25.3008,-15.5846
3_58,"['2_57', '2_52']",5,0.0037607999579185223,-20.6872,-15.9821
3_20,"['2_21', '2_57']",5,0.0031053754162321096,-18.362,-16.5368
3_70,"['1_60', '1_60']",5,0.0027647599474336353,-22.0578,-15.7543
3_16,"['2_82', '1_15']",5,0.002482679839717283,-16.327,-17.1586
3_61,"['2_62', '1_15']",5,0.001343823713273506,-18.2992,-16.7202
3_49,"['2_29', '1_4']",6,0.008541423742590344,-24.8372,-15.6561
3_59,"['1_31', '2_38']",6,0.006727279429772578,-17.0992,-17.7068
3_27,"['2_71', '2_62']",6,0.005960202813376853,-20.9785,-16.3281
3_12,"['2_21', '2_2']",6,0.004747012803380336,-21.5858,-16.0295
3_79,"['2_73', '2_21']",6,0.004404304659817587,-18.0028,-17.1524
3_28,"['2_14', '2_78']",6,0.0033646540594748217,-18.667,-16.4532
3_44,"['1_87', '2_82']",6,0.0033643064247426404,-16.8202,-17.7795
3_35,"['1_87', '1_87']",6,0.003309660095259857,-16.7768,-18.0614
3_65,"['1_15', '1_87']",6,0.0030111753542348394,-21.7428,-15.9872
3_48,"['2_21', '1_87']",6,0.0028367272636865204,-18.6587,-16.5934
3_15,"['1_15', '1_60']",6,0.002539279103434342,-21.2294,-16.2794
3_8,"['2_38', '2_52']",6,0.0014533959245952722,-23.8761,-15.9613
3_74,"['1_87', '2_75']",6,0.0012956801391548986,-18.3268,-16.8352
3_53,"['2_29', '1_42']",7,0.009969788770889004,-26.719,-15.8085
3_43,"['2_21', '2_29']",7,0.006758499784042638,-27.4157,-15.7288
3_62,"['1_31', '2_57']",7,0.006547541326546789,-19.2591,-16.9873
3_77,"['2_75', '1_15']",7,0.00387662360005467,-19.8258,-16.5012
3_55,"['1_15', '2_52']",7,0.003721107976609614,-25.5961,-15.9534
3_1,"['2_62', '2_29']",7,0.003506448939794303,-21.1642,-16.4257
3_47,"['2_82', '2_87']",7,0.002846521133389288,-18.161,-17.7395
3_24,"['1_15', '2_78']",7,0.0018415119855760915,-21.6311,-16.4026
3_36,"['2_14', '2_79']",7,0.0006155093923380338,-22.0446,-16.0862
3_67,"['2_82', '2_58']",8,0.012620017456716082,-18.8794,-21.0457
3_21,"['2_38', '2_62']",8,0.008020783466653688,-23.1936,-16.1038
3_6,"['2_57', '1_60']",8,0.004820335657617406,-19.7049,-17.1676
3_32,"['1_72', '1_42']",8,0.003959166466455478,-21.9598,-16.7897
3_85,"['1_60', '2_75']",8,0.0033603514661059435,-19.9956,-16.7965
3_19,"['1_31', '2_58']",8,0.0033322552998594048,-22.2018,-16.2054
3_78,"['1_15', '2_84']",8,0.0031501823616219525,-25.8881,-16.0627
3_66,"['2_52', '2_29']",9,0.04080836753648982,-30.4451,-16.1616
3_86,"['2_29', '2_6']",9,0.004991305815875181,-22.2804,-16.5919
3_7,"['2_62', '1_42']",9,0.004155392180785017,-25.168,-16.5515
3_57,"['1_60', '2_29']",9,0.003690744608013006,-20.7173,-16.9613
3_60,"['2_82', '1_15']",9,0.0027431527544495415,-20.0693,-17.0581
3_39,"['2_82', '2_52']",10,0.006422095216229941,-20.2674,-17.3791
3_31,"['1_60', '2_82']",10,0.0041903576580395435,-22.6107,-17.3028
