cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Total cost of energy,Cost of energy next 10 years
65_88,"['64_51', '64_60']",1,inf,27.8773,11.6518,8.354842
66_87,"['65_88', '65_71']",1,inf,32.3835,9.90075,8.553999999999998
66_40,"['52_29', '52_29']",1,inf,30.7124,9.25524,8.751268
61_40,"['58_11', '58_11']",1,inf,16.5946,11.324,9.227427
65_37,"['64_60', '64_5']",1,0.1262246252026974,21.7041,13.5577,8.416020999999999
66_75,"['64_3', '65_74']",1,0.09924872050277142,17.4383,9.86146,9.036613999999998
66_59,"['64_85', '52_29']",1,0.07817017867557105,26.0437,10.4682,8.780368
66_42,"['65_17', '65_17']",1,0.07300143291008114,23.3495,10.0675,8.900517
66_49,"['65_65', '65_11']",1,0.07013336994434062,30.2081,10.3507,8.538953000000001
66_12,"['65_76', '65_17']",1,0.07012087222416304,26.1924,11.2832,8.531534
66_89,"['65_43', '65_17']",1,0.06810598268592293,23.7766,10.7679,8.81874
66_86,"['65_71', '52_29']",1,0.061916781674191165,31.6596,9.44967,8.74916
66_85,"['65_75', '65_88']",1,0.06040755300482373,26.6793,11.6723,8.458706
66_61,"['65_71', '52_29']",1,0.05671149676055217,30.4923,9.6357,8.693566
66_41,"['52_29', '61_40']",1,0.055687107012203224,19.589,12.5918,8.707550999999999
64_3,"['61_40', '62_67']",1,0.05479887899761893,17.2784,12.3261,9.210938000000002
66_26,"['65_32', '65_11']",1,0.05447323133847327,29.1765,10.0436,8.675135000000001
65_39,"['64_50', '64_19']",1,0.054266671247838925,24.1704,9.52654,8.831351
65_17,"['52_29', '63_22']",1,0.05353257645709952,22.7205,10.1869,8.856179000000001
66_48,"['64_85', '64_85']",1,0.05125678190275318,29.5607,9.69496,8.714687999999999
52_29,"['51_41', '51_41']",1,0.04974793943263518,30.7376,9.27993,8.75049
66_25,"['65_71', '65_2']",1,0.04948129627947939,25.3341,10.8345,8.598949000000001
66_29,"['65_37', '65_65']",1,0.04886841260282718,24.9011,10.9458,8.536370000000002
66_47,"['52_29', '65_88']",1,0.04718879020975318,29.2874,10.269,8.557224000000001
66_11,"['65_37', '52_29']",1,0.04714581276426309,21.3564,12.1239,8.454515
66_77,"['65_53', '65_76']",1,0.04429090691124536,28.7013,11.0989,8.469772
66_78,"['65_28', '65_74']",1,0.04305896615459606,20.7801,10.8124,8.761619
66_88,"['64_74', '65_53']",1,0.040751905647468,19.3748,11.1702,8.715273999999999
66_84,"['65_37', '61_40']",1,0.040620603520902764,20.2282,12.5779,8.563009
66_79,"['61_40', '65_37']",1,0.040117984553258,19.841,11.379,8.596486000000002
66_4,"['52_29', '65_37']",1,0.03709225533471554,26.8454,11.5325,8.511622000000001
66_36,"['65_37', '65_71']",1,0.037025796755907364,24.3575,12.1085,8.460394999999998
66_51,"['65_65', '65_37']",1,0.03511352045421335,21.0665,12.2144,8.552094
66_64,"['65_71', '65_28']",1,0.03503373787906568,18.3258,10.7474,8.944648999999998
66_81,"['65_88', '65_60']",1,0.032152421188195016,27.2169,11.0756,8.470293
65_71,"['52_29', '64_51']",1,0.03167767943034179,31.7787,9.57021,8.691927999999999
66_76,"['65_3', '65_2']",1,0.02885682216277603,21.4844,11.9147,8.55545
65_76,"['64_50', '64_44']",1,0.02319655961805245,28.884,11.3759,8.457194
66_8,"['65_17', '65_85']",1,0.013233370519178873,26.9623,10.0479,8.598914
66_20,"['65_17', '65_37']",1,0.012399835015746768,19.4139,11.0659,8.718332
66_66,"['65_17', '61_40']",2,0.09620553776132645,18.9055,10.617,9.1861
66_18,"['65_65', '61_40']",2,0.08695049751139396,17.6717,14.2918,9.082432
66_44,"['65_75', '52_29']",2,0.0791459713549796,28.4163,10.217,8.803216
66_72,"['52_29', '65_17']",2,0.06773678744542175,24.4887,10.426,8.91569
66_17,"['64_3', '65_50']",2,0.06519425665856299,17.7901,12.9204,9.206923
66_69,"['65_74', '65_88']",2,0.061547770373871616,22.0354,11.7767,8.601679999999998
66_31,"['52_29', '65_3']",2,0.060072191402574776,22.9778,10.2288,8.984007
66_15,"['65_2', '65_2']",2,0.05751589106661225,25.8698,11.0709,8.584039
66_58,"['61_40', '61_40']",2,0.05486346646108791,16.6633,11.3352,9.227427
65_28,"['62_67', '61_40']",2,0.052739643235809944,18.3914,10.8886,9.200123000000001
66_73,"['52_29', '52_29']",2,0.04783994309993149,30.306,10.0207,8.830925000000002
66_50,"['65_65', '65_28']",2,0.046156155667716955,19.6883,12.4065,8.926279
66_65,"['52_29', '61_40']",2,0.04254950337987042,23.1187,10.8691,8.871716000000001
66_1,"['64_3', '65_53']",2,0.04149747932998708,21.2499,12.4115,8.613851
66_0,"['65_37', '65_53']",2,0.04030577233474254,22.4738,13.4783,8.473792
66_3,"['65_2', '65_44']",2,0.03766652533217077,20.0491,11.4648,8.622192000000002
66_2,"['65_6', '65_28']",2,0.037609372740652985,19.1078,11.0526,8.95177
66_57,"['65_28', '65_88']",2,0.0341507379036068,24.3295,10.8601,8.848154
66_21,"['65_76', '65_11']",2,0.03249098456456061,30.2168,10.9971,8.549002
66_13,"['65_76', '65_28']",2,0.02654872223790119,26.9742,11.9473,8.497573
66_71,"['65_76', '65_28']",2,0.02629237471614567,26.8509,11.8088,8.520361999999999
66_43,"['61_40', '65_17']",2,0.02489080574768071,20.3489,11.1159,8.739878000000001
66_14,"['61_40', '65_74']",3,0.10763375856964542,20.3628,11.3719,9.136355
66_9,"['64_3', '65_3']",3,0.09828443868971062,18.8592,14.0788,9.245850999999998
66_7,"['65_37', '65_28']",3,0.07748918302026134,20.4427,13.1907,8.796272
66_30,"['61_40', '64_3']",3,0.07248169276094141,17.7885,14.7039,9.216644
66_16,"['65_53', '65_37']",3,0.07173506621198876,22.5401,13.8538,8.494532
66_23,"['65_75', '65_44']",3,0.06921064108315296,20.1178,15.2531,8.753725999999999
66_46,"['65_88', '64_85']",3,0.0670042234187357,28.9896,13.4643,8.613363000000001
66_53,"['65_65', '64_85']",3,0.06271428348027103,22.4065,12.1876,8.63326
66_35,"['65_88', '65_11']",3,0.058647362120023694,27.3643,13.8188,8.525763000000001
66_63,"['65_28', '65_37']",3,0.05121260583555699,20.5015,11.5813,8.658468000000001
66_33,"['65_76', '65_60']",3,0.050731149602459696,31.4601,11.4409,8.600597000000002
66_70,"['64_3', '64_74']",3,0.04507738283148111,19.037,13.0181,9.187805999999998
66_34,"['61_40', '65_43']",3,0.04357419973211078,17.1085,11.8181,9.326809
66_62,"['65_44', '65_65']",3,0.03428277682288815,21.3629,13.0988,8.632437
66_60,"['65_83', '65_17']",3,0.03365781175256501,20.8713,11.5199,8.713780999999999
66_19,"['65_76', '65_28']",3,0.031169005025438318,22.8071,11.36,8.919534
66_54,"['65_6', '65_6']",3,0.028761490253727127,19.477,11.6357,8.969995
66_37,"['65_28', '64_3']",4,inf,18.2842,14.8972,9.395063
66_67,"['65_60', '65_60']",4,0.06608216672839543,31.0733,11.9226,8.834913
66_10,"['65_44', '65_60']",4,0.0652224030450919,29.6182,12.5632,8.717385
66_80,"['64_3', '65_11']",4,0.06422556021560884,19.5796,11.9536,9.29656
66_52,"['65_39', '64_3']",4,0.06090028064163302,19.1492,13.6806,9.197407000000002
66_55,"['65_44', '65_2']",4,0.06014534546978191,21.9041,14.222,8.737259
66_56,"['65_88', '65_37']",4,0.05210960578276317,27.6236,14.2505,8.501251
66_28,"['65_17', '64_3']",4,0.050719065260935274,23.6469,11.981,8.721116
66_39,"['65_71', '65_50']",4,0.045440710491971056,21.0702,11.9964,8.967227
66_45,"['64_3', '65_71']",4,0.04133392694081919,19.9647,14.244,9.057083
66_83,"['65_74', '65_2']",4,0.03886878043373319,20.7303,11.6351,9.080485999999999
66_32,"['64_74', '65_43']",4,0.03322398785373183,21.275,11.8449,8.942463
66_22,"['65_6', '65_88']",4,0.030103927988130996,24.9286,13.5311,8.658502
66_24,"['61_40', '65_37']",4,0.025966777798644626,19.6327,15.2719,9.054990999999998
66_38,"['65_71', '65_44']",4,0.02164950966066259,21.3812,12.1368,8.853508
66_6,"['65_88', '65_6']",5,inf,21.4543,17.0751,8.87216
66_82,"['65_2', '64_3']",5,0.10660296866585725,21.3006,14.337,9.246815
66_27,"['65_71', '65_50']",5,0.10321066535893446,25.6633,12.8351,8.893042000000001
66_68,"['65_76', '65_75']",5,0.0919719008041538,25.0039,13.5674,9.005037000000002
66_74,"['65_74', '52_29']",5,0.04085034190611362,20.661,14.7212,9.187576000000002
66_5,"['65_17', '64_3']",5,0.040125604063616746,20.2944,13.5375,9.301762
