cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
10_36,"['9_109', '9_118']",1,inf,55.1219,23.660802631578946,2100.0,0.00934556530540102
14_110,"['11_179', '11_179']",1,inf,-9.72084,83.77445394736843,2039.0,0.02508324637141153
16_11,"['13_18', '10_149']",1,inf,-9.70793,83.68374078947367,2038.0,0.024913753818401784
16_171,"['15_96', '6_123']",1,inf,84.8517,19.475109210526316,2100.0,0.010559935613572132
17_79,"['6_123', '6_123']",1,inf,84.8877,19.483668421052634,2100.0,0.010553438956502178
19_40,"['13_18', '13_18']",1,inf,-9.68651,83.85820000000001,2038.0,0.024823097162937822
20_99,"['18_84', '19_119']",1,inf,2.83833,38.920655263157904,2100.0,0.015804292403806628
19_161,"['18_84', '16_173']",1,0.2980441210181679,-1.60796,37.338938157894745,2088.0,0.016069534229236425
20_100,"['18_154', '19_90']",1,0.21783677044319294,-7.57062,61.25246710526316,2043.0,0.022605575890740196
20_179,"['17_79', '19_44']",1,0.20438507757499294,77.3037,20.367472368421055,2100.0,0.010338428688410999
20_174,"['19_138', '10_36']",1,0.16837123750759753,66.2758,21.955744736842107,2100.0,0.0099791981328907
19_125,"['18_154', '18_89']",1,0.15278311243191786,-8.77027,73.9294197368421,2040.0,0.02390824098001909
20_60,"['19_150', '19_116']",1,0.15247128998348308,-7.25086,67.31694210526317,2046.0,0.021824857469974247
20_164,"['10_36', '19_135']",1,0.14898714288260034,39.8094,24.75685394736842,2100.0,0.011216754256449845
19_146,"['16_84', '18_128']",1,0.1481957831926494,48.2441,23.005509210526316,2100.0,0.010407958053619156
20_53,"['19_88', '17_79']",1,0.14190183630202016,59.9844,22.601239473684213,2100.0,0.009945171240552358
20_77,"['19_27', '19_155']",1,0.13651446488857624,-6.62201,51.232442105263154,2046.0,0.021235760767861076
20_42,"['14_110', '19_116']",1,0.13056775210442298,-9.46439,80.49918947368421,2041.0,0.024223130442758797
20_7,"['19_94', '18_16']",1,0.1274271821706712,-3.7771,45.08808157894737,2072.0,0.017518914996353635
20_105,"['18_16', '19_59']",1,0.12603325781815516,-4.23849,39.39496184210526,2070.0,0.01763944431134135
18_84,"['17_67', '17_67']",1,0.12377057122523236,1.99554,32.99664736842105,2100.0,0.016058027467056923
20_115,"['19_157', '19_161']",1,0.11432789445354608,-4.9018,44.05195,2059.0,0.019097325667958118
20_126,"['16_171', '19_156']",1,0.11370421219269722,26.7797,25.243973684210527,2100.0,0.013651784175390154
20_172,"['10_36', '19_21']",1,0.10920783652825954,52.1567,23.453231578947367,2100.0,0.009542879610516364
20_169,"['16_11', '19_156']",1,0.1076406198105401,-8.29691,68.61913684210525,2046.0,0.022519388102844092
20_76,"['19_156', '19_27']",1,0.10658432302658162,-4.75408,32.65676842105263,2066.0,0.018461582230469103
20_137,"['19_156', '19_94']",1,0.10472204714490307,-0.396624,25.269673684210524,2082.0,0.016823044190373598
20_40,"['19_135', '19_21']",1,0.09909041997363563,31.9711,27.24386578947368,2100.0,0.012486718940904376
20_90,"['19_139', '19_119']",1,0.09674193576459511,17.6038,26.34936052631579,2100.0,0.014424599009339883
20_160,"['19_21', '17_79']",1,0.0955664447018923,66.2186,22.055268421052634,2100.0,0.00979331994753198
20_162,"['19_9', '16_171']",1,0.09336700613032584,35.1579,24.471365789473683,2100.0,0.01203490434866142
20_26,"['19_119', '19_161']",1,0.090751711197105,-2.12362,29.00018552631579,2085.0,0.016523024666857934
20_84,"['19_135', '19_88']",1,0.08910340083341337,24.1049,26.44005131578947,2100.0,0.013155606697983444
20_59,"['19_52', '19_21']",1,0.08883247392237972,13.1474,26.721631578947367,2100.0,0.015437800191711275
20_161,"['19_156', '19_151']",1,0.08709392175190965,-5.4351,28.55898552631579,2062.0,0.019554109707708586
20_151,"['19_59', '18_16']",1,0.0863016406901957,-5.16301,54.79661315789473,2058.0,0.01934696251704973
20_142,"['19_157', '19_125']",1,0.08318758002052118,-7.59839,71.7227894736842,2041.0,0.023372448844759038
19_80,"['18_133', '18_84']",1,0.08291895406568164,-3.01773,28.818844736842106,2077.0,0.016689320124069106
20_103,"['19_161', '19_40']",1,0.08187583372742847,-7.00745,57.921301315789464,2055.0,0.018916480599133572
20_117,"['19_119', '14_110']",1,0.07866146940730613,-6.2988,53.83461842105264,2052.0,0.020808942281437953
20_121,"['19_125', '19_80']",1,0.07798510625542035,-5.89696,52.94385,2051.0,0.02052381891424381
20_109,"['19_90', '19_169']",1,0.07687843599540689,-4.09402,27.925827631578947,2060.0,0.018861720125041632
20_112,"['16_171', '19_111']",1,0.07611891158709772,80.2052,20.03011315789474,2100.0,0.01040851263636123
20_146,"['19_160', '19_169']",1,0.0737653344803797,-3.64415,25.004172368421052,2075.0,0.01732394100192996
20_106,"['15_67', '19_132']",1,0.0721362616732237,-1.75826,27.30674473684211,2079.0,0.01707828416786778
20_140,"['19_155', '19_176']",1,0.07205405286651996,-7.7514,60.251301315789476,2048.0,0.021678762239319645
20_39,"['19_151', '18_16']",1,0.07166456905607119,-6.01215,56.85246184210527,2051.0,0.01998535117885751
20_75,"['19_138', '19_119']",1,0.07146163897888613,20.9979,27.59130789473684,2100.0,0.014251891347865175
20_54,"['19_135', '19_119']",1,0.07134822669172516,5.82999,27.119447368421053,2100.0,0.014943132904874298
20_114,"['19_59', '14_110']",1,0.07028428436428703,-6.69415,53.162582894736836,2048.0,0.021496028089994818
19_21,"['18_179', '18_87']",1,0.06926925319818386,38.1254,25.521275,2100.0,0.01145236110587087
20_49,"['19_135', '19_119']",1,0.06925625315383784,10.9252,27.15720921052632,2100.0,0.01468034555668873
20_47,"['19_21', '18_84']",1,0.06772127255941723,14.6653,26.157096052631584,2100.0,0.014651822110122484
20_32,"['19_119', '19_105']",1,0.06716201884499533,7.04598,25.36638157894737,2100.0,0.01628964622734184
20_149,"['19_94', '19_72']",1,0.06705472698866022,-3.57689,23.953431578947367,2064.0,0.019503892955710266
20_1,"['19_138', '17_79']",1,0.06680917159260967,82.9618,19.684756578947365,2100.0,0.010497813400912196
20_145,"['19_151', '19_156']",1,0.06432979587798487,-3.95375,24.717082894736844,2069.0,0.0177281854260554
20_16,"['19_80', '18_84']",1,0.06413823579032325,-1.60688,38.58976184210526,2086.0,0.016290003118943276
20_33,"['18_84', '19_125']",1,0.062364302109328536,-5.55651,49.36398947368421,2053.0,0.020136808540420173
20_58,"['19_132', '19_161']",1,0.06227192740551562,-4.19966,25.798173684210525,2068.0,0.018284127916370168
20_4,"['18_84', '19_52']",1,0.06181805953986394,-1.33754,22.18139736842105,2081.0,0.018026979755299155
20_173,"['19_155', '19_161']",1,0.060451510247215776,-5.87499,44.64365789473683,2055.0,0.019700838160626098
20_96,"['19_156', '19_72']",1,0.059445075022406695,-4.54299,47.80371184210526,2059.0,0.018337158053664742
20_31,"['19_135', '19_139']",1,0.05795556491357345,34.8728,26.742005263157896,2100.0,0.011711090280319757
20_177,"['19_119', '19_132']",1,0.05719051779314316,-3.02899,37.558381578947376,2075.0,0.017087547082461883
20_167,"['19_157', '19_162']",1,0.0569730010166363,-7.06561,70.29960921052631,2042.0,0.023375427003590087
19_155,"['18_43', '13_18']",1,0.05609176254776879,-7.47237,60.53585394736844,2046.0,0.022209949347898696
19_94,"['18_117', '18_157']",1,0.05447535524595161,-0.469136,24.04631184210526,2085.0,0.017155164019461596
19_135,"['17_79', '17_65']",1,0.05415207081828456,25.6235,26.782398684210527,2100.0,0.01289397149873902
19_175,"['13_18', '18_87']",1,0.05386759853302093,-2.63908,56.11531447368421,2058.0,0.019254636839643714
20_13,"['19_135', '18_154']",1,0.05301631819901484,-3.5478,60.46890657894736,2049.0,0.02071292715529742
20_74,"['19_88', '19_135']",1,0.05206204020062416,22.0399,28.317269736842107,2100.0,0.014132172431829343
20_94,"['18_84', '19_27']",1,0.05204319206951125,-4.2733,24.899477631578947,2071.0,0.018238530677344184
20_61,"['19_73', '19_119']",1,0.05160294936266407,-5.6105,47.24831447368421,2053.0,0.020197308180815887
20_29,"['19_72', '19_21']",1,0.05056067372472685,11.6983,26.06819210526316,2100.0,0.01579997975501626
18_154,"['17_71', '17_157']",1,0.05045671156908406,-9.51815,81.24959473684208,2040.0,0.024634940136224567
20_148,"['19_73', '18_84']",1,0.04977155170910485,-5.81868,28.29310657894737,2054.0,0.020083127988067037
20_131,"['19_69', '19_94']",1,0.045420854080443385,-4.497,24.767165789473687,2066.0,0.018554182814370584
