cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
16_171,"['15_96', '6_123']",1,inf,84.8517,19.475109210526316,2100.0,0.010559935613572132
17_79,"['6_123', '6_123']",1,inf,84.8877,19.483668421052634,2100.0,0.010553438956502178
21_5,"['19_146', '10_36']",1,inf,56.7128,23.024369736842104,2100.0,0.009330673502799234
21_43,"['16_11', '16_11']",1,inf,-9.70692,83.60992631578947,2038.0,0.02490981778968325
24_175,"['14_110', '14_110']",1,inf,-9.72981,83.63224078947367,2039.0,0.02499957576989011
30_51,"['26_101', '27_65']",1,inf,1.15376,48.91170657894736,2100.0,0.015365210962768966
32_104,"['31_66', '24_175']",1,inf,-9.62273,83.60875921052633,2039.0,0.025011114910086573
32_118,"['31_66', '24_175']",1,inf,-9.72048,83.63233157894736,2039.0,0.02499951640564061
31_160,"['30_2', '30_2']",1,0.24840834415764612,0.274195,36.093046052631585,2092.0,0.01567339432935902
31_4,"['29_6', '21_43']",1,0.16186769346595914,-9.49787,81.78977236842104,2040.0,0.024631880400471973
32_109,"['16_171', '30_133']",1,0.15585466294310876,68.3429,21.99754605263158,2100.0,0.010089360901292631
32_150,"['31_32', '30_48']",1,0.14209834800451887,-4.7106,32.56632763157895,2073.0,0.01814393507909876
31_37,"['30_11', '30_149']",1,0.14129504794587103,30.0594,23.71661052631579,2100.0,0.011775276519590313
32_120,"['31_64', '31_29']",1,0.1327530778740215,-7.28458,55.112032894736835,2044.0,0.021937822676853083
32_59,"['21_43', '31_42']",1,0.13029692405214086,-8.30118,72.230625,2041.0,0.023850619215948565
32_168,"['31_55', '30_133']",1,0.12946680473910432,37.0577,25.163903947368418,2100.0,0.011494968342679684
32_7,"['31_167', '31_167']",1,0.1241936217454729,80.6474,19.996830263157896,2100.0,0.01041577606971493
32_169,"['30_89', '31_161']",1,0.11639185789296833,-5.52932,47.665698684210525,2061.0,0.01802692995479133
32_60,"['30_110', '30_110']",1,0.113653198594442,-8.00661,76.53848289473683,2041.0,0.023104261687424996
32_67,"['31_179', '21_43']",1,0.10998475853654997,-8.82079,72.42946184210525,2040.0,0.02412943794233831
32_133,"['31_134', '31_134']",1,0.10608741571178917,-1.3946,41.234615789473686,2087.0,0.01608857285774718
31_171,"['30_134', '30_17']",1,0.10446529534195625,50.3457,22.78888815789474,2100.0,0.01127917089675899
32_115,"['30_51', '30_89']",1,0.10418253988391549,-0.414263,28.050063157894737,2090.0,0.01623964581490519
32_41,"['21_5', '31_171']",1,0.10213901844499026,55.266,23.202140789473685,2100.0,0.010895000042606552
32_3,"['31_93', '31_93']",1,0.10090750651209046,42.8595,24.833113157894736,2100.0,0.010688146592075204
32_97,"['31_110', '31_37']",1,0.10013747980203846,20.8337,24.219140789473684,2100.0,0.013922956914692003
31_58,"['30_4', '30_117']",1,0.09909348198436851,-2.80174,39.7284302631579,2078.0,0.016447867989570753
32_156,"['31_177', '30_2']",1,0.0964895072944135,-2.55408,30.54999473684211,2083.0,0.01691889161475032
32_5,"['31_139', '31_160']",1,0.09639486437553169,10.4357,26.70305789473684,2100.0,0.014974392242050568
32_82,"['31_4', '31_58']",1,0.09578568622448665,-7.19678,63.579064473684205,2049.0,0.020196925209096554
32_17,"['31_37', '31_117']",1,0.09518006424699813,21.7732,26.93308947368421,2100.0,0.013231337390275386
32_78,"['31_117', '31_89']",1,0.09474995879616446,4.33445,26.301292105263155,2100.0,0.01560855491638243
30_110,"['29_4', '21_43']",1,0.09438906168523599,-7.98988,76.54369868421053,2041.0,0.023089947598188817
32_103,"['31_32', '31_15']",1,0.09376287942046783,-2.95326,39.727507894736846,2080.0,0.016890323645280144
32_87,"['31_89', '30_133']",1,0.09267176996113724,17.5796,25.960161842105265,2100.0,0.014132455136038424
32_173,"['17_79', '31_171']",1,0.09144138550384352,75.5283,20.56803552631579,2100.0,0.009919885517786354
32_14,"['31_33', '31_177']",1,0.09132129586841192,-7.16976,66.64570921052632,2052.0,0.01992610419066163
30_133,"['27_26', '29_104']",1,0.09097440251238662,38.5894,25.07516710526316,2100.0,0.011065358756028662
32_126,"['31_179', '31_177']",1,0.09080697401034718,-6.70118,29.212855263157895,2052.0,0.020564307903415686
32_74,"['31_160', '31_42']",1,0.08520856804685073,-4.81127,49.00462236842105,2067.0,0.01747776087685374
32_65,"['21_5', '31_89']",1,0.08494034575428558,15.7238,27.184305263157896,2100.0,0.01396224704745411
32_170,"['31_170', '21_5']",1,0.08392307393277208,24.6276,26.57286842105263,2100.0,0.013157262940985584
32_164,"['31_66', '31_126']",1,0.0836796435263957,-8.89039,82.37769078947368,2041.0,0.02417180346887987
32_71,"['30_48', '31_37']",1,0.08278927381279642,8.98805,26.006647368421053,2100.0,0.015130910103834792
