cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
36_118,"['21_5', '21_5']",1,inf,56.3977,23.05353684210526,2100.0,0.009325791591529867
48_163,"['33_146', '47_158']",1,inf,-9.76406,82.10216578947369,2039.0,0.024550460263030427
51_127,"['33_146', '33_146']",1,inf,-9.70941,83.64696842105262,2038.0,0.024819078544729593
51_138,"['50_146', '50_146']",1,inf,84.8531,19.47408552631579,2100.0,0.01055980262239856
52_25,"['51_121', '51_164']",1,inf,4.72241,40.7176197368421,2100.0,0.015331462386664533
52_136,"['51_127', '33_146']",1,inf,-9.72164,83.58661710526314,2038.0,0.02485302480752001
52_59,"['51_28', '51_134']",1,0.23672023737814202,0.24637,26.517999999999997,2090.0,0.01718292045225187
52_58,"['51_62', '47_57']",1,0.2110662929660479,40.9885,25.40890657894737,2100.0,0.010915922893381719
47_175,"['46_121', '33_146']",1,0.20191175101243383,-8.85774,74.09519868421053,2041.0,0.02389378829586815
47_28,"['46_124', '46_168']",1,0.20007066433310555,1.32062,27.939571052631578,2096.0,0.016220960465178066
52_29,"['51_137', '51_173']",1,0.18879601222256026,-0.853452,39.236275,2083.0,0.015880455508285884
52_66,"['47_57', '51_42']",1,0.18278354139581515,33.5795,24.611377631578947,2100.0,0.011233479490511908
52_72,"['47_28', '50_23']",1,0.1634178494378622,24.3585,26.01190921052632,2100.0,0.01320286962362111
52_124,"['51_127', '47_57']",1,0.15450057661884334,0.0310632,27.51934605263158,2070.0,0.01982882848247423
52_107,"['51_84', '51_28']",1,0.15199241246293538,-2.77978,44.88749868421053,2072.0,0.017466142790741105
52_133,"['51_48', '47_57']",1,0.14899093310116257,29.6712,25.002946052631582,2100.0,0.012291007239669588
52_71,"['51_16', '51_137']",1,0.14120620338759096,-1.22358,46.10235,2079.0,0.016203661863383546
52_115,"['51_25', '51_162']",1,0.13915083691889815,49.6856,23.598835526315792,2100.0,0.009950867093774945
52_9,"['51_28', '51_173']",1,0.1363623216102801,-2.06119,43.34212105263158,2081.0,0.015813691506206158
52_145,"['50_91', '51_155']",1,0.1319244542399531,-4.08176,35.746148684210524,2065.0,0.018488699596574995
52_130,"['33_146', '51_141']",1,0.1313306656127183,-8.393,65.06961710526316,2042.0,0.02379541204805824
47_57,"['46_105', '36_118']",1,0.13058341124409883,29.1072,25.22086710526316,2100.0,0.011770855145094595
52_144,"['51_160', '51_164']",1,0.1297863796276927,-5.05054,60.021525000000004,2060.0,0.0187517579049434
52_38,"['51_127', '51_152']",1,0.12537497155881003,-7.46848,69.33457631578949,2043.0,0.0231379193475614
51_117,"['50_26', '50_45']",1,0.11950377548297828,-5.83275,51.33373815789474,2055.0,0.021139191845152415
52_62,"['50_146', '51_48']",1,0.11884210236988095,65.7807,22.16641842105263,2100.0,0.010103703548751657
52_176,"['51_49', '47_28']",1,0.1125823939364661,6.71311,27.026365789473683,2100.0,0.0149513378683497
50_23,"['49_168', '34_108']",1,0.11240770115549611,64.7125,22.229615789473684,2100.0,0.010077364537034858
52_177,"['51_41', '51_16']",1,0.11190064510971653,-2.27379,33.969021052631575,2076.0,0.017389656206631816
52_33,"['51_162', '50_146']",1,0.10589666386929865,73.8223,20.97976710526316,2100.0,0.010260561679233313
52_171,"['51_170', '51_148']",1,0.09975424171916039,54.4493,22.59372105263158,2100.0,0.01066131668020685
52_131,"['51_44', '51_149']",1,0.09973452141893346,-5.53366,54.80482763157895,2051.0,0.02078001642751872
51_25,"['36_118', '50_129']",1,0.09776909170286972,50.2304,22.995569736842103,2100.0,0.009703264212849155
52_18,"['47_57', '51_152']",1,0.09558790593722795,12.949,26.521247368421054,2100.0,0.015254597876057653
50_91,"['47_28', '49_126']",1,0.0950166979088885,-1.558,37.51458947368421,2075.0,0.01705174984013263
52_127,"['51_141', '51_94']",1,0.09329489990895495,-2.87422,47.77382105263157,2063.0,0.01804129402625481
52_148,"['51_107', '51_171']",1,0.09254436134664698,-7.92796,71.34670657894736,2041.0,0.023813541627606266
52_61,"['51_148', '50_146']",1,0.09154493241241825,80.3578,19.98413815789474,2100.0,0.010401074430039873
52_15,"['51_160', '51_155']",1,0.08245525652909856,-7.19021,69.82488026315791,2048.0,0.022245740737386294
52_6,"['47_57', '51_164']",1,0.08074581083880214,18.4726,25.477136842105264,2100.0,0.0140025050842289
52_78,"['51_127', '47_28']",1,0.08016350647103872,-5.93925,32.822743421052635,2050.0,0.021554645850212856
52_163,"['51_17', '50_91']",1,0.07994863191875051,-4.34347,47.301231578947366,2057.0,0.02007010422257871
51_148,"['34_108', '50_14']",1,0.07766913442733968,75.3659,20.491442105263157,2100.0,0.010001518414872053
52_28,"['51_25', '51_81']",1,0.07740153982577402,23.4269,26.56719210526316,2100.0,0.013765589293735486
52_56,"['51_74', '33_146']",1,0.07733885626983142,-8.91259,72.70057236842104,2041.0,0.02441500325715797
52_126,"['33_146', '51_124']",1,0.07729575152314666,-6.97995,66.7056039473684,2048.0,0.021785651471037684
52_108,"['51_94', '47_57']",1,0.07523564877847023,15.4412,27.78849736842105,2100.0,0.014711023710254715
52_1,"['51_44', '47_28']",1,0.07436451858525411,-4.41401,29.910193421052632,2062.0,0.018997494020646054
52_2,"['51_50', '51_107']",1,0.07431135068179845,-5.90095,62.14471447368421,2046.0,0.021435846427748713
52_93,"['51_41', '51_41']",1,0.0741743101409816,-3.73276,31.311453947368424,2064.0,0.01815625084115269
52_134,"['51_152', '51_32']",1,0.07373923034160035,-5.19959,53.240714473684214,2054.0,0.020670160246786334
52_21,"['51_155', '51_127']",1,0.07323750703057308,-7.5283,63.770736842105265,2045.0,0.023114724754276204
52_73,"['51_44', '51_94']",1,0.07209217797641376,-3.87116,28.375334210526315,2056.0,0.01942883281642628
52_151,"['51_166', '51_170']",1,0.07055976971762652,17.2016,27.464409210526313,2100.0,0.01434346153240195
52_111,"['51_127', '50_91']",1,0.07041192268376584,-6.3552,55.851121052631576,2046.0,0.022168879301800712
52_112,"['51_51', '51_149']",1,0.07034566761105114,-7.40619,56.817511842105276,2044.0,0.022734994441976946
52_174,"['51_8', '47_175']",1,0.0700290939486935,-7.46479,73.01815394736843,2045.0,0.022391500452827267
52_69,"['51_152', '50_91']",1,0.06781066519858929,-1.95656,29.09424078947369,2074.0,0.01724819807630166
52_83,"['51_162', '51_107']",1,0.066886194252602,16.5053,25.543259210526315,2100.0,0.016725266316279106
52_125,"['51_141', '51_44']",1,0.06637512045363703,-5.16328,29.02002499999999,2053.0,0.020323303720191355
52_120,"['51_164', '51_50']",1,0.06469974937761482,13.3685,25.977932894736842,2100.0,0.015575444457894251
52_74,"['51_17', '51_155']",1,0.06072386103951427,-5.74099,47.062403947368416,2052.0,0.021156617550159598
52_4,"['51_134', '47_175']",1,0.060676882285979644,-5.72835,53.818059210526314,2050.0,0.02127397356585365
52_135,"['51_148', '51_138']",1,0.059694881166420924,81.5713,19.74950789473684,2100.0,0.010491124593992984
52_137,"['51_117', '51_81']",1,0.05929798403563711,-4.42903,27.751284210526318,2060.0,0.01952746224817288
52_90,"['51_110', '51_134']",1,0.05905372686463471,-3.18995,36.060876315789464,2062.0,0.018906839586587103
