cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
36_118,"['21_5', '21_5']",1,inf,56.3977,23.05353684210526,2100.0,0.009325791591529867
48_163,"['33_146', '47_158']",1,inf,-9.76406,82.10216578947369,2039.0,0.024550460263030427
51_127,"['33_146', '33_146']",1,inf,-9.70941,83.64696842105262,2038.0,0.024819078544729593
51_138,"['50_146', '50_146']",1,inf,84.8531,19.47408552631579,2100.0,0.01055980262239856
52_136,"['51_127', '33_146']",1,inf,-9.72164,83.58661710526314,2038.0,0.02485302480752001
56_65,"['55_175', '55_29']",1,inf,6.78981,40.496561842105265,2100.0,0.01524927006745856
47_28,"['46_124', '46_168']",1,0.19406119385421974,1.32062,27.939571052631578,2096.0,0.016220960465178066
58_138,"['57_122', '56_15']",1,0.18975459783557902,69.0322,21.625475,2100.0,0.010203281603807898
57_120,"['56_36', '48_163']",1,0.16522725178300968,-9.44833,81.81795657894736,2040.0,0.024612124608302973
57_94,"['56_37', '56_121']",1,0.163792366901332,-7.47678,74.57468815789473,2042.0,0.023225522798557722
54_99,"['53_50', '47_28']",1,0.15525194351662094,-1.2335,35.60630263157894,2078.0,0.017024953631948298
58_162,"['55_112', '55_112']",1,0.14030191996056046,38.469,23.44364605263158,2100.0,0.011652618552161867
58_40,"['57_100', '56_137']",1,0.12842348380845392,47.2353,23.678938157894734,2100.0,0.010724509478913005
58_68,"['57_179', '55_18']",1,0.12528412132921848,-3.13612,52.927380263157886,2066.0,0.01830923950549283
58_99,"['56_15', '55_86']",1,0.11944629320425873,52.5691,24.413326315789476,2100.0,0.009825690455501109
58_48,"['51_138', '56_15']",1,0.11873503155531084,79.7795,20.24242894736842,2100.0,0.010375497835607518
58_96,"['51_127', '57_145']",1,0.11865548887142731,-8.33761,71.27208157894738,2041.0,0.023810885763034254
58_158,"['56_137', '57_9']",1,0.11854653128317724,12.2385,25.94388947368421,2100.0,0.014458309837687528
57_105,"['56_63', '56_101']",1,0.11467188433520736,-5.41428,51.31724210526315,2052.0,0.01992936238246712
58_123,"['57_142', '57_94']",1,0.11108282686641441,-6.642,56.76916710526314,2049.0,0.02096506673607195
58_35,"['57_126', '55_29']",1,0.10440135405610008,0.362354,38.14438289473684,2089.0,0.016429451928740978
58_174,"['56_65', '57_126']",1,0.10429325118498534,4.33187,36.60891710526315,2100.0,0.01595392655862881
58_21,"['57_102', '57_106']",1,0.10371923117381524,32.4583,27.136410526315792,2100.0,0.01172266887884929
58_104,"['57_164', '57_179']",1,0.10140536143449924,-3.11931,30.724851315789476,2069.0,0.017969640448049884
58_137,"['57_164', '57_137']",1,0.10017791112476994,-0.253942,33.532069736842104,2091.0,0.01599771833190743
58_115,"['57_35', '57_119']",1,0.09867749360219384,-0.503883,27.41162368421053,2084.0,0.01756328740246404
58_73,"['57_129', '56_4']",1,0.0985129714696629,-5.30485,47.81794736842106,2053.0,0.019586689649704343
57_179,"['56_147', '56_158']",1,0.09785879704435584,-4.65952,33.115336842105265,2062.0,0.019041861902228556
58_109,"['57_106', '36_118']",1,0.09473593408268116,42.0541,24.104625,2100.0,0.01117794159917114
58_64,"['57_82', '57_164']",1,0.08989980487137923,18.5906,27.014092105263163,2100.0,0.013962100030222215
58_102,"['57_62', '51_127']",1,0.08929757944742825,-6.78143,66.6126947368421,2042.0,0.023463205712821747
58_151,"['57_145', '57_137']",1,0.08736532087019087,-4.75297,60.00239605263157,2057.0,0.019551135749082134
58_157,"['56_15', '56_65']",1,0.08687643831328745,28.0159,25.995159210526314,2100.0,0.013099715502927501
58_16,"['56_137', '55_86']",1,0.08377616067712332,25.8598,26.983532894736843,2100.0,0.012264522812895954
55_86,"['47_28', '54_169']",1,0.08350980039574717,27.2231,26.551578947368426,2100.0,0.012624201275475653
58_121,"['55_112', '57_122']",1,0.08282881277490695,42.9914,23.434905263157894,2100.0,0.01099364164140016
58_113,"['57_94', '57_126']",1,0.08252973389369664,-4.0441,34.61486315789474,2060.0,0.019340095129980427
58_144,"['57_32', '57_130']",1,0.08164956638325685,-4.08752,49.54701315789473,2055.0,0.019341659493448758
58_136,"['54_99', '57_6']",1,0.08061489724754864,-0.986028,28.489571052631575,2082.0,0.017808536337727502
58_163,"['48_163', '57_154']",1,0.07748560500106091,-7.49119,68.3757842105263,2045.0,0.022242101800552253
58_90,"['47_28', '57_132']",1,0.07567591427757601,0.0931893,26.79343026315789,2087.0,0.016624916837969152
58_74,"['57_164', '57_120']",1,0.07518087772765021,-5.87251,61.113696052631596,2051.0,0.020287407237242257
58_67,"['52_136', '57_67']",1,0.07321303408075486,-8.23031,73.17224736842107,2040.0,0.02435553057582162
58_97,"['55_18', '55_18']",1,0.07202703742431454,-3.70958,48.804950000000005,2067.0,0.017532079245659818
58_82,"['57_164', '54_99']",1,0.07074272571031738,-1.02644,43.54778289473684,2083.0,0.01619677723713639
58_85,"['57_90', '55_18']",1,0.07016605446848936,-6.12389,65.10499210526318,2048.0,0.020769847560413023
58_32,"['52_136', '57_179']",1,0.06964774273855999,-7.09391,62.352999999999994,2046.0,0.022519706736046852
58_147,"['57_106', '57_122']",1,0.06944889447947343,51.8809,24.140536842105263,2100.0,0.010618329643310618
58_153,"['57_105', '57_32']",1,0.06871210121823709,-2.38015,41.93940789473684,2070.0,0.017171798736893628
58_6,"['55_29', '57_152']",1,0.06645840726938868,23.8745,25.97996578947368,2100.0,0.013692828170218446
58_106,"['57_132', '57_179']",1,0.06443210148880042,-0.88729,30.375982894736843,2072.0,0.018453560198893333
58_89,"['57_126', '57_67']",1,0.06421824838635018,-2.60687,44.99605657894737,2073.0,0.016823974291717607
58_118,"['57_62', '57_34']",1,0.06413300486911835,-4.95136,54.145472368421046,2049.0,0.020224538122426097
55_29,"['47_28', '54_99']",1,0.06404031365489525,0.684239,27.912053947368427,2091.0,0.01632182068319886
58_79,"['57_105', '56_65']",1,0.0638994321600046,-3.27629,47.023425,2068.0,0.017091065791641963
58_54,"['57_9', '57_106']",1,0.06385033169300487,11.3869,27.014048684210525,2100.0,0.014660877753884489
58_139,"['57_120', '57_67']",1,0.06336347023695045,-7.65368,70.29469210526317,2042.0,0.023342676599186044
58_24,"['55_29', '57_90']",1,0.06157669357887607,-5.75671,46.16746447368421,2050.0,0.021443756761750584
58_103,"['57_137', '57_173']",1,0.06156990346336995,-2.48131,29.41479605263158,2075.0,0.017906978363458833
58_112,"['56_15', '57_100']",1,0.06051308913573687,71.3299,21.316352631578948,2100.0,0.010164879375668215
58_46,"['57_179', '57_132']",1,0.059813945228763654,-2.23014,54.72577763157896,2063.0,0.01779860405464191
57_67,"['48_163', '56_174']",1,0.05858834743360867,-6.38659,60.263793421052625,2047.0,0.021907982875560377
58_61,"['57_119', '57_129']",1,0.05840183388982812,-1.69443,49.31452894736842,2071.0,0.01657576699313845
58_81,"['56_137', '56_137']",1,0.05809603503342892,30.723,25.396922368421052,2100.0,0.011923889709243646
58_83,"['57_179', '52_136']",1,0.05737203247063852,-6.95954,62.793852631578936,2045.0,0.022930775962293468
56_15,"['55_163', '55_43']",1,0.05681814424686489,75.8387,20.649299999999997,2100.0,0.01024045322929749
