cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
33_146,"['21_43', '21_43']",1,inf,-9.70637,83.60949605263158,2038.0,0.024910145021477145
34_108,"['16_171', '16_171']",1,inf,84.9218,19.47408552631579,2100.0,0.01056154061689156
36_118,"['21_5', '21_5']",1,inf,56.3977,23.05353684210526,2100.0,0.009325791591529867
45_96,"['44_170', '44_146']",1,inf,2.64207,41.24865657894737,2100.0,0.01565244686694288
48_163,"['33_146', '47_158']",1,inf,-9.76406,82.10216578947369,2039.0,0.024550460263030427
50_42,"['36_118', '49_115']",1,0.2979180652595426,70.5766,21.754973684210526,2100.0,0.010024265684305476
50_23,"['49_168', '34_108']",1,0.204469241560066,64.7125,22.229615789473684,2100.0,0.010077364537034858
50_167,"['49_63', '49_146']",1,0.19629755865410747,-0.600025,41.811481578947365,2080.0,0.016344733875117232
50_146,"['49_115', '49_115']",1,0.187707955729052,84.2976,19.48147631578947,2100.0,0.010564435540198775
47_57,"['46_105', '36_118']",1,0.18393353071354426,29.1072,25.22086710526316,2100.0,0.011770855145094595
50_54,"['49_146', '49_115']",1,0.1699876053177994,38.452,24.963217105263155,2100.0,0.01236817673963145
50_137,"['49_106', '49_146']",1,0.16428877222469931,0.620892,29.20125131578947,2088.0,0.016920266992092113
47_28,"['46_124', '46_168']",1,0.1583016237495637,1.32062,27.939571052631578,2096.0,0.016220960465178066
50_129,"['49_168', '49_156']",1,0.14055160779154474,47.7975,23.72543552631579,2100.0,0.010929390375952613
50_0,"['49_170', '49_73']",1,0.13659776941070448,-3.24595,44.52515789473684,2071.0,0.017217832705596816
47_175,"['46_121', '33_146']",1,0.13246399316219826,-8.85774,74.09519868421053,2041.0,0.02389378829586815
50_10,"['47_175', '49_64']",1,0.12438279307056337,-9.45249,79.90521447368421,2041.0,0.024044544989589
50_14,"['47_57', '49_108']",1,0.11626659673950912,43.0222,23.471840789473685,2100.0,0.011668808321412857
50_20,"['49_0', '49_63']",1,0.1149376831360411,-2.50639,47.175046052631565,2063.0,0.01880779950810517
50_91,"['47_28', '49_126']",1,0.10935873339122272,-1.558,37.51458947368421,2075.0,0.01705174984013263
50_8,"['36_118', '49_108']",1,0.10764634814207404,51.6509,23.70014473684211,2100.0,0.01057153388593721
50_3,"['48_42', '49_93']",1,0.10400469245937521,1.14093,25.67682763157895,2092.0,0.018166242101810677
50_160,"['45_96', '49_31']",1,0.09598237228146927,-1.44483,50.30817105263158,2079.0,0.016424201429059315
50_170,"['49_43', '48_42']",1,0.08715864442788206,-2.1714,55.78503947368421,2065.0,0.017825592392159733
50_69,"['47_175', '48_42']",1,0.08696826434810416,-7.18085,55.108825,2047.0,0.02173503504444596
49_14,"['48_42', '48_96']",1,0.08427185035674434,-5.92783,59.35374736842105,2049.0,0.021283611657387392
50_45,"['47_175', '49_61']",1,0.08315391392438737,-5.92681,53.41690394736842,2052.0,0.020929578323783046
48_160,"['47_167', '47_57']",1,0.08199049625336682,25.6891,24.44421447368421,2100.0,0.012384710107710153
50_38,"['49_168', '36_118']",1,0.07909800680190544,40.9308,24.188161842105263,2100.0,0.010764905313676907
50_65,"['49_26', '49_49']",1,0.0786869130285176,23.2066,25.399536842105263,2100.0,0.013026834312459028
50_12,"['49_63', '49_0']",1,0.07426720172684978,-3.48533,47.31845789473684,2060.0,0.018500281906270895
50_53,"['49_141', '33_146']",1,0.07243081139778396,-4.37073,45.24401315789474,2054.0,0.02071813527328564
50_112,"['36_118', '47_28']",1,0.07204997618375523,21.8125,26.01578552631579,2100.0,0.013487224958090497
50_113,"['49_0', '49_0']",1,0.07041706247707442,-5.51197,58.266717105263176,2046.0,0.022538793307151833
50_35,"['49_136', '49_111']",1,0.06965428707406358,-6.52586,31.039767105263167,2050.0,0.02224146666458488
50_89,"['47_28', '49_115']",1,0.06964154820041456,24.5337,26.92328552631579,2100.0,0.012790220149722899
50_141,"['49_120', '47_28']",1,0.06911737838382409,0.0925333,33.03887105263158,2089.0,0.01608591897056027
49_69,"['48_175', '47_28']",1,0.06856500438605986,0.4221,34.44145394736842,2090.0,0.015954185166563564
50_61,"['49_66', '33_146']",1,0.06751130863401293,-7.44479,67.09296578947368,2042.0,0.02387939507480592
50_127,"['49_72', '49_61']",1,0.06714967496163199,-1.2501,25.96545921052632,2074.0,0.01854246980463941
50_106,"['47_175', '49_30']",1,0.0660588965920413,-8.32102,71.43394868421053,2041.0,0.02354219946882818
