cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
36_118,"['21_5', '21_5']",1,inf,56.3977,23.05353684210526,2100.0,0.009325791591529867
48_163,"['33_146', '47_158']",1,inf,-9.76406,82.10216578947369,2039.0,0.024550460263030427
51_127,"['33_146', '33_146']",1,inf,-9.70941,83.64696842105262,2038.0,0.024819078544729593
51_138,"['50_146', '50_146']",1,inf,84.8531,19.47408552631579,2100.0,0.01055980262239856
52_136,"['51_127', '33_146']",1,inf,-9.72164,83.58661710526314,2038.0,0.02485302480752001
56_65,"['55_175', '55_29']",1,inf,6.78981,40.496561842105265,2100.0,0.01524927006745856
47_28,"['46_124', '46_168']",1,0.22375955723355664,1.32062,27.939571052631578,2096.0,0.016220960465178066
57_126,"['56_4', '55_29']",1,0.1859437079775135,-0.829721,38.29354210526316,2083.0,0.016490506530373435
55_29,"['47_28', '54_99']",1,0.18158969510271625,0.684239,27.912053947368427,2091.0,0.01632182068319886
54_99,"['53_50', '47_28']",1,0.16437514052914412,-1.2335,35.60630263157894,2078.0,0.017024953631948298
57_105,"['56_63', '56_101']",1,0.1623345837000775,-5.41428,51.31724210526315,2052.0,0.01992936238246712
57_94,"['56_37', '56_121']",1,0.15948825767139088,-7.47678,74.57468815789473,2042.0,0.023225522798557722
57_120,"['56_36', '48_163']",1,0.1593295900903527,-9.44833,81.81795657894736,2040.0,0.024612124608302973
57_142,"['55_52', '56_164']",1,0.15248927252740213,-4.92213,44.43297631578947,2058.0,0.01846384581515889
57_164,"['54_22', '56_68']",1,0.1507726564308722,-0.388518,40.272450000000006,2087.0,0.01572993916646866
56_15,"['55_163', '55_43']",1,0.13453267175689493,75.8387,20.649299999999997,2100.0,0.01024045322929749
57_67,"['48_163', '56_174']",1,0.12903350611767228,-6.38659,60.263793421052625,2047.0,0.021907982875560377
55_86,"['47_28', '54_169']",1,0.12791332570842961,27.2231,26.551578947368426,2100.0,0.012624201275475653
57_179,"['56_147', '56_158']",1,0.12741480756698825,-4.65952,33.115336842105265,2062.0,0.019041861902228556
57_130,"['56_164', '56_4']",1,0.12642460546801654,-6.31387,54.448339473684214,2048.0,0.021952700351964623
57_32,"['47_28', '56_100']",1,0.12375307013672072,-1.70894,33.90232763157895,2075.0,0.017116821927677512
57_65,"['51_138', '51_138']",1,0.12321108384461812,84.2962,19.482499999999998,2100.0,0.010564565726002093
56_137,"['55_64', '54_144']",1,0.1192721739409786,30.7532,25.438752631578943,2100.0,0.011879840403357222
57_106,"['56_59', '56_137']",1,0.11662122699323166,40.4979,24.81358552631579,2100.0,0.011243344820452174
57_9,"['56_109', '54_22']",1,0.11523237413289095,-0.893957,37.73834868421052,2086.0,0.016232864591161494
57_172,"['56_15', '56_137']",1,0.11416839543079677,52.1328,22.96158684210526,2100.0,0.010709259517804845
57_102,"['55_138', '55_86']",1,0.11376372803248609,36.017,25.865889473684213,2100.0,0.011396549753957578
57_62,"['56_137', '48_163']",1,0.10612504991322746,-2.47682,28.341625000000004,2055.0,0.020116004040454282
57_100,"['56_49', '36_118']",1,0.10330186666278209,62.7291,22.323456578947365,2100.0,0.009536624551848918
57_173,"['56_73', '55_29']",1,0.10327751606756902,-3.14966,30.92830263157894,2064.0,0.019358546100731257
57_129,"['56_68', '56_37']",1,0.1015653459313868,-5.93934,64.17950263157896,2050.0,0.02045940409317543
57_132,"['55_62', '47_28']",1,0.09881996219415601,-1.05165,44.872426315789475,2071.0,0.01772797124456308
57_145,"['47_28', '48_163']",1,0.09866255997226228,-6.07186,67.78556973684212,2047.0,0.021281383793157645
57_128,"['56_37', '56_127']",1,0.09844472522598777,-7.94914,72.1952,2044.0,0.02304670455077571
57_122,"['36_118', '56_137']",1,0.09772805639924528,48.4283,24.081656578947364,2100.0,0.009944320096615064
57_6,"['55_29', '56_64']",1,0.09489563764873205,-1.12783,29.402994736842103,2080.0,0.017583326947669325
57_150,"['56_73', '56_147']",1,0.09459402780242238,-6.72234,65.51223947368419,2049.0,0.022447751839164677
57_137,"['56_65', '56_178']",1,0.09284364339531287,-1.87895,43.21410526315789,2079.0,0.017459666294521323
57_152,"['55_112', '51_138']",1,0.09254541500133356,70.4323,21.24813289473684,2100.0,0.01027128589841063
57_154,"['54_99', '56_100']",1,0.09249554439799212,-1.63349,26.61938289473684,2068.0,0.0183938859291132
56_4,"['55_173', '55_151']",1,0.09215870813079592,-4.25241,48.6429407894737,2061.0,0.018404030141675253
55_18,"['54_83', '54_27']",1,0.089966299047026,-3.66217,49.302242105263154,2066.0,0.017566078608304853
57_119,"['55_29', '56_137']",1,0.08924784562563798,12.3248,25.633534210526314,2100.0,0.014498580858071422
55_112,"['54_23', '54_23']",1,0.08605573685996912,38.1531,23.472718421052633,2100.0,0.01173098959570754
57_113,"['55_29', '51_127']",1,0.0854768351825116,-6.45014,62.45507894736843,2048.0,0.021888523706928415
57_82,"['36_118', '56_49']",1,0.08215294355139552,58.1257,22.695452631578945,2100.0,0.009625008017171475
57_90,"['48_163', '56_127']",1,0.08203612054792045,-7.60307,68.67156973684212,2043.0,0.022386044082532645
57_28,"['52_136', '54_144']",1,0.08162371561979896,-2.98023,31.05744473684211,2054.0,0.020837525987494727
57_54,"['55_33', '55_138']",1,0.07951821079151088,45.0411,23.813434210526317,2100.0,0.011255216047552034
57_58,"['56_4', '56_36']",1,0.07813667840324848,-5.46655,46.10626710526316,2051.0,0.020204619034440038
57_34,"['48_163', '56_178']",1,0.07626295429702568,-8.34435,71.85675263157896,2040.0,0.02377076532175364
57_121,"['56_68', '48_163']",1,0.07609452929895189,-5.89167,53.114818421052625,2047.0,0.02133268061430085
57_16,"['56_65', '56_65']",1,0.0751516968770352,7.07756,40.21181052631578,2100.0,0.015209683697480594
56_121,"['55_18', '52_136']",1,0.0750932575859635,-7.53035,71.66250657894737,2046.0,0.022116771922856108
57_35,"['56_121', '56_63']",1,0.0743670333496926,-6.71552,32.92487368421053,2047.0,0.022674164878820173
57_45,"['48_163', '56_127']",1,0.07266817989005775,-8.60243,70.98452631578948,2042.0,0.0235874151492532
57_46,"['55_138', '56_15']",1,0.06874940231292309,66.4971,21.912869736842104,2100.0,0.010196548543945751
57_77,"['56_64', '54_99']",1,0.06792810664585669,-2.6601,43.2934552631579,2073.0,0.01792316141321382
57_147,"['36_118', '55_138']",1,0.06776923062988327,46.2887,24.49212105263158,2100.0,0.009762301445478567
57_7,"['56_80', '56_36']",1,0.06357312658280362,-7.9612,73.71800394736843,2042.0,0.023253981632113653
57_24,"['56_98', '56_171']",1,0.0630251620990352,-7.17183,69.32801710526317,2045.0,0.021935158446334778
57_166,"['48_163', '47_28']",1,0.06190227721566813,-6.44245,44.12979078947369,2050.0,0.021647219476608737
57_4,"['55_112', '55_29']",1,0.06061199828810111,15.8992,26.122844736842108,2100.0,0.014351602964477916
57_78,"['56_159', '55_86']",1,0.05840184401427905,8.06964,27.918986842105262,2100.0,0.014591338195423952
57_140,"['56_15', '55_138']",1,0.05837382668520628,65.6557,22.239397368421056,2100.0,0.010156481867942957
57_44,"['56_137', '56_65']",1,0.05680489265257696,17.702,27.371915789473686,2100.0,0.01424168449540348
