cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
16_171,"['15_96', '6_123']",1,inf,84.8517,19.475109210526316,2100.0,0.010559935613572132
17_79,"['6_123', '6_123']",1,inf,84.8877,19.483668421052634,2100.0,0.010553438956502178
21_5,"['19_146', '10_36']",1,inf,56.7128,23.024369736842104,2100.0,0.009330673502799234
21_43,"['16_11', '16_11']",1,inf,-9.70692,83.60992631578947,2038.0,0.02490981778968325
24_175,"['14_110', '14_110']",1,inf,-9.72981,83.63224078947367,2039.0,0.02499957576989011
30_51,"['26_101', '27_65']",1,inf,1.15376,48.91170657894736,2100.0,0.015365210962768966
30_85,"['24_175', '24_175']",1,inf,-9.72048,83.63233157894736,2039.0,0.02499951640564061
30_2,"['29_159', '27_40']",1,0.14901635086870546,0.102889,36.077549999999995,2091.0,0.01569000566640323
30_64,"['29_37', '29_159']",1,0.14826072812374985,-5.64567,49.106125,2055.0,0.019454490336420115
30_99,"['29_6', '29_37']",1,0.1469334192941917,-8.22332,60.676664473684205,2043.0,0.02206514398892232
30_133,"['27_26', '29_104']",1,0.14064619185141874,38.5894,25.07516710526316,2100.0,0.011065358756028662
30_127,"['17_79', '21_5']",1,0.13692154873106516,76.1978,20.500496052631576,2100.0,0.00993042798036914
30_48,"['29_100', '29_75']",1,0.13532999332137155,-3.75074,44.480975,2075.0,0.016751804099761444
30_163,"['29_156', '26_101']",1,0.13387263461695662,-2.07134,49.90878552631578,2083.0,0.01579424697128776
30_134,"['29_146', '21_5']",1,0.13274639573360655,60.9931,22.817034210526316,2100.0,0.009629080153603338
30_69,"['29_139', '29_156']",1,0.1319465909333601,-4.37424,34.125219736842105,2058.0,0.02025623469160154
30_110,"['29_4', '21_43']",1,0.1295668906253676,-7.98988,76.54369868421053,2041.0,0.023089947598188817
30_43,"['16_171', '27_65']",1,0.12866434499754476,28.1156,24.867268421052632,2100.0,0.012355294622222616
30_94,"['21_5', '16_171']",1,0.12847157479667787,69.3051,21.914243421052635,2100.0,0.010096081000375802
30_89,"['29_53', '29_100']",1,0.12804566146277024,-1.87078,31.680536842105266,2084.0,0.01679885009814053
30_42,"['29_37', '29_173']",1,0.12288435158438978,-7.28242,67.68802236842106,2044.0,0.021320604738758703
30_152,"['29_86', '26_101']",1,0.11772889632984941,-0.437912,43.43797763157895,2088.0,0.015610685695115383
30_149,"['21_5', '29_66']",1,0.11608634969254818,34.5503,23.968494736842104,2100.0,0.011648880679612145
30_18,"['29_55', '29_59']",1,0.11605083310426098,-2.71031,41.126223684210515,2078.0,0.016925302392830417
30_11,"['29_104', '28_11']",1,0.11192066656565683,32.6929,24.2514,2100.0,0.011599102672687343
30_137,"['29_100', '27_40']",1,0.10679246098319256,0.97826,27.590097368421056,2095.0,0.01577030284876434
30_117,"['27_65', '29_6']",1,0.10663769832590989,-3.12165,33.313684210526326,2071.0,0.01767584925425424
30_118,"['29_94', '24_175']",1,0.10382764588003057,-0.835485,29.021080263157902,2064.0,0.021181190151166065
30_82,"['29_126', '29_51']",1,0.1031873019437734,-7.44906,55.788309210526315,2049.0,0.020513970421787233
30_97,"['29_94', '29_66']",1,0.10302314386116102,24.4299,25.07164605263158,2100.0,0.012566658821657868
30_111,"['21_5', '29_104']",1,0.10189934042395009,49.6875,23.614730263157895,2100.0,0.010357221006109694
30_67,"['29_101', '29_132']",1,0.10181413420936627,-5.6601,57.88627105263158,2051.0,0.019112590621455705
30_4,"['29_59', '29_25']",1,0.09897276103346389,-5.28215,40.976135526315794,2062.0,0.018381321281724174
30_157,"['29_42', '29_101']",1,0.09797471095104959,-8.25096,80.9223552631579,2041.0,0.023536262551367305
29_6,"['28_115', '28_107']",1,0.09537870251308866,-9.26747,72.5557144736842,2041.0,0.023602673225078467
29_100,"['27_40', '28_42']",1,0.09440125026583922,1.55725,26.67853157894737,2096.0,0.01622048524997807
28_39,"['27_87', '27_63']",1,0.09412104910211473,-7.12463,79.07234605263159,2042.0,0.022662720946065338
26_101,"['23_125', '25_117']",1,0.09088710315669424,-0.150064,41.48559736842106,2090.0,0.015559863708684854
30_14,"['28_11', '21_5']",1,0.08794472050978112,42.6811,23.898128947368424,2100.0,0.010415208162324743
30_17,"['29_143', '29_18']",1,0.08719615226717764,26.5291,24.689507894736845,2100.0,0.013138657638165047
30_30,"['29_100', '29_66']",1,0.0869336681759299,15.9083,25.62379736842105,2100.0,0.014745096121956994
30_44,"['29_104', '27_65']",1,0.08585305204129409,20.2461,25.36900131578948,2100.0,0.013544055817491059
30_141,"['28_39', '29_37']",1,0.08423776230209473,-7.73828,78.59729736842105,2042.0,0.023002096915980035
30_28,"['29_55', '27_40']",1,0.08407291711997839,-2.97249,28.11401578947369,2077.0,0.017019421908995996
