cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
16_171,"['15_96', '6_123']",1,inf,84.8517,19.475109210526316,2100.0,0.010559935613572132
17_79,"['6_123', '6_123']",1,inf,84.8877,19.483668421052634,2100.0,0.010553438956502178
21_5,"['19_146', '10_36']",1,inf,56.7128,23.024369736842104,2100.0,0.009330673502799234
21_43,"['16_11', '16_11']",1,inf,-9.70692,83.60992631578947,2038.0,0.02490981778968325
22_3,"['21_128', '21_98']",1,inf,4.821,40.21136184210526,2100.0,0.015057678295184562
23_38,"['19_40', '19_40']",1,inf,-9.68651,83.85820000000001,2038.0,0.024823097162937822
24_175,"['14_110', '14_110']",1,inf,-9.72981,83.63224078947367,2039.0,0.02499957576989011
25_135,"['16_171', '21_5']",1,0.22451152936995739,71.4743,21.378556578947368,2100.0,0.010051681145785493
25_124,"['24_125', '24_71']",1,0.20292752320734245,64.3084,22.44256315789474,2100.0,0.010191607374615462
25_156,"['24_24', '17_79']",1,0.19389262927668163,80.3312,20.19396052631579,2100.0,0.010386249145050853
25_75,"['23_59', '24_92']",1,0.16546801146448004,-3.17754,52.218977631578944,2060.0,0.019331635570655537
24_147,"['23_51', '23_115']",1,0.15906834522364494,-8.97152,73.78013684210526,2041.0,0.02387009110152254
23_125,"['22_30', '21_124']",1,0.15364677820528708,1.20768,37.77484736842105,2097.0,0.015376094259537475
24_42,"['23_38', '23_161']",1,0.14166297926642432,-9.00291,80.9383144736842,2040.0,0.0243729076160104
25_174,"['22_64', '24_109']",1,0.13526927735201857,-3.49563,42.403118421052625,2081.0,0.01640860411521838
25_146,"['24_127', '24_1']",1,0.1293130451993315,-6.62217,55.66861184210526,2052.0,0.019193122119826968
25_117,"['24_1', '24_134']",1,0.1269229350648431,0.561834,38.43418421052632,2093.0,0.01578257953276533
25_83,"['22_162', '24_28']",1,0.12384493102810858,-6.29797,32.99945789473684,2056.0,0.020194823169608182
25_161,"['21_5', '23_38']",1,0.119613509263937,1.05027,30.251398684210525,2065.0,0.021084723449064462
25_81,"['24_134', '21_5']",1,0.11790428362473215,19.6535,25.448265789473684,2100.0,0.013560715500177515
25_1,"['24_22', '24_74']",1,0.11621844856615182,-6.62307,56.06518289473685,2045.0,0.022843651898968604
25_93,"['24_34', '24_175']",1,0.10930626818000824,-2.5422,46.03960131578947,2060.0,0.019986423305400233
25_105,"['21_5', '24_174']",1,0.10923566411030597,42.524,24.335494736842104,2100.0,0.011120608069070635
25_167,"['24_35', '24_7']",1,0.10861555474130816,-4.74136,47.886984210526315,2065.0,0.018001251779439675
25_76,"['24_92', '24_51']",1,0.10591637073775981,-1.6902,43.16027105263157,2074.0,0.01747572391691558
25_132,"['24_44', '24_97']",1,0.10208112010281557,44.4046,25.158375,2100.0,0.010817154956210466
24_83,"['21_5', '23_37']",1,0.10185920755196022,49.3989,23.69082763157895,2100.0,0.010668817748588109
25_120,"['24_51', '24_24']",1,0.10146451995455202,17.373,26.69243552631579,2100.0,0.014297558637508388
25_34,"['24_95', '24_101']",1,0.09877042582898903,39.1761,25.445988157894735,2100.0,0.011997706143868867
25_122,"['24_172', '24_95']",1,0.09673594194037488,50.5622,24.928798684210527,2100.0,0.009841922363418455
25_71,"['22_162', '23_1']",1,0.09384113808133111,-4.03608,28.245298684210525,2071.0,0.01818456238902699
25_141,"['24_51', '23_1']",1,0.09356767569507801,-2.02777,35.64489868421051,2083.0,0.016797416590177593
23_72,"['19_125', '22_137']",1,0.090517567213342,-7.4217,64.03355789473683,2043.0,0.023124265349092333
25_131,"['24_32', '23_38']",1,0.08922433036364352,-7.30543,59.21882499999998,2047.0,0.02112779215661361
25_55,"['17_79', '24_44']",1,0.08760704320131119,54.4007,24.548914473684214,2100.0,0.009874416981931066
25_44,"['22_3', '23_1']",1,0.08752209780462875,-0.345768,36.3881552631579,2093.0,0.01666474147242942
25_14,"['24_44', '24_34']",1,0.08719453149735301,29.5178,25.37406578947369,2100.0,0.01261838028263016
24_174,"['23_96', '22_3']",1,0.08648885186161394,34.2839,26.13075131578947,2100.0,0.011713411332708198
25_62,"['24_10', '24_127']",1,0.08490937184115419,-7.74531,61.77698157894735,2044.0,0.02262111243933354
25_90,"['24_134', '24_83']",1,0.08333936505073178,14.5978,29.201017105263162,2100.0,0.01497967422143263
25_17,"['24_87', '24_10']",1,0.08253647768806867,-5.04918,53.49625131578947,2058.0,0.01880258528004466
25_114,"['17_79', '24_109']",1,0.08243347131700877,23.2912,28.543672368421056,2100.0,0.01335222938348509
25_173,"['24_174', '24_34']",1,0.0815916426330677,25.6781,27.711944736842103,2100.0,0.01326925289821005
25_58,"['23_87', '24_39']",1,0.07962341345433618,-2.03173,33.32067631578948,2077.0,0.017002819832027675
