cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
0_4,[],1,inf,84.855,19.478842105263162,2100.0,0.010554404092316007
4_36,"['3_98', '3_65']",1,inf,-9.44255,84.18285394736841,2038.0,0.02522603872679075
4_156,"['3_155', '3_66']",1,inf,51.9008,22.701978947368417,2100.0,0.009733749475730196
6_123,"['5_119', '5_119']",1,inf,84.8877,19.483668421052634,2100.0,0.010553438956502178
7_142,"['3_98', '3_98']",1,inf,-9.57108,84.18943289473684,2038.0,0.025214430924847563
9_66,"['8_49', '0_4']",1,inf,27.0067,28.034593421052634,2100.0,0.013617488905856654
9_115,"['8_7', '7_142']",1,inf,-9.59573,82.992375,2039.0,0.024746795100859253
9_91,"['0_4', '8_14']",1,0.2672727384468282,37.1753,24.479538157894737,2100.0,0.0129776434271525
8_124,"['7_178', '7_16']",1,0.24669588378517526,0.478007,26.705224999999995,2096.0,0.016758470918526946
9_131,"['8_99', '7_121']",1,0.23275845606313428,40.6343,22.59292631578947,2100.0,0.011311519753314885
9_4,"['4_156', '0_2']",1,0.21564516098235315,64.6492,20.75281184210526,2100.0,0.010208008236993893
7_137,"['6_104', '6_6']",1,0.21448459074960366,-0.728295,24.403259210526315,2087.0,0.016957172814220527
9_44,"['4_156', '7_111']",1,0.16840211614217987,52.7588,21.657901315789477,2100.0,0.009884442797319268
9_109,"['8_29', '7_111']",1,0.1674026274974325,44.6502,22.973009210526314,2100.0,0.010677515427694392
9_9,"['8_124', '8_25']",1,0.16386255317352852,-2.50324,36.359325,2079.0,0.017343178829643237
9_72,"['8_16', '0_4']",1,0.1462461709557302,28.7526,27.43070789473684,2100.0,0.013438932934100778
9_42,"['8_42', '0_4']",1,0.14130204925590495,77.4879,20.22073157894737,2100.0,0.010423570448830275
9_33,"['7_16', '7_142']",1,0.13698011623214754,-6.84079,66.49796578947368,2048.0,0.021375489533256384
7_46,"['6_151', '6_99']",1,0.1315269829659701,-8.44444,78.46191842105263,2043.0,0.023348622519151038
9_51,"['8_67', '7_142']",1,0.12560541949200144,-7.57943,60.60250131578946,2047.0,0.022142284369868225
