cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
28_23,"['27_8', '25_41']",1,inf,-38.1237,-13.6144
21_1,"['19_64', '20_14']",1,inf,-39.9857,-13.3602
23_54,"['22_48', '19_54']",1,0.020313517744935995,-39.5078,-13.4172
24_3,"['23_66', '22_48']",1,0.009180742174421781,-39.5455,-13.3654
26_32,"['24_3', '24_3']",1,0.004925999125819936,-39.5986,-13.3611
25_41,"['19_54', '24_38']",2,0.03582299299657675,-39.5271,-13.4472
18_26,"['17_89', '17_28']",2,0.03509414831813856,-38.4922,-13.6245
27_8,"['26_60', '26_63']",2,0.010180902327649517,-38.1452,-13.7067
28_49,"['21_1', '23_54']",2,0.009784362883414083,-39.6129,-13.378
27_57,"['25_55', '25_67']",3,0.040358667579558194,-38.2081,-13.7239
19_59,"['17_57', '18_23']",3,0.034155688035293744,-40.612,-13.3856
28_32,"['27_75', '26_32']",3,0.022382212456327738,-40.5304,-13.6172
28_88,"['27_11', '27_75']",3,0.021993828480851664,-40.4361,-13.6291
28_50,"['27_55', '24_3']",3,0.013047441681230398,-39.7701,-13.6461
27_21,"['26_20', '23_54']",3,0.009386816759926654,-39.2498,-13.717
28_28,"['27_24', '27_11']",3,0.0072827652608727705,-39.6346,-13.6553
28_38,"['27_47', '27_11']",3,0.006826175666908579,-39.4093,-13.6745
28_51,"['21_1', '27_21']",3,0.0062944207947747514,-39.353,-13.6838
28_53,"['23_54', '19_59']",4,0.42600510041496836,-41.368,-13.5286
28_74,"['19_59', '21_1']",4,0.025271795451319534,-40.743,-13.6494
28_67,"['27_75', '27_71']",4,0.016097751015615013,-38.572,-13.8168
28_62,"['27_47', '27_71']",4,0.01024483965153953,-39.2039,-13.7649
28_18,"['27_47', '27_15']",4,0.008606993806039371,-39.3308,-13.7226
28_68,"['27_21', '21_1']",4,0.008266425346758071,-39.5819,-13.688
28_0,"['27_75', '24_3']",4,0.007884014695088662,-39.9064,-13.6511
28_80,"['23_54', '27_11']",4,0.007478636053937505,-39.8165,-13.6648
28_64,"['27_19', '27_47']",4,0.006304359805460706,-39.4482,-13.7009
28_6,"['27_24', '24_3']",4,0.006237501299909793,-39.8504,-13.6596
28_56,"['27_15', '27_15']",4,0.004720000192245255,-39.2802,-13.7518
28_86,"['24_3', '27_11']",4,0.0036255357761857112,-39.4273,-13.7039
28_8,"['27_30', '27_15']",4,0.003371721326415233,-38.4941,-13.8506
28_71,"['27_11', '21_1']",5,0.035553961701483956,-40.2617,-13.6519
28_12,"['18_26', '27_55']",5,0.02413689412514919,-39.0873,-13.8335
28_5,"['26_1', '27_30']",5,0.015036970462396425,-38.6129,-13.8631
28_29,"['27_24', '18_26']",5,0.008159679837981356,-39.2674,-13.832
28_73,"['27_21', '23_54']",5,0.00788221367057277,-39.4439,-13.7827
28_61,"['27_30', '21_1']",5,0.0050216301582107865,-38.835,-13.8548
28_58,"['27_11', '27_15']",5,0.004855442575932504,-39.4604,-13.7293
28_84,"['21_1', '27_11']",5,0.004649120691262466,-39.4869,-13.7036
28_44,"['27_71', '25_41']",5,0.004139082690978662,-38.8226,-13.8597
28_46,"['27_42', '24_3']",5,0.003432111909827346,-39.8407,-13.6721
28_66,"['27_8', '27_30']",5,0.003059128187923475,-38.5058,-13.8647
28_48,"['27_30', '27_8']",6,0.03269302313363558,-38.5155,-14.0847
28_47,"['26_38', '27_75']",6,0.01840226169263874,-38.9596,-13.8576
28_27,"['23_54', '27_71']",6,0.017321530326906642,-38.7113,-13.8708
28_20,"['27_71', '27_43']",6,0.01561348870858084,-38.5411,-13.8858
28_1,"['18_26', '27_19']",6,0.010483291673701371,-39.3669,-13.8398
28_7,"['26_32', '19_59']",6,0.008630095616791967,-40.3086,-13.6664
28_24,"['26_1', '18_26']",6,0.008260981586459822,-39.1656,-13.8483
28_4,"['27_71', '27_15']",6,0.004969717994652602,-39.4736,-13.7331
28_17,"['27_21', '24_3']",6,0.004433657001956872,-39.5662,-13.7068
28_76,"['27_32', '27_75']",6,0.004229744218028109,-38.8021,-13.8655
28_63,"['19_59', '24_3']",7,0.05884366228627559,-40.9524,-13.6757
28_40,"['27_32', '19_59']",7,0.01683485891913147,-40.7372,-13.6766
28_39,"['27_71', '27_42']",7,0.015750828112089228,-38.5885,-14.1216
28_35,"['19_59', '27_32']",7,0.01019395164982111,-39.1573,-13.8662
28_30,"['27_67', '26_32']",7,0.009407433818006721,-38.8576,-13.9128
28_83,"['26_32', '27_63']",7,0.006207419486099045,-39.2854,-13.8596
28_13,"['25_41', '27_15']",7,0.004605724773523582,-39.5107,-13.759
28_11,"['27_15', '24_3']",7,0.004452263562322044,-39.9371,-13.7081
28_81,"['27_71', '27_57']",7,0.0033999061204045646,-38.7185,-13.9199
28_25,"['27_42', '27_24']",7,0.003225790025156799,-39.8404,-13.7177
28_16,"['21_1', '27_57']",7,0.003099375968209774,-40.3731,-13.6846
28_42,"['27_19', '27_67']",7,0.0016015434087147578,-39.7776,-13.7189
28_45,"['27_8', '27_8']",8,0.01409649968183593,-38.7413,-13.9222
28_3,"['27_57', '27_67']",8,0.010991054394513734,-38.7236,-13.9743
28_33,"['27_30', '27_19']",8,0.010909211721003422,-39.8724,-13.7394
28_10,"['26_32', '27_57']",8,0.009210274081347529,-39.4682,-13.9034
28_14,"['23_54', '26_32']",8,0.007937273971582476,-39.9396,-13.7095
28_55,"['18_26', '27_26']",8,0.007836123526963138,-39.6587,-13.7858
28_57,"['21_1', '27_15']",8,0.007756462998405799,-39.7905,-13.7495
28_19,"['26_32', '26_38']",8,0.006335218481947071,-38.9122,-13.9131
28_72,"['27_57', '25_41']",8,0.0020335327751305277,-38.8304,-13.9202
28_34,"['27_8', '26_32']",9,0.6703174030119063,-38.7677,-14.2168
28_2,"['25_41', '19_59']",9,0.047096343520995794,-41.2688,-13.72
28_59,"['18_26', '26_32']",9,0.03477941658223461,-38.9336,-13.9872
28_41,"['27_71', '27_19']",9,0.01694486890404209,-39.4192,-13.9523
28_52,"['26_1', '21_1']",9,0.013552833127265563,-39.6898,-13.7942
28_26,"['27_32', '27_8']",9,0.012870936828617431,-38.7702,-14.0875
28_43,"['27_19', '27_19']",9,0.010302992781445343,-40.2958,-13.7649
28_54,"['27_15', '27_47']",9,0.003839425396765013,-39.7786,-13.7903
28_37,"['27_19', '27_71']",9,0.0028018426496058436,-40.3707,-13.7604
28_69,"['18_26', '27_30']",10,0.024424776418985543,-38.7883,-14.1266
28_78,"['23_54', '27_8']",10,0.012596447151424653,-39.7124,-13.9818
28_87,"['23_54', '27_19']",10,0.008269649136139829,-40.3878,-13.7617
28_21,"['18_26', '21_1']",10,0.007768203033606857,-40.3548,-13.7843
28_9,"['27_71', '27_57']",11,0.031932432298928934,-38.8948,-14.1944
28_79,"['27_3', '27_55']",12,inf,-44.6816,-16.8449
28_89,"['21_1', '27_43']",12,0.6752324767911655,-46.3726,-16.5191
28_22,"['24_3', '18_26']",12,0.10529302986729262,-45.0085,-16.7065
28_75,"['27_21', '24_3']",12,0.08499197371167944,-45.4788,-16.5512
