cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
39_49,"['38_58', '38_79']",1,inf,-37.8333,-13.559
41_68,"['40_85', '35_0']",1,inf,-39.4663,-13.2969
42_84,"['40_74', '35_0']",1,0.013040987639524,-38.7287,-13.3297
36_55,"['35_3', '35_7']",1,0.007894902841426767,-38.6296,-13.3677
39_13,"['29_76', '38_37']",2,0.03344685058616828,-37.9568,-13.6276
28_23,"['27_8', '25_41']",2,0.020401697055332586,-38.1237,-13.6144
40_74,"['39_8', '36_55']",2,0.016703397474917985,-38.9916,-13.3367
40_85,"['36_55', '36_55']",2,0.01624860567486433,-38.7478,-13.3689
36_19,"['23_54', '35_72']",2,0.01090138849026066,-38.1238,-13.5887
35_0,"['34_57', '21_1']",2,0.0076002941618650436,-39.849,-13.3362
42_73,"['26_32', '41_18']",3,0.06188357950202717,-39.5747,-13.3909
42_26,"['41_50', '41_68']",3,0.026142466123549656,-38.2678,-13.8078
42_89,"['40_74', '40_85']",3,0.015041272549693669,-39.0842,-13.6699
42_46,"['41_23', '36_55']",3,0.014964617521238722,-38.9093,-13.6867
42_5,"['41_76', '41_81']",3,0.014880839738554318,-38.6484,-13.744
42_24,"['41_76', '41_23']",3,0.013255432479969262,-38.1732,-13.8371
26_32,"['24_3', '24_3']",3,0.011024262571529303,-39.5986,-13.3611
42_80,"['41_50', '41_60']",3,0.008981438260176654,-38.1619,-13.8986
42_0,"['41_77', '41_23']",3,0.007918137213157985,-39.5385,-13.6208
42_10,"['41_72', '39_13']",3,0.007186438486211788,-39.1284,-13.6649
42_37,"['40_74', '41_23']",3,0.0054083782513662595,-39.2167,-13.6472
42_15,"['40_85', '40_74']",3,0.0028982381827986916,-39.135,-13.6519
42_54,"['41_15', '36_55']",3,0.002194544233091719,-39.2962,-13.6248
42_85,"['41_50', '41_68']",3,0.0013676608034048784,-38.3725,-13.7783
42_38,"['41_68', '41_77']",4,0.01875601228793383,-39.9384,-13.5857
42_69,"['28_23', '41_60']",4,0.01450730253149493,-38.3294,-13.8917
42_78,"['40_74', '39_49']",4,0.011989553469018237,-38.7011,-13.7536
42_63,"['40_74', '41_68']",4,0.011956436604333584,-39.6772,-13.6138
42_61,"['28_23', '39_13']",4,0.010051139272712336,-38.5977,-13.8333
42_50,"['36_55', '41_23']",4,0.00800855151039271,-39.1946,-13.655
42_59,"['41_72', '40_85']",4,0.007011839016292749,-39.1491,-13.6583
42_12,"['41_60', '41_81']",4,0.005653061943255816,-38.3709,-13.8391
42_39,"['41_76', '41_42']",4,0.005175206612438857,-38.8917,-13.7495
42_32,"['36_55', '39_49']",4,0.0022534580840372154,-39.4914,-13.6311
42_75,"['41_78', '36_55']",4,0.002241946031075308,-39.2849,-13.6523
42_11,"['40_74', '41_85']",4,0.0018241478715318696,-39.5974,-13.6214
42_13,"['41_78', '40_74']",5,0.024923200413803595,-40.2018,-13.6081
42_77,"['41_18', '36_19']",5,0.010936305755920915,-38.7356,-13.7809
42_6,"['41_50', '36_55']",5,0.010800158645551873,-38.3751,-13.8509
42_66,"['41_68', '35_0']",5,0.008153174961126636,-39.9611,-13.6121
42_8,"['40_74', '41_60']",5,0.006789758898712206,-38.3749,-13.8868
42_64,"['36_19', '41_42']",5,0.004542911045998624,-38.8329,-13.7778
42_57,"['39_49', '28_23']",5,0.003004934938502555,-38.4617,-13.8402
42_33,"['39_49', '41_43']",5,0.002621055282034661,-39.3,-13.6553
42_81,"['41_15', '41_78']",5,0.0025307461177050696,-39.5073,-13.6319
42_31,"['39_13', '41_72']",5,0.002496275666884213,-39.2341,-13.6568
42_65,"['41_68', '41_78']",5,0.0022822250748283745,-39.497,-13.6533
42_16,"['36_55', '40_85']",6,0.013580503418396549,-39.3814,-13.6599
42_51,"['41_50', '41_78']",6,0.010774230243161828,-38.4398,-13.8557
42_27,"['41_50', '26_32']",6,0.0077059527301439265,-38.4773,-13.8423
