cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
18_26,"['17_89', '17_28']",1,inf,-38.4922,-13.6245
19_59,"['17_57', '18_23']",1,inf,-40.612,-13.3856
17_57,"['16_51', '16_69']",2,0.055354185272269506,-40.9632,-13.4264
19_54,"['18_58', '18_88']",2,0.033768309037748426,-38.7653,-13.7399
18_58,"['16_77', '17_64']",2,0.016029154414314017,-40.7702,-13.6594
18_46,"['16_77', '17_64']",2,0.008472279895431187,-40.1243,-13.7041
16_33,"['15_69', '13_55']",3,0.21713197253656705,-42.9092,-13.5549
19_64,"['17_57', '18_71']",3,0.03830386511750051,-41.5329,-13.6464
19_78,"['18_86', '18_88']",3,0.0142188520267638,-38.865,-14.1102
19_34,"['17_89', '18_58']",3,0.01247411202727018,-38.9292,-13.9282
19_36,"['18_23', '18_23']",3,0.011886786756650634,-40.7731,-13.6667
18_88,"['17_40', '17_27']",3,0.011055148870467445,-38.7873,-14.1604
19_77,"['18_46', '18_86']",3,0.00982463843756183,-39.8053,-13.746
19_3,"['18_46', '18_26']",3,0.007388123195805763,-38.9817,-13.8704
19_58,"['18_58', '18_88']",3,0.007104120693292552,-39.0276,-13.8638
17_24,"['16_33', '16_30']",3,0.0062549670385839105,-39.1653,-13.7749
19_61,"['18_88', '18_88']",3,0.004366950630013855,-38.7668,-14.1678
19_73,"['18_58', '18_71']",3,0.0020804992947359748,-40.7717,-13.6854
19_60,"['16_6', '18_88']",4,0.02186613566007591,-38.8543,-14.175
19_62,"['18_46', '18_58']",4,0.019353605053936795,-40.8201,-13.6852
11_27,"['10_15', '10_71']",4,0.01445666889160217,-39.8543,-13.7561
19_82,"['18_88', '18_86']",4,0.007678576754769019,-39.067,-13.8847
19_25,"['18_48', '18_46']",4,0.006399549178556804,-39.1806,-13.8322
19_27,"['18_26', '18_7']",4,0.003883077798697903,-39.0203,-13.9473
19_15,"['18_23', '18_26']",4,0.003827217907030182,-39.0303,-13.9047
19_70,"['18_85', '18_58']",4,0.0029893077414947238,-38.9339,-13.9511
19_12,"['18_26', '17_57']",5,0.02038893641169847,-41.0082,-13.6918
19_35,"['18_60', '18_81']",5,0.01950069281527533,-40.3485,-13.7616
19_37,"['18_23', '18_84']",5,0.015982615883808,-40.9142,-13.7569
19_28,"['18_58', '18_86']",5,0.0133145725084453,-40.1386,-13.832
19_21,"['18_71', '17_24']",5,0.011892150892212603,-39.4016,-13.8479
19_69,"['18_46', '18_26']",5,0.0086436262284229,-39.0131,-13.9887
19_67,"['18_6', '18_88']",5,0.005468460772945222,-38.9411,-14.1258
19_53,"['18_81', '17_57']",5,0.0027787820782385424,-39.1943,-13.889
16_6,"['12_52', '14_15']",5,0.0014331216449608823,-38.9384,-14.1588
19_85,"['18_58', '18_7']",6,0.025531267449121636,-41.2621,-13.6999
19_47,"['18_7', '17_40']",6,0.018845591281911947,-41.2433,-13.724
19_48,"['18_26', '17_24']",6,0.013503389915687723,-39.6703,-13.871
19_18,"['16_33', '18_0']",6,0.007915367844873287,-41.4916,-13.697
19_22,"['18_48', '18_26']",6,0.007830619274048758,-39.2046,-13.9112
19_24,"['11_27', '18_71']",6,0.007401182972560264,-40.6571,-13.7798
19_7,"['18_8', '18_88']",6,0.007313648824208225,-39.337,-13.8963
19_89,"['16_33', '18_85']",6,0.0062229116466731415,-39.0875,-14.0315
18_84,"['16_6', '17_40']",6,0.005941678269807973,-38.9948,-14.152
19_10,"['18_69', '18_4']",6,0.00342756663797491,-39.0532,-14.1297
19_80,"['18_86', '18_86']",6,0.0011828449486021193,-39.0586,-14.0904
19_50,"['16_33', '16_6']",7,0.06916547404655912,-41.7765,-13.7184
19_71,"['17_40', '18_71']",7,0.02806205964235699,-41.1335,-13.8455
19_23,"['18_26', '18_48']",7,0.016783897034718654,-40.2406,-13.8904
19_5,"['18_26', '16_33']",7,0.01145713164515568,-39.3167,-13.9577
19_68,"['16_6', '18_4']",7,0.009066493842516342,-39.129,-14.1198
19_44,"['17_24', '11_27']",7,0.005120140467119099,-39.8462,-13.9026
19_29,"['16_6', '17_40']",7,0.0039641044058105444,-39.0598,-14.1324
19_41,"['18_26', '18_6']",7,0.003553371972800397,-39.1924,-14.0514
19_65,"['16_6', '18_84']",7,0.001162397729209834,-39.02,-14.159
19_31,"['18_46', '16_33']",8,0.07393710364023827,-42.1626,-13.7836
19_81,"['18_7', '16_6']",8,0.043546745385754995,-42.6964,-13.7733
19_8,"['18_71', '18_48']",8,0.02933136827030134,-42.5148,-13.7771
19_45,"['17_89', '16_33']",8,0.025410299241292345,-41.4764,-13.9315
19_32,"['18_26', '17_57']",8,0.013420575263387599,-39.4608,-14.0503
19_87,"['18_58', '18_88']",8,0.012571701564841789,-39.7085,-14.0075
19_75,"['16_6', '17_57']",8,0.011205212776947315,-40.4147,-13.9362
19_51,"['16_6', '18_58']",8,0.010717646224312833,-39.3563,-14.0901
19_38,"['18_84', '18_26']",8,0.010462840599514057,-39.3923,-14.0715
19_2,"['18_85', '18_16']",8,0.00747901462452439,-39.0969,-14.1412
19_86,"['18_88', '18_85']",8,0.007057055154221728,-39.0424,-14.2236
19_52,"['17_24', '18_84']",8,0.00581575530403796,-39.2891,-14.1178
19_1,"['16_33', '18_26']",8,0.0018497169797030133,-39.7588,-13.9985
19_63,"['18_85', '16_33']",9,0.04877500130344193,-42.4199,-13.8122
19_0,"['18_58', '18_6']",9,0.019847577968746824,-40.6677,-13.9755
19_56,"['18_85', '18_4']",9,0.014578707568441266,-39.5044,-14.0583
19_66,"['18_58', '18_6']",9,0.014199385887832554,-40.4577,-13.998
19_84,"['17_89', '18_84']",9,0.006040293582114169,-39.4892,-14.1257
19_9,"['18_84', '17_40']",9,0.005701031133167588,-39.2104,-14.1445
19_6,"['18_84', '18_58']",9,0.0038240958885514455,-39.7597,-14.0027
19_76,"['16_6', '18_81']",9,0.0016703385645656214,-39.2088,-14.1564
19_83,"['16_33', '18_26']",10,0.18532689077482725,-44.3107,-13.9501
19_74,"['18_7', '18_26']",10,0.023769583383941154,-44.7805,-13.9477
19_43,"['11_27', '11_27']",10,0.01977008275773416,-40.5287,-14.0225
19_11,"['18_86', '11_27']",10,0.019001226343445157,-39.256,-14.2195
19_30,"['17_24', '11_27']",10,0.015420502022908122,-40.2023,-14.0346
19_40,"['11_27', '16_33']",10,0.009141466980283414,-40.3893,-14.0228
19_20,"['18_6', '17_24']",10,0.007716040976516505,-39.8262,-14.0684
19_16,"['18_25', '11_27']",10,0.005060205718906878,-39.6828,-14.1548
19_14,"['18_48', '16_6']",11,0.020005892767377867,-39.9788,-14.092
19_4,"['18_86', '18_7']",11,0.014640195099951922,-39.9598,-14.1446
19_57,"['11_27', '17_24']",11,0.011203469426034096,-39.2681,-14.237
19_39,"['11_27', '18_85']",11,0.006621873581945775,-39.7725,-14.1671
19_13,"['17_40', '16_33']",12,0.03052859517843509,-39.5877,-14.2526
19_33,"['18_7', '17_24']",12,0.01679421592822039,-40.1044,-14.1165
19_26,"['16_6', '11_27']",13,0.6341486385605412,-39.754,-14.2877
19_49,"['18_46', '18_46']",14,0.7177137335070809,-46.5314,-16.5762
19_55,"['18_85', '17_40']",14,0.13476374694396334,-45.1414,-16.8238
19_72,"['17_40', '18_58']",14,0.06149808429617369,-44.7299,-16.9072
19_46,"['16_6', '18_6']",15,inf,-44.9571,-17.0794
19_19,"['18_46', '17_24']",15,0.1958588956273833,-47.8347,-16.6267
19_79,"['17_24', '18_85']",15,0.17662757630268705,-45.9057,-16.9621
19_17,"['18_23', '17_89']",15,0.09104718442748681,-46.7399,-16.7527
19_88,"['16_33', '16_33']",16,inf,-48.3655,-16.8956
19_42,"['18_7', '16_6']",16,0.12574765480763744,-46.9035,-16.947
