cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
39_49,"['38_58', '38_79']",1,inf,-37.8333,-13.559
41_68,"['40_85', '35_0']",1,inf,-39.4663,-13.2969
43_74,"['42_84', '39_49']",1,0.02705391039612518,-39.1403,-13.3047
36_55,"['35_3', '35_7']",1,0.012917789951759781,-38.6296,-13.3677
42_84,"['40_74', '35_0']",1,0.010017766470096215,-38.7287,-13.3297
40_85,"['36_55', '36_55']",2,0.05810281379221411,-38.7478,-13.3689
39_13,"['29_76', '38_37']",2,0.0319899940164767,-37.9568,-13.6276
36_19,"['23_54', '35_72']",2,0.031100775433753246,-38.1238,-13.5887
40_74,"['39_8', '36_55']",2,0.016178172707039445,-38.9916,-13.3367
43_76,"['41_68', '36_19']",2,0.0031550365111523747,-39.522,-13.3318
44_70,"['43_24', '43_46']",3,0.01641952323734253,-38.1473,-13.8395
44_86,"['42_84', '43_30']",3,0.016321374072407746,-39.7823,-13.5952
44_53,"['43_46', '43_54']",3,0.013891866736012594,-38.2585,-13.8004
44_58,"['43_75', '42_84']",3,0.013598078305104847,-39.4026,-13.6154
44_68,"['43_6', '36_55']",3,0.011564146254891166,-38.9235,-13.685
44_88,"['43_75', '43_59']",3,0.010016187126022176,-38.4717,-13.7717
44_36,"['39_13', '40_85']",3,0.007310699715353551,-39.0836,-13.636
44_77,"['43_45', '43_54']",3,0.00722382374484889,-38.589,-13.7212
44_69,"['43_54', '43_39']",3,0.007083005978055289,-38.2648,-13.7963
44_76,"['43_3', '40_74']",3,0.005937375083477586,-39.0273,-13.6448
44_62,"['40_74', '41_68']",3,0.005914169630720969,-39.4881,-13.6053
44_72,"['39_49', '43_54']",3,0.005611825415541511,-38.4719,-13.7316
44_27,"['40_85', '43_57']",3,0.004920371334174316,-38.9993,-13.6567
44_84,"['43_74', '41_68']",3,0.004104403946966351,-39.8481,-13.5944
44_49,"['42_84', '42_84']",4,0.016932559940776054,-39.6117,-13.6145
44_32,"['43_76', '43_74']",4,0.008972229914127232,-40.1419,-13.6084
44_29,"['41_68', '42_84']",4,0.005898710001555541,-39.409,-13.6329
44_57,"['43_57', '43_24']",4,0.005604555741047895,-38.5987,-13.7498
44_46,"['43_74', '43_57']",4,0.004849320822434468,-38.6058,-13.7245
44_11,"['41_68', '43_48']",4,0.004377849525880975,-39.0841,-13.6477
44_38,"['42_84', '43_74']",4,0.003920882707209638,-39.4859,-13.617
44_65,"['39_49', '39_49']",4,0.003909426597979426,-38.508,-13.779
44_24,"['43_54', '43_57']",4,0.0033962795750484935,-38.343,-13.8074
44_78,"['43_48', '39_49']",4,0.0022319228967472233,-38.2589,-13.8086
44_37,"['35_0', '41_68']",5,0.3994518680014287,-40.6116,-13.609
44_15,"['43_57', '42_84']",5,0.017281242466166594,-39.2778,-13.668
44_6,"['39_13', '39_49']",5,0.008948951866069503,-38.6176,-13.7564
44_30,"['39_13', '39_49']",5,0.00869044918993702,-38.3537,-13.8153
44_18,"['43_6', '42_84']",5,0.006744383132619446,-39.8372,-13.616
44_1,"['43_33', '43_74']",5,0.003611672371330693,-39.505,-13.6277
44_66,"['39_49', '41_68']",5,0.00326060339427501,-38.7532,-13.7308
44_35,"['43_33', '43_37']",5,0.0016595850251000064,-38.2646,-13.8187
44_60,"['43_76', '43_74']",6,0.019091632342712755,-40.2491,-13.6213
44_87,"['43_37', '43_6']",6,0.016466119910745005,-39.2887,-13.6934
44_31,"['39_49', '36_55']",6,0.012264484225932383,-39.6655,-13.629
44_21,"['43_74', '43_54']",6,0.011727286918457943,-39.5277,-13.6496
44_44,"['36_19', '43_33']",6,0.01105367891792261,-38.2965,-13.8663
44_39,"['41_68', '28_23']",6,0.008998925013526747,-38.6504,-13.7851
44_54,"['43_20', '43_20']",6,0.008610953213423912,-38.9465,-13.7368
44_19,"['43_46', '36_55']",6,0.007376867004265703,-38.3359,-13.8342
