cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
18_26,"['17_89', '17_28']",1,inf,-38.4922,-13.6245
21_1,"['19_64', '20_14']",1,inf,-39.9857,-13.3602
23_54,"['22_48', '19_54']",1,0.023967344085656157,-39.5078,-13.4172
24_3,"['23_66', '22_48']",1,0.013966966342487515,-39.5455,-13.3654
25_55,"['24_39', '22_48']",2,0.030456875891114763,-38.5827,-14.0513
25_41,"['19_54', '24_38']",2,0.022084239609210417,-39.5271,-13.4472
19_59,"['17_57', '18_23']",2,0.018413422100582034,-40.612,-13.3856
25_19,"['24_71', '23_54']",2,0.007828463346329837,-38.6247,-13.8576
25_67,"['24_79', '24_28']",2,0.006503543767005418,-38.7878,-13.6873
24_74,"['23_0', '18_26']",2,0.004188175489463879,-38.7624,-13.8425
25_2,"['24_74', '24_50']",2,0.003960634292985283,-38.7785,-13.8315
25_23,"['24_28', '23_17']",2,0.002955843498896995,-38.7159,-13.8473
24_52,"['23_70', '22_14']",3,0.7136098508073248,-38.6373,-14.0776
25_58,"['24_3', '22_14']",3,0.054922740182126714,-39.9212,-13.4846
25_38,"['24_15', '24_19']",3,0.016531960979761364,-39.3558,-13.7115
25_29,"['24_74', '24_62']",3,0.012892954336714366,-38.8288,-13.8113
25_76,"['19_54', '24_72']",3,0.010795587196725891,-39.0193,-13.8066
25_53,"['24_21', '24_62']",3,0.009700714542549102,-39.0528,-13.784
22_14,"['20_14', '20_53']",3,0.00943239489825805,-38.6846,-14.0534
25_7,"['24_15', '24_39']",3,0.008190869444079086,-38.6862,-13.9474
25_17,"['24_71', '24_21']",3,0.006182560839224402,-38.758,-13.8511
25_9,"['24_38', '19_54']",3,0.005535784716220925,-39.6769,-13.6479
25_86,"['24_6', '24_79']",3,0.005189686888297381,-39.8596,-13.6412
23_17,"['22_14', '22_13']",3,0.004601447879160106,-38.7148,-13.8691
25_52,"['24_31', '22_48']",4,0.020512134469354747,-39.1514,-13.797
25_36,"['24_28', '24_74']",4,0.015303077566858806,-39.5899,-13.7584
25_24,"['23_48', '24_48']",4,0.01310750689660161,-39.7208,-13.6767
25_46,"['24_31', '21_1']",4,0.012091435751013001,-38.943,-13.83
25_69,"['24_50', '24_3']",4,0.011928555157143276,-40.6905,-13.628
25_20,"['23_17', '24_31']",4,0.01116978119320615,-38.9275,-13.8359
25_11,"['22_48', '24_41']",4,0.011053093798768773,-40.0321,-13.637
25_35,"['22_48', '24_38']",4,0.009247847981912648,-40.8933,-13.6259
25_15,"['24_79', '24_79']",4,0.007457161911811864,-39.7833,-13.6536
25_73,"['24_74', '24_52']",4,0.005819220122972398,-38.732,-13.8702
22_48,"['21_87', '20_14']",4,0.005223020395569384,-40.3126,-13.6286
25_31,"['21_1', '24_79']",4,0.004586888132403506,-39.8801,-13.6445
25_1,"['24_39', '24_71']",4,0.0033453626782252877,-38.7192,-13.8751
25_62,"['24_3', '24_21']",4,0.0017899206340080869,-39.9843,-13.6433
25_33,"['24_52', '24_38']",5,0.013158502132979595,-40.4771,-13.6351
25_13,"['24_74', '23_17']",5,0.011153859756674956,-38.9868,-13.8651
25_71,"['19_59', '24_19']",5,0.009414426811814914,-39.8234,-13.6909
25_4,"['24_3', '23_17']",5,0.008891066056170679,-39.7602,-13.708
25_32,"['23_48', '23_17']",5,0.007547412954310938,-39.4632,-13.8583
25_54,"['23_17', '18_26']",5,0.007288077353241829,-38.7664,-13.9052
25_5,"['24_48', '24_6']",5,0.004628778611623604,-40.5595,-13.6347
25_12,"['24_3', '24_3']",5,0.0034448071843336875,-40.0118,-13.6592
25_70,"['21_1', '24_74']",5,0.0027143388093436934,-40.0151,-13.6509
25_42,"['23_17', '24_3']",6,0.022230795472262584,-39.2548,-13.8867
25_50,"['21_1', '22_48']",6,0.01761141974463793,-41.0473,-13.6413
25_72,"['24_15', '18_26']",6,0.013523373721417278,-40.334,-13.6552
25_0,"['21_1', '19_54']",6,0.012969531782485767,-40.7745,-13.6516
25_89,"['24_41', '24_19']",6,0.012128169367475218,-40.1034,-13.6628
25_21,"['22_14', '19_59']",6,0.010858418800309282,-39.6767,-13.8759
25_88,"['23_17', '24_31']",6,0.007210170225177585,-38.8012,-13.906
25_6,"['24_3', '22_14']",6,0.0064744645114715536,-41.0282,-13.6465
25_74,"['24_3', '24_74']",6,0.006194477682386931,-40.647,-13.6544
25_10,"['24_3', '24_41']",6,0.005480954068883587,-40.1672,-13.6618
25_59,"['19_59', '24_62']",6,0.005460480253772447,-39.8609,-13.7778
25_87,"['23_54', '19_54']",6,0.0038992046171573147,-39.8957,-13.753
25_22,"['24_50', '22_48']",6,0.001332372750359934,-40.9415,-13.6496
25_40,"['24_31', '21_1']",7,0.016571684095134834,-39.0895,-13.9171
25_60,"['24_39', '18_26']",7,0.009978832134628161,-38.8593,-13.9366
25_56,"['24_15', '23_54']",7,0.009572319725338075,-40.8608,-13.656
25_34,"['24_79', '22_14']",7,0.009172712701872733,-40.2511,-13.6723
25_25,"['22_48', '23_54']",7,0.006848022016290863,-40.1309,-13.7035
25_68,"['24_19', '19_59']",7,0.006256761500759784,-39.4567,-13.9152
25_49,"['19_54', '23_54']",7,0.006044207122310371,-39.9045,-13.7619
25_27,"['24_41', '21_1']",7,0.004299367656324982,-40.2544,-13.6678
25_65,"['19_54', '24_3']",8,0.01195362981930647,-39.2961,-13.9573
25_8,"['24_62', '22_48']",8,0.010378946705321714,-40.8064,-13.6682
25_85,"['19_59', '24_19']",8,0.009118816673038667,-40.9951,-13.6567
25_51,"['23_17', '24_19']",8,0.008835639155150699,-38.8671,-13.9604
25_39,"['22_14', '24_48']",8,0.008789961733444613,-39.938,-13.9558
25_37,"['19_54', '24_38']",8,0.00842641159680345,-40.1484,-13.7726
25_64,"['23_54', '23_54']",8,0.00819120780890023,-40.2771,-13.7149
25_75,"['24_72', '19_54']",8,0.007835876279387794,-38.8647,-14.0661
25_82,"['23_54', '24_52']",8,0.007651498545450211,-39.9775,-13.798
25_44,"['24_48', '24_31']",8,0.0074150620122031205,-40.6685,-13.6921
25_14,"['19_59', '19_54']",9,0.21200496360340404,-41.1899,-13.7007
25_26,"['19_54', '19_54']",9,0.030931924551953385,-39.4343,-13.9964
25_83,"['23_54', '23_54']",9,0.020207161684557856,-40.4368,-13.7396
25_79,"['23_54', '24_48']",9,0.015824955918791243,-40.5556,-13.7222
25_45,"['22_14', '24_19']",9,0.008059412882495717,-39.5213,-13.965
25_81,"['24_52', '24_38']",9,0.005875372222106772,-39.9964,-13.881
25_61,"['21_1', '24_52']",9,0.004660492540256993,-40.3028,-13.7858
25_47,"['19_59', '19_54']",10,0.017925046438330913,-40.1906,-13.9812
25_30,"['19_59', '23_54']",10,0.00831513072348918,-40.9391,-13.7451
25_78,"['23_54', '24_71']",10,0.007020176549728301,-40.9503,-13.74
25_57,"['19_54', '21_1']",10,0.006534999806775817,-40.5817,-13.761
25_80,"['24_72', '23_54']",10,0.005970473770025363,-40.614,-13.7512
25_3,"['24_52', '23_54']",11,0.0024908022062345076,-40.9435,-13.7558
25_43,"['24_38', '18_26']",12,0.21333495133903266,-43.0321,-13.7872
25_84,"['19_59', '18_26']",13,0.19369279123097094,-43.1879,-13.9385
25_16,"['24_48', '24_62']",14,inf,-48.0025,-16.5059
25_63,"['24_48', '18_26']",14,0.22585585526612717,-47.4514,-16.5328
25_77,"['18_26', '24_52']",14,0.2093885311119872,-44.8444,-16.7635
