cand_id,parents,rank,distance,CO2 Gross emissions,Total cost of energy
27_8,"['26_60', '26_63']",1,inf,-38.1452,-13.7067
21_1,"['19_64', '20_14']",1,inf,-39.9857,-13.3602
18_26,"['17_89', '17_28']",1,0.04100250856166939,-38.4922,-13.6245
23_54,"['22_48', '19_54']",1,0.018375194123084432,-39.5078,-13.4172
24_3,"['23_66', '22_48']",1,0.015582701950738609,-39.5455,-13.3654
26_32,"['24_3', '24_3']",1,0.007150671706796163,-39.5986,-13.3611
27_57,"['25_55', '25_67']",2,0.0462327020168402,-38.2081,-13.7239
25_41,"['19_54', '24_38']",2,0.01824430811140824,-39.5271,-13.4472
19_59,"['17_57', '18_23']",2,0.016410222750664227,-40.612,-13.3856
27_21,"['26_20', '23_54']",2,0.01169810144375623,-39.2498,-13.717
27_11,"['26_20', '25_41']",2,0.007857190940027037,-39.3958,-13.6853
27_47,"['26_55', '26_45']",2,0.007847675854154695,-39.3557,-13.687
27_19,"['26_45', '26_57']",3,0.0527663099271011,-39.5983,-13.4681
27_30,"['25_67', '25_19']",3,0.015162144014316366,-38.5116,-14.0921
27_15,"['26_20', '25_41']",3,0.012640053034516532,-39.3883,-13.7526
27_32,"['26_45', '26_38']",3,0.006732651921659761,-38.738,-13.792
27_67,"['26_1', '26_12']",3,0.006682538341008496,-38.5735,-13.8124
27_71,"['26_60', '26_1']",3,0.004824706665150303,-38.5129,-13.8611
27_75,"['24_3', '26_45']",4,0.06769073319295812,-40.3682,-13.6167
27_42,"['26_8', '26_88']",4,0.029084469102367602,-38.5785,-14.0754
26_1,"['25_19', '25_2']",4,0.022825442207695532,-38.5347,-14.1216
27_26,"['24_74', '25_67']",4,0.01284294430946574,-39.6441,-13.7146
27_24,"['26_45', '26_10']",4,0.010339495742495566,-39.8668,-13.6543
27_63,"['26_69', '21_1']",4,0.00844148093048728,-39.2005,-13.7943
27_3,"['26_1', '26_20']",4,0.007905587886744173,-38.5937,-13.838
26_38,"['25_53', '25_2']",4,0.00552044633681772,-38.7549,-13.7955
27_43,"['26_38', '26_1']",4,0.004158352168262634,-38.6086,-13.822
27_55,"['24_3', '26_34']",4,0.004075872303206376,-40.0014,-13.6206
27_76,"['26_1', '25_19']",4,0.0025293820740702445,-38.5798,-13.8809
27_44,"['26_10', '25_67']",5,0.015457002640481818,-39.9342,-13.6804
27_29,"['25_41', '26_20']",5,0.014436078051767462,-39.7554,-13.7645
27_83,"['23_54', '26_20']",5,0.013405711976411473,-39.7205,-13.7841
27_64,"['26_38', '26_20']",5,0.00893854731281079,-38.6699,-13.8257
27_48,"['26_20', '26_10']",5,0.006594013457565088,-39.9731,-13.6634
27_87,"['26_10', '26_34']",5,0.005646099647554375,-40.0656,-13.6316
27_89,"['26_8', '25_67']",5,0.0054707665146008,-38.7906,-13.8193
27_73,"['25_19', '26_38']",5,0.005362814500590767,-38.613,-13.8259
27_80,"['21_1', '26_60']",5,0.004294388081743069,-39.5104,-13.8134
27_34,"['23_54', '21_1']",5,0.0035641225333980153,-39.9736,-13.6602
27_4,"['24_3', '24_3']",6,0.027028943415834072,-40.1659,-13.6545
27_40,"['26_60', '24_3']",6,0.015121416720881055,-39.816,-13.809
27_10,"['26_20', '21_1']",6,0.012973414962513988,-40.0166,-13.6988
27_78,"['25_55', '21_1']",6,0.012304457915012081,-39.8827,-13.7703
27_50,"['19_59', '21_1']",6,0.011060707563115385,-40.5777,-13.6331
27_84,"['25_67', '26_45']",6,0.009972872413511105,-40.0648,-13.6701
25_19,"['24_71', '23_54']",6,0.00952027155227098,-38.6247,-13.8576
27_0,"['26_1', '26_34']",6,0.008621151647796595,-38.6876,-13.8443
27_22,"['25_19', '25_55']",6,0.008026045296156446,-38.7181,-13.8417
27_31,"['21_1', '26_20']",6,0.006882494505851297,-40.1255,-13.6663
27_27,"['18_26', '26_38']",7,0.02004803038165335,-39.1815,-13.8512
