cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
92_84,"['91_78', '91_75']",1,inf,-2890.26,-5.86484,-12.059014
92_26,"['91_27', '88_42']",1,inf,-2800.9,-6.87239,-11.968823
92_75,"['89_32', '89_32']",1,inf,-3341.7,-10.8512,-8.629107000000001
91_36,"['90_61', '88_42']",1,0.0,-2819.16,-6.62348,-12.18054
92_49,"['91_24', '91_81']",1,0.0,-2887.21,-5.86666,-12.156009999999998
92_7,"['86_64', '91_24']",1,0.0,-2883.14,-5.92114,-12.150914
88_42,"['87_11', '84_20']",1,0.0,-2800.98,-6.84907,-12.135053000000001
92_16,"['91_75', '91_24']",1,0.0,-2843.69,-5.93121,-12.025672000000002
92_79,"['91_81', '91_75']",1,0.0,-2841.86,-6.0121,-12.015723000000001
92_18,"['91_27', '91_75']",1,0.0,-2874.05,-5.94755,-11.937681000000001
92_25,"['91_81', '91_75']",1,0.0,-2883.85,-5.92113,-11.930228999999999
91_75,"['90_20', '90_12']",1,0.0,-2846.29,-5.98749,-11.928294
92_58,"['88_42', '91_24']",1,0.0,-2876.36,-6.04921,-11.909662
92_1,"['91_27', '91_27']",1,0.0,-2831.62,-6.11554,-11.850794000000002
92_38,"['91_15', '91_40']",1,0.0,-2882.52,-5.9689,-11.734814
92_64,"['91_78', '91_70']",1,0.0,-2896.4,-5.93809,-11.734663
92_88,"['90_52', '91_37']",1,0.0,-2854.63,-6.33823,-11.708455
92_61,"['91_15', '91_69']",1,0.0,-2895.13,-6.06143,-11.507838999999999
92_69,"['91_80', '91_56']",1,0.0,-2872.09,-6.67467,-11.468325
92_5,"['91_24', '91_57']",1,0.0,-2903.52,-6.03015,-11.440047
92_21,"['91_57', '91_15']",1,0.0,-2899.43,-6.05934,-11.409969
92_54,"['91_4', '91_0']",1,0.0,-2885.12,-6.17923,-11.394346
92_48,"['91_27', '91_37']",1,0.0,-2898.66,-6.09133,-11.275361999999998
92_45,"['91_81', '91_39']",1,0.0,-2939.35,-6.91739,-11.230335
92_37,"['91_74', '91_28']",1,0.0,-2960.9,-7.44108,-10.807077
92_44,"['91_37', '91_31']",1,0.0,-2954.05,-7.52516,-10.448148
92_40,"['89_32', '91_57']",1,0.0,-2998.43,-7.83771,-9.557693
92_19,"['91_40', '89_32']",1,0.0,-3085.76,-10.1299,-9.189122000000001
92_51,"['91_46', '91_31']",1,0.0,-3376.18,-10.0225,-8.650731
92_43,"['90_52', '91_81']",2,0.0,-2832.18,-6.11799,-12.145620000000001
92_46,"['91_78', '91_24']",2,0.0,-2880.2,-5.94849,-12.087043000000001
91_24,"['90_12', '86_64']",2,0.0,-2880.4,-5.94043,-12.065242999999999
92_73,"['91_24', '91_24']",2,0.0,-2882.51,-5.94681,-12.055403
92_53,"['91_24', '91_78']",2,0.0,-2873.52,-5.94899,-12.05265
92_31,"['88_42', '91_78']",2,0.0,-2868.23,-6.00752,-12.039700999999997
90_52,"['89_65', '89_56']",2,0.0,-2832.14,-6.20929,-12.033507
92_76,"['91_24', '86_64']",2,0.0,-2882.32,-5.96509,-12.031077
92_22,"['91_24', '91_15']",2,0.0,-2881.73,-5.96639,-12.023760999999999
86_64,"['85_59', '85_28']",2,0.0,-2890.11,-5.98238,-11.977481999999998
92_10,"['91_75', '88_42']",2,0.0,-2856.45,-6.59431,-11.977084000000001
92_34,"['91_75', '91_40']",2,0.0,-2879.24,-5.99287,-11.943126000000001
91_70,"['90_67', '86_64']",2,0.0,-2895.61,-5.99153,-11.885722
92_77,"['88_42', '91_20']",2,0.0,-2881.5,-6.15702,-11.860600000000002
92_28,"['91_24', '90_52']",2,0.0,-2882.96,-6.05552,-11.822203000000002
92_68,"['91_15', '91_57']",2,0.0,-2891.86,-6.01752,-11.819068999999999
92_47,"['91_0', '91_36']",2,0.0,-2862.46,-6.54923,-11.773232
92_63,"['88_42', '91_70']",2,0.0,-2860.47,-6.69407,-11.76747
92_74,"['91_46', '91_36']",2,0.0,-2856.96,-6.95713,-11.764368
92_70,"['91_81', '91_20']",2,0.0,-2883.17,-6.02485,-11.747048
92_72,"['91_27', '91_56']",2,0.0,-2892.91,-6.15274,-11.742796
92_81,"['91_81', '91_69']",2,0.0,-2904.58,-6.07146,-11.571219000000001
92_15,"['91_88', '91_57']",2,0.0,-2895.33,-6.07344,-11.512166
92_86,"['91_80', '91_0']",2,0.0,-2914.64,-6.04984,-11.45007
92_57,"['91_20', '91_0']",2,0.0,-2892.6,-6.19673,-11.421058
92_50,"['91_15', '91_32']",2,0.0,-2901.27,-6.11331,-11.410024
92_62,"['91_28', '91_4']",2,0.0,-2902.31,-6.21834,-11.358594
92_4,"['91_27', '89_32']",2,0.0,-2956.4,-7.40915,-11.275696
92_87,"['89_32', '91_57']",2,0.0,-3004.27,-8.63363,-10.629952999999999
92_30,"['89_32', '86_64']",2,0.0,-3063.19,-7.96465,-10.04622
92_11,"['88_42', '89_32']",2,0.0,-3082.44,-10.4557,-9.637844999999999
89_32,"['83_33', '83_33']",2,0.0,-3343.86,-10.9657,-8.635766
92_78,"['91_81', '88_42']",3,0.0,-2839.47,-6.42049,-12.58371
92_56,"['91_24', '91_75']",3,0.0,-2876.45,-6.20323,-12.50305
92_23,"['91_78', '91_70']",3,0.0,-2878.79,-5.9629,-12.33194
91_78,"['90_66', '87_4']",3,0.0,-2880.04,-5.95535,-12.20301
92_35,"['91_24', '88_42']",3,0.0,-2839.51,-6.63126,-12.177682999999998
92_89,"['91_75', '91_78']",3,0.0,-2879.05,-5.9613,-12.115958000000001
92_60,"['91_81', '91_81']",3,0.0,-2888.79,-5.94697,-12.073199999999998
92_55,"['91_40', '86_64']",3,0.0,-2884.13,-5.98428,-12.064277
91_81,"['90_12', '89_25']",3,0.0,-2888.49,-5.96655,-12.056360000000002
92_8,"['90_52', '91_75']",3,0.0,-2840.52,-6.24839,-12.044319999999999
92_85,"['91_78', '91_40']",3,0.0,-2884.98,-6.01838,-12.035384
92_71,"['91_24', '88_42']",3,0.0,-2879.32,-6.062,-12.034045
92_39,"['91_20', '91_40']",3,0.0,-2881.04,-6.06267,-12.013519999999998
92_82,"['91_69', '91_36']",3,0.0,-2860.4,-6.67688,-11.99916
92_24,"['91_20', '91_57']",3,0.0,-2883.78,-6.04726,-11.95168
92_42,"['91_81', '91_27']",3,0.0,-2883.03,-6.07593,-11.86731
92_66,"['91_27', '91_70']",3,0.0,-2889.82,-6.11354,-11.844859
92_29,"['91_36', '91_37']",3,0.0,-2891.24,-6.40907,-11.810431
92_41,"['91_80', '91_32']",3,0.0,-2902.68,-6.08264,-11.589755999999998
