cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
29_88,"['27_53', '28_83']",1,inf,-2989.64,-12.0904,-12.954680999999999
30_10,"['29_82', '29_39']",1,inf,-3269.9,-9.22218,-11.769354000000002
20_75,"['17_32', '17_32']",1,inf,-4254.06,-14.9838,-8.672723999999999
31_28,"['30_78', '30_13']",1,0.0,-3004.25,-9.51958,-13.075842
31_18,"['30_24', '29_50']",1,0.0,-3082.74,-9.945,-13.011318
30_13,"['29_13', '29_11']",1,0.0,-3023.04,-10.2216,-12.824321000000001
29_13,"['28_37', '28_83']",1,0.0,-3038.09,-10.731,-12.811440999999999
31_62,"['30_83', '30_63']",1,0.0,-3084.71,-9.82901,-12.788727
31_10,"['30_84', '30_68']",1,0.0,-3054.86,-10.0806,-12.773614
30_78,"['29_0', '29_57']",1,0.0,-3140.84,-9.29695,-12.743157
31_37,"['30_78', '28_83']",1,0.0,-3058.76,-10.1222,-12.637869
31_80,"['30_78', '29_57']",1,0.0,-3089.76,-9.4422,-12.626772999999998
31_50,"['29_13', '28_83']",1,0.0,-3046.98,-10.4617,-12.550735
31_60,"['30_1', '30_24']",1,0.0,-3158.97,-9.50206,-12.365855
31_9,"['30_84', '30_68']",1,0.0,-3087.78,-9.76681,-12.260904
31_44,"['29_88', '30_84']",1,0.0,-3063.97,-10.1921,-12.152956000000001
31_34,"['29_57', '30_78']",1,0.0,-3162.9,-9.65706,-12.094249999999999
31_45,"['30_68', '30_82']",1,0.0,-3090.73,-10.817,-12.088109999999999
31_83,"['30_15', '30_32']",1,0.0,-3101.21,-10.5402,-12.045300000000001
31_38,"['30_10', '30_83']",1,0.0,-3252.48,-9.36042,-11.916512999999998
31_47,"['30_10', '30_24']",1,0.0,-3232.94,-9.40395,-11.846503
31_68,"['30_10', '29_13']",1,0.0,-3210.23,-9.59439,-11.469068
31_53,"['28_83', '30_79']",1,0.0,-3109.85,-9.69312,-11.043553999999999
31_79,"['30_41', '30_78']",1,0.0,-3244.36,-9.56137,-10.963311000000001
31_58,"['30_68', '20_75']",1,0.0,-3315.55,-11.8698,-9.975173999999999
31_17,"['20_75', '30_78']",1,0.0,-3896.25,-11.7631,-9.532458000000002
31_16,"['28_83', '20_75']",1,0.0,-3356.87,-15.1498,-9.440526
31_23,"['20_75', '30_63']",1,0.0,-3721.56,-11.9829,-9.365304
31_36,"['20_75', '30_13']",1,0.0,-3483.0,-14.2165,-9.315847999999999
31_27,"['30_32', '20_75']",1,0.0,-3541.88,-14.1789,-9.180457999999998
31_4,"['20_75', '30_44']",1,0.0,-3627.43,-13.5699,-9.116645
31_88,"['20_75', '30_68']",1,0.0,-3629.34,-12.3655,-9.052240000000001
31_77,"['30_44', '20_75']",1,0.0,-3886.85,-12.7374,-8.916933000000002
31_65,"['20_75', '29_50']",1,0.0,-4033.39,-13.3745,-8.894022999999999
