cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
59_88,"['54_0', '58_50']",1,inf,-2857.69,-7.73547,-12.480417000000001
60_26,"['59_67', '59_57']",1,inf,-2939.56,-6.87849,-12.221064
59_30,"['58_14', '58_33']",1,inf,-3394.24,-12.843,-8.644305
54_0,"['53_15', '53_57']",1,0.0,-2862.12,-8.0442,-12.46524
60_18,"['59_9', '59_67']",1,0.0,-2921.01,-6.99306,-12.425431
60_33,"['59_88', '56_50']",1,0.0,-2865.31,-8.06578,-12.413103000000001
60_28,"['59_27', '59_22']",1,0.0,-2921.23,-6.97128,-12.389949999999999
59_27,"['58_68', '58_85']",1,0.0,-2930.74,-6.89465,-12.388703
58_85,"['57_15', '57_63']",1,0.0,-2935.58,-6.91245,-12.385882
60_81,"['59_27', '59_57']",1,0.0,-2928.73,-6.93685,-12.340478
60_82,"['59_28', '59_88']",1,0.0,-2884.31,-7.20183,-12.298918
60_66,"['59_28', '59_47']",1,0.0,-2893.08,-7.01968,-12.260969
59_47,"['58_67', '58_36']",1,0.0,-2929.45,-6.93135,-12.24824
60_24,"['59_22', '59_51']",1,0.0,-2891.08,-7.02983,-12.235039
60_13,"['59_51', '59_51']",1,0.0,-2929.18,-6.93397,-12.203083
60_15,"['59_67', '59_28']",1,0.0,-2918.19,-7.0438,-12.190118
60_36,"['59_67', '59_2']",1,0.0,-2888.05,-7.72218,-12.176956
60_61,"['59_56', '58_85']",1,0.0,-2920.98,-7.01636,-12.170271000000001
60_46,"['59_51', '59_2']",1,0.0,-2897.6,-8.03854,-12.138221
60_74,"['59_71', '59_47']",1,0.0,-2899.79,-7.09146,-12.130711
60_48,"['59_57', '59_51']",1,0.0,-2940.18,-7.05907,-12.130379
60_25,"['59_87', '59_2']",1,0.0,-2894.36,-8.20592,-12.070183
60_40,"['59_47', '59_87']",1,0.0,-2945.71,-6.97581,-12.055381
60_69,"['59_71', '59_57']",1,0.0,-2942.04,-7.03983,-12.029124999999999
60_50,"['59_2', '59_14']",1,0.0,-2909.07,-7.35353,-11.989884
60_49,"['59_22', '59_87']",1,0.0,-2953.24,-7.20597,-11.978610999999999
60_62,"['59_87', '59_88']",1,0.0,-2917.13,-7.43663,-11.951137
60_2,"['59_57', '59_38']",1,0.0,-2961.84,-7.13217,-11.900341999999998
60_73,"['59_12', '54_0']",1,0.0,-2917.23,-9.55135,-11.830023
60_85,"['59_83', '59_88']",1,0.0,-2955.1,-7.55154,-11.776125
60_79,"['59_38', '54_0']",1,0.0,-2961.56,-7.35013,-11.681863
60_87,"['59_71', '59_38']",1,0.0,-2980.82,-7.01645,-11.655042
60_52,"['59_83', '58_85']",1,0.0,-2985.45,-7.04029,-11.332818
60_56,"['59_28', '59_83']",1,0.0,-3007.4,-7.26558,-10.919876
60_58,"['59_30', '59_2']",1,0.0,-3239.48,-9.52432,-10.592965
60_17,"['59_30', '58_85']",1,0.0,-3132.6,-11.9631,-10.538032
60_72,"['59_9', '59_66']",1,0.0,-3098.99,-23.3485,-10.302926
60_64,"['54_0', '59_30']",1,0.0,-3189.5,-11.3796,-10.133083000000001
60_1,"['59_57', '59_11']",1,0.0,-3169.91,-19.1743,-9.532096999999998
60_34,"['59_6', '59_30']",1,0.0,-3219.93,-10.3079,-9.199734
60_55,"['59_68', '59_11']",1,0.0,-3617.49,-11.0453,-8.949093000000001
60_86,"['59_30', '59_30']",1,0.0,-3384.99,-12.88,-8.644993000000001
59_67,"['57_38', '58_36']",2,0.0,-2922.56,-6.99209,-12.425685
59_22,"['58_50', '58_85']",2,0.0,-2926.24,-6.97581,-12.413909
60_14,"['59_6', '59_22']",2,0.0,-2886.77,-7.23744,-12.369268
60_20,"['59_51', '59_67']",2,0.0,-2898.59,-7.03076,-12.358906
60_47,"['59_27', '54_0']",2,0.0,-2906.35,-7.69528,-12.34197
60_6,"['59_67', '59_27']",2,0.0,-2942.2,-6.88301,-12.336204
59_9,"['58_68', '58_67']",2,0.0,-2924.98,-7.07205,-12.291807
60_4,"['59_88', '59_6']",2,0.0,-2903.25,-7.88435,-12.278014
60_23,"['59_22', '59_14']",2,0.0,-2925.24,-7.06128,-12.243509
60_42,"['54_0', '59_14']",2,0.0,-2901.17,-7.92376,-12.241101
59_51,"['58_36', '58_14']",2,0.0,-2929.26,-6.94118,-12.218455
60_88,"['59_57', '59_47']",2,0.0,-2934.19,-6.95188,-12.215216000000002
60_27,"['59_28', '59_6']",2,0.0,-2928.68,-7.0403,-12.20331
60_68,"['59_57', '59_22']",2,0.0,-2930.01,-7.04195,-12.173405
60_65,"['59_71', '59_6']",2,0.0,-2944.02,-7.11102,-12.157533
60_19,"['59_51', '59_56']",2,0.0,-2904.61,-7.72944,-12.134949
60_35,"['59_56', '59_38']",2,0.0,-2923.56,-8.32036,-12.123356
60_51,"['59_57', '59_38']",2,0.0,-2938.27,-7.5265,-11.965059
60_75,"['59_56', '59_38']",2,0.0,-2958.28,-8.01799,-11.894056
60_67,"['59_87', '59_71']",2,0.0,-2972.27,-7.3898,-11.884339
60_16,"['59_38', '59_87']",2,0.0,-2981.03,-7.21107,-11.84619
60_29,"['59_83', '59_6']",2,0.0,-2988.01,-7.65438,-11.707976
60_78,"['59_38', '59_83']",2,0.0,-3028.03,-7.64984,-11.142071
60_63,"['59_9', '59_30']",2,0.0,-3160.52,-15.4635,-10.876592
60_11,"['59_30', '59_56']",2,0.0,-3106.21,-33.4952,-10.640224
60_7,"['59_27', '59_30']",2,0.0,-3257.5,-10.6382,-10.582592000000002
60_59,"['59_11', '59_30']",2,0.0,-3455.71,-13.3626,-8.652035999999999
60_89,"['54_0', '58_85']",3,0.0,-2901.25,-7.73159,-12.518609999999999
60_38,"['59_67', '59_56']",3,0.0,-2911.92,-7.8645,-12.440085999999999
60_84,"['58_85', '59_9']",3,0.0,-2923.49,-7.05385,-12.401953
