cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
32_19,"['31_80', '31_28']",1,inf,-3046.68,-8.71688,-12.610517
33_74,"['31_28', '32_76']",1,inf,-2959.82,-9.9337,-12.567446999999998
20_75,"['17_32', '17_32']",1,inf,-4254.06,-14.9838,-8.672723999999999
33_40,"['30_13', '31_28']",1,0.0,-3025.99,-9.3738,-13.145779000000001
31_28,"['30_78', '30_13']",1,0.0,-3004.25,-9.51958,-13.075842
33_31,"['32_50', '32_13']",1,0.0,-3010.8,-9.52071,-12.716437
33_12,"['32_44', '32_14']",1,0.0,-3019.84,-9.7239,-12.633351999999999
33_17,"['32_13', '32_17']",1,0.0,-3022.3,-9.90363,-12.609198000000001
33_68,"['32_19', '32_44']",1,0.0,-3077.42,-8.85588,-12.483512999999999
33_80,"['32_76', '32_13']",1,0.0,-3031.17,-9.93819,-12.473829
33_30,"['32_50', '29_88']",1,0.0,-3033.85,-11.0945,-12.330972
33_9,"['32_19', '32_84']",1,0.0,-3010.52,-11.351,-12.323559999999999
33_59,"['32_13', '32_42']",1,0.0,-3093.22,-9.62412,-12.232402000000002
33_69,"['32_19', '29_88']",1,0.0,-3035.16,-10.4541,-12.221103000000001
33_39,"['32_85', '32_39']",1,0.0,-3148.19,-9.26634,-12.053593000000001
33_35,"['32_60', '32_57']",1,0.0,-3163.52,-9.28614,-12.019886
33_41,"['32_28', '32_19']",1,0.0,-3176.85,-9.39108,-11.985031000000001
33_22,"['32_85', '32_85']",1,0.0,-3085.37,-9.70439,-11.944812
33_88,"['32_88', '32_50']",1,0.0,-3047.96,-9.78615,-11.846166999999998
33_5,"['32_29', '32_88']",1,0.0,-3118.42,-9.55036,-11.764833999999999
33_81,"['32_84', '32_26']",1,0.0,-3092.46,-10.9584,-11.487561
33_79,"['32_50', '32_29']",1,0.0,-3117.54,-10.3987,-11.421652
33_34,"['32_60', '32_8']",1,0.0,-3221.16,-9.48441,-11.296054999999999
33_48,"['32_84', '32_29']",1,0.0,-3136.62,-9.97891,-10.82133
33_70,"['32_19', '20_75']",1,0.0,-3219.91,-12.0046,-9.727715
33_25,"['32_39', '20_75']",1,0.0,-3467.46,-12.2897,-9.109419
33_47,"['32_84', '20_75']",1,0.0,-3593.67,-12.2285,-8.963148
33_10,"['20_75', '32_88']",1,0.0,-3826.33,-11.9233,-8.899473
33_42,"['20_75', '32_86']",1,0.0,-3950.03,-15.0404,-8.858373
33_44,"['20_75', '20_75']",1,0.0,-4282.01,-14.9006,-8.677844
33_72,"['29_88', '31_28']",2,0.0,-2997.26,-10.0084,-12.987538
29_88,"['27_53', '28_83']",2,0.0,-2989.64,-12.0904,-12.954680999999999
33_64,"['29_88', '32_27']",2,0.0,-2995.6,-10.8948,-12.949728000000002
33_82,"['32_17', '32_44']",2,0.0,-3052.64,-9.44038,-12.926637
33_71,"['32_13', '31_28']",2,0.0,-3084.38,-8.72047,-12.923616
32_14,"['31_18', '29_88']",2,0.0,-3003.97,-10.1606,-12.891512
33_50,"['32_19', '30_13']",2,0.0,-3034.08,-9.67654,-12.821890999999999
33_38,"['32_19', '30_13']",2,0.0,-3004.44,-10.0429,-12.78496
33_60,"['32_14', '31_28']",2,0.0,-3027.83,-9.78605,-12.7516
33_6,"['32_76', '32_13']",2,0.0,-3074.36,-9.42014,-12.739923000000001
33_66,"['32_42', '29_88']",2,0.0,-3002.22,-10.3394,-12.707598
33_67,"['32_88', '32_13']",2,0.0,-3133.01,-9.25118,-12.701701000000002
33_77,"['32_14', '32_19']",2,0.0,-3007.33,-10.068,-12.667152999999999
33_49,"['32_44', '32_84']",2,0.0,-3003.48,-10.4606,-12.661382999999999
33_55,"['32_88', '32_42']",2,0.0,-3010.48,-10.0015,-12.632002
33_45,"['32_42', '30_13']",2,0.0,-3025.95,-9.98558,-12.629545
33_14,"['31_28', '32_60']",2,0.0,-3071.88,-9.68383,-12.622470999999999
32_44,"['31_80', '31_80']",2,0.0,-3093.43,-9.5105,-12.568947999999999
32_76,"['31_44', '31_18']",2,0.0,-3046.9,-10.2745,-12.564224999999999
33_29,"['32_44', '32_44']",2,0.0,-3112.2,-9.74614,-12.549732
33_11,"['32_82', '32_88']",2,0.0,-3028.16,-11.4002,-12.542058999999998
33_65,"['32_60', '32_57']",2,0.0,-3157.23,-9.23316,-12.495750000000001
33_7,"['32_29', '32_60']",2,0.0,-3085.03,-10.0635,-12.460522000000001
33_53,"['32_60', '32_14']",2,0.0,-3094.66,-10.0469,-12.379699
33_54,"['32_27', '30_13']",2,0.0,-3075.33,-10.4049,-12.08518
33_62,"['32_84', '32_42']",2,0.0,-3060.53,-11.09,-12.062331
33_76,"['32_85', '32_44']",2,0.0,-3096.09,-9.92817,-12.050129
33_58,"['32_76', '32_57']",2,0.0,-3100.36,-9.75475,-11.990678
33_78,"['32_86', '32_24']",2,0.0,-3131.18,-9.57579,-11.811461000000001
33_52,"['32_39', '32_60']",2,0.0,-3214.69,-9.87535,-11.810209
33_61,"['32_60', '32_42']",2,0.0,-3120.9,-10.4315,-11.68514
33_20,"['32_76', '20_75']",2,0.0,-3668.02,-12.807,-9.979944999999999
33_27,"['32_57', '20_75']",2,0.0,-3526.1,-13.7124,-9.565251
33_75,"['32_82', '32_29']",3,0.0,-3066.87,-9.56651,-13.171396000000001
33_51,"['32_82', '29_88']",3,0.0,-3003.97,-11.6772,-13.157694999999999
33_8,"['32_76', '32_19']",3,0.0,-3106.69,-9.49633,-12.904026000000002
33_24,"['29_88', '32_19']",3,0.0,-3073.72,-10.0558,-12.877756
