cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
42_67,"['41_57', '41_33']",1,inf,-2907.57,-8.84359,-12.753195000000002
41_33,"['40_38', '38_58']",1,inf,-3020.51,-7.66855,-12.574058
37_80,"['36_18', '36_18']",1,inf,-3854.41,-14.3189,-8.66549
42_32,"['39_6', '41_81']",1,0.0,-2981.47,-7.85899,-13.073250999999999
41_81,"['40_7', '40_5']",1,0.0,-2939.13,-8.31773,-13.04896
41_31,"['38_33', '38_58']",1,0.0,-2956.84,-8.34418,-12.922692000000001
39_6,"['38_41', '38_49']",1,0.0,-2956.5,-8.4093,-12.858688999999998
41_2,"['38_58', '40_7']",1,0.0,-2963.83,-8.11673,-12.817583000000003
42_45,"['41_10', '41_20']",1,0.0,-2983.08,-7.91853,-12.783736
42_2,"['41_18', '41_77']",1,0.0,-3000.6,-7.69143,-12.778558
42_3,"['41_85', '41_81']",1,0.0,-3008.45,-7.67697,-12.743996999999998
42_69,"['41_81', '40_23']",1,0.0,-2948.98,-8.73738,-12.71722
41_10,"['38_58', '40_10']",1,0.0,-2966.51,-7.99977,-12.716769
41_18,"['40_7', '39_69']",1,0.0,-3001.36,-7.724,-12.710246999999999
41_20,"['40_5', '40_0']",1,0.0,-2986.22,-7.87875,-12.709185
42_51,"['41_77', '41_2']",1,0.0,-2978.88,-7.98453,-12.703098
42_86,"['41_15', '40_23']",1,0.0,-2923.78,-9.62975,-12.694505999999999
42_70,"['41_18', '41_15']",1,0.0,-2924.36,-8.8525,-12.663084999999999
42_19,"['41_58', '41_81']",1,0.0,-2957.45,-8.35118,-12.623277
42_40,"['41_31', '41_27']",1,0.0,-2969.57,-8.12809,-12.600333
42_66,"['41_33', '41_33']",1,0.0,-3018.06,-7.68488,-12.581168
42_44,"['41_10', '41_20']",1,0.0,-2986.96,-8.03308,-12.567433
42_79,"['41_72', '41_10']",1,0.0,-2974.18,-8.23351,-12.557593999999998
42_15,"['41_33', '41_20']",1,0.0,-3019.56,-7.69157,-12.546914999999998
42_76,"['41_1', '41_1']",1,0.0,-2967.34,-8.9435,-12.532538999999998
42_5,"['41_72', '41_18']",1,0.0,-3003.83,-7.7558,-12.525299
42_7,"['41_33', '41_71']",1,0.0,-2991.21,-7.9267,-12.518778999999999
42_31,"['41_29', '41_33']",1,0.0,-3004.25,-7.87261,-12.499768
42_48,"['41_10', '41_84']",1,0.0,-3016.91,-7.86921,-12.490324
