cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
8_45,"['7_9', '7_29']",1,inf,-3690.35,-16.5153,-11.327515
7_38,"['0_22', '0_22']",1,inf,-5159.4,-12.9239,-9.918544
7_56,"['6_72', '6_23']",1,inf,-4042.57,-15.8251,-8.797974
8_44,"['7_62', '7_62']",1,0.0,-3875.3,-15.5609,-10.522594000000002
7_79,"['6_72', '6_80']",1,0.0,-3713.2,-17.079,-10.490761000000001
7_62,"['6_80', '6_6']",1,0.0,-3885.88,-15.5386,-10.441102
7_49,"['6_80', '6_70']",1,0.0,-4067.04,-14.2039,-10.019949
8_80,"['7_54', '7_68']",1,0.0,-3911.84,-14.9505,-9.961234
8_58,"['7_62', '6_70']",1,0.0,-4088.63,-14.4437,-9.937396000000001
8_36,"['7_54', '6_80']",1,0.0,-4115.33,-15.2783,-9.932699
8_60,"['7_79', '7_54']",1,0.0,-3775.2,-16.0018,-9.930714
8_75,"['7_75', '7_62']",1,0.0,-4137.01,-13.6594,-9.897756000000001
8_78,"['7_56', '7_29']",1,0.0,-4033.63,-16.4091,-9.848893
8_48,"['7_75', '7_29']",1,0.0,-4500.59,-15.249,-9.812299
8_18,"['7_87', '7_88']",1,0.0,-4509.19,-12.9595,-9.434163
8_57,"['7_56', '6_72']",1,0.0,-4114.13,-15.6035,-9.202490999999998
8_30,"['7_49', '7_54']",2,0.0,-3953.68,-14.9613,-10.680992999999999
8_39,"['7_62', '7_79']",2,0.0,-3898.42,-24.7348,-10.402179
6_80,"['5_33', '4_11']",2,0.0,-3931.8,-15.5198,-10.333092
8_7,"['6_80', '7_49']",2,0.0,-4044.55,-14.9708,-10.201820999999999
8_56,"['7_62', '4_11']",2,0.0,-3987.73,-15.3173,-10.060245
8_29,"['6_80', '7_79']",2,0.0,-3992.1,-16.3404,-9.956225
8_2,"['6_80', '6_6']",2,0.0,-4140.21,-14.807,-9.951100999999998
7_81,"['0_22', '6_6']",2,0.0,-4949.97,-13.6647,-9.945877999999999
8_24,"['6_80', '7_79']",2,0.0,-4133.43,-15.4555,-9.937370000000001
8_82,"['6_72', '7_87']",2,0.0,-4186.22,-15.0403,-9.926243999999999
8_3,"['7_79', '4_11']",2,0.0,-4233.89,-14.143,-9.920211
8_71,"['0_22', '7_89']",2,0.0,-5170.09,-12.9435,-9.918799
7_89,"['0_22', '0_22']",2,0.0,-5163.38,-12.9817,-9.917940999999999
8_25,"['7_81', '7_5']",2,0.0,-5110.78,-13.8237,-9.917098999999999
7_33,"['6_86', '0_22']",2,0.0,-5014.99,-13.9266,-9.90875
8_66,"['7_9', '7_9']",2,0.0,-4287.7,-14.5176,-9.907905
8_37,"['6_70', '6_86']",2,0.0,-5157.2,-13.846,-9.907294
7_9,"['6_80', '4_11']",2,0.0,-4277.88,-14.5682,-9.906569999999999
8_19,"['7_81', '7_29']",2,0.0,-4083.26,-16.0375,-9.897784
8_72,"['7_81', '6_72']",2,0.0,-4579.13,-15.2787,-9.826776
8_54,"['7_75', '6_72']",2,0.0,-4712.95,-15.8391,-9.769972000000001
8_61,"['6_6', '7_87']",2,0.0,-4875.77,-13.978,-9.692085
8_34,"['6_72', '7_56']",2,0.0,-4147.42,-17.598,-8.89361
8_89,"['6_72', '7_56']",2,0.0,-4377.35,-15.8777,-8.852173
8_70,"['7_1', '4_11']",3,0.0,-3993.26,-16.5746,-10.414677000000001
8_6,"['7_62', '7_58']",3,0.0,-4023.13,-15.7763,-10.390196
8_40,"['6_6', '4_11']",3,0.0,-3951.4,-16.7575,-10.381748
8_42,"['6_6', '4_11']",3,0.0,-4027.54,-16.4923,-10.22716
8_33,"['6_80', '7_54']",3,0.0,-4151.58,-15.1472,-9.956051999999998
8_68,"['7_58', '6_72']",3,0.0,-4303.13,-14.8073,-9.943755
8_69,"['7_62', '7_9']",3,0.0,-4356.79,-14.3498,-9.932204
