cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
54_0,"['53_15', '53_57']",1,inf,-2862.12,-8.0442,-12.46524
58_85,"['57_15', '57_63']",1,inf,-2935.58,-6.91245,-12.385882
58_33,"['56_4', '56_4']",1,inf,-3882.45,-14.3845,-8.655693000000001
56_50,"['55_7', '55_33']",1,0.0,-2903.46,-7.17792,-12.484034000000001
58_18,"['57_26', '57_38']",1,0.0,-2892.36,-7.34483,-12.46153
58_14,"['57_53', '57_43']",1,0.0,-2889.12,-7.35104,-12.44306
58_4,"['56_50', '57_38']",1,0.0,-2898.95,-7.21418,-12.435372999999998
57_38,"['56_50', '56_50']",1,0.0,-2905.85,-7.15774,-12.433342
57_53,"['55_61', '56_31']",1,0.0,-2898.96,-7.26811,-12.374263000000001
58_36,"['57_63', '57_38']",1,0.0,-2934.0,-6.95497,-12.306015999999998
58_50,"['57_63', '56_65']",1,0.0,-2887.44,-7.60774,-12.282597999999998
58_55,"['57_63', '57_77']",1,0.0,-2873.32,-7.68363,-12.264984000000002
58_67,"['57_15', '57_35']",1,0.0,-2929.95,-6.99696,-12.197524
58_68,"['57_0', '56_23']",1,0.0,-2931.25,-6.99595,-12.145401000000001
58_41,"['54_0', '57_9']",1,0.0,-2899.06,-7.18414,-12.064091000000001
58_32,"['57_9', '57_63']",1,0.0,-2907.57,-7.00373,-12.039950999999999
58_5,"['57_35', '57_9']",1,0.0,-2945.19,-6.91652,-11.995112
58_37,"['57_72', '57_9']",1,0.0,-2950.76,-7.16846,-11.994187
58_80,"['57_9', '57_53']",1,0.0,-2951.62,-7.03666,-11.974717
58_43,"['57_49', '57_77']",1,0.0,-2962.23,-7.05224,-11.959429
58_31,"['57_60', '56_65']",1,0.0,-2932.45,-7.32542,-11.938956999999998
58_10,"['56_65', '57_72']",1,0.0,-2945.14,-7.58306,-11.710294
58_59,"['57_20', '54_0']",1,0.0,-2970.63,-8.29889,-11.705981
58_42,"['57_72', '57_41']",1,0.0,-3010.25,-7.39126,-11.599606999999999
58_62,"['57_49', '57_20']",1,0.0,-3032.76,-8.01169,-10.885386999999998
58_48,"['57_75', '56_4']",1,0.0,-3284.32,-10.9874,-10.725679
58_69,"['56_4', '57_53']",1,0.0,-3239.48,-11.7635,-9.573204
58_39,"['57_35', '56_4']",1,0.0,-3491.54,-12.7649,-9.517451
56_4,"['45_86', '45_86']",1,0.0,-3875.17,-14.446,-8.657396
58_20,"['56_69', '57_38']",2,0.0,-2946.3,-7.03548,-12.728439
58_89,"['57_77', '56_72']",2,0.0,-2970.67,-6.91803,-12.371087
57_26,"['56_85', '56_65']",2,0.0,-2900.91,-7.36344,-12.367011
58_8,"['56_50', '57_63']",2,0.0,-2898.76,-7.64546,-12.355269000000002
58_28,"['57_63', '57_35']",2,0.0,-2903.79,-7.56665,-12.340342000000001
58_26,"['56_50', '57_9']",2,0.0,-2909.21,-7.03633,-12.210757000000001
58_29,"['57_9', '54_0']",2,0.0,-2899.85,-7.88142,-12.172841
58_30,"['57_63', '57_60']",2,0.0,-2932.77,-7.19755,-12.159244
58_11,"['57_86', '57_15']",2,0.0,-2937.45,-7.08906,-12.159044000000002
58_56,"['57_43', '56_65']",2,0.0,-2901.78,-7.9472,-12.153862
