cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
38_49,"['37_66', '36_1']",1,inf,-2922.3,-9.70652,-12.940089
39_69,"['38_58', '38_58']",1,inf,-3033.45,-7.80118,-12.748161000000001
37_80,"['36_18', '36_18']",1,inf,-3854.41,-14.3189,-8.66549
36_1,"['34_51', '35_66']",1,0.0,-2931.72,-9.32681,-12.938498
39_6,"['38_41', '38_49']",1,0.0,-2956.5,-8.4093,-12.858688999999998
39_44,"['37_66', '38_0']",1,0.0,-2984.86,-8.6975,-12.817778999999998
38_75,"['37_44', '36_1']",1,0.0,-2951.83,-9.08862,-12.799916
39_11,"['38_27', '38_73']",1,0.0,-2963.78,-8.70504,-12.753476
38_33,"['37_69', '37_66']",1,0.0,-2948.03,-9.14914,-12.747710000000001
38_58,"['37_48', '37_77']",1,0.0,-2986.72,-7.96125,-12.742199
39_83,"['38_65', '38_33']",1,0.0,-2957.08,-8.95459,-12.702599000000001
38_31,"['37_29', '36_1']",1,0.0,-2941.94,-9.87781,-12.701600000000001
39_64,"['38_64', '36_1']",1,0.0,-2963.75,-9.04446,-12.671033999999999
39_20,"['38_65', '36_1']",1,0.0,-2974.43,-8.86719,-12.631716
38_78,"['37_44', '37_48']",1,0.0,-3041.29,-7.96056,-12.605156000000001
39_48,"['38_73', '38_7']",1,0.0,-2949.47,-9.78741,-12.563018
39_72,"['38_7', '38_44']",1,0.0,-2975.34,-8.95711,-12.554781
39_89,"['38_41', '38_38']",1,0.0,-2993.08,-8.01433,-12.509474999999998
39_66,"['38_75', '38_7']",1,0.0,-2964.9,-9.47389,-12.504313000000002
39_4,"['38_10', '38_10']",1,0.0,-2996.18,-8.34599,-12.463094
39_71,"['38_7', '37_66']",1,0.0,-3005.91,-8.39299,-12.419476
39_65,"['38_54', '38_7']",1,0.0,-3009.19,-8.0878,-12.37496
39_0,"['38_83', '38_38']",1,0.0,-2980.06,-8.75555,-12.326025999999999
39_1,"['38_75', '38_81']",1,0.0,-2969.68,-9.30166,-12.319096
39_47,"['38_78', '38_83']",1,0.0,-3040.8,-8.23725,-12.311035
39_58,"['38_75', '38_54']",1,0.0,-3015.31,-8.27951,-12.253094
39_82,"['38_78', '36_1']",1,0.0,-3008.59,-9.49948,-12.106707
39_24,"['38_55', '38_75']",1,0.0,-3005.24,-9.65812,-12.103992
39_81,"['38_65', '38_64']",1,0.0,-3059.92,-8.47415,-12.09431
39_55,"['37_80', '38_65']",1,0.0,-3207.71,-27.315,-11.748222000000002
39_75,"['37_80', '38_58']",1,0.0,-3278.7,-11.7624,-11.011821999999999
39_86,"['37_80', '37_66']",1,0.0,-3246.18,-11.9383,-10.184159
39_79,"['37_80', '38_33']",1,0.0,-3191.75,-27.6422,-9.693705000000001
39_28,"['37_80', '38_49']",1,0.0,-3328.05,-11.332,-9.153195999999998
39_49,"['38_65', '37_80']",1,0.0,-3312.93,-20.698,-9.079250999999998
39_13,"['37_80', '38_78']",1,0.0,-3532.48,-31.2916,-8.94545
39_77,"['37_80', '37_80']",1,0.0,-3847.63,-14.3099,-8.671285999999998
39_17,"['37_66', '38_49']",2,0.0,-2994.7,-8.49629,-13.004035000000002
39_26,"['38_49', '38_54']",2,0.0,-2948.64,-9.25576,-12.950714999999999
39_42,"['38_49', '37_66']",2,0.0,-2967.29,-8.52009,-12.914214000000001
37_66,"['36_41', '36_61']",2,0.0,-2970.14,-8.73555,-12.829733000000001
39_18,"['38_83', '38_49']",2,0.0,-2977.28,-8.76105,-12.813858
39_51,"['38_49', '38_83']",2,0.0,-2954.3,-9.19472,-12.792356999999999
39_43,"['38_78', '36_1']",2,0.0,-3001.61,-8.19575,-12.776459000000001
39_41,"['38_73', '38_41']",2,0.0,-3012.93,-8.16676,-12.744098
39_62,"['36_1', '38_10']",2,0.0,-2978.15,-9.32763,-12.717754000000001
39_3,"['38_31', '38_49']",2,0.0,-2966.0,-9.43669,-12.714835
39_30,"['38_78', '38_33']",2,0.0,-2998.62,-8.66423,-12.697445
39_63,"['38_33', '38_31']",2,0.0,-2980.45,-9.3793,-12.679361
39_57,"['38_49', '38_27']",2,0.0,-3010.67,-8.46183,-12.665321
39_61,"['37_66', '38_88']",2,0.0,-3000.78,-8.55965,-12.664691999999999
39_25,"['38_10', '38_75']",2,0.0,-2981.67,-9.00776,-12.656518
39_78,"['36_1', '37_66']",2,0.0,-2995.37,-9.19455,-12.656382
39_14,"['38_58', '38_33']",2,0.0,-3021.44,-8.01759,-12.65303
37_35,"['36_22', '36_39']",2,0.0,-2952.64,-10.1174,-12.636238999999998
39_59,"['38_31', '38_58']",2,0.0,-3009.48,-8.57503,-12.590951
39_16,"['37_66', '38_78']",2,0.0,-3011.85,-8.24977,-12.551297
39_46,"['37_35', '38_83']",2,0.0,-2967.83,-9.47644,-12.533703
39_34,"['38_27', '38_44']",2,0.0,-3027.65,-8.03649,-12.531628
39_33,"['38_44', '38_58']",2,0.0,-3017.03,-8.10815,-12.465686000000002
39_32,"['38_27', '38_58']",2,0.0,-3022.89,-8.49269,-12.460102000000001
39_68,"['38_39', '37_66']",2,0.0,-2983.15,-9.21405,-12.436893000000001
39_87,"['38_83', '38_73']",2,0.0,-3018.48,-8.79016,-12.414012000000001
39_54,"['37_66', '38_27']",2,0.0,-3025.1,-8.31151,-12.407191000000001
39_36,"['38_0', '36_1']",2,0.0,-3040.43,-8.64157,-12.333984
39_70,"['38_83', '37_35']",2,0.0,-3029.0,-9.58736,-12.262342
39_76,"['37_66', '37_80']",2,0.0,-3308.79,-22.0111,-10.880028000000001
39_45,"['37_66', '38_49']",3,0.0,-2968.67,-9.38599,-12.988463999999999
39_15,"['36_1', '36_1']",3,0.0,-2968.76,-9.20815,-12.946994
39_67,"['36_1', '38_75']",3,0.0,-2958.09,-9.49995,-12.891634999999999
39_5,"['38_54', '38_27']",3,0.0,-3012.21,-8.26915,-12.852700000000002
39_52,"['37_66', '37_66']",3,0.0,-3002.52,-8.48594,-12.83185
39_38,"['38_49', '37_66']",3,0.0,-2959.21,-9.54565,-12.821884
39_10,"['38_83', '37_66']",3,0.0,-3014.02,-8.43005,-12.812926999999998
39_31,"['37_35', '37_66']",3,0.0,-3010.57,-8.74295,-12.778022
39_37,"['38_31', '38_49']",3,0.0,-2973.52,-9.6387,-12.770211
39_56,"['38_58', '38_83']",3,0.0,-3023.95,-8.08897,-12.731025
39_53,"['38_58', '38_54']",3,0.0,-3024.25,-8.11349,-12.727118
39_2,"['38_75', '37_66']",3,0.0,-3007.64,-8.91514,-12.690344
39_9,"['38_58', '38_10']",3,0.0,-3014.87,-8.28422,-12.649649
39_85,"['37_35', '37_35']",3,0.0,-2985.04,-9.87614,-12.642700000000001
39_35,"['38_73', '38_0']",3,0.0,-3011.97,-8.46367,-12.608647999999999
39_23,"['38_73', '38_78']",3,0.0,-3026.5,-8.36963,-12.510743
39_22,"['38_33', '38_44']",3,0.0,-3039.97,-8.32588,-12.461246999999998
39_27,"['38_29', '38_78']",3,0.0,-3049.84,-8.83737,-12.426771
39_8,"['38_31', '37_35']",3,0.0,-3024.26,-9.52795,-12.424672
39_29,"['36_1', '38_33']",4,0.0,-3013.3,-8.54152,-12.854598999999999
39_19,"['38_31', '37_35']",4,0.0,-2985.68,-10.1298,-12.803671
39_84,"['38_27', '38_49']",4,0.0,-2975.78,-10.4345,-12.796716
39_39,"['38_75', '38_78']",4,0.0,-3012.13,-8.95755,-12.752376
39_60,"['36_1', '38_41']",4,0.0,-3018.53,-8.42255,-12.692584
39_12,"['37_66', '38_31']",4,0.0,-3038.15,-8.57765,-12.637429000000001
39_50,"['36_1', '38_78']",4,0.0,-3052.73,-8.50836,-12.622527999999999
39_88,"['38_33', '38_27']",5,0.0,-3058.5,-8.54596,-12.68495
39_7,"['38_78', '38_73']",6,inf,-inf,-inf,-inf
39_21,"['38_78', '38_58']",6,0.0,-inf,-inf,-inf
39_40,"['37_66', '38_88']",6,0.0,-inf,-inf,-inf
39_73,"['38_64', '38_54']",6,0.0,-inf,-inf,-inf
39_74,"['37_35', '38_58']",6,0.0,-inf,-inf,-inf
39_80,"['38_58', '38_78']",6,0.0,-inf,-inf,-inf
