cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
45_23,"['44_8', '44_89']",1,inf,-2884.41,-8.44102,-12.948509999999999
47_63,"['46_19', '45_10']",1,inf,-2996.6,-7.27345,-12.748206
45_86,"['44_43', '44_43']",1,inf,-3871.44,-14.4539,-8.660088
46_59,"['45_65', '45_85']",1,0.0,-2941.39,-7.49378,-12.798715
46_19,"['45_10', '45_8']",1,0.0,-2991.86,-7.29241,-12.772659999999998
47_89,"['46_62', '46_19']",1,0.0,-2990.97,-7.32166,-12.749433
47_9,"['46_19', '45_23']",1,0.0,-2947.61,-7.32967,-12.711438999999999
47_1,"['46_55', '46_19']",1,0.0,-2975.98,-7.41745,-12.67308
47_38,"['46_53', '46_19']",1,0.0,-2976.95,-7.4385,-12.659861000000001
47_49,"['46_19', '46_53']",1,0.0,-2928.88,-7.53759,-12.651608999999999
47_0,"['46_62', '46_7']",1,0.0,-2922.62,-7.61602,-12.644741999999999
47_83,"['46_42', '46_59']",1,0.0,-2989.44,-7.44229,-12.610418
47_68,"['46_42', '45_10']",1,0.0,-2953.43,-7.55056,-12.605425999999998
47_30,"['46_72', '45_23']",1,0.0,-2944.81,-7.71869,-12.580262000000001
47_12,"['46_7', '46_62']",1,0.0,-2942.53,-7.77285,-12.546806
47_67,"['46_19', '46_53']",1,0.0,-2954.12,-7.45463,-12.538224
47_47,"['46_16', '45_33']",1,0.0,-2960.88,-7.59429,-12.523069
47_56,"['46_35', '46_72']",1,0.0,-2898.91,-8.08101,-12.516916999999998
47_29,"['46_68', '46_30']",1,0.0,-2978.66,-7.74813,-12.461597999999999
47_72,"['46_42', '46_55']",1,0.0,-3013.18,-7.38994,-12.405040000000001
47_46,"['46_68', '46_83']",1,0.0,-2990.66,-7.52842,-12.358628000000001
47_60,"['46_19', '46_53']",1,0.0,-2983.05,-7.65412,-12.122525
47_79,"['46_8', '46_62']",1,0.0,-3003.14,-7.67535,-12.046185000000001
47_45,"['46_72', '46_19']",1,0.0,-3016.54,-7.40299,-11.919160999999999
47_15,"['45_86', '46_66']",1,0.0,-3071.61,-26.4982,-11.603964
47_43,"['45_23', '45_86']",1,0.0,-3167.72,-12.6581,-11.280971
47_57,"['46_68', '45_86']",1,0.0,-3187.99,-11.0728,-10.081109
47_40,"['46_59', '45_86']",1,0.0,-3446.62,-12.2394,-9.385876
47_33,"['45_86', '46_53']",1,0.0,-3482.7,-12.2359,-8.92752
47_13,"['45_86', '46_7']",1,0.0,-3350.88,-13.0696,-8.918348
47_19,"['46_62', '46_42']",2,0.0,-2976.97,-7.43277,-13.066481999999999
47_62,"['45_23', '45_23']",2,0.0,-2924.8,-8.35573,-12.9254
47_32,"['46_55', '46_19']",2,0.0,-2978.26,-7.4569,-12.896396
47_2,"['46_34', '46_34']",2,0.0,-2980.11,-7.39516,-12.869533999999998
47_24,"['46_34', '46_34']",2,0.0,-2981.18,-7.39904,-12.861337
47_5,"['46_34', '46_34']",2,0.0,-2980.35,-7.43752,-12.859620000000001
46_34,"['45_5', '45_59']",2,0.0,-2981.86,-7.43056,-12.846394999999998
47_20,"['46_55', '45_33']",2,0.0,-2989.0,-7.39631,-12.796516
47_35,"['45_33', '46_55']",2,0.0,-2984.52,-7.46525,-12.791369
45_33,"['44_8', '44_59']",2,0.0,-2926.17,-7.70443,-12.782266
47_86,"['46_62', '46_42']",2,0.0,-2942.35,-7.76119,-12.779196
46_55,"['45_85', '45_8']",2,0.0,-2994.27,-7.45372,-12.749006
47_34,"['46_7', '46_42']",2,0.0,-2952.4,-7.74704,-12.742088
45_10,"['44_59', '43_45']",2,0.0,-2953.73,-7.52337,-12.741375999999999
47_17,"['46_53', '46_53']",2,0.0,-2968.51,-7.55438,-12.706866999999999
47_69,"['46_46', '46_14']",2,0.0,-2957.64,-7.8989,-12.697882000000002
46_53,"['45_34', '44_18']",2,0.0,-2969.77,-7.53936,-12.689658
47_70,"['46_42', '45_23']",2,0.0,-2980.2,-7.50685,-12.684200999999998
47_18,"['46_53', '46_53']",2,0.0,-2969.89,-7.55932,-12.677007999999999
47_64,"['46_53', '46_53']",2,0.0,-2970.02,-7.53174,-12.652213
47_76,"['46_46', '45_10']",2,0.0,-2982.86,-7.4978,-12.651805999999999
47_77,"['46_14', '46_34']",2,0.0,-2997.59,-7.48999,-12.650928999999998
47_37,"['45_10', '46_68']",2,0.0,-2957.83,-7.63674,-12.607907
47_44,"['46_30', '46_16']",2,0.0,-2985.15,-7.52681,-12.557563
47_3,"['46_28', '46_66']",2,0.0,-2939.07,-8.1552,-12.554799
47_78,"['46_66', '46_37']",2,0.0,-2939.13,-8.60973,-12.554494
47_16,"['46_55', '46_1']",2,0.0,-2953.75,-7.98318,-12.553685000000002
47_50,"['46_19', '46_31']",2,0.0,-3023.61,-7.42091,-12.553612
47_54,"['46_30', '46_55']",2,0.0,-2995.16,-7.54032,-12.552105000000001
47_66,"['46_1', '46_37']",2,0.0,-2982.45,-7.79769,-12.477084999999999
47_23,"['46_83', '46_7']",2,0.0,-2993.43,-7.70828,-12.409813
47_7,"['45_33', '46_8']",2,0.0,-3022.01,-7.83832,-11.991719999999999
47_6,"['46_19', '45_86']",2,0.0,-3341.77,-12.6429,-11.307735
47_25,"['46_55', '45_86']",2,0.0,-3454.77,-13.5238,-9.800049
47_26,"['45_86', '46_34']",2,0.0,-3534.84,-12.9214,-9.624941000000002
47_10,"['45_10', '45_86']",2,0.0,-3720.44,-14.9381,-9.441127
47_59,"['45_86', '46_83']",2,0.0,-3365.19,-33.2697,-9.420888999999999
47_75,"['46_34', '46_55']",3,0.0,-2995.12,-7.47281,-12.847650999999999
47_53,"['46_53', '46_62']",3,0.0,-2936.42,-7.80296,-12.785826
47_11,"['46_66', '46_59']",3,0.0,-2963.05,-7.69273,-12.779029
47_55,"['46_55', '46_16']",3,0.0,-2984.18,-7.50376,-12.774078000000001
47_14,"['46_68', '46_59']",3,0.0,-2959.37,-7.73572,-12.768032999999999
47_41,"['46_59', '46_72']",3,0.0,-2973.14,-7.56258,-12.701668000000002
47_88,"['46_19', '46_66']",3,0.0,-2967.45,-7.64387,-12.685474000000001
47_82,"['46_11', '46_72']",3,0.0,-2978.23,-7.69729,-12.681284999999999
47_52,"['46_46', '46_7']",3,0.0,-2943.26,-8.35398,-12.67658
47_48,"['46_72', '46_37']",3,0.0,-2944.48,-8.41106,-12.62659
47_85,"['46_34', '46_30']",3,0.0,-2988.89,-7.53662,-12.609268
47_61,"['46_68', '46_30']",3,0.0,-2976.64,-7.86697,-12.609086
47_81,"['45_23', '46_61']",3,0.0,-2948.0,-8.62461,-12.58633
47_84,"['45_23', '46_55']",4,0.0,-2971.49,-7.67864,-13.0936
47_58,"['45_23', '46_19']",4,0.0,-2945.03,-8.1878,-12.973469
47_71,"['46_34', '46_55']",4,0.0,-2987.18,-7.50659,-12.862243000000001
47_80,"['46_53', '46_28']",4,0.0,-2966.32,-7.92053,-12.826871
47_8,"['46_16', '46_42']",4,0.0,-2995.21,-7.52199,-12.796626
47_4,"['46_59', '46_11']",4,0.0,-2948.42,-8.361,-12.731106999999998
47_31,"['46_68', '46_46']",4,0.0,-2986.14,-7.70997,-12.721571999999998
46_72,"['45_18', '45_34']",4,0.0,-2993.79,-7.53853,-12.686852
47_21,"['45_10', '46_59']",4,0.0,-2990.64,-7.62068,-12.610558999999999
47_65,"['45_23', '46_55']",5,0.0,-2969.26,-8.07526,-13.043464
47_27,"['46_34', '45_23']",5,0.0,-2990.73,-7.63014,-12.754882
47_87,"['46_53', '46_55']",5,0.0,-2994.71,-7.64713,-12.636237
47_74,"['46_11', '46_19']",6,0.0,-2995.71,-8.32311,-12.937208000000002
47_73,"['46_30', '46_72']",6,0.0,-3005.85,-7.64816,-12.750926999999999
47_28,"['46_83', '46_46']",6,0.0,-2999.35,-7.75988,-12.649431000000002
47_22,"['45_33', '46_19']",7,inf,-inf,-inf,-inf
47_36,"['46_83', '45_23']",7,0.0,-inf,-inf,-inf
47_39,"['46_37', '46_42']",7,0.0,-inf,-inf,-inf
47_42,"['46_19', '46_28']",7,0.0,-inf,-inf,-inf
47_51,"['45_86', '45_23']",7,0.0,-inf,-inf,-inf
