cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
42_67,"['41_57', '41_33']",1,inf,-2907.57,-8.84359,-12.753195000000002
43_45,"['42_66', '42_5']",1,inf,-3003.17,-7.61713,-12.676810999999999
37_80,"['36_18', '36_18']",1,inf,-3854.41,-14.3189,-8.66549
43_75,"['41_18', '42_32']",1,0.0,-2958.97,-7.71005,-12.984089
43_47,"['42_67', '41_2']",1,0.0,-2934.99,-7.74634,-12.907762
43_11,"['41_33', '42_32']",1,0.0,-2980.47,-7.63661,-12.848486
43_61,"['42_3', '41_81']",1,0.0,-2953.52,-7.7474,-12.843859
43_57,"['41_20', '42_40']",1,0.0,-2928.8,-8.41001,-12.8298
43_21,"['42_2', '42_2']",1,0.0,-2965.37,-7.68451,-12.822641
43_33,"['42_45', '41_33']",1,0.0,-2995.96,-7.67157,-12.798366
43_59,"['42_19', '42_44']",1,0.0,-2931.65,-7.8636,-12.746933000000002
43_7,"['42_2', '42_70']",1,0.0,-2937.43,-7.87423,-12.672896000000001
43_77,"['42_69', '42_69']",1,0.0,-2953.09,-8.73136,-12.671768
43_84,"['42_79', '42_3']",1,0.0,-2963.29,-8.74011,-12.64918
43_34,"['42_67', '42_2']",1,0.0,-2954.87,-8.77843,-12.64155
43_49,"['42_15', '42_67']",1,0.0,-2963.96,-7.9192,-12.602536
43_6,"['41_18', '41_20']",1,0.0,-2972.84,-7.83791,-12.560939999999999
43_37,"['42_19', '42_45']",1,0.0,-2975.35,-7.68112,-12.542575000000001
43_88,"['41_2', '42_40']",1,0.0,-2972.51,-8.23493,-12.515297999999998
43_79,"['42_67', '42_3']",1,0.0,-2966.04,-8.73796,-12.447717
43_83,"['41_81', '39_6']",1,0.0,-2984.11,-7.84626,-12.445426000000001
43_69,"['42_66', '42_19']",1,0.0,-3011.69,-7.63694,-12.347316
43_72,"['39_6', '39_6']",1,0.0,-3020.01,-8.31957,-12.326277999999999
43_82,"['42_45', '41_18']",1,0.0,-3021.08,-7.83162,-12.200198
43_53,"['39_6', '41_33']",1,0.0,-3038.75,-8.14255,-12.080328
43_65,"['37_80', '42_19']",1,0.0,-3148.04,-10.698,-10.728777000000001
43_70,"['37_80', '41_33']",1,0.0,-3337.24,-12.555,-10.402004999999999
43_14,"['37_80', '41_31']",1,0.0,-3360.43,-11.0587,-9.396080999999999
43_40,"['37_80', '42_67']",1,0.0,-3382.98,-14.6611,-8.84094
43_8,"['42_44', '37_80']",1,0.0,-3529.2,-25.0033,-8.766749999999998
43_25,"['42_32', '42_2']",2,0.0,-2981.84,-7.71359,-13.085702000000001
41_81,"['40_7', '40_5']",2,0.0,-2939.13,-8.31773,-13.04896
43_44,"['41_2', '41_81']",2,0.0,-2950.4,-7.8225,-12.979896
43_0,"['42_32', '42_3']",2,0.0,-2986.47,-7.6824,-12.941282000000001
41_31,"['38_33', '38_58']",2,0.0,-2956.84,-8.34418,-12.922692000000001
39_6,"['38_41', '38_49']",2,0.0,-2956.5,-8.4093,-12.858688999999998
43_20,"['42_44', '41_81']",2,0.0,-2972.3,-7.82384,-12.84233
43_23,"['41_31', '41_81']",2,0.0,-2945.34,-8.47334,-12.831112
43_58,"['42_15', '42_32']",2,0.0,-2976.69,-7.75622,-12.829579999999998
42_45,"['41_10', '41_20']",2,0.0,-2983.08,-7.91853,-12.783736
42_2,"['41_18', '41_77']",2,0.0,-3000.6,-7.69143,-12.778558
43_26,"['41_2', '42_45']",2,0.0,-2985.63,-7.81083,-12.773222
43_67,"['41_2', '41_18']",2,0.0,-2959.68,-8.02393,-12.718613000000001
43_76,"['42_3', '42_69']",2,0.0,-2943.22,-8.63183,-12.711150000000002
43_31,"['42_69', '42_69']",2,0.0,-2949.55,-8.74395,-12.710536
43_24,"['42_19', '42_40']",2,0.0,-2993.39,-7.84455,-12.673326999999999
43_64,"['42_40', '39_6']",2,0.0,-2964.29,-8.36003,-12.648206
43_52,"['42_79', '42_2']",2,0.0,-2982.62,-8.21657,-12.575564
41_33,"['40_38', '38_58']",2,0.0,-3020.51,-7.66855,-12.574058
43_89,"['42_67', '41_33']",2,0.0,-3000.84,-7.71909,-12.573646
43_1,"['42_15', '41_10']",2,0.0,-3013.18,-7.73299,-12.570902
43_19,"['39_6', '42_3']",2,0.0,-3022.68,-7.78045,-12.498791
43_66,"['42_3', '42_76']",2,0.0,-3000.74,-8.63777,-12.451211
43_50,"['42_79', '42_69']",2,0.0,-3014.07,-8.35279,-12.446673
43_39,"['41_20', '42_19']",2,0.0,-3033.33,-9.58964,-12.409949
43_10,"['42_51', '42_7']",2,0.0,-3033.46,-8.08797,-12.239374999999999
43_36,"['41_20', '37_80']",2,0.0,-3201.09,-11.4271,-11.402642
43_22,"['37_80', '41_2']",2,0.0,-3405.52,-11.5515,-10.814853
43_9,"['41_18', '37_80']",2,0.0,-3346.59,-20.1711,-10.676817
43_51,"['42_51', '37_80']",2,0.0,-3439.21,-12.2083,-10.582127
43_4,"['42_86', '37_80']",2,0.0,-3378.65,-13.1595,-9.467500999999999
43_38,"['42_32', '41_33']",3,0.0,-2988.11,-7.81131,-13.136643000000001
43_43,"['41_33', '42_32']",3,0.0,-2980.11,-7.81531,-12.991992
43_63,"['41_18', '39_6']",3,0.0,-2994.62,-7.81598,-12.984191
43_2,"['42_32', '41_18']",3,0.0,-2973.48,-7.82757,-12.882992999999999
43_87,"['41_31', '41_20']",3,0.0,-2986.85,-7.97346,-12.875183000000002
43_13,"['42_2', '42_2']",3,0.0,-3002.57,-7.69946,-12.790831
43_54,"['42_3', '42_15']",3,0.0,-3014.03,-7.72736,-12.779407
43_56,"['41_31', '42_67']",3,0.0,-2960.11,-8.02876,-12.770263000000002
43_55,"['41_31', '41_2']",3,0.0,-2986.29,-8.13902,-12.755458999999998
43_28,"['42_15', '42_32']",3,0.0,-2994.67,-7.84482,-12.728218000000002
43_18,"['42_69', '41_10']",3,0.0,-2958.53,-8.92055,-12.718039999999998
43_86,"['41_2', '42_45']",3,0.0,-3010.07,-7.90764,-12.705791999999999
43_27,"['42_3', '41_20']",3,0.0,-2978.35,-8.41401,-12.669883
43_17,"['42_67', '42_79']",3,0.0,-2968.32,-8.53311,-12.663987999999998
43_80,"['41_33', '39_6']",3,0.0,-3027.19,-8.13965,-12.654138999999999
43_3,"['42_70', '42_51']",3,0.0,-3001.33,-9.0162,-12.526582
