cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
59_88,"['54_0', '58_50']",1,inf,-2857.69,-7.73547,-12.480417000000001
61_10,"['59_27', '58_85']",1,inf,-2942.4,-6.84275,-12.389177
59_30,"['58_14', '58_33']",1,inf,-3394.24,-12.843,-8.644305
54_0,"['53_15', '53_57']",1,0.0,-2862.12,-8.0442,-12.46524
61_36,"['60_18', '60_26']",1,0.0,-2923.42,-6.88209,-12.430485999999998
60_33,"['59_88', '56_50']",1,0.0,-2865.31,-8.06578,-12.413103000000001
61_41,"['60_13', '60_18']",1,0.0,-2924.95,-6.87652,-12.407904
61_68,"['60_69', '59_88']",1,0.0,-2875.09,-7.70425,-12.392733000000002
61_13,"['60_18', '60_82']",1,0.0,-2929.31,-6.88633,-12.315949
60_26,"['59_67', '59_57']",1,0.0,-2939.56,-6.87849,-12.221064
61_86,"['60_61', '60_26']",1,0.0,-2886.56,-6.94392,-12.195131
61_26,"['60_26', '60_36']",1,0.0,-2909.75,-6.88721,-12.177412
61_42,"['60_40', '60_18']",1,0.0,-2904.9,-6.92827,-12.167708
61_21,"['60_48', '60_40']",1,0.0,-2936.53,-6.93741,-12.158500000000002
61_81,"['60_82', '60_24']",1,0.0,-2882.72,-7.07659,-12.126374
61_38,"['60_15', '60_66']",1,0.0,-2883.4,-7.06178,-12.101773999999999
61_83,"['60_24', '60_40']",1,0.0,-2891.47,-6.98408,-12.052919
61_29,"['60_13', '58_85']",1,0.0,-2940.4,-6.95011,-12.052825000000002
61_23,"['60_28', '60_18']",1,0.0,-2938.44,-7.13706,-11.857441
61_61,"['60_26', '60_69']",1,0.0,-2943.92,-7.0034,-11.817751999999999
61_14,"['60_36', '59_47']",1,0.0,-2913.87,-7.58008,-11.737604999999999
61_45,"['60_69', '60_82']",1,0.0,-2959.82,-7.11239,-11.736958000000001
61_79,"['60_36', '59_27']",1,0.0,-2969.86,-7.10166,-11.661722000000001
61_80,"['59_88', '59_30']",1,0.0,-3074.9,-23.2356,-11.454518
61_53,"['59_30', '60_81']",1,0.0,-3145.99,-8.78878,-10.914802
61_76,"['59_47', '59_30']",1,0.0,-3187.82,-10.4664,-10.344543999999999
61_17,"['59_30', '60_26']",1,0.0,-3280.1,-9.93368,-9.924026000000001
61_88,"['59_30', '59_88']",1,0.0,-3288.51,-12.7071,-9.623006
61_48,"['59_88', '59_30']",1,0.0,-3315.18,-11.2464,-9.319922000000002
61_49,"['60_61', '59_30']",1,0.0,-3356.27,-10.3877,-8.792618999999998
61_43,"['60_36', '60_33']",2,0.0,-2884.16,-7.85828,-12.456030000000002
61_85,"['60_81', '60_28']",2,0.0,-2923.88,-6.91187,-12.449470000000002
61_52,"['54_0', '60_24']",2,0.0,-2884.96,-7.48717,-12.444289999999999
61_46,"['60_28', '59_27']",2,0.0,-2925.09,-6.88531,-12.442936
61_67,"['60_28', '59_27']",2,0.0,-2925.09,-6.92655,-12.44192
61_2,"['60_26', '60_48']",2,0.0,-2891.65,-7.02141,-12.392533
60_28,"['59_27', '59_22']",2,0.0,-2921.23,-6.97128,-12.389949999999999
59_27,"['58_68', '58_85']",2,0.0,-2930.74,-6.89465,-12.388703
58_85,"['57_15', '57_63']",2,0.0,-2935.58,-6.91245,-12.385882
61_24,"['59_27', '59_88']",2,0.0,-2888.85,-7.62283,-12.380389999999998
61_5,"['60_28', '60_81']",2,0.0,-2921.49,-6.93853,-12.371834
60_81,"['59_27', '59_57']",2,0.0,-2928.73,-6.93685,-12.340478
61_7,"['60_24', '60_26']",2,0.0,-2941.58,-6.93645,-12.339996
61_37,"['59_27', '60_15']",2,0.0,-2919.18,-6.99247,-12.327150999999999
61_51,"['60_18', '59_47']",2,0.0,-2919.51,-7.00943,-12.322991
61_6,"['60_33', '60_13']",2,0.0,-2924.91,-7.068,-12.267985
61_40,"['60_18', '60_24']",2,0.0,-2890.28,-7.1226,-12.25196
61_57,"['59_27', '60_82']",2,0.0,-2926.22,-6.96391,-12.223669000000001
