cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
51_78,"['49_58', '50_84']",1,inf,-2868.57,-8.3517,-12.68956
49_36,"['48_71', '48_48']",1,inf,-2922.85,-7.1671,-12.498094
45_86,"['44_43', '44_43']",1,inf,-3871.44,-14.4539,-8.660088
49_78,"['45_23', '48_41']",1,0.0,-2904.66,-7.92122,-12.804551
51_59,"['49_58', '49_58']",1,0.0,-2907.48,-7.58198,-12.75449
52_1,"['51_14', '51_71']",1,0.0,-2884.98,-7.95899,-12.72253
50_84,"['49_58', '49_74']",1,0.0,-2874.58,-8.13341,-12.71622
51_49,"['50_84', '49_3']",1,0.0,-2897.05,-7.96724,-12.692654000000001
52_55,"['51_71', '51_59']",1,0.0,-2896.35,-8.08539,-12.52121
52_76,"['51_88', '51_78']",1,0.0,-2907.24,-8.22118,-12.50341
52_20,"['51_78', '51_31']",1,0.0,-2968.34,-7.33784,-12.438750000000002
52_59,"['49_58', '51_72']",1,0.0,-2907.79,-7.3724,-12.290103
52_42,"['51_41', '51_88']",1,0.0,-2967.48,-7.40807,-12.239408
52_3,"['49_36', '49_71']",1,0.0,-2971.65,-7.18591,-12.23308
52_7,"['51_29', '49_3']",1,0.0,-2977.97,-7.37695,-12.174430000000001
52_43,"['50_84', '51_63']",1,0.0,-2958.21,-8.09492,-12.109224000000001
52_29,"['49_58', '51_74']",1,0.0,-2969.57,-7.45769,-12.090605
52_0,"['51_59', '51_74']",1,0.0,-2981.59,-7.49188,-11.950559000000002
52_63,"['51_11', '45_86']",1,0.0,-3128.22,-12.716,-11.30048
52_39,"['51_15', '45_86']",1,0.0,-3278.82,-11.373,-10.010061
52_58,"['45_86', '51_26']",1,0.0,-3281.73,-11.7997,-9.815304000000001
52_37,"['45_86', '51_49']",1,0.0,-3389.33,-11.8374,-9.623183
52_89,"['45_86', '49_3']",1,0.0,-3314.48,-13.4354,-8.936641
52_31,"['45_86', '51_71']",1,0.0,-3398.35,-11.6517,-8.798553
52_32,"['45_86', '51_55']",1,0.0,-3468.89,-11.8922,-8.680515
52_4,"['45_86', '45_86']",1,0.0,-3868.41,-14.3969,-8.661361000000001
49_58,"['47_49', '48_70']",2,0.0,-2909.93,-7.53522,-12.79686
52_68,"['49_71', '50_84']",2,0.0,-2899.34,-7.97274,-12.779325
51_14,"['49_58', '49_74']",2,0.0,-2888.04,-8.06232,-12.762045
52_70,"['51_59', '51_49']",2,0.0,-2924.82,-7.38034,-12.75445
52_8,"['51_59', '49_36']",2,0.0,-2939.19,-7.32777,-12.728499000000001
52_40,"['49_36', '51_59']",2,0.0,-2950.16,-7.17191,-12.728010000000001
