cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
40_23,"['38_49', '38_31']",1,inf,-2909.25,-9.65093,-12.822246999999999
41_33,"['40_38', '38_58']",1,inf,-3020.51,-7.66855,-12.574058
37_80,"['36_18', '36_18']",1,inf,-3854.41,-14.3189,-8.66549
41_81,"['40_7', '40_5']",1,0.0,-2939.13,-8.31773,-13.04896
41_31,"['38_33', '38_58']",1,0.0,-2956.84,-8.34418,-12.922692000000001
39_6,"['38_41', '38_49']",1,0.0,-2956.5,-8.4093,-12.858688999999998
41_2,"['38_58', '40_7']",1,0.0,-2963.83,-8.11673,-12.817583000000003
41_10,"['38_58', '40_10']",1,0.0,-2966.51,-7.99977,-12.716769
41_18,"['40_7', '39_69']",1,0.0,-3001.36,-7.724,-12.710246999999999
41_20,"['40_5', '40_0']",1,0.0,-2986.22,-7.87875,-12.709185
41_77,"['40_38', '36_1']",1,0.0,-3018.88,-7.74916,-12.706872
40_16,"['38_58', '39_20']",1,0.0,-2969.7,-8.07764,-12.700702
41_15,"['40_57', '40_23']",1,0.0,-2917.21,-9.34633,-12.645259
41_58,"['40_23', '40_57']",1,0.0,-2955.04,-9.08648,-12.634756
41_84,"['40_2', '40_10']",1,0.0,-3006.97,-7.85597,-12.569623
41_57,"['38_33', '40_57']",1,0.0,-2966.44,-8.97522,-12.552869000000001
41_1,"['40_57', '40_37']",1,0.0,-2929.14,-9.09988,-12.496172
41_85,"['40_5', '40_66']",1,0.0,-3015.17,-7.87285,-12.470564999999999
41_29,"['40_42', '40_33']",1,0.0,-2966.57,-8.36242,-12.440446000000001
41_27,"['40_10', '38_58']",1,0.0,-3004.59,-8.17638,-12.433760000000001
41_72,"['40_10', '40_7']",1,0.0,-2971.02,-8.1856,-12.400768
41_71,"['40_52', '40_57']",1,0.0,-2975.55,-8.71074,-12.223406
41_11,"['40_5', '39_6']",1,0.0,-3019.89,-8.09314,-12.220924
41_42,"['40_33', '40_16']",1,0.0,-3004.08,-9.24413,-12.134241000000001
41_36,"['39_6', '40_16']",1,0.0,-3034.23,-8.36369,-12.126052999999999
41_69,"['38_58', '40_42']",1,0.0,-3040.06,-8.11115,-11.948273
41_34,"['37_80', '40_5']",1,0.0,-3329.85,-11.0088,-10.942752000000002
41_55,"['40_5', '37_80']",1,0.0,-3175.92,-11.3001,-10.029114
41_74,"['37_80', '40_52']",1,0.0,-3345.99,-11.513,-9.865243000000001
41_75,"['37_80', '40_52']",1,0.0,-3498.35,-12.4521,-9.395383
41_51,"['40_2', '37_80']",1,0.0,-3341.31,-12.9487,-9.295181
41_6,"['37_80', '40_55']",1,0.0,-3508.92,-13.771,-9.263398
41_89,"['40_42', '37_80']",1,0.0,-3628.67,-11.6941,-8.795314
41_78,"['40_23', '40_42']",2,0.0,-2979.71,-8.27944,-12.955643
36_1,"['34_51', '35_66']",2,0.0,-2931.72,-9.32681,-12.938498
41_56,"['40_77', '39_6']",2,0.0,-2922.61,-9.68636,-12.878466
41_25,"['36_1', '39_6']",2,0.0,-2969.03,-9.0139,-12.774377
39_69,"['38_58', '38_58']",2,0.0,-3033.45,-7.80118,-12.748161000000001
38_33,"['37_69', '37_66']",2,0.0,-2948.03,-9.14914,-12.747710000000001
38_58,"['37_48', '37_77']",2,0.0,-2986.72,-7.96125,-12.742199
40_82,"['39_83', '38_49']",2,0.0,-2950.33,-9.16537,-12.740335
40_5,"['39_69', '38_58']",2,0.0,-3031.67,-7.82658,-12.739355
41_19,"['38_33', '40_23']",2,0.0,-2968.07,-9.14036,-12.721651
41_79,"['38_33', '40_40']",2,0.0,-2972.05,-9.09134,-12.682646
41_3,"['40_42', '38_33']",2,0.0,-2981.29,-8.25765,-12.6782
41_76,"['40_33', '40_16']",2,0.0,-3006.95,-8.42857,-12.672821000000003
41_70,"['39_6', '39_69']",2,0.0,-3017.98,-7.98858,-12.66681
41_30,"['40_38', '39_69']",2,0.0,-3021.12,-7.87255,-12.659666
41_80,"['40_5', '38_33']",2,0.0,-3027.25,-7.90113,-12.657503
41_73,"['39_6', '40_40']",2,0.0,-3008.38,-8.19227,-12.633108
41_46,"['38_33', '40_10']",2,0.0,-2973.84,-8.42926,-12.527683
41_88,"['40_52', '40_23']",2,0.0,-2965.6,-9.25641,-12.522869
41_52,"['40_0', '40_7']",2,0.0,-2967.43,-9.67037,-12.514501000000001
41_60,"['40_7', '40_82']",2,0.0,-2978.32,-9.28892,-12.509293
41_50,"['40_42', '40_55']",2,0.0,-3009.78,-8.21704,-12.463122
41_87,"['39_69', '40_77']",2,0.0,-2985.45,-8.9653,-12.370783
41_32,"['39_6', '40_5']",2,0.0,-3058.42,-8.47576,-12.114977
41_9,"['40_23', '37_80']",2,0.0,-3250.2,-12.7393,-10.762687999999999
41_4,"['40_77', '37_80']",2,0.0,-3204.48,-13.4307,-10.43433
41_43,"['37_80', '40_38']",2,0.0,-3387.72,-14.1072,-10.115979999999999
41_39,"['37_80', '40_23']",2,0.0,-3694.95,-12.5629,-9.399409
41_66,"['36_1', '40_23']",3,0.0,-2964.46,-9.33678,-13.003899
41_28,"['40_23', '38_33']",3,0.0,-2957.4,-9.57918,-12.861502999999999
41_53,"['38_58', '40_82']",3,0.0,-2977.51,-8.81263,-12.846162000000001
41_63,"['40_2', '39_6']",3,0.0,-3013.26,-7.96674,-12.828344000000001
41_14,"['40_82', '40_16']",3,0.0,-2987.25,-7.97041,-12.797761
41_5,"['40_5', '40_5']",3,0.0,-3032.21,-7.8292,-12.777279
41_7,"['36_1', '40_82']",3,0.0,-2957.62,-9.36532,-12.761122
41_59,"['40_5', '39_69']",3,0.0,-3037.76,-7.80797,-12.760683
41_44,"['40_82', '40_33']",3,0.0,-2970.2,-9.56389,-12.738434000000002
41_48,"['39_69', '40_82']",3,0.0,-3022.46,-8.05657,-12.695320999999998
41_8,"['40_16', '40_33']",3,0.0,-2984.34,-8.53348,-12.679961
41_82,"['40_52', '40_10']",3,0.0,-2980.0,-8.63472,-12.610565
41_54,"['40_0', '39_69']",3,0.0,-3002.72,-8.78964,-12.572538
41_47,"['38_33', '40_37']",3,0.0,-3015.01,-8.24093,-12.552212
41_17,"['40_52', '40_7']",3,0.0,-3022.57,-8.44492,-12.534322
41_62,"['37_80', '40_82']",3,0.0,-3307.3,-13.0661,-10.778154
41_41,"['40_33', '36_1']",4,0.0,-2984.25,-9.39459,-13.111692999999999
41_16,"['40_40', '40_16']",4,0.0,-2999.87,-7.99862,-12.963595999999999
41_86,"['40_10', '40_42']",4,0.0,-2999.66,-8.03359,-12.893324999999999
41_45,"['40_23', '40_16']",4,0.0,-2989.15,-8.13162,-12.857752
41_83,"['40_52', '40_40']",4,0.0,-3002.79,-8.25967,-12.828123000000001
41_12,"['40_40', '39_69']",4,0.0,-3008.49,-8.08194,-12.817170999999998
41_37,"['40_2', '40_23']",4,0.0,-2966.28,-10.1367,-12.787049999999999
41_38,"['38_33', '40_2']",4,0.0,-3054.83,-8.2538,-12.730400999999999
41_67,"['40_40', '40_52']",4,0.0,-2987.89,-8.6563,-12.730302
41_35,"['38_33', '40_10']",4,0.0,-2987.84,-8.94379,-12.671924999999998
41_61,"['40_2', '40_57']",4,0.0,-3028.54,-8.52929,-12.620023999999999
41_64,"['39_69', '38_33']",5,0.0,-3011.22,-8.07849,-13.030750000000001
41_13,"['39_6', '39_6']",5,0.0,-2999.57,-8.2178,-12.863074000000001
41_40,"['40_52', '38_33']",5,0.0,-3030.24,-8.35654,-12.824027000000001
41_26,"['36_1', '40_55']",5,0.0,-3064.1,-8.61013,-12.728128
41_23,"['36_1', '39_6']",6,0.0,-3011.15,-8.55795,-12.904456
41_0,"['39_69', '40_55']",7,inf,-inf,-inf,-inf
41_21,"['39_6', '39_69']",7,0.0,-inf,-inf,-inf
41_22,"['37_80', '40_40']",7,0.0,-inf,-inf,-inf
41_24,"['40_16', '40_82']",7,0.0,-inf,-inf,-inf
41_49,"['40_23', '40_16']",7,0.0,-inf,-inf,-inf
41_65,"['38_33', '40_77']",7,0.0,-inf,-inf,-inf
41_68,"['40_16', '37_80']",7,0.0,-inf,-inf,-inf
