cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
0_3,[],1,inf,-9.57108,76.9662,2038.0,0.025214430924847563
0_4,[],1,inf,84.855,19.4371,2100.0,0.010554404092316007
2_66,"['0_3', '0_3']",1,inf,-9.57108,76.9662,2038.0,0.025214430924847563
2_124,"['0_3', '0_2']",1,inf,13.5587,16.7221,2100.0,0.018440692962052963
3_67,"['0_4', '2_137']",1,inf,58.72,24.6057,2100.0,0.009636950205694847
3_91,"['0_1', '2_106']",1,inf,4.09024,62.1595,2100.0,0.013914856389782961
3_71,"['2_34', '2_66']",1,0.2594200030822027,-7.05634,49.1774,2047.0,0.022811745196631573
3_177,"['2_35', '2_34']",1,0.24121485145343113,-4.81442,38.1387,2056.0,0.020917750533502467
2_78,"['0_3', '0_1']",1,0.23084197925605368,-1.90701,74.8192,2089.0,0.015618469624737836
3_40,"['2_9', '1_108']",1,0.23045910966485325,-5.05584,52.4185,2074.0,0.017574047967910674
2_34,"['0_3', '1_94']",1,0.19249394991285396,0.172847,24.1281,2095.0,0.01773065148000766
2_9,"['0_3', '0_1']",1,0.1912002476499179,-4.27042,69.6584,2089.0,0.015647090057653332
3_122,"['0_2', '0_4']",1,0.1878946853152389,66.5702,22.6828,2100.0,0.00996160628293157
3_167,"['2_103', '2_117']",1,0.18639619708814723,45.0512,24.7735,2100.0,0.010585932496828668
3_21,"['2_66', '2_85']",1,0.1630252535582784,-4.17472,60.4194,2053.0,0.021601598166207974
3_16,"['2_30', '0_4']",1,0.15145687116711795,78.0127,22.2033,2100.0,0.010348055415678604
3_54,"['2_121', '2_9']",1,0.144319572813016,0.20001,36.4639,2100.0,0.016780549405290713
3_95,"['2_117', '2_9']",1,0.13951869721208748,6.28537,31.7424,2100.0,0.015421858559669857
3_110,"['0_3', '2_35']",1,0.13236307147707158,-9.07064,65.9666,2040.0,0.024577237367500893
3_131,"['0_3', '2_17']",1,0.12680305165589642,-7.15444,56.9416,2046.0,0.02295665286089768
3_163,"['2_2', '1_108']",1,0.12487324929975592,-0.913845,22.3705,2085.0,0.017769176705253683
3_170,"['2_35', '2_34']",1,0.12213607998976501,-3.42115,19.2134,2064.0,0.020226401613546982
3_6,"['1_161', '2_34']",1,0.12194680750736049,-1.56062,19.8505,2077.0,0.018523992024973797
3_78,"['2_9', '2_66']",1,0.12121791421047033,-7.89605,67.5012,2046.0,0.021986329835462764
3_179,"['2_9', '0_3']",1,0.11971490965604376,-7.94811,65.8116,2048.0,0.02146015756963858
2_130,"['1_123', '0_4']",1,0.11806781120541518,38.2679,25.5991,2100.0,0.011305744615586392
3_147,"['2_106', '2_157']",1,0.11669246625462261,-5.49919,20.6731,2058.0,0.020798889624069554
3_12,"['2_124', '2_16']",1,0.1145582292641088,0.534572,18.5099,2082.0,0.01947404483929048
3_123,"['2_124', '2_66']",1,0.11216857187385937,-6.70088,55.8444,2042.0,0.02428202183046952
3_116,"['0_3', '2_56']",1,0.11104732552838317,-7.55666,65.2185,2042.0,0.023811527407374914
3_128,"['0_4', '2_13']",1,0.104864415974729,28.9398,25.9445,2100.0,0.012120155611530514
3_151,"['2_34', '2_78']",1,0.09940746359276684,-3.84447,23.2421,2078.0,0.01902031043968597
3_137,"['2_151', '2_130']",1,0.09527422253069351,19.5507,29.25,2100.0,0.01362525045952897
3_26,"['2_130', '2_117']",1,0.09447342000618547,33.3722,26.7123,2100.0,0.011560269182329594
2_106,"['1_149', '0_3']",1,0.09401946385354615,-7.85789,56.0134,2044.0,0.023759913969791678
3_69,"['2_17', '2_124']",1,0.09087368287971322,-0.567416,18.7605,2068.0,0.019573238181550923
3_65,"['2_56', '2_46']",1,0.09050956918987882,-3.61294,18.1348,2061.0,0.021034961991727358
3_2,"['2_130', '2_13']",1,0.08771589780107353,24.8357,26.9054,2100.0,0.013053035487275919
3_107,"['2_117', '2_137']",1,0.08765916526827117,39.9816,24.2436,2100.0,0.010848864898446326
3_1,"['0_4', '2_30']",1,0.08752617906457684,79.7094,22.0125,2100.0,0.01040207669429822
2_56,"['0_3', '1_171']",1,0.08608161425948534,-6.54305,59.051,2048.0,0.02193654631143317
3_132,"['2_102', '0_4']",1,0.0856262983212508,33.2902,25.5952,2100.0,0.011880986121030746
3_99,"['2_73', '2_78']",1,0.07757659015655922,-3.46543,27.3121,2080.0,0.017781527996117673
3_34,"['2_169', '2_66']",1,0.07746997581260379,-4.48995,20.8967,2062.0,0.01993301441425963
3_10,"['2_66', '1_162']",1,0.07557683681624831,-6.93708,60.2824,2047.0,0.02260408397791812
2_117,"['1_102', '0_4']",1,0.07331638083789133,42.6465,24.9191,2100.0,0.010780870797231522
3_112,"['2_56', '2_66']",1,0.07294236542769522,-8.26535,65.4568,2040.0,0.02430733799499124
