cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
26_108,"['13_85', '13_85']",1,inf,-9.89452,66.6141,2042.0,0.023413678953710635
40_20,"['27_89', '27_89']",1,inf,0.064413,71.099,2100.0,0.014435969324852851
49_151,"['33_90', '33_90']",1,inf,84.8919,19.435,2100.0,0.010556930466903461
52_91,"['32_87', '32_87']",1,inf,-9.64583,76.9589,2038.0,0.02508355199316896
54_73,"['51_35', '53_142']",1,inf,-8.74319,12.9494,2042.0,0.024389972551755505
62_78,"['56_19', '56_19']",1,inf,-9.03225,79.081,2040.0,0.02398424868183072
64_38,"['62_165', '63_68']",1,inf,61.3261,24.1987,2100.0,0.00952869480182513
66_162,"['59_71', '59_71']",1,inf,-9.64282,76.9571,2038.0,0.025081995723895033
66_146,"['65_64', '49_151']",1,0.18542358673769818,73.3102,22.8826,2100.0,0.010167720115770204
66_89,"['65_61', '64_144']",1,0.17975183077143955,-5.10539,39.4876,2079.0,0.016634700631734625
66_39,"['65_12', '64_155']",1,0.1542909758292515,-5.81331,49.6573,2070.0,0.017797149252249952
66_132,"['64_155', '65_123']",1,0.1338300886413861,-3.29602,57.9121,2086.0,0.015539620883746741
66_37,"['40_20', '54_73']",1,0.1194899294963721,-6.51566,52.5354,2066.0,0.018592866609658282
66_76,"['65_156', '65_144']",1,0.11656024356080943,4.86312,33.4976,2100.0,0.01571059574351369
65_92,"['64_155', '64_133']",1,0.11214688020318475,-3.89884,44.0035,2078.0,0.016891632833651617
65_68,"['64_59', '64_152']",1,0.10901345056556314,34.6641,26.5849,2100.0,0.011766003615636775
64_155,"['63_23', '61_83']",1,0.10858353515840426,-0.163805,51.9764,2097.0,0.015356038280060252
66_100,"['65_53', '65_159']",1,0.10820005562774372,54.5618,23.9748,2100.0,0.010927816668585713
66_160,"['65_144', '65_45']",1,0.1056259373991847,-2.5818,74.925,2088.0,0.01545147207885204
66_29,"['64_129', '40_20']",1,0.10427691692836669,-6.15259,71.1624,2075.0,0.016891860602338694
66_93,"['64_155', '65_28']",1,0.10285488982259977,-5.59553,44.9335,2081.0,0.016683967858404383
66_18,"['65_149', '54_73']",1,0.1015368684240573,-7.73949,16.1593,2043.0,0.023547934905562954
66_113,"['65_114', '65_159']",1,0.09395245927269172,-1.85676,27.1527,2074.0,0.018017274972835506
66_145,"['65_149', '54_73']",1,0.0938729180263339,-7.48907,16.4377,2044.0,0.023192530307270393
66_52,"['54_73', '65_12']",1,0.09191866335077895,-7.89027,16.2612,2046.0,0.02270129541358237
66_177,"['65_45', '62_78']",1,0.08655303600212524,-8.42633,72.6532,2052.0,0.019698240175590437
66_81,"['59_71', '62_78']",1,0.08581418289184937,-9.5104,76.3398,2039.0,0.02465142383880092
66_130,"['54_73', '65_26']",1,0.08410895186489935,-7.23996,19.0716,2045.0,0.02221487038923172
66_15,"['65_68', '52_91']",1,0.08251056918627506,-0.6836,19.7722,2060.0,0.020452819002282407
66_142,"['54_73', '65_149']",1,0.0813250044701309,-7.17821,49.0235,2043.0,0.023428777332613508
66_73,"['65_155', '65_45']",1,0.08115578245294107,-4.15914,70.8825,2082.0,0.015584915787233065
66_173,"['65_12', '65_29']",1,0.08056283733082466,-6.37276,58.6193,2064.0,0.017862427300381123
66_86,"['65_128', '64_155']",1,0.07984075059737283,23.5358,27.7611,2100.0,0.013428139612048856
66_79,"['65_132', '65_138']",1,0.07961188566003397,-1.89824,69.0099,2093.0,0.015035367704596368
66_172,"['65_111', '65_156']",1,0.0790516545902023,39.9414,26.3669,2100.0,0.011561570411478757
66_149,"['64_38', '65_158']",1,0.07843349256546832,27.5198,27.6653,2100.0,0.013381441065080392
66_25,"['65_114', '65_149']",1,0.07737072700562353,-6.45397,41.7238,2051.0,0.0202341635752256
66_44,"['65_161', '62_78']",1,0.07714477080590376,-7.93412,68.283,2043.0,0.022995967711028575
66_27,"['65_29', '52_91']",1,0.0753350680583732,-7.89748,55.8267,2045.0,0.022408509333268947
66_134,"['65_123', '65_138']",1,0.07409953992074957,-1.65862,63.0505,2090.0,0.014986104937146432
66_71,"['64_152', '65_64']",1,0.07389958934637499,47.5779,24.4585,2100.0,0.011130193915518803
66_104,"['64_19', '40_20']",1,0.07208464945184717,-7.40733,60.1956,2062.0,0.019581800396006634
66_131,"['65_138', '52_91']",1,0.07048277347720333,-7.91032,60.9689,2049.0,0.02137281047849555
66_119,"['65_53', '64_38']",1,0.069987719960138,65.6811,23.7083,2100.0,0.0101621608625549
66_141,"['65_92', '65_138']",1,0.06771956460243639,-1.97537,49.8318,2088.0,0.01640512391178852
66_97,"['65_123', '65_157']",1,0.06769839564805424,-5.47886,62.3288,2055.0,0.018413688011071013
66_151,"['65_25', '65_54']",1,0.06751853119438064,36.6936,26.5158,2100.0,0.012416990953898269
66_50,"['65_54', '52_91']",1,0.06746248488963316,-3.0888,21.7772,2053.0,0.02165196260792886
66_139,"['49_151', '65_59']",1,0.06711197721638942,68.8524,22.9096,2100.0,0.010246871773233055
65_111,"['64_61', '64_152']",1,0.0669454672809503,41.5361,25.833,2100.0,0.010935519961687018
66_72,"['26_108', '65_155']",1,0.06670067777658106,-7.55946,63.5917,2061.0,0.018818591739020417
66_156,"['65_157', '59_71']",1,0.06574002431513938,-8.96502,66.5574,2040.0,0.024671520335563104
66_11,"['65_148', '54_73']",1,0.06514783456741824,3.72156,26.038,2100.0,0.017699019303761044
66_12,"['65_128', '65_68']",1,0.06506591377449665,45.1888,25.1889,2100.0,0.011166475495048716
66_99,"['65_111', '64_155']",1,0.06494215554767477,20.8962,29.4805,2100.0,0.014000958948813386
66_102,"['26_108', '54_73']",1,0.06462859367838134,-9.1947,56.8673,2042.0,0.023951209905136057
66_144,"['65_107', '65_159']",1,0.06462551722675582,37.4116,24.5899,2100.0,0.013057661304344392
66_148,"['40_20', '65_155']",1,0.06369408732997647,0.0747217,63.452,2098.0,0.014784772513275944
