cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
26_108,"['13_85', '13_85']",1,inf,-9.89452,66.6141,2042.0,0.023413678953710635
32_87,"['29_37', '30_125']",1,inf,-9.64568,76.9597,2038.0,0.025078367830531252
33_90,"['22_85', '22_85']",1,inf,84.8919,19.435,2100.0,0.010556930466903461
35_49,"['32_87', '34_177']",1,inf,-9.05432,79.0484,2041.0,0.023315560969032128
40_20,"['27_89', '27_89']",1,inf,0.064413,71.099,2100.0,0.014435969324852851
43_58,"['40_87', '42_52']",1,inf,-8.44389,13.0892,2044.0,0.02306142509158166
44_119,"['41_109', '43_16']",1,inf,61.3332,24.1633,2100.0,0.009569212427408897
45_19,"['43_139', '44_31']",1,0.14810082314211784,-5.2476,32.9476,2075.0,0.017301431707150032
45_104,"['44_119', '35_49']",1,0.14443692486724752,0.18561,19.8119,2080.0,0.019356494700800718
45_145,"['43_58', '44_1']",1,0.1370701249985818,-7.40924,16.6374,2050.0,0.019980085072184527
45_147,"['32_87', '44_85']",1,0.13673482599280007,-9.50996,76.9346,2039.0,0.024984032687522056
45_155,"['44_119', '33_90']",1,0.13293755910756508,77.1065,22.5243,2100.0,0.010286850245897134
45_99,"['44_146', '44_137']",1,0.13138697590543003,-7.60486,60.7858,2063.0,0.018810377912765498
45_81,"['43_58', '40_20']",1,0.12830835675544688,-7.71479,54.2691,2068.0,0.01824370690232586
45_79,"['43_139', '44_53']",1,0.127312149968315,-5.8949,44.945,2065.0,0.018911408611216127
45_114,"['43_58', '44_179']",1,0.1260249654160822,-7.78601,16.0766,2047.0,0.021452073034491734
45_107,"['43_68', '43_39']",1,0.11971374587975933,-3.24033,52.1883,2082.0,0.015653548074478663
45_167,"['44_133', '40_20']",1,0.1086187403475797,-1.8766,63.3425,2092.0,0.015443947900408138
45_54,"['44_10', '44_31']",1,0.1076548335556265,-4.04127,22.151,2060.0,0.019451089617457458
