cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
26_108,"['13_85', '13_85']",1,inf,-9.89452,66.6141,2042.0,0.023413678953710635
40_20,"['27_89', '27_89']",1,inf,0.064413,71.099,2100.0,0.014435969324852851
44_119,"['41_109', '43_16']",1,inf,61.3332,24.1633,2100.0,0.009569212427408897
49_151,"['33_90', '33_90']",1,inf,84.8919,19.435,2100.0,0.010556930466903461
52_91,"['32_87', '32_87']",1,inf,-9.64583,76.9589,2038.0,0.02508355199316896
54_73,"['51_35', '53_142']",1,inf,-8.74319,12.9494,2042.0,0.024389972551755505
56_19,"['55_42', '49_55']",1,inf,-9.02851,79.081,2040.0,0.02398686428052513
57_58,"['56_174', '56_64']",1,0.2097114943266169,70.2847,23.2773,2100.0,0.010156299668197479
57_83,"['56_64', '55_101']",1,0.1779491887593523,74.3318,22.5289,2100.0,0.01031175134820043
57_26,"['56_59', '54_168']",1,0.17638071816460332,-7.89263,50.9061,2055.0,0.020934031591470188
56_76,"['55_176', '55_4']",1,0.17004529118833647,0.661883,32.0704,2097.0,0.015554899166173855
57_30,"['56_30', '56_173']",1,0.14943910752011466,-6.10302,42.4969,2058.0,0.01961501266627203
57_159,"['56_80', '56_150']",1,0.1454457740818097,-4.93713,51.1288,2079.0,0.015911985261744543
57_122,"['56_130', '56_133']",1,0.14526286007110464,-0.520784,30.3858,2084.0,0.017337666713804933
57_156,"['56_38', '56_80']",1,0.14396460071482126,-0.707173,31.9642,2088.0,0.01588724222493844
57_63,"['56_103', '56_100']",1,0.11814541645773109,-7.83132,37.0719,2046.0,0.022089377750414675
54_101,"['53_163', '53_31']",1,0.11441830987206722,-3.52014,33.2933,2074.0,0.016494800020220475
57_136,"['56_56', '56_100']",1,0.10073012506504839,-8.85134,58.7094,2043.0,0.022407287550617976
56_150,"['55_4', '55_116']",1,0.09935915592660623,-1.75496,57.0999,2093.0,0.015022541049990129
57_60,"['56_103', '56_56']",1,0.09896558201136202,-8.00519,65.0946,2041.0,0.023132080514802547
57_100,"['56_173', '54_101']",1,0.09732199758160531,-4.00497,56.6539,2077.0,0.016726235317571378
57_87,"['40_20', '56_135']",1,0.09532338088762063,-6.53079,68.6232,2068.0,0.018284628065984538
57_74,"['56_76', '56_172']",1,0.09452733202701487,-0.792093,27.4327,2093.0,0.016295302055354607
57_101,"['56_59', '52_91']",1,0.09114652950787853,-9.53266,67.1449,2039.0,0.025040334856402117
57_89,"['56_169', '56_53']",1,0.09059519000548938,55.4428,24.6357,2100.0,0.010413667952828078
57_128,"['56_80', '56_7']",1,0.08895598785707796,-6.87877,73.1036,2064.0,0.01764418342120121
57_116,"['56_75', '56_38']",1,0.086911753439126,32.7257,27.9321,2100.0,0.01188197434443312
57_126,"['56_38', '56_75']",1,0.08642449104053994,47.7694,25.8534,2100.0,0.011083256204306323
57_94,"['56_150', '56_107']",1,0.08619662343610773,-5.37983,60.1262,2071.0,0.016446881820636847
56_169,"['55_121', '53_13']",1,0.08297488779194409,51.6021,24.736,2100.0,0.010867085037879193
57_70,"['56_108', '56_79']",1,0.08057605060176422,4.77755,41.1408,2100.0,0.015348497990930268
57_103,"['56_172', '26_108']",1,0.08002387267186416,-7.16711,74.9026,2057.0,0.01923176565493351
57_50,"['56_103', '54_73']",1,0.07695006405151696,-7.71133,16.0449,2043.0,0.02369005283452303
57_135,"['56_34', '26_108']",1,0.07633607867567785,-1.79557,19.9151,2069.0,0.019492728562015064
57_53,"['56_28', '26_108']",1,0.07503521135231984,-8.15103,52.1464,2048.0,0.0222312517631366
57_5,"['56_34', '56_169']",1,0.07460199794569145,58.3949,24.3133,2100.0,0.010552791198356217
57_37,"['56_65', '56_104']",1,0.07454573281428975,-4.55338,22.3801,2057.0,0.019933242081227816
57_131,"['56_103', '54_73']",1,0.07418638686624482,-8.28482,13.0919,2043.0,0.023898994832633573
57_34,"['55_101', '56_20']",1,0.07396087987157036,36.3731,25.4422,2100.0,0.012541705132833722
57_170,"['49_151', '56_30']",1,0.0739603778892502,26.3772,26.9792,2100.0,0.014684167496963779
57_175,"['56_73', '40_20']",1,0.07368223422434701,-5.75023,69.5669,2074.0,0.01700233430328604
55_146,"['54_171', '40_20']",1,0.07317479169823748,-2.0908,71.4743,2086.0,0.015040766462219784
56_176,"['55_62', '55_4']",1,0.07253424303579306,-6.292,70.4561,2065.0,0.017702947407098563
57_16,"['56_100', '56_165']",1,0.07148210619961155,-7.08145,17.2424,2050.0,0.02167729710340619
57_49,"['56_165', '56_169']",1,0.07057720805917238,11.4588,26.2902,2100.0,0.01751903746230351
56_122,"['55_101', '54_101']",1,0.06908878415990843,28.4749,26.3351,2100.0,0.013800197381398085
57_88,"['55_146', '56_104']",1,0.06749775866659931,-6.51113,58.2372,2060.0,0.018261393458065354
57_62,"['26_108', '56_30']",1,0.06749307611048529,-8.50288,67.8228,2047.0,0.021908610672026377
57_48,"['56_135', '56_108']",1,0.06636304805507662,-0.791369,26.1264,2076.0,0.01813268706736222
57_47,"['56_56', '56_165']",1,0.06626659754633264,-7.45487,58.1817,2045.0,0.02190522110102564
57_120,"['56_38', '56_122']",1,0.06622493109326022,18.3575,28.1271,2100.0,0.014380905773586463
57_28,"['56_19', '55_146']",1,0.06447309455587275,-6.72863,55.0668,2054.0,0.01885905975301879
57_38,"['56_173', '26_108']",1,0.06299887756049681,-7.2965,53.3317,2049.0,0.021356537978264707
57_104,"['56_75', '56_111']",1,0.06206983337382892,24.7559,27.8947,2100.0,0.013179041837498115
57_108,"['56_30', '56_111']",1,0.06004927790299849,-5.56141,55.7541,2059.0,0.018574522326278507
57_152,"['56_165', '56_34']",1,0.059568258827859016,7.87762,25.7909,2100.0,0.017797060899076178
57_42,"['56_108', '56_38']",1,0.05893265505500289,20.3468,28.3591,2100.0,0.0141734963541371
57_163,"['56_28', '56_122']",1,0.058628503765804016,2.74902,27.1837,2100.0,0.016561948971895238
