cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
81_142,"['77_10', '79_130']",1,inf,-9.64335,76.9313,2038.0,0.024867369760295337
83_75,"['82_62', '82_62']",1,inf,84.9942,19.438,2100.0,0.01055132962680463
84_129,"['79_95', '79_95']",1,inf,-0.221196,71.5501,2100.0,0.014445744214582954
88_106,"['79_124', '79_124']",1,inf,-10.0051,69.9441,2044.0,0.023569163911446474
88_144,"['87_54', '87_67']",1,inf,-4.47827,87.8864,2072.0,0.016468472079040154
88_158,"['77_10', '81_142']",1,inf,-9.69357,76.9056,2039.0,0.02524498014253912
92_84,"['90_102', '90_102']",1,inf,-8.68342,12.7982,2042.0,0.02436496233999979
92_113,"['68_127', '68_127']",1,inf,60.8831,24.2515,2100.0,0.009518329101051036
92_142,"['91_140', '90_118']",1,0.17297012643179302,30.4457,27.8706,2100.0,0.012703490046536123
92_30,"['91_5', '90_118']",1,0.1621328518428209,38.8711,26.8091,2100.0,0.011719753324768122
91_94,"['83_75', '83_75']",1,0.16062137517873074,84.9319,19.4344,2100.0,0.010556319997917335
90_122,"['88_40', '89_45']",1,0.16034173897073314,47.1466,24.5752,2100.0,0.011310131212707311
92_54,"['90_37', '83_75']",1,0.154392330555017,56.2184,23.8218,2100.0,0.010667135107407898
92_42,"['83_75', '68_127']",1,0.14944414407037035,76.6568,22.1777,2100.0,0.010248347547989973
92_149,"['91_56', '91_24']",1,0.12788116276439512,44.4914,27.3185,2100.0,0.011212643633424757
92_110,"['91_77', '91_6']",1,0.12298773611081905,0.352164,31.4928,2084.0,0.017961844745752374
92_176,"['90_178', '91_98']",1,0.12244980762418153,64.4165,23.8659,2100.0,0.00989791973706794
92_67,"['88_144', '84_129']",1,0.12044116701172729,-3.32537,82.9853,2090.0,0.01554484230925897
92_105,"['83_75', '90_118']",1,0.11944751904495711,72.3826,23.1251,2100.0,0.009911087602591446
91_95,"['89_121', '84_129']",1,0.11626181910898742,-2.49287,74.9792,2088.0,0.015378919301782762
92_114,"['91_155', '91_16']",1,0.10948139968379436,0.405631,60.7233,2094.0,0.016255790858444644
92_1,"['91_3', '90_168']",1,0.10519966719466078,-1.45489,34.6436,2089.0,0.017263886254403792
92_24,"['84_129', '90_102']",1,0.10450559796905773,-7.54278,19.7596,2065.0,0.020259897743259928
92_112,"['90_102', '91_75']",1,0.10228136846403368,-7.01629,16.1573,2046.0,0.02287589128716906
92_137,"['90_178', '90_168']",1,0.10191288188204231,28.5219,27.1997,2100.0,0.01375986572206321
92_156,"['91_54', '91_54']",1,0.10166350929988688,-6.2689,43.9856,2064.0,0.018479905807546694
92_144,"['90_102', '91_164']",1,0.10023045261101955,-7.61715,39.7262,2063.0,0.018682969734600166
92_40,"['83_75', '90_26']",1,0.09930594207016127,39.7309,25.5532,2100.0,0.011700782346073354
92_104,"['90_168', '88_144']",1,0.0982358867804792,0.644587,34.49,2096.0,0.01648657682202321
92_128,"['83_75', '91_34']",1,0.09730089264318835,31.0605,25.7501,2100.0,0.013841080239580401
92_127,"['91_44', '91_0']",1,0.09608757727394636,-7.80128,80.559,2055.0,0.019206207929326757
92_53,"['91_5', '88_158']",1,0.09557375572807103,-2.0778,16.9826,2056.0,0.021614644011575108
92_19,"['88_158', '91_16']",1,0.09057734822978364,-9.23415,65.8026,2048.0,0.022081017961472205
92_108,"['90_37', '88_144']",1,0.08706304729653364,-1.69334,71.9958,2082.0,0.01621094161064534
92_101,"['90_102', '91_89']",1,0.08663206660011911,-7.3467,19.0125,2047.0,0.021480665627547815
92_0,"['88_144', '91_127']",1,0.08491871873944498,11.9226,33.3679,2100.0,0.01525309298666532
92_20,"['88_144', '91_3']",1,0.08174089078481434,-5.59965,77.663,2077.0,0.016233511887500243
92_62,"['91_6', '91_67']",1,0.081115646927842,-6.91412,54.6015,2062.0,0.01803788903267218
92_63,"['91_72', '90_168']",1,0.07947915006059815,-4.49501,41.6627,2069.0,0.01816087041383821
92_49,"['91_89', '91_44']",1,0.0793304572771733,-7.02851,84.0268,2063.0,0.01748919581958913
92_4,"['90_26', '91_98']",1,0.07587096952720879,18.0608,29.782,2100.0,0.01456936378880146
92_18,"['90_37', '91_16']",1,0.07506255147217801,-2.84111,51.4475,2077.0,0.017256613002533235
92_14,"['91_84', '90_102']",1,0.07502472659381006,-7.09895,49.1401,2043.0,0.023437275339326484
92_136,"['91_34', '84_129']",1,0.07436232200602877,-6.64124,22.8539,2068.0,0.01817771826320498
92_86,"['88_144', '90_90']",1,0.07413899360056131,8.57536,32.455,2100.0,0.015406891721958495
92_64,"['81_142', '91_16']",1,0.07165691622707401,-7.26359,58.9513,2051.0,0.02064800721699089
91_6,"['90_115', '88_144']",1,0.07164634816386173,-6.10214,53.0288,2059.0,0.019443881640838098
92_56,"['91_34', '91_54']",1,0.07043207836639309,-5.9416,21.2681,2057.0,0.019911386746416557
91_127,"['90_80', '90_90']",1,0.06988007717097998,74.1148,22.3343,2100.0,0.009851784871283867
92_154,"['91_6', '91_3']",1,0.06976088493447635,-4.21923,57.559,2074.0,0.0174367368729732
92_15,"['90_178', '68_127']",1,0.06844221731118551,56.9119,24.6915,2100.0,0.010184686051216136
92_129,"['91_95', '88_106']",1,0.06794063627617888,-8.11004,73.3788,2055.0,0.020538286188439718
92_158,"['88_158', '91_34']",1,0.0670440382048672,-7.58988,46.2682,2041.0,0.024504258338725333
92_27,"['91_6', '81_142']",1,0.06702892722807183,-8.51491,68.8441,2044.0,0.022404671212571343
92_25,"['91_3', '90_102']",1,0.06668206426419906,-6.92878,56.7846,2049.0,0.020905082305325756
92_94,"['91_3', '91_84']",1,0.0651744560943418,-2.77387,28.5593,2076.0,0.017994312625739084
92_125,"['90_168', '90_122']",1,0.06501472453180661,23.2132,27.0469,2100.0,0.013889178696132166
92_155,"['90_102', '90_26']",1,0.06471303249432378,-5.29952,39.9178,2052.0,0.020213535847909966
92_166,"['91_72', '91_94']",1,0.06421253972549218,27.7468,26.8265,2100.0,0.013805831957155177
92_160,"['91_3', '88_106']",1,0.06279685532073334,-7.8347,71.2457,2053.0,0.020450029152539777
92_102,"['84_129', '91_91']",1,0.06222589214017911,-6.21004,63.1875,2071.0,0.01755083818531144
68_127,"['64_38', '64_38']",1,0.06215010633127713,61.2953,24.1686,2100.0,0.009526855158086763
92_141,"['84_129', '91_95']",1,0.06128231843440114,-0.701553,73.9031,2095.0,0.01530747769677149
92_52,"['91_4', '81_142']",1,0.05976193159783012,-9.05906,66.55,2041.0,0.02474438226333913
92_107,"['91_124', '90_26']",1,0.05973246148820868,-0.944439,52.9731,2089.0,0.01691640414983294
92_165,"['91_69', '91_95']",1,0.059327190355460004,-4.34936,64.023,2080.0,0.01679739588327588
92_147,"['91_179', '91_95']",1,0.05676233862841021,-6.47151,55.6909,2060.0,0.018554963556093634
92_151,"['68_127', '91_36']",1,0.05636324507731914,20.2016,29.1147,2100.0,0.014137429677352247
90_102,"['75_87', '75_87']",1,0.05499788056822243,-8.71236,12.799,2042.0,0.024366517370418592
92_26,"['81_142', '91_75']",1,0.05420313579436533,-8.09689,68.7841,2042.0,0.023790728451451155
92_170,"['91_36', '91_98']",1,0.0535090262306898,15.8689,29.3419,2100.0,0.014780860591927295
92_35,"['91_39', '91_16']",1,0.052471222719468705,-3.78152,47.8432,2080.0,0.017522053076458762
92_139,"['90_127', '91_151']",1,0.0522355185495392,-8.17973,58.336,2052.0,0.021237932884020778
92_120,"['91_34', '91_174']",1,0.051967618220980026,-4.11042,22.1891,2063.0,0.01906210906870462
92_6,"['91_91', '91_6']",1,0.05136578408514035,-5.24876,26.2929,2058.0,0.019434984873690768
92_148,"['91_34', '88_106']",1,0.051188559815383276,-7.97412,49.1229,2045.0,0.022288835344174338
92_118,"['91_44', '88_144']",1,0.05006024932183185,-4.87772,77.4943,2074.0,0.016744087466867532
92_123,"['88_144', '91_153']",1,0.04990927797253103,-6.63783,60.3848,2053.0,0.01967695978519681
91_16,"['90_168', '84_129']",1,0.049440525764608174,-2.21197,46.1964,2083.0,0.01715885377881387
92_169,"['91_6', '91_4']",1,0.048976252104353836,-8.87951,62.714,2046.0,0.022160803313370503
92_45,"['91_34', '91_3']",1,0.048586539080381116,-5.03776,45.0473,2057.0,0.019148433205845274
92_138,"['68_127', '91_155']",1,0.047306344536258385,12.7001,30.961,2100.0,0.014276275710299793
92_90,"['91_34', '84_129']",1,0.047301208895267274,-6.66147,23.9697,2071.0,0.018625456892966782
92_111,"['91_4', '91_34']",1,0.04688837808909549,-7.05049,16.3235,2045.0,0.023004869490785815
92_48,"['91_89', '91_16']",1,0.04653688516318045,-4.94251,46.946,2069.0,0.01797633685498018
92_22,"['84_129', '91_174']",1,0.04650278379900431,-4.54748,68.5913,2079.0,0.01672402976557572
92_70,"['91_3', '88_106']",1,0.04587383873422036,-8.05141,76.5689,2056.0,0.01917212953314382
92_121,"['88_158', '91_6']",1,0.045873692215073154,-8.81691,69.4536,2042.0,0.02322960591640908
92_12,"['91_151', '91_164']",1,0.04419524582791246,-8.0685,70.4662,2061.0,0.019197125474776533
92_130,"['68_127', '91_6']",1,0.04404311494596389,4.55463,33.9045,2100.0,0.015637709048972527
92_61,"['91_89', '88_158']",1,0.04353954274975809,-7.48842,68.276,2042.0,0.023175119008331312
92_85,"['91_67', '91_151']",1,0.0432693761531438,-8.23737,74.8133,2049.0,0.02082911394936018
92_47,"['84_129', '91_91']",1,0.042662081360846926,-5.99007,65.1943,2060.0,0.01799321896644612
92_117,"['90_26', '90_26']",1,0.040907649550008966,-0.400782,47.0828,2090.0,0.016363283375290704
92_75,"['90_122', '91_94']",1,0.03924269198696068,73.1008,22.9158,2100.0,0.010149032688769665
92_87,"['91_0', '81_142']",1,0.039165234940956105,-9.585,70.0175,2041.0,0.023384845449333818
91_34,"['90_102', '90_46']",1,0.03902437729308042,-4.88117,19.0891,2050.0,0.021225516971880114
92_99,"['91_69', '90_118']",1,0.03819098153673666,3.13805,30.6294,2100.0,0.016346219770356413
92_3,"['91_95', '91_24']",1,0.03815930643010365,11.9393,31.7774,2100.0,0.014829778698408912
92_31,"['84_129', '68_127']",1,0.03794016026802486,7.50382,29.3977,2100.0,0.015788586736887992
92_73,"['84_129', '91_5']",1,0.03763479678364427,1.46252,30.3762,2100.0,0.01668812405802142
92_36,"['91_140', '91_130']",1,0.0364689607343197,5.95046,27.0625,2100.0,0.016795508844359677
92_5,"['91_3', '91_3']",1,0.03588768687418783,-5.34792,83.5751,2079.0,0.016045431191584233
92_145,"['90_102', '88_144']",1,0.035344004388796056,-7.54343,61.9047,2056.0,0.019397664601350454
92_93,"['91_6', '88_106']",1,0.034423673943259986,-8.2412,63.9437,2049.0,0.021215970815645694
92_179,"['91_54', '91_54']",1,0.03415301727658743,-6.31688,45.7147,2063.0,0.01819001383120449
92_119,"['91_6', '91_91']",1,0.03387123270360757,-6.41891,19.3645,2057.0,0.020713812574822046
92_173,"['91_179', '84_129']",1,0.0316563803436789,-5.38905,60.4307,2072.0,0.01707525671744983
92_161,"['91_75', '91_56']",1,0.03153645638057908,14.9086,29.6277,2100.0,0.015619930455263949
92_122,"['91_5', '91_84']",1,0.03120930450016806,21.1798,28.7539,2100.0,0.015525136225008868
92_43,"['68_127', '91_0']",1,0.03029887344967385,13.7563,29.5272,2100.0,0.015771206166404657
92_157,"['91_5', '91_153']",1,0.027603948772251016,3.70144,28.6426,2100.0,0.01702722945970301
92_96,"['91_174', '91_3']",1,0.026309671539874988,-5.01752,60.2605,2071.0,0.017231150012116357
92_33,"['91_174', '91_94']",1,0.02539078851404878,22.6543,28.9343,2100.0,0.013989521390519464
92_79,"['91_95', '91_130']",1,0.023866571039112078,-4.50537,73.6644,2079.0,0.01591117997665724
92_46,"['88_106', '88_106']",1,0.02371966089620802,-10.0031,69.9629,2044.0,0.02341873491011367
92_177,"['91_140', '91_164']",1,0.021839054959229498,1.04433,31.6134,2100.0,0.01654525304000033
92_153,"['91_36', '91_67']",1,0.01951591189219362,-3.82442,70.7228,2074.0,0.016656246618622576
92_146,"['91_34', '90_122']",1,0.018968317563053994,12.217,25.8019,2100.0,0.016507803371446035
92_168,"['91_3', '91_3']",1,0.018888440120858024,-5.30897,83.5624,2079.0,0.016111395566500476
92_21,"['91_94', '91_44']",1,0.017528339536314448,22.0466,28.9441,2100.0,0.014461688401794024
92_167,"['90_26', '90_90']",1,0.017229339781803958,21.9641,29.4477,2100.0,0.013971078244512943
92_29,"['91_39', '91_0']",1,0.01589018572765647,-8.08776,70.7224,2056.0,0.019303876154292306
92_133,"['91_5', '91_16']",1,0.014139450565536737,11.9231,31.9917,2100.0,0.01570525203964788
92_143,"['90_118', '91_95']",1,0.013124248105237745,0.545897,46.0504,2100.0,0.01571539249966146
91_3,"['90_15', '88_144']",2,inf,-5.31423,83.6621,2079.0,0.01610165990598622
91_75,"['75_87', '89_168']",2,inf,-5.2447,21.9905,2052.0,0.02150140379716264
92_83,"['91_94', '68_127']",2,inf,74.1636,22.9104,2100.0,0.01016430657437716
92_91,"['83_75', '90_178']",2,inf,77.4735,22.3242,2100.0,0.010305380979809457
92_92,"['88_144', '91_140']",2,inf,4.03375,65.4431,2100.0,0.015907459599778906
92_116,"['88_144', '88_106']",2,inf,-8.11087,78.1028,2053.0,0.020874058385569147
92_171,"['90_168', '88_158']",2,inf,-6.53974,37.1825,2048.0,0.022327562498478254
92_163,"['90_26', '91_94']",2,0.47898763890263446,48.8794,25.6029,2100.0,0.01150310375872565
92_78,"['83_75', '91_84']",2,0.31682041333429223,45.2779,25.8296,2100.0,0.011874607623717691
92_150,"['84_129', '91_3']",2,0.3093917084661011,-1.24055,77.0955,2092.0,0.015475143804736918
92_28,"['91_91', '91_84']",2,0.28803576264733277,-4.20923,52.034,2052.0,0.020389118383232156
92_58,"['90_122', '91_151']",2,0.263083274828636,-0.688727,28.3651,2070.0,0.02016219059005
92_132,"['91_84', '91_6']",2,0.22785276606930932,-4.68654,45.2864,2056.0,0.021339377905826483
90_118,"['89_101', '83_75']",2,0.22625740551987494,40.0228,27.2566,2100.0,0.011707376588812787
92_74,"['91_44', '90_37']",2,0.22128901717173877,-1.44878,74.7651,2086.0,0.0163202497328952
92_65,"['88_106', '84_129']",2,0.21914657181393482,-6.70672,60.3253,2073.0,0.01820021802556964
92_37,"['91_91', '83_75']",2,0.20941970712451205,24.9387,28.4628,2100.0,0.014087622260311761
92_82,"['91_36', '91_76']",2,0.20795443624635268,-3.91748,71.6343,2059.0,0.019215715602823428
92_95,"['91_76', '90_37']",2,0.2079149089482374,2.62102,46.289,2100.0,0.017828780010208295
92_59,"['91_76', '91_94']",2,0.20648850755533835,29.5646,26.9103,2100.0,0.014148801275593868
92_9,"['91_84', '91_3']",2,0.20204371757848413,-6.00284,65.4486,2062.0,0.018827342156241624
92_32,"['90_37', '91_9']",2,0.19335618154367312,-2.82604,73.2386,2074.0,0.01671674613257816
92_39,"['91_34', '90_37']",2,0.1757458863863568,0.950363,23.9965,2080.0,0.018901853944995498
92_178,"['91_153', '91_54']",2,0.16506636590262946,-7.08393,40.1592,2050.0,0.021682066165187495
92_8,"['84_129', '91_140']",2,0.15544625647438462,-1.21489,64.2186,2088.0,0.016901935529944765
92_100,"['91_75', '88_144']",2,0.15478950383367615,-5.78647,71.1636,2055.0,0.019936571074062232
92_164,"['90_102', '91_36']",2,0.12850291432750358,-6.20541,61.7855,2051.0,0.02067372328691074
92_7,"['91_155', '81_142']",2,0.12658538243060252,-6.93135,69.288,2049.0,0.02135373653995393
92_38,"['88_158', '91_95']",2,0.12598853111215563,-7.70594,66.5999,2048.0,0.022327512799995276
92_44,"['91_153', '91_5']",2,0.11490462188731174,7.11879,27.0992,2100.0,0.017117507947163844
90_37,"['89_22', '89_64']",2,0.11299936778933102,4.86849,39.7728,2100.0,0.015718510155007963
92_10,"['91_140', '91_4']",2,0.11066267888589638,1.97641,28.12,2087.0,0.01858577332754607
92_41,"['91_39', '91_4']",2,0.10997655476205856,-7.68288,70.9413,2051.0,0.021847096794076055
91_84,"['88_158', '90_118']",2,0.10135514519769451,-1.52584,23.7784,2061.0,0.020281804462252848
92_50,"['91_84', '91_16']",2,0.09963972550293744,-3.09492,24.0777,2073.0,0.01914432207544579
92_152,"['91_16', '91_77']",2,0.09094303787701541,2.78846,33.4605,2100.0,0.01655771141100906
92_80,"['91_179', '83_75']",2,0.08623096948184178,24.8097,27.1367,2100.0,0.014881417768185374
92_51,"['91_3', '90_122']",2,0.08420463001504319,15.9237,30.6799,2100.0,0.015232820738160664
92_69,"['91_54', '91_94']",2,0.07742996959340576,25.5482,27.8838,2100.0,0.014322868509357623
92_124,"['91_5', '91_16']",2,0.07720028688607547,9.87743,31.0602,2100.0,0.0158240547011299
92_162,"['91_179', '91_77']",2,0.07375679905559354,0.656946,25.8221,2088.0,0.018281500057567034
92_106,"['68_127', '91_44']",2,0.07240366580583131,13.6209,32.3728,2100.0,0.015306815854100193
92_115,"['83_75', '90_178']",2,0.059777711297413494,77.1453,22.3934,2100.0,0.010266942499254398
92_140,"['91_130', '91_127']",2,0.05797310060883144,22.3339,29.2173,2100.0,0.014447068979578754
92_77,"['91_127', '91_39']",2,0.05747753744717296,18.7962,32.1326,2100.0,0.014315345411564713
92_109,"['91_124', '91_127']",2,0.05570342732819245,21.4056,29.4645,2100.0,0.01458520912928333
