cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
68_127,"['64_38', '64_38']",1,inf,61.2953,24.1686,2100.0,0.009526855158086763
75_87,"['54_73', '54_73']",1,inf,-8.68363,12.81,2042.0,0.02431157043789493
76_163,"['70_31', '70_31']",1,inf,84.8992,19.4343,2100.0,0.010556053228197037
77_10,"['71_77', '71_77']",1,inf,-9.71182,76.925,2039.0,0.025142081495143406
79_95,"['75_109', '75_109']",1,inf,-0.18318,71.4956,2100.0,0.01443821461740893
79_124,"['66_162', '78_51']",1,inf,-10.0004,69.9653,2044.0,0.023426905441406142
79_130,"['66_162', '66_162']",1,inf,-9.64473,76.9526,2038.0,0.025081718136995987
80_126,"['76_55', '76_55']",1,inf,-7.13935,84.563,2064.0,0.017389933968329236
79_90,"['75_87', '78_93']",1,0.17887784118874014,1.31591,23.7809,2096.0,0.018664979599783832
80_142,"['79_31', '79_51']",1,0.1379132149369401,33.2509,26.9264,2100.0,0.012268271293308668
80_158,"['79_135', '79_24']",1,0.1294856305330406,-0.667499,31.9092,2091.0,0.016500131384503573
80_138,"['79_42', '79_174']",1,0.11604666929390864,52.0438,25.2591,2100.0,0.010573379107491081
80_157,"['79_102', '77_1']",1,0.11131078795040267,81.0293,21.1228,2100.0,0.010398769346026352
80_176,"['79_135', '79_143']",1,0.10546419020606469,5.10123,31.1927,2100.0,0.015529626145532983
80_56,"['79_21', '79_34']",1,0.10475092164898625,-3.58988,55.0948,2087.0,0.016143773273714287
79_77,"['78_94', '78_88']",1,0.10227173318209601,-6.95975,40.1113,2049.0,0.021259153685982222
80_16,"['68_127', '79_95']",1,0.09971019386613052,9.9112,31.2758,2100.0,0.015313549798149403
80_8,"['76_55', '79_52']",1,0.09909730319332344,-5.64482,79.7555,2075.0,0.016294178874822613
80_120,"['79_153', '78_171']",1,0.09842041178713484,-7.66014,16.3675,2052.0,0.020635711617791944
80_162,"['79_112', '79_174']",1,0.09750824114403632,47.517,26.2129,2100.0,0.010041127799793883
80_15,"['79_31', '76_163']",1,0.09688844010556064,75.2436,22.4716,2100.0,0.010169013398002413
80_148,"['78_133', '79_143']",1,0.09609941871474537,17.6772,29.641,2100.0,0.014408101441360042
79_52,"['75_109', '78_130']",1,0.09354444708166747,-3.18803,73.295,2089.0,0.015304568579108124
80_168,"['79_77', '79_90']",1,0.0935229981747695,-4.77116,19.0621,2054.0,0.02020748509692634
79_0,"['78_54', '68_127']",1,0.0926543336177642,70.4748,22.9967,2100.0,0.009754874506984045
79_24,"['78_156', '78_122']",1,0.09151141466284754,-2.40663,54.7301,2085.0,0.016252892984501482
80_61,"['79_128', '77_1']",1,0.09142376589635773,42.2489,26.0127,2100.0,0.011338228224209374
80_117,"['79_34', '79_34']",1,0.09047351067915219,-6.86927,61.5603,2072.0,0.017886971019758734
80_44,"['79_77', '79_52']",1,0.09027455333194294,-6.61048,44.6793,2061.0,0.018708512050423516
80_110,"['76_55', '75_87']",1,0.08732347342515559,-8.09241,16.0793,2048.0,0.021872031086563
80_173,"['79_0', '79_26']",1,0.08698022378056983,60.0022,23.7624,2100.0,0.010578034015424415
79_132,"['78_25', '76_55']",1,0.08696410496482689,-7.63146,56.768,2069.0,0.01832762999941782
80_83,"['79_49', '79_49']",1,0.08597131384820327,-7.49709,80.019,2062.0,0.01862921043831441
80_135,"['79_21', '77_10']",1,0.08574814968033255,-7.92436,61.9724,2045.0,0.02212917241438659
80_159,"['76_55', '79_59']",1,0.08552735223758659,-6.08629,75.3302,2067.0,0.01725050163725272
80_55,"['76_163', '79_51']",1,0.08343704508201817,64.8246,23.9199,2100.0,0.010290653677476324
80_33,"['79_102', '77_39']",1,0.08063756784690934,57.7025,24.9244,2100.0,0.010257319429379954
80_42,"['77_10', '79_124']",1,0.07920831350801286,-9.55243,76.896,2040.0,0.024875546028576674
80_167,"['79_49', '79_46']",1,0.07882082331443675,-7.31349,77.0843,2057.0,0.018967011500070845
80_23,"['79_77', '79_24']",1,0.07820291436203411,-3.42811,33.9044,2079.0,0.01743622599703836
80_68,"['79_102', '77_39']",1,0.07777548029340492,68.699,23.2951,2100.0,0.010113996929918951
80_149,"['79_132', '79_171']",1,0.07766079030452408,-7.89114,46.4922,2059.0,0.01914851066924141
80_7,"['79_52', '79_124']",1,0.07618319429233725,-8.84375,71.4859,2056.0,0.019787368265412962
80_163,"['79_174', '78_87']",1,0.07602686382589043,25.7483,28.011,2100.0,0.013169117190049378
80_112,"['77_10', '79_49']",1,0.0745357808493963,-8.97683,72.5606,2043.0,0.023660881583106207
80_101,"['76_163', '76_163']",1,0.07438347237534426,84.8876,19.4391,2100.0,0.01055346036538753
80_90,"['79_34', '79_34']",1,0.07339567200683055,-6.81055,53.034,2072.0,0.017994135868191558
80_147,"['79_25', '76_55']",1,0.07276997834456375,-8.27032,72.0795,2056.0,0.01953680987802926
80_65,"['79_130', '78_130']",1,0.07252536039423438,-6.45756,64.7993,2047.0,0.020626063439016188
79_26,"['78_101', '78_133']",1,0.07177058101321815,41.5368,27.1926,2100.0,0.011385280691300707
80_145,"['77_10', '79_46']",1,0.07121887220494647,-7.87112,68.6719,2043.0,0.022937001110126934
80_47,"['79_95', '79_130']",1,0.07091377731212337,-8.31806,67.4437,2050.0,0.020959083723595767
80_4,"['75_87', '79_158']",1,0.07050247063850941,-7.99972,18.8505,2045.0,0.02333884991490408
80_5,"['77_39', '79_153']",1,0.07029141995492308,-0.273865,37.6034,2083.0,0.01709155391235184
80_25,"['79_158', '79_95']",1,0.07012410512252286,-6.74122,68.6035,2074.0,0.01724073406929514
