cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
26_108,"['13_85', '13_85']",1,inf,-9.89452,66.6141,2042.0,0.023413678953710635
32_87,"['29_37', '30_125']",1,inf,-9.64568,76.9597,2038.0,0.025078367830531252
33_90,"['22_85', '22_85']",1,inf,84.8919,19.435,2100.0,0.010556930466903461
35_49,"['32_87', '34_177']",1,inf,-9.05432,79.0484,2041.0,0.023315560969032128
40_20,"['27_89', '27_89']",1,inf,0.064413,71.099,2100.0,0.014435969324852851
44_119,"['41_109', '43_16']",1,inf,61.3332,24.1633,2100.0,0.009569212427408897
47_72,"['43_58', '43_58']",1,inf,-8.43645,13.0584,2044.0,0.023039481329045236
48_63,"['44_119', '47_42']",1,0.30162475510266856,46.7092,25.357,2100.0,0.011269047174972556
48_154,"['46_56', '33_90']",1,0.21956791801479342,31.7624,25.2997,2100.0,0.013738188870013504
48_59,"['47_115', '47_156']",1,0.20525230279251047,-2.3042,54.8777,2090.0,0.015004308550083474
47_156,"['46_79', '46_155']",1,0.1743389016031616,-3.05075,41.6108,2085.0,0.015862600014703267
48_36,"['46_37', '47_57']",1,0.15453971347402984,28.1308,26.8173,2100.0,0.012537600619298261
48_139,"['47_42', '44_119']",1,0.15329921997489146,55.4175,24.6838,2100.0,0.010465859921359047
48_148,"['33_90', '47_42']",1,0.12245231842655736,69.6184,23.2223,2100.0,0.010222598540440511
48_49,"['47_156', '26_108']",1,0.11999326852289541,-6.35915,51.0722,2064.0,0.018826541350263844
48_41,"['47_1', '44_119']",1,0.11696250110330869,24.9088,28.8883,2100.0,0.014302374199585787
48_176,"['46_37', '33_90']",1,0.11318474513001602,77.1537,22.3225,2100.0,0.010231718597082268
48_124,"['32_87', '26_108']",1,0.11067454686036884,-9.52235,76.9416,2039.0,0.024470634988946655
47_13,"['46_50', '46_145']",1,0.10489335073454638,-7.18762,58.7215,2044.0,0.022049099886051856
48_5,"['47_66', '47_156']",1,0.1045032710678419,-2.9422,33.8245,2076.0,0.017060009151573238
