cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
40_20,"['27_89', '27_89']",1,inf,0.064413,71.099,2100.0,0.014435969324852851
49_151,"['33_90', '33_90']",1,inf,84.8919,19.435,2100.0,0.010556930466903461
52_91,"['32_87', '32_87']",1,inf,-9.64583,76.9589,2038.0,0.02508355199316896
54_73,"['51_35', '53_142']",1,inf,-8.74319,12.9494,2042.0,0.024389972551755505
62_78,"['56_19', '56_19']",1,inf,-9.03225,79.081,2040.0,0.02398424868183072
66_162,"['59_71', '59_71']",1,inf,-9.64282,76.9571,2038.0,0.025081995723895033
67_97,"['26_108', '26_108']",1,inf,-9.89811,66.6162,2042.0,0.023413434266287968
68_127,"['64_38', '64_38']",1,inf,61.2953,24.1686,2100.0,0.009526855158086763
67_38,"['66_76', '66_132']",1,0.21226308891311602,0.173389,33.7525,2098.0,0.01579426713248279
68_37,"['67_92', '67_149']",1,0.19509114948717493,-0.904378,41.9366,2092.0,0.01660174817392976
68_3,"['67_97', '67_137']",1,0.15704545588982877,-8.32212,59.4522,2044.0,0.02241816200669136
68_11,"['67_42', '67_4']",1,0.15107596204568424,-4.04365,48.8419,2069.0,0.017762484477588124
68_162,"['67_4', '64_38']",1,0.15027853423002108,25.9313,27.2559,2100.0,0.01430551227717491
68_18,"['67_140', '67_20']",1,0.1455091389232337,-7.79319,46.4493,2055.0,0.020653570056256378
68_58,"['67_53', '54_73']",1,0.1429031172523317,-7.55337,54.6794,2047.0,0.021252730690839928
68_66,"['67_158', '64_38']",1,0.13859508035613133,24.1447,27.6115,2100.0,0.012987560206308826
68_7,"['67_92', '67_158']",1,0.12197231614045073,-3.55172,68.7308,2078.0,0.01669196791349074
68_74,"['67_160', '67_129']",1,0.11873320020010553,-7.55538,42.3459,2052.0,0.019725212063273153
68_27,"['67_92', '67_53']",1,0.1172445802371952,-6.70062,77.3143,2067.0,0.01724365070847477
68_112,"['67_157', '40_20']",1,0.11683704583662764,-7.51672,18.1896,2060.0,0.01972427259634719
68_151,"['67_149', '67_131']",1,0.11543281620347917,30.7739,26.4936,2100.0,0.012716588850611978
67_81,"['49_151', '66_146']",1,0.11260708624979318,76.5521,22.2502,2100.0,0.010247152738144144
68_63,"['67_168', '62_78']",1,0.10574438524071342,-5.4193,28.2953,2056.0,0.01909867598415084
67_158,"['66_93', '65_92']",1,0.10558470466560398,-4.41337,50.6224,2080.0,0.01652106267368179
68_123,"['67_43', '62_78']",1,0.10518973121769307,-8.1721,73.3594,2047.0,0.02182359081267029
64_155,"['63_23', '61_83']",1,0.10289901304960357,-0.163805,51.9764,2097.0,0.015356038280060252
68_128,"['67_12', '49_151']",1,0.10236091694879774,70.1413,23.0556,2100.0,0.009846019439355235
68_92,"['64_155', '67_158']",1,0.1019903231521403,-3.36544,64.0,2085.0,0.015450763309251167
