cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
0_3,[],1,inf,-9.57108,76.9662,2038.0,0.025214430924847563
3_67,"['0_4', '2_137']",1,inf,58.72,24.6057,2100.0,0.009636950205694847
7_102,"['0_4', '0_4']",1,inf,84.855,19.4371,2100.0,0.010554404092316007
11_64,"['9_161', '9_50']",1,inf,0.497121,71.1726,2100.0,0.014426052280388223
11_90,"['0_3', '7_63']",1,inf,-9.57341,76.9667,2038.0,0.02521599492808419
12_155,"['9_37', '11_47']",1,inf,-6.77909,14.3392,2051.0,0.022054886553294933
13_85,"['11_85', '11_85']",1,inf,-9.87992,66.6287,2042.0,0.023476118239695223
13_15,"['9_79', '0_3']",1,0.18560698035657963,1.29373,16.998,2100.0,0.020231405839907613
12_19,"['11_152', '11_38']",1,0.1782110198464409,41.9981,27.9296,2100.0,0.010743722210863815
10_18,"['9_149', '9_50']",1,0.17521390910582474,-1.72734,51.1985,2092.0,0.01571699288204512
12_102,"['11_166', '11_38']",1,0.1686747085430731,74.2776,22.4575,2100.0,0.009979950763233904
11_47,"['9_47', '10_126']",1,0.150216894899483,-6.84915,41.589,2058.0,0.01932163786214829
11_37,"['7_161', '10_166']",1,0.14310225039058327,50.0485,23.8977,2100.0,0.009987517440598403
9_79,"['8_85', '7_161']",1,0.14217494676863554,62.2071,21.6816,2100.0,0.01008533468405526
12_6,"['10_18', '11_79']",1,0.138192849367402,-2.61349,63.8418,2081.0,0.016306139430110913
13_103,"['12_87', '12_36']",1,0.13751535510171978,-4.56776,58.7135,2075.0,0.01676402402646716
13_172,"['11_37', '12_172']",1,0.1338616630942319,40.1197,24.5699,2100.0,0.011513478957268983
13_130,"['12_177', '11_64']",1,0.12794924285870035,-3.00901,73.3972,2088.0,0.015527083593291819
13_88,"['12_144', '12_41']",1,0.12601314347954343,-4.18039,45.7014,2071.0,0.017664940056442088
13_40,"['11_47', '11_21']",1,0.12047838629799529,-4.84062,37.7104,2051.0,0.021590519366885677
13_61,"['9_79', '12_19']",1,0.12017880946323492,54.8127,23.4844,2100.0,0.010462510497500034
13_173,"['12_172', '12_3']",1,0.11506213784978442,30.3482,26.2658,2100.0,0.012690718171931348
13_44,"['12_29', '12_150']",1,0.11323952231424246,0.050734,29.2403,2085.0,0.016982554064608094
11_69,"['10_175', '10_132']",1,0.10783430247986339,0.344696,33.7009,2089.0,0.016778266121834196
13_126,"['7_102', '12_172']",1,0.10608722486031423,70.0746,23.1103,2100.0,0.009858963566881694
13_79,"['12_29', '12_14']",1,0.10438067318229678,-5.99847,50.6999,2060.0,0.018797931690408727
13_78,"['12_29', '12_102']",1,0.10193396617620415,26.1982,26.5192,2100.0,0.013437259490854577
13_21,"['0_3', '11_85']",1,0.09623513206315393,-9.65874,76.8874,2040.0,0.02461120173074194
13_140,"['12_172', '7_102']",1,0.09396710650477924,65.8763,23.9588,2100.0,0.009876117282674977
13_83,"['12_22', '12_155']",1,0.09383069740381472,-7.64985,16.1647,2045.0,0.02293612361014647
13_10,"['11_64', '12_141']",1,0.09235198542091066,-2.14054,61.4773,2090.0,0.015210932055197943
13_112,"['12_164', '12_3']",1,0.09194972057510478,23.5063,27.187,2100.0,0.013124591316928861
13_39,"['12_41', '12_102']",1,0.09150165621776685,20.42,29.6441,2100.0,0.01496743013214514
11_165,"['10_128', '9_79']",1,0.09093093374359335,31.8926,24.4367,2100.0,0.011971338393918745
13_107,"['11_90', '12_169']",1,0.08611395713612507,-8.34036,65.9812,2040.0,0.024964654819816433
13_48,"['11_21', '9_79']",1,0.08561603176477461,26.7975,24.9044,2100.0,0.01452527589877693
13_161,"['12_22', '12_84']",1,0.08465672492358495,-7.17837,40.0598,2052.0,0.02124098351963013
13_0,"['12_177', '12_14']",1,0.08240757170532811,-6.53073,64.2613,2063.0,0.017735908946771538
13_169,"['9_79', '11_165']",1,0.08205540103311561,35.7419,24.0952,2100.0,0.011774811916822642
13_136,"['12_7', '12_1']",1,0.08175213540663022,-6.161,56.8346,2065.0,0.018079204176520647
13_134,"['11_64', '12_142']",1,0.07774334371660706,-6.35251,74.5703,2074.0,0.016802052452242974
