cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
0_3,[],1,inf,-9.57108,76.9662,2038.0,0.025214430924847563
3_67,"['0_4', '2_137']",1,inf,58.72,24.6057,2100.0,0.009636950205694847
11_90,"['0_3', '7_63']",1,inf,-9.57341,76.9667,2038.0,0.02521599492808419
12_155,"['9_37', '11_47']",1,inf,-6.77909,14.3392,2051.0,0.022054886553294933
22_85,"['7_102', '7_102']",1,inf,84.8919,19.435,2100.0,0.010556930466903461
26_101,"['25_134', '25_134']",1,inf,-6.54875,80.868,2070.0,0.017330489634227293
26_108,"['13_85', '13_85']",1,inf,-9.89452,66.6141,2042.0,0.023413678953710635
27_89,"['16_27', '16_27']",1,inf,0.22413,71.0288,2100.0,0.01440627223746824
27_109,"['26_117', '26_108']",1,0.22296298207093193,-5.55169,43.2205,2059.0,0.019109306066122538
27_28,"['25_134', '26_137']",1,0.19912562247871807,-3.7455,33.3341,2081.0,0.017512599403286203
27_176,"['26_104', '22_85']",1,0.15693065081217392,79.9696,21.3011,2100.0,0.010399058813528836
26_104,"['25_128', '25_3']",1,0.15042891714222426,74.5877,22.2961,2100.0,0.01024817228766666
27_26,"['26_117', '26_89']",1,0.14289200093337506,26.8573,26.7951,2100.0,0.013466277407826651
27_166,"['26_161', '26_117']",1,0.12410176409428544,-3.48256,51.9333,2078.0,0.017089909705637715
27_132,"['26_44', '26_44']",1,0.12385555068026824,-2.95315,46.6469,2086.0,0.01671760435788082
24_17,"['22_85', '23_93']",1,0.11615170900184951,44.2302,26.9448,2100.0,0.011196193912056786
27_121,"['25_16', '26_89']",1,0.11364467511430242,64.3695,24.0715,2100.0,0.009889372382436572
26_31,"['25_79', '25_100']",1,0.11178025676284034,-1.32882,63.1139,2084.0,0.016181485579576976
27_58,"['26_40', '25_16']",1,0.10789644350045167,7.23334,32.5028,2100.0,0.015225845838331488
27_10,"['11_90', '26_160']",1,0.10638612784522278,-9.49028,76.9691,2039.0,0.024630530450192475
27_64,"['26_117', '26_101']",1,0.10550315101120825,-4.04547,52.0322,2076.0,0.01640906469921957
27_88,"['25_50', '26_101']",1,0.10534019618715393,0.388862,29.3452,2095.0,0.01595842412554988
26_112,"['25_72', '25_116']",1,0.10523503764522027,28.2275,25.8211,2100.0,0.012678941104347835
27_110,"['25_16', '22_85']",1,0.10229225739935265,69.8015,23.1151,2100.0,0.009886564590140961
27_83,"['26_144', '26_144']",1,0.10172959921492747,-6.21195,59.938,2074.0,0.017030278040345008
27_100,"['26_130', '25_16']",1,0.09943978485084334,55.1888,23.3392,2100.0,0.010955723805241556
27_164,"['26_108', '12_155']",1,0.0950810916430189,-8.26123,49.5098,2047.0,0.02305064410087821
27_24,"['25_16', '26_112']",1,0.09498934958843658,31.3513,25.7376,2100.0,0.012618276196409053
16_27,"['11_64', '11_64']",1,0.0926870048570627,0.406041,70.9282,2100.0,0.014384445475446936
27_72,"['11_90', '26_70']",1,0.08997359900074524,-8.08503,74.5347,2043.0,0.022753227889345022
27_97,"['26_120', '11_90']",1,0.08955626011611108,-4.76023,19.0729,2048.0,0.022247184867730148
27_74,"['25_134', '26_121']",1,0.08740911375736549,-6.52348,55.809,2068.0,0.018210321703569964
27_141,"['26_20', '26_27']",1,0.08680571282943489,-5.77197,17.3342,2064.0,0.020112820747724917
27_45,"['22_85', '26_44']",1,0.08594841727066746,22.6003,28.5908,2100.0,0.013948681213198028
27_85,"['26_101', '16_27']",1,0.08458497803922843,-2.67677,74.6352,2089.0,0.015752015970078373
25_16,"['24_17', '24_43']",1,0.08353139945472049,39.7712,24.9491,2100.0,0.012023820074992923
26_120,"['25_50', '25_172']",1,0.08316433039675808,33.6314,24.8768,2100.0,0.012107441891395529
27_39,"['26_92', '26_101']",1,0.08099660283102908,-8.16653,69.3483,2060.0,0.018657454802480707
27_49,"['26_101', '26_101']",1,0.07996925716647668,-6.49127,80.7019,2069.0,0.017326427529169956
27_160,"['3_67', '26_149']",1,0.07767682731127802,14.5574,27.4103,2100.0,0.016813104429895732
27_76,"['3_67', '24_17']",1,0.07637439184370165,35.7769,28.7714,2100.0,0.011685775532309423
