cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
26_108,"['13_85', '13_85']",1,inf,-9.89452,66.6141,2042.0,0.023413678953710635
40_20,"['27_89', '27_89']",1,inf,0.064413,71.099,2100.0,0.014435969324852851
44_119,"['41_109', '43_16']",1,inf,61.3332,24.1633,2100.0,0.009569212427408897
49_151,"['33_90', '33_90']",1,inf,84.8919,19.435,2100.0,0.010556930466903461
52_91,"['32_87', '32_87']",1,inf,-9.64583,76.9589,2038.0,0.02508355199316896
54_73,"['51_35', '53_142']",1,inf,-8.74319,12.9494,2042.0,0.024389972551755505
56_19,"['55_42', '49_55']",1,inf,-9.02851,79.081,2040.0,0.02398686428052513
59_71,"['52_91', '52_91']",1,inf,-9.64325,76.9578,2038.0,0.02508334629728271
60_28,"['44_119', '59_62']",1,0.4029297483893927,51.1154,24.8079,2100.0,0.010891908004736838
60_33,"['59_110', '59_123']",1,0.38082332279857356,30.4712,27.0941,2100.0,0.01266696810856695
60_94,"['58_141', '58_141']",1,0.23508656222712945,66.467,23.9937,2100.0,0.009832961823182104
59_37,"['40_20', '57_159']",1,0.23187018749033164,-2.00387,63.053,2092.0,0.0157127861558463
59_80,"['58_175', '57_159']",1,0.14579660839387004,-2.76673,55.7341,2089.0,0.01572305804093913
57_159,"['56_80', '56_150']",1,0.12989286442898826,-4.93713,51.1288,2079.0,0.015911985261744543
60_110,"['59_80', '59_29']",1,0.12058537993519414,-7.29532,36.887,2052.0,0.020913899768194515
60_76,"['57_159', '59_107']",1,0.10452229443210695,-5.87008,44.9643,2068.0,0.01685558785861661
60_12,"['59_107', '59_83']",1,0.10446240237380937,-4.98275,32.6025,2065.0,0.017509464515519633
60_142,"['58_141', '59_123']",1,0.10421120877733732,55.3704,23.9251,2100.0,0.010741423186769664
60_10,"['59_52', '59_178']",1,0.09723007608772821,-6.55344,21.9285,2057.0,0.020377864042901338
59_144,"['58_30', '58_34']",1,0.09709281800464174,-7.18735,16.3391,2046.0,0.022631420736737864
60_59,"['59_113', '59_9']",1,0.09683379113691634,-3.51328,41.3108,2069.0,0.01723301601969746
60_66,"['59_37', '59_39']",1,0.09067334849649542,-4.39325,66.0891,2072.0,0.016234077935474555
60_6,"['59_62', '49_151']",1,0.08838764320635799,66.089,23.7333,2100.0,0.010204329986824733
60_42,"['59_51', '59_83']",1,0.0878325888719359,-3.26638,58.9364,2076.0,0.016647251765792175
60_23,"['57_159', '56_19']",1,0.08645459858151265,-7.5121,73.6471,2046.0,0.021207755278727872
60_67,"['59_98', '52_91']",1,0.08635652690497755,-4.0565,19.3781,2049.0,0.02194552205728365
60_50,"['59_144', '59_107']",1,0.08612610892084581,-6.45138,53.7937,2050.0,0.019296379744326655
60_103,"['57_159', '59_39']",1,0.08500563342352227,-4.65199,64.8895,2074.0,0.01642366897220178
59_178,"['58_139', '58_48']",1,0.08458068099094933,-6.10975,43.3457,2066.0,0.018544080630000376
60_177,"['54_73', '59_178']",1,0.08287394332937456,-7.76979,16.2491,2050.0,0.022128120714197588
60_79,"['56_19', '59_37']",1,0.08267976505763461,-7.75219,52.405,2056.0,0.019566702279400557
60_122,"['57_159', '59_37']",1,0.08202920161958785,-3.8663,66.5868,2085.0,0.015618906315501752
60_55,"['54_73', '59_175']",1,0.08044269310720326,-7.94651,48.724,2047.0,0.021529754883862436
60_131,"['59_132', '59_10']",1,0.0795354430919955,25.8588,26.3231,2100.0,0.014368687577961406
60_99,"['59_143', '59_37']",1,0.07911603473788417,-2.78435,26.4116,2083.0,0.017809207529369382
60_146,"['59_29', '59_144']",1,0.07858382746953384,-7.95415,56.2218,2043.0,0.023209326082702642
60_117,"['58_141', '59_178']",1,0.0784644821595447,10.3642,31.1709,2100.0,0.014664254700401612
60_179,"['59_72', '59_118']",1,0.0780261822430877,-8.48397,48.8641,2044.0,0.022694214112319554
60_27,"['59_178', '59_90']",1,0.07739854949368692,-7.40027,62.4674,2062.0,0.018532889202215876
60_48,"['54_101', '59_175']",1,0.07659363945497845,-6.41621,45.8272,2061.0,0.017914108814639562
60_11,"['59_70', '44_119']",1,0.07612752429047806,21.3583,28.3673,2100.0,0.013412299850173679
60_157,"['49_151', '59_131']",1,0.07559559467066676,58.5916,24.5807,2100.0,0.010082945111699987
60_63,"['54_101', '59_107']",1,0.07551170217863229,-5.00993,30.2713,2064.0,0.017529063958940466
60_65,"['59_52', '59_178']",1,0.07421973612819385,-5.95403,58.3167,2060.0,0.018269075064816405
60_135,"['59_148', '59_16']",1,0.07359922465011405,6.20135,29.2965,2100.0,0.016487075268974437
60_164,"['40_20', '59_126']",1,0.07209107983376924,1.62485,28.6872,2100.0,0.016736787420328473
60_18,"['59_52', '59_83']",1,0.07207616839002963,-4.97279,54.8215,2066.0,0.017271158791545137
60_15,"['54_101', '59_83']",1,0.07100633179307717,-4.14251,30.4579,2070.0,0.01747117234105336
60_171,"['59_146', '59_52']",1,0.07080415419430655,13.5639,29.1309,2100.0,0.016347175592693584
60_53,"['59_68', '54_101']",1,0.07025149473913064,-5.8038,71.4639,2074.0,0.016259211538287976
60_2,"['59_123', '59_83']",1,0.06978733639237064,18.5531,29.1954,2100.0,0.01454662790338223
60_54,"['59_72', '59_123']",1,0.06736888026101852,0.229598,23.746,2081.0,0.017970023668069504
60_21,"['52_91', '52_91']",1,0.06675804727200087,-9.62281,76.9887,2038.0,0.024855223707425204
60_62,"['57_159', '59_52']",1,0.06663462335406896,-4.11763,38.707,2076.0,0.017055896121524736
60_31,"['59_144', '59_135']",1,0.06391121798164573,-7.86029,40.1013,2045.0,0.021641673223526295
60_172,"['59_39', '49_151']",1,0.06346038727220339,29.4069,27.9741,2100.0,0.013187458110038812
60_141,"['56_19', '54_101']",1,0.06267768327999038,-6.74573,69.5096,2049.0,0.01977067721522821
60_57,"['59_39', '59_132']",1,0.061740021497957064,-4.23066,22.2676,2061.0,0.018797393951284366
