cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
26_108,"['13_85', '13_85']",1,inf,-9.89452,66.6141,2042.0,0.023413678953710635
40_20,"['27_89', '27_89']",1,inf,0.064413,71.099,2100.0,0.014435969324852851
49_151,"['33_90', '33_90']",1,inf,84.8919,19.435,2100.0,0.010556930466903461
52_91,"['32_87', '32_87']",1,inf,-9.64583,76.9589,2038.0,0.02508355199316896
54_73,"['51_35', '53_142']",1,inf,-8.74319,12.9494,2042.0,0.024389972551755505
59_71,"['52_91', '52_91']",1,inf,-9.64325,76.9578,2038.0,0.02508334629728271
62_78,"['56_19', '56_19']",1,inf,-9.03225,79.081,2040.0,0.02398424868183072
64_38,"['62_165', '63_68']",1,inf,61.3261,24.1987,2100.0,0.00952869480182513
64_144,"['63_164', '63_172']",1,0.31278362785126196,-4.8371,39.1612,2080.0,0.01637418331180756
64_62,"['63_143', '63_33']",1,0.22063528399522897,-6.49662,65.1655,2074.0,0.016856806806955744
64_129,"['40_20', '63_103']",1,0.22026753439517294,-8.29295,73.327,2058.0,0.018846835417776278
64_119,"['63_80', '63_179']",1,0.1759948321380969,-4.31427,33.9305,2068.0,0.018464812609385116
64_104,"['63_162', '63_161']",1,0.17518636811840818,0.175887,24.127,2086.0,0.019027474944941326
64_173,"['63_23', '63_173']",1,0.17381606795640275,-1.27623,32.5431,2094.0,0.015585902433194684
64_133,"['63_177', '63_71']",1,0.16304610468190367,-2.93821,62.2136,2084.0,0.016271035013077792
64_19,"['59_71', '63_38']",1,0.15627728451420045,-7.41485,16.4303,2048.0,0.022007250873480537
64_152,"['63_68', '62_165']",1,0.143856789359908,52.0949,25.3562,2100.0,0.010378918681339382
64_36,"['63_138', '62_78']",1,0.1388184833828537,-7.43522,56.6826,2049.0,0.02087043899368567
64_155,"['63_23', '61_83']",1,0.1367048016042973,-0.163805,51.9764,2097.0,0.015356038280060252
64_118,"['63_173', '63_71']",1,0.12978251132957438,-1.42044,43.0435,2095.0,0.015964692111680934
64_68,"['63_74', '63_143']",1,0.12372142901043548,-8.36933,59.1532,2043.0,0.022970580579937686
64_137,"['63_179', '63_164']",1,0.1212099730693817,-2.66396,31.6736,2063.0,0.018918372217746282
64_12,"['63_86', '49_151']",1,0.11988103684651508,61.2149,24.5281,2100.0,0.01022748696675329
63_162,"['49_151', '44_119']",1,0.11494822313130525,78.0558,22.0188,2100.0,0.010352807438160383
64_114,"['63_161', '62_172']",1,0.11469668163542607,-6.8844,19.077,2047.0,0.022614801305789852
64_71,"['63_177', '63_164']",1,0.10830775394337412,-6.1698,47.3092,2067.0,0.016609600570154336
64_160,"['63_161', '61_83']",1,0.10755621465897276,-8.03164,70.1934,2054.0,0.019470523091166276
64_23,"['63_113', '63_162']",1,0.10385410388502833,62.5741,23.8814,2100.0,0.009743454946420812
64_10,"['63_102', '63_162']",1,0.1029608640832559,68.0491,22.9247,2100.0,0.00978022805725353
64_156,"['63_177', '63_172']",1,0.0980275345517746,-6.75264,24.2887,2064.0,0.01852607367873327
64_79,"['59_71', '40_20']",1,0.09714614180664011,-7.6325,62.3166,2055.0,0.019955735665072066
61_83,"['59_80', '40_20']",1,0.09529442621765616,-0.50698,71.6589,2097.0,0.014862587714188734
64_14,"['52_91', '63_74']",1,0.0897548621569165,-9.49776,67.198,2039.0,0.024732827369189088
64_27,"['63_172', '52_91']",1,0.08811319802544806,-8.13382,58.3653,2044.0,0.021909359307672162
64_89,"['63_102', '49_151']",1,0.08807586186323568,75.2604,22.1954,2100.0,0.01024269678432474
64_17,"['49_151', '62_142']",1,0.08749239945162958,71.1347,22.8208,2100.0,0.009950251994190286
64_113,"['63_177', '63_173']",1,0.08692469411335245,-5.3753,30.1646,2070.0,0.017702977130705667
64_126,"['62_104', '63_50']",1,0.08596789655940631,-6.98292,21.5373,2045.0,0.022815679133806492
64_33,"['52_91', '63_161']",1,0.0854227912313496,-9.60699,76.9269,2039.0,0.025007821511293327
64_107,"['63_172', '62_104']",1,0.0812415424682797,-6.87299,19.5976,2052.0,0.020336310294797242
64_103,"['62_104', '63_6']",1,0.07994515843813939,-7.2325,48.9873,2046.0,0.02142534625904224
64_59,"['63_150', '62_142']",1,0.07894005608258993,26.3428,27.4377,2100.0,0.013108433563305046
64_53,"['63_33', '26_108']",1,0.07870374110697294,-8.95628,58.7361,2054.0,0.020654249346151957
64_81,"['26_108', '62_172']",1,0.0730591787099449,-5.76226,19.8192,2056.0,0.019700354647561744
64_7,"['52_91', '61_83']",1,0.07276308186468497,-7.6984,66.7812,2049.0,0.021664319425169245
63_7,"['62_3', '57_159']",1,0.0723808929665551,-4.09104,28.0138,2071.0,0.017475696656447003
64_18,"['26_108', '63_164']",1,0.06535012024165043,-7.03306,45.4354,2055.0,0.019215567110291907
64_15,"['63_80', '63_143']",1,0.06434083383324513,-5.13037,67.1163,2072.0,0.015677133424838455
64_145,"['63_161', '62_104']",1,0.06349708385897429,-9.13375,65.9502,2042.0,0.02365377871854134
64_143,"['63_25', '63_157']",1,0.06274947711499597,33.5246,28.0254,2100.0,0.012108045734354289
64_73,"['54_73', '63_176']",1,0.06262015218793385,-7.07852,21.7635,2056.0,0.02025519345022985
64_61,"['63_68', '62_142']",1,0.060555058208830795,47.4881,26.3073,2100.0,0.010782304610484562
64_58,"['63_80', '63_113']",1,0.058252422339812183,7.48841,32.7019,2100.0,0.015336995884183944
62_142,"['61_141', '61_77']",1,0.057342193190352095,44.2419,25.7493,2100.0,0.01106568919262543
64_13,"['62_142', '63_80']",1,0.056964115373243696,11.0105,29.9405,2100.0,0.014798448858857723
64_164,"['62_165', '62_165']",1,0.05690765596020028,49.4665,25.1417,2100.0,0.010863993142081481
64_32,"['63_18', '62_142']",1,0.056762055175477076,39.8339,26.2597,2100.0,0.011436949498064695
63_113,"['62_107', '61_172']",1,0.055271871973694806,38.4391,25.3004,2100.0,0.01201232051124236
