cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
26_108,"['13_85', '13_85']",1,inf,-9.89452,66.6141,2042.0,0.023413678953710635
40_20,"['27_89', '27_89']",1,inf,0.064413,71.099,2100.0,0.014435969324852851
44_119,"['41_109', '43_16']",1,inf,61.3332,24.1633,2100.0,0.009569212427408897
49_55,"['35_49', '35_49']",1,inf,-8.99125,79.0499,2041.0,0.023310545766825827
49_151,"['33_90', '33_90']",1,inf,84.8919,19.435,2100.0,0.010556930466903461
52_91,"['32_87', '32_87']",1,inf,-9.64583,76.9589,2038.0,0.02508355199316896
54_73,"['51_35', '53_142']",1,inf,-8.74319,12.9494,2042.0,0.024389972551755505
54_124,"['53_63', '53_63']",1,0.1685655011931382,-3.79086,36.9787,2076.0,0.017231765457639187
54_136,"['53_140', '53_114']",1,0.1619469116980824,32.9699,25.1441,2100.0,0.012638161316060388
54_78,"['49_151', '53_8']",1,0.15499611155346207,74.128,22.742,2100.0,0.00993089596326556
53_13,"['44_119', '52_81']",1,0.15300979311930338,72.7091,22.7791,2100.0,0.010268164019182105
54_109,"['53_8', '53_44']",1,0.14622268546517808,63.4703,23.6603,2100.0,0.009725465212462132
53_140,"['49_151', '51_115']",1,0.14040803143731143,26.1497,27.2907,2100.0,0.013091634172662745
54_168,"['53_0', '53_137']",1,0.14029575208734818,-2.1894,51.5114,2091.0,0.015807718905962668
54_101,"['53_163', '53_31']",1,0.13171063756921858,-3.52014,33.2933,2074.0,0.016494800020220475
53_114,"['52_90', '44_119']",1,0.13029444764673978,46.9857,26.4542,2100.0,0.010861682041784346
54_141,"['53_148', '52_91']",1,0.13024768553530275,-8.08376,61.7194,2046.0,0.02198461778820387
54_64,"['40_20', '53_25']",1,0.1278024374414778,-7.48267,66.0309,2067.0,0.0179950127043591
54_130,"['52_92', '51_35']",1,0.12639387444914452,-8.43705,15.8099,2043.0,0.022760594350534874
54_38,"['52_32', '53_89']",1,0.12638730813124852,-3.47641,74.1612,2084.0,0.015601122183980257
54_98,"['53_140', '53_75']",1,0.10378765992180239,35.5932,25.2941,2100.0,0.012284817503856163
54_171,"['53_140', '53_149']",1,0.10223749021618125,8.35583,30.4612,2100.0,0.014889548180993624
53_79,"['52_92', '52_175']",1,0.10117158777112428,-6.02489,40.213,2064.0,0.018641035795417395
54_156,"['53_34', '52_91']",1,0.09874508005408342,-8.10557,56.0568,2041.0,0.02388769550217387
54_143,"['49_55', '53_144']",1,0.09833736373909076,-6.87409,50.1553,2059.0,0.01910035988126901
54_97,"['53_15', '49_151']",1,0.09735005190143647,52.6199,26.2217,2100.0,0.010643479329929135
54_158,"['51_115', '52_92']",1,0.09455305750774319,-6.71762,52.6383,2052.0,0.0193079007880344
54_70,"['53_94', '26_108']",1,0.09380457498468774,-5.88047,22.5512,2062.0,0.019337766636423104
54_114,"['52_129', '53_121']",1,0.09080590588319361,5.54676,19.9518,2100.0,0.018185868862461027
54_116,"['53_117', '26_108']",1,0.09052953647431314,-9.8712,70.0106,2044.0,0.02232270758921346
54_111,"['53_157', '53_31']",1,0.08906628098734978,-6.40087,45.5496,2071.0,0.017203428036750797
54_96,"['49_55', '53_11']",1,0.08741632160641835,-4.36628,42.012,2054.0,0.01984516653555094
54_56,"['52_91', '53_7']",1,0.08625934109758626,-9.49701,76.3052,2039.0,0.02476134051167775
54_23,"['53_8', '53_8']",1,0.0860263968797438,43.1958,26.2512,2100.0,0.011632654429508373
54_91,"['53_31', '52_91']",1,0.08502971273601753,-6.62308,39.6957,2048.0,0.021122529455145773
54_62,"['53_175', '53_85']",1,0.08472010560969362,0.148797,23.5895,2088.0,0.01766034116965078
54_49,"['53_34', '53_97']",1,0.0840362775864834,-6.8216,16.8105,2050.0,0.02149145479850595
54_33,"['53_149', '53_31']",1,0.08317424853411833,-3.8174,63.3271,2080.0,0.016033638765234583
54_41,"['53_140', '53_114']",1,0.08254266640546104,41.975,26.3835,2100.0,0.01120176740332153
54_153,"['53_94', '51_115']",1,0.0810151991291517,-3.22101,42.7002,2087.0,0.015927827547667195
54_24,"['49_151', '53_140']",1,0.08069102503881198,59.7221,24.3516,2100.0,0.01039400909319181
54_48,"['53_140', '44_119']",1,0.07908763575207,37.6355,26.5945,2100.0,0.011862027383179898
54_86,"['26_108', '53_1']",1,0.07866044172746643,-3.78771,26.7089,2057.0,0.01987343918608955
54_52,"['53_94', '53_109']",1,0.07860259153805718,-2.55783,28.843,2087.0,0.016303770449649205
54_160,"['53_114', '53_8']",1,0.0779607564502264,38.8191,27.0681,2100.0,0.011385495891414176
54_51,"['53_63', '53_34']",1,0.07751293664883413,-5.83707,21.8205,2059.0,0.019043076912673245
54_66,"['49_55', '53_79']",1,0.07708950312584811,-6.98098,69.7555,2046.0,0.02133525334129811
54_3,"['40_20', '51_115']",1,0.07577084576765594,0.311256,70.1775,2098.0,0.015235451397634507
54_132,"['53_121', '53_75']",1,0.07566433510746295,14.7014,19.727,2100.0,0.01781617292307566
54_179,"['53_79', '51_35']",1,0.07538532253063016,-5.71799,17.4228,2050.0,0.021107043778392957
53_75,"['52_90', '44_119']",1,0.07514636926593435,54.4256,24.6124,2100.0,0.010588644810986075
53_167,"['51_155', '51_155']",1,0.07408539143134786,0.425865,28.0179,2094.0,0.01619166284307096
54_77,"['49_55', '53_163']",1,0.07393610812261152,-7.42117,48.6677,2050.0,0.02054025920082919
54_174,"['53_142', '52_91']",1,0.07350783548904177,-9.49249,57.3441,2040.0,0.024864874275269528
54_19,"['53_8', '52_91']",1,0.07331173959386258,-1.82233,28.1827,2055.0,0.02023661154374005
53_31,"['52_164', '52_175']",1,0.07204786147079319,-3.02843,32.8583,2078.0,0.016844602824682565
54_63,"['52_86', '40_20']",1,0.07172521690735477,-7.04296,67.506,2072.0,0.017310128996518268
54_30,"['53_133', '53_117']",1,0.07140817304895473,-6.62884,64.5984,2054.0,0.019141408083353444
