cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Year Zero Emissions Reached,Average Percent Energy Change
26_108,"['13_85', '13_85']",1,inf,-9.89452,66.6141,2042.0,0.023413678953710635
32_87,"['29_37', '30_125']",1,inf,-9.64568,76.9597,2038.0,0.025078367830531252
33_90,"['22_85', '22_85']",1,inf,84.8919,19.435,2100.0,0.010556930466903461
35_49,"['32_87', '34_177']",1,inf,-9.05432,79.0484,2041.0,0.023315560969032128
40_20,"['27_89', '27_89']",1,inf,0.064413,71.099,2100.0,0.014435969324852851
43_58,"['40_87', '42_52']",1,inf,-8.44389,13.0892,2044.0,0.02306142509158166
44_119,"['41_109', '43_16']",1,inf,61.3332,24.1633,2100.0,0.009569212427408897
46_43,"['44_119', '45_112']",1,0.20252104939297152,38.2735,25.5572,2100.0,0.011506731515518467
46_37,"['45_10', '44_119']",1,0.2018435521486432,49.791,25.6002,2100.0,0.010694529155729004
46_6,"['45_112', '44_114']",1,0.19284067446194825,45.1055,24.2115,2100.0,0.011665169396538177
46_59,"['45_68', '45_112']",1,0.18481495705857762,32.2138,25.7441,2100.0,0.01256887530511327
46_50,"['26_108', '32_87']",1,0.16405198933444362,-9.67329,76.8894,2040.0,0.02447199727343538
46_94,"['45_15', '35_49']",1,0.1616962121564793,-7.52375,48.3818,2050.0,0.02076251669167813
46_106,"['45_178', '45_167']",1,0.157384151115025,-3.72054,57.245,2085.0,0.01654020878384995
46_56,"['45_117', '45_114']",1,0.15348906068649207,-8.03663,40.1705,2051.0,0.020490188245906562
46_81,"['26_108', '45_112']",1,0.14057635589763917,0.157821,24.3575,2090.0,0.018241887607605273
46_55,"['45_66', '45_134']",1,0.13389424121762666,23.2163,28.4712,2100.0,0.013940680354260916
46_172,"['45_68', '45_134']",1,0.13376740682930197,58.22,23.8998,2100.0,0.01007230512925563
46_179,"['33_90', '44_114']",1,0.13125160114695839,75.053,22.4571,2100.0,0.00993449769507964
46_115,"['45_155', '45_104']",1,0.12593392807943332,29.568,28.2825,2100.0,0.013214646935580865
