cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
23_15,"['22_4', '22_79']",1,inf,-3597.15,-12.768
23_16,"['22_49', '22_78']",1,inf,-3858.07,-11.9386
23_86,"['22_79', '22_45']",1,2.7012239953797244e-05,-3750.71,-12.199
23_57,"['22_89', '22_45']",1,7.082622672334468e-06,-3782.41,-12.1413
23_70,"['22_78', '22_65']",1,6.653569913004176e-06,-3729.8,-12.2852
23_39,"['22_70', '22_45']",1,6.156364400804629e-06,-3795.79,-12.1122
23_66,"['22_2', '22_45']",1,4.18542249125577e-06,-3664.39,-12.5725
23_11,"['22_49', '22_49']",1,3.867059016738793e-06,-3722.68,-12.4194
23_81,"['22_40', '22_37']",1,3.6984451482321793e-06,-3777.68,-12.1622
23_32,"['22_45', '22_49']",1,2.718814222972689e-06,-3689.17,-12.4324
23_33,"['22_66', '22_21']",1,2.471383445198908e-06,-3649.92,-12.7068
23_69,"['22_45', '22_51']",1,2.042230684574285e-06,-3689.36,-12.4226
22_45,"['21_46', '21_35']",1,1.7752557276021737e-06,-3722.89,-12.3468
23_71,"['22_6', '22_2']",1,1.7034029268594791e-06,-3673.45,-12.5688
23_18,"['22_89', '22_4']",1,1.601233844379839e-06,-3686.18,-12.5652
23_80,"['22_36', '22_65']",1,1.2509779019621042e-06,-3650.11,-12.6327
23_21,"['22_2', '21_70']",2,2.729375108042884e-05,-3646.53,-12.7828
22_65,"['20_71', '21_70']",2,2.6626703646995626e-05,-3620.47,-12.7836
23_87,"['22_65', '22_21']",2,2.2983415286090133e-05,-3615.2,-12.8676
23_20,"['21_5', '22_49']",2,1.9753495371069033e-05,-3732.23,-12.376
23_59,"['22_51', '22_12']",2,1.56710541201517e-05,-3707.79,-12.4798
23_8,"['22_40', '21_46']",2,1.3147269996961832e-05,-3759.13,-12.354
23_48,"['22_6', '22_6']",2,1.2526131102264419e-05,-3825.51,-12.2061
21_46,"['20_52', '20_61']",2,1.0094056110404987e-05,-3879.5,-12.1025
23_64,"['21_46', '22_2']",2,8.647656048330927e-06,-3853.8,-12.1457
22_78,"['21_58', '21_46']",2,8.26525202150188e-06,-3893.4,-12.0689
23_53,"['22_78', '22_62']",2,5.756591928225614e-06,-3789.79,-12.2101
23_14,"['22_78', '22_78']",2,4.614403286493167e-06,-3888.89,-12.0944
22_12,"['21_46', '21_5']",2,4.289819639401226e-06,-3855.87,-12.1456
23_9,"['22_62', '22_12']",2,4.06638917215832e-06,-3772.22,-12.2184
23_54,"['22_83', '22_40']",2,4.060689098406888e-06,-3668.39,-12.6891
23_26,"['22_70', '22_2']",2,3.785242068655329e-06,-3669.12,-12.602
23_37,"['22_14', '22_89']",2,3.421378005424436e-06,-3672.18,-12.5792
22_2,"['20_71', '21_70']",2,3.0522059287717026e-06,-3651.16,-12.7145
23_79,"['22_12', '22_4']",2,1.4799084403686867e-06,-3764.42,-12.3451
22_49,"['21_18', '21_35']",2,9.933390473669774e-07,-3716.79,-12.4243
23_50,"['22_54', '22_12']",3,9.440108846469628e-06,-3888.83,-12.1268
23_85,"['22_12', '22_49']",3,9.171269846960307e-06,-3802.06,-12.212
23_7,"['22_54', '21_5']",3,7.893811694474565e-06,-3896.99,-12.0746
23_23,"['21_46', '22_2']",3,6.997397735412818e-06,-3769.22,-12.4434
23_36,"['22_6', '22_65']",3,6.716886621720445e-06,-3679.79,-12.5816
22_83,"['21_70', '21_44']",3,5.3525315475181345e-06,-3620.0,-13.0225
23_22,"['22_2', '22_78']",3,4.752680780908231e-06,-3778.48,-12.2742
23_49,"['22_21', '22_21']",3,4.686420107776713e-06,-3653.13,-12.807
