cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
99_47,"['98_5', '96_81']",1,inf,-3221.14,-9.70804
99_4,"['98_85', '98_46']",1,inf,-3368.67,-9.08125
99_3,"['98_5', '97_10']",1,1.8413637441512014e-05,-3245.42,-9.6199
98_85,"['97_10', '97_12']",1,9.911142071827976e-06,-3358.75,-9.1206
98_50,"['95_51', '97_10']",1,8.649802425657087e-06,-3252.97,-9.53168
99_73,"['97_53', '98_83']",1,6.4089437895439325e-06,-3326.08,-9.22886
98_37,"['97_32', '97_16']",1,5.305431305401454e-06,-3354.06,-9.15068
99_48,"['98_21', '98_65']",1,3.890595623416582e-06,-3285.1,-9.37553
98_78,"['97_53', '95_51']",1,3.1741949162847075e-06,-3271.07,-9.51552
99_32,"['98_85', '98_75']",1,2.524773782067431e-06,-3339.85,-9.16517
99_15,"['98_9', '98_60']",1,2.462699809769258e-06,-3329.27,-9.20193
99_26,"['97_10', '98_42']",1,2.3952313342504993e-06,-3276.19,-9.49061
99_60,"['98_83', '98_60']",1,2.3068426478289538e-06,-3291.19,-9.24992
99_69,"['98_5', '97_53']",1,1.647151410075741e-06,-3308.45,-9.24217
99_67,"['98_37', '98_68']",1,1.581245174725168e-06,-3328.78,-9.22033
98_65,"['97_48', '97_16']",1,1.0263372375094097e-06,-3278.92,-9.42181
98_5,"['97_23', '96_81']",1,6.365343310451772e-07,-3278.44,-9.47266
96_81,"['95_21', '95_28']",2,1.9089910967097905e-05,-3229.61,-9.79301
97_19,"['96_81', '96_81']",2,1.5946077562975234e-05,-3234.62,-9.73782
99_81,"['98_37', '98_46']",2,1.4150036856556174e-05,-3372.85,-9.15906
99_24,"['98_68', '97_46']",2,1.002316101624356e-05,-3259.07,-9.53184
99_74,"['98_60', '98_21']",2,6.1672390691239634e-06,-3254.03,-9.64094
99_84,"['98_43', '97_53']",2,4.5349711556065004e-06,-3272.71,-9.51848
99_14,"['98_75', '97_53']",2,4.313927765573742e-06,-3317.51,-9.27274
99_29,"['98_50', '98_85']",2,3.2454489811292327e-06,-3303.46,-9.4112
99_11,"['98_85', '98_68']",2,3.027810074256081e-06,-3282.09,-9.42298
99_43,"['98_66', '96_81']",2,2.9422914167684706e-06,-3302.77,-9.41337
99_10,"['98_50', '98_9']",2,2.4757021652685624e-06,-3334.05,-9.24234
