cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
59_88,"['58_86', '54_15']",1,inf,-3375.23,-11.5518
60_46,"['59_26', '59_26']",1,inf,-3499.12,-10.499
59_59,"['58_40', '57_60']",1,1.5161986381898618e-05,-3416.13,-11.0767
60_70,"['59_88', '59_88']",1,7.645845220570698e-06,-3376.89,-11.519
59_65,"['58_18', '58_4']",1,6.594457001067557e-06,-3402.86,-11.1078
61_77,"['59_88', '59_15']",1,6.2456375833405424e-06,-3382.8,-11.3812
61_61,"['60_70', '59_65']",1,4.573880223387277e-06,-3420.4,-11.0648
61_30,"['59_59', '56_23']",1,4.559580058949688e-06,-3398.75,-11.1267
60_18,"['59_26', '59_5']",1,3.586526501512487e-06,-3495.12,-10.5691
60_17,"['59_76', '58_35']",1,3.396681569976018e-06,-3480.0,-10.5908
61_36,"['60_46', '59_88']",1,3.097334095381907e-06,-3476.73,-10.7286
61_13,"['59_58', '60_46']",1,2.7614135420914907e-06,-3450.97,-10.7563
61_87,"['60_18', '56_23']",1,2.6578760224420873e-06,-3428.64,-10.9579
61_33,"['60_64', '60_70']",1,1.972139891633061e-06,-3383.1,-11.1372
61_50,"['60_64', '60_25']",1,1.4105428012577697e-06,-3430.77,-10.884
61_24,"['60_84', '60_64']",1,8.270104134649317e-07,-3431.48,-10.8761
61_10,"['59_58', '59_65']",1,5.281941384994018e-07,-3424.76,-10.9839
61_46,"['57_60', '59_88']",2,1.3325054464460642e-05,-3405.32,-11.2384
61_72,"['56_23', '60_18']",2,8.724170078889714e-06,-3490.11,-10.7111
56_23,"['55_13', '55_65']",2,7.105617182397367e-06,-3395.01,-11.2755
61_14,"['60_17', '59_59']",2,6.8645028548344304e-06,-3503.87,-10.6245
61_79,"['60_46', '60_70']",2,6.8067684296506114e-06,-3506.6,-10.5663
59_77,"['58_84', '58_23']",2,6.570686637365016e-06,-3391.26,-11.3049
61_53,"['56_23', '56_23']",2,6.5373200149778886e-06,-3388.52,-11.3895
59_58,"['54_15', '58_38']",2,5.560862566736559e-06,-3384.76,-11.5016
61_32,"['60_46', '60_17']",2,5.469893998097204e-06,-3523.94,-10.517
61_55,"['60_46', '60_18']",2,5.3762890700708925e-06,-3510.65,-10.5506
61_63,"['60_24', '60_21']",2,4.791591714065645e-06,-3499.81,-10.6461
61_69,"['60_84', '56_23']",2,3.7863702641380693e-06,-3398.32,-11.2648
61_26,"['59_77', '60_88']",2,2.275356217194317e-06,-3421.31,-11.1455
61_82,"['60_88', '60_88']",2,2.110146614123054e-06,-3422.93,-11.0958
61_16,"['60_37', '60_84']",2,1.1569958533239151e-06,-3443.46,-10.9065
61_23,"['56_23', '60_46']",2,1.0573233329345746e-06,-3435.31,-10.9079
61_76,"['59_15', '59_15']",2,1.0487232340420361e-06,-3424.96,-10.9887
61_60,"['60_21', '56_23']",2,9.24182905105984e-07,-3420.67,-11.18
61_3,"['60_84', '60_18']",2,5.304928810447422e-07,-3459.42,-10.7975
61_19,"['60_46', '59_77']",2,2.988825144310997e-07,-3444.48,-10.8785
61_5,"['60_18', '59_65']",3,0.9998011643322264,-3600.09,-10.5653
