cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
8_18,"['7_28', '7_39']",1,inf,-3958.39,-15.5839
8_84,"['7_26', '7_5']",1,inf,-4355.08,-13.6956
8_17,"['7_18', '7_39']",1,0.05220708849321795,-3989.13,-14.9575
7_74,"['5_59', '6_28']",1,0.049758913458357035,-3972.28,-15.0753
8_73,"['7_39', '6_84']",1,0.026936265900304006,-4151.45,-14.215
8_48,"['7_2', '6_63']",1,0.024229359404996688,-4257.4,-13.7718
8_16,"['7_18', '6_39']",1,0.022792356652583216,-4019.44,-14.8946
8_71,"['6_63', '6_84']",1,0.01885041435737846,-4155.21,-13.929
8_11,"['7_39', '6_39']",1,0.01839419946684936,-4033.55,-14.8433
8_5,"['7_82', '6_84']",1,0.018186331506343117,-4075.12,-14.4833
8_76,"['7_39', '6_63']",1,0.01380356063822036,-4100.37,-14.4828
7_9,"['6_63', '6_39']",1,0.011047513836992666,-4116.44,-14.3725
8_64,"['6_84', '6_39']",1,0.010724449073997402,-4072.0,-14.6785
8_30,"['7_36', '7_39']",1,0.005505755263207133,-4129.52,-14.3206
8_46,"['7_19', '7_18']",2,0.04882806846270539,-4009.38,-15.6684
8_55,"['7_18', '6_63']",2,0.03837826801310968,-4055.31,-14.9376
8_54,"['7_33', '7_19']",2,0.03262706877997969,-4041.91,-15.2294
8_43,"['7_39', '7_2']",2,0.024606138366039528,-4308.97,-13.9049
7_82,"['4_48', '6_52']",2,0.020042987288666814,-4023.75,-15.4928
8_65,"['7_18', '7_74']",2,0.01897504892559032,-4032.71,-15.3919
8_12,"['7_9', '7_56']",2,0.01596651548807094,-4144.74,-14.3468
7_2,"['6_63', '6_30']",2,0.014968793168035389,-4304.86,-14.0087
8_10,"['7_82', '7_26']",2,0.013036741356608122,-4091.47,-14.7487
6_84,"['5_57', '4_37']",2,0.01258870450003357,-4330.05,-13.7838
8_87,"['6_84', '7_19']",2,0.012438181010398763,-4324.18,-13.8879
8_82,"['7_72', '7_9']",2,0.008896368866619507,-4092.0,-14.5886
8_8,"['6_39', '7_36']",2,0.0058641712716475565,-4164.14,-14.038
8_61,"['7_9', '6_84']",2,0.004841937835346267,-4137.29,-14.3572
8_44,"['7_89', '7_2']",3,0.042775871366898824,-4453.09,-13.8398
6_63,"['5_57', '5_59']",3,0.040214164170779956,-4204.79,-14.076
8_25,"['7_82', '7_77']",3,0.02729300940401822,-4067.73,-15.6869
8_31,"['6_84', '7_83']",3,0.024334368143440928,-4284.57,-14.0416
7_39,"['6_63', '4_48']",3,0.017390474760235374,-4109.0,-14.6393
8_74,"['7_89', '7_56']",3,0.015964023728229235,-4124.34,-14.6324
8_89,"['7_26', '7_26']",3,0.01583198598268182,-4163.26,-14.4004
6_39,"['5_35', '5_46']",3,0.014598788304792446,-4085.1,-15.0601
8_50,"['7_5', '6_39']",3,0.012615004621715109,-4096.6,-14.8676
8_0,"['7_74', '7_82']",3,0.011194044970142515,-4169.37,-14.3015
8_53,"['7_18', '6_63']",3,0.011190103302947733,-4137.59,-14.5493
8_41,"['7_9', '6_84']",3,0.010105442070202836,-4325.34,-13.9269
8_3,"['6_39', '7_23']",3,0.009549080742129238,-4084.88,-15.1536
8_20,"['6_39', '7_56']",3,0.008947445527738025,-4099.61,-14.7203
8_70,"['6_84', '6_63']",3,0.008235380723965763,-4271.94,-14.0562
8_85,"['6_63', '6_84']",3,0.007363864098280669,-4266.92,-14.0745
8_35,"['7_2', '7_19']",3,0.0067540769809311205,-4183.5,-14.2317
8_60,"['7_82', '7_82']",3,0.0055411540525475604,-4073.22,-15.2417
8_58,"['6_63', '7_39']",3,0.004275073903459289,-4183.42,-14.2821
4_35,"['3_41', '3_49']",4,0.21325310283445556,-4691.99,-13.9588
8_42,"['7_2', '7_9']",4,0.02974053551914388,-4235.87,-14.0889
8_45,"['6_63', '7_2']",4,0.015037629833217497,-4175.05,-14.3268
8_29,"['7_18', '7_57']",4,0.013083103066613106,-4074.91,-15.7659
8_79,"['7_9', '7_33']",4,0.00734820921209863,-4113.39,-14.6494
8_88,"['7_84', '7_9']",4,0.007331078287571155,-4092.56,-15.2313
7_56,"['6_39', '6_63']",4,0.003976397465243397,-4132.11,-14.6337
8_69,"['4_35', '4_35']",5,inf,-4696.41,-13.9957
8_14,"['6_39', '7_84']",5,0.7122862061374943,-4083.95,-23.9847
8_81,"['7_56', '7_39']",5,0.024336740257193953,-4250.87,-14.265
8_47,"['7_74', '7_19']",5,0.018838027660358275,-4120.12,-15.4967
