cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
17_57,"['16_85', '16_25']",1,inf,-3661.05,-13.2896
20_52,"['19_85', '19_9']",1,inf,-3900.21,-12.1723
20_64,"['19_9', '19_24']",1,1.8951647165048485e-05,-3821.1,-12.4507
20_71,"['19_67', '17_57']",1,1.6243996564043398e-05,-3668.56,-13.0003
20_82,"['19_69', '19_11']",1,1.1012520372594028e-05,-3687.14,-12.8864
19_9,"['18_61', '18_33']",1,6.218604991825227e-06,-3712.03,-12.6952
20_85,"['19_9', '19_9']",1,5.301306717304898e-06,-3706.24,-12.7459
20_44,"['19_28', '19_34']",1,4.551750127031495e-06,-3736.65,-12.6576
20_11,"['19_67', '19_85']",1,3.408223431590227e-06,-3861.21,-12.3947
20_4,"['19_9', '19_69']",1,3.3552663737812394e-06,-3743.79,-12.5309
20_26,"['19_71', '19_11']",2,1.0000061699850646,-3662.06,-13.8697
20_61,"['19_29', '19_24']",2,2.859226875328646e-05,-3927.45,-12.3879
20_14,"['19_69', '17_57']",2,1.868959151798428e-05,-3678.22,-13.2883
20_68,"['18_57', '19_9']",2,1.6098632585401983e-05,-3934.02,-12.3392
19_11,"['17_57', '18_69']",2,1.342840506650667e-05,-3689.8,-13.1082
20_20,"['19_24', '19_34']",2,9.632148230840664e-06,-3835.39,-12.4941
20_18,"['19_71', '18_53']",2,8.827671179787365e-06,-3880.62,-12.4598
20_66,"['19_59', '19_38']",2,8.467048005443595e-06,-3826.21,-12.5171
20_79,"['19_59', '19_59']",2,6.780709769549568e-06,-3789.84,-12.6346
20_56,"['19_67', '19_67']",2,5.73561397669703e-06,-3707.83,-12.9405
20_2,"['18_53', '19_18']",2,4.044765812721546e-06,-3800.92,-12.6153
19_28,"['17_56', '18_23']",2,2.695477194869628e-06,-3689.19,-13.1378
20_6,"['19_59', '17_57']",2,2.443585058790155e-06,-3720.16,-12.8755
20_80,"['19_34', '19_5']",2,2.356090923156335e-06,-3741.31,-12.6581
20_87,"['19_34', '19_11']",2,7.9950373976056e-07,-3721.17,-12.7187
19_85,"['18_25', '18_1']",3,6.82335245884359e-05,-4008.95,-12.4129
18_57,"['17_85', '16_70']",3,4.1306400808744654e-05,-4047.93,-12.357
20_24,"['19_31', '19_28']",3,1.65300257726778e-05,-3702.55,-13.1167
20_32,"['19_34', '19_11']",3,8.194082345993647e-06,-3718.08,-12.9581
19_59,"['17_56', '18_45']",3,7.601223654736938e-06,-3789.98,-12.6354
20_46,"['18_57', '18_57']",3,6.953198007886477e-06,-4050.06,-12.3426
19_24,"['18_81', '18_63']",3,5.572262481604122e-06,-3843.8,-12.6222
20_37,"['19_69', '18_57']",3,5.517868781978719e-06,-3973.58,-12.4174
19_67,"['18_69', '17_56']",3,4.227437299654294e-06,-3711.93,-12.9891
20_63,"['19_69', '19_24']",3,3.122294224273074e-06,-3850.28,-12.5003
20_39,"['18_57', '19_31']",3,2.949969365197075e-06,-3880.82,-12.4934
20_45,"['19_34', '18_57']",3,2.9279225832223832e-06,-3883.55,-12.4849
20_7,"['19_69', '19_81']",3,1.357761975249228e-06,-3721.4,-12.7463
19_87,"['18_76', '18_53']",3,4.165337794903604e-07,-3888.24,-12.4661
20_50,"['18_57', '17_56']",4,0.9996095783901332,-4054.84,-12.4037
20_57,"['19_11', '18_57']",4,3.258820716862259e-05,-3979.96,-12.505
20_43,"['19_67', '19_67']",4,1.0349284656715282e-05,-3760.52,-12.7695
20_12,"['19_45', '17_57']",4,1.0216143428236852e-05,-3797.41,-12.7328
20_35,"['19_9', '19_59']",4,9.877030405907042e-06,-3728.75,-12.8861
20_13,"['19_87', '19_87']",4,8.451411176578972e-06,-3840.95,-12.7155
20_19,"['19_29', '19_18']",4,6.479907120530817e-06,-3804.13,-12.7221
20_28,"['17_57', '19_0']",4,5.952359158242408e-06,-3750.27,-12.8397
20_69,"['19_29', '19_11']",4,4.4683194220298685e-06,-3846.49,-12.7041
20_58,"['19_71', '19_85']",4,4.0870227295850674e-06,-3851.89,-12.5092
20_1,"['19_59', '17_57']",4,2.532825708996996e-06,-3722.61,-12.9532
20_9,"['19_28', '17_57']",4,2.4907152856305377e-06,-3742.15,-12.8412
20_33,"['17_57', '19_28']",4,2.411084630684765e-06,-3723.91,-12.8883
20_34,"['19_34', '19_28']",4,1.0944133280188752e-06,-3720.47,-13.1482
20_84,"['17_57', '19_71']",4,2.4924560965076826e-07,-3721.26,-13.0974
20_81,"['18_53', '17_57']",5,1.2759605900236561e-05,-3764.6,-12.8184
20_54,"['19_81', '19_11']",5,9.356945919037693e-06,-3783.23,-12.7924
20_16,"['19_9', '19_85']",5,6.417249934948837e-06,-3976.49,-12.5253
20_83,"['19_18', '19_18']",5,4.8823897919639955e-06,-3725.0,-12.8987
20_86,"['19_11', '19_81']",5,4.309267983579054e-06,-3854.34,-12.7249
20_38,"['19_24', '19_81']",5,3.885241122252754e-06,-3860.84,-12.5584
20_17,"['19_11', '18_53']",5,2.329253946760009e-06,-3848.24,-12.7541
20_40,"['17_56', '19_67']",6,1.0268263852134281e-05,-3773.2,-12.8254
20_15,"['19_59', '19_85']",6,7.845422706345521e-06,-3871.31,-12.5821
20_27,"['19_67', '19_59']",6,7.124359474530001e-06,-3864.28,-12.7082
20_73,"['19_9', '19_28']",6,6.590311426620058e-06,-3734.83,-12.916
20_10,"['19_45', '19_87']",6,1.9349570830725966e-06,-3856.18,-12.7256
20_75,"['19_85', '19_85']",7,1.6748607601308127e-05,-3971.03,-12.6272
20_47,"['19_71', '19_81']",7,9.3081720307897e-06,-3894.57,-12.7072
20_22,"['18_53', '19_70']",7,5.38710083054597e-06,-3904.73,-12.6295
20_72,"['19_34', '19_28']",7,5.333517010264781e-06,-3774.82,-12.8291
20_51,"['19_81', '19_67']",7,2.7177239794783565e-06,-3888.48,-12.7487
20_60,"['17_57', '19_24']",7,1.8391895926759628e-06,-3735.31,-12.9191
20_30,"['19_81', '19_28']",8,2.2816607757510676e-05,-3905.57,-12.7444
20_55,"['19_81', '19_29']",8,2.199809389866825e-05,-3956.9,-12.638
20_21,"['19_85', '19_29']",8,1.3649513682636438e-05,-3949.13,-12.653
20_70,"['19_87', '19_70']",8,6.135284156947081e-06,-3890.94,-12.7856
20_25,"['19_31', '19_71']",8,5.207234858866876e-06,-3739.84,-13.5399
20_67,"['19_34', '19_59']",8,5.112898531915015e-06,-3778.51,-12.8413
20_77,"['19_9', '19_29']",8,3.5236010489735767e-06,-3800.14,-12.8294
20_8,"['19_34', '19_9']",8,3.3631129687063485e-06,-3780.55,-12.8306
20_89,"['19_28', '19_24']",8,2.9581060952681493e-06,-3746.17,-13.0166
20_59,"['19_31', '19_67']",8,2.457548619830746e-06,-3745.46,-13.0812
20_29,"['19_28', '19_11']",9,1.030387418987966e-05,-3754.32,-13.0898
20_74,"['19_67', '19_18']",9,4.557886830757623e-06,-3883.71,-12.8298
20_62,"['17_57', '19_31']",9,4.140269922540476e-06,-3748.4,-13.2274
20_48,"['19_11', '19_85']",9,2.0784984485447506e-06,-3779.88,-12.9883
20_49,"['19_28', '19_70']",9,1.2235474868497957e-06,-3856.26,-12.8306
20_88,"['19_24', '19_85']",10,1.7111574446280233e-05,-3807.37,-13.2231
20_5,"['19_29', '17_57']",10,3.0985840432801283e-06,-3864.22,-12.9129
20_23,"['19_31', '19_45']",10,2.112098891140317e-06,-3848.79,-13.021
20_3,"['19_11', '18_57']",11,9.365619279069496e-06,-3872.04,-12.9285
20_78,"['19_85', '19_28']",11,5.952476045322591e-06,-3831.36,-13.2483
20_0,"['19_28', '19_85']",11,5.419232173060531e-06,-3829.52,-13.3396
20_53,"['19_28', '19_69']",11,4.607233972340382e-06,-3857.39,-13.1424
20_76,"['19_87', '19_31']",12,1.5170437019149857e-05,-3943.32,-12.9541
20_36,"['19_71', '17_57']",12,4.562950274562743e-06,-3888.09,-13.0137
20_31,"['19_34', '19_0']",13,inf,-999999.0,-999999.0
20_65,"['19_34', '19_11']",13,1.9996030651985972,-999999.0,-999999.0
20_41,"['19_70', '19_28']",13,0.0,-999999.0,-999999.0
20_42,"['19_18', '19_28']",13,0.0,-999999.0,-999999.0
