cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
96_81,"['95_21', '95_28']",1,inf,-3229.61,-9.79301
96_29,"['95_65', '95_59']",1,inf,-3379.63,-9.2208
97_19,"['96_81', '96_81']",1,7.76874907700509e-06,-3234.62,-9.73782
97_12,"['95_51', '96_38']",1,6.829189421618981e-06,-3270.98,-9.52304
94_64,"['93_48', '93_27']",1,3.300930849865295e-06,-3296.75,-9.44328
97_53,"['96_6', '96_48']",1,3.2059791049756493e-06,-3320.14,-9.29009
97_10,"['96_40', '96_38']",1,2.0774744282702344e-06,-3307.66,-9.30759
97_46,"['96_48', '96_36']",1,1.9056557398668852e-06,-3253.02,-9.64398
97_16,"['96_6', '96_28']",1,1.3724079514753197e-06,-3334.79,-9.22802
97_58,"['96_29', '96_29']",2,1.3191505582852042e-05,-3375.93,-9.2469
96_48,"['94_64', '95_26']",2,1.1108634174618375e-05,-3259.54,-9.67254
97_20,"['96_27', '96_29']",2,9.077750222540082e-06,-3241.76,-9.91872
97_23,"['96_27', '96_6']",2,7.774733754708086e-06,-3277.98,-9.59632
97_5,"['96_73', '96_27']",2,7.289442606867338e-06,-3237.32,-10.0732
97_75,"['96_77', '96_88']",2,5.923045491233964e-06,-3246.32,-9.87018
97_50,"['95_21', '96_27']",2,4.942296948725712e-06,-3251.78,-9.82275
97_86,"['96_28', '96_33']",2,4.107983759984349e-06,-3299.19,-9.48369
97_33,"['96_29', '96_29']",2,3.7139320182990056e-06,-3379.55,-9.2288
95_21,"['92_8', '94_63']",2,3.6921979465545338e-06,-3288.85,-9.55724
95_51,"['94_66', '92_39']",2,3.133317587909964e-06,-3254.4,-9.78919
97_87,"['96_28', '95_51']",2,2.3002974875830176e-06,-3346.4,-9.25424
97_65,"['96_81', '94_64']",2,1.5110093755687628e-06,-3287.53,-9.57595
97_68,"['96_29', '96_29']",2,1.433420116405698e-06,-3342.27,-9.27185
97_32,"['96_19', '96_6']",2,1.099612840070947e-06,-3337.73,-9.29508
97_1,"['96_20', '96_6']",2,1.0406783881088266e-06,-3349.78,-9.24891
97_48,"['96_29', '96_81']",2,1.040228383509877e-06,-3323.37,-9.37918
97_38,"['95_51', '96_6']",2,6.358496114715862e-07,-3330.21,-9.31997
97_36,"['96_28', '96_29']",3,9.652989214522327e-05,-3467.38,-9.22996
97_72,"['96_81', '96_27']",3,1.1489938094278408e-05,-3267.17,-9.73598
97_59,"['96_73', '92_8']",3,8.46542683744149e-06,-3247.63,-10.1918
97_69,"['96_36', '94_35']",3,7.036077701531219e-06,-3273.97,-9.71758
97_67,"['96_81', '95_50']",3,5.970549826370687e-06,-3319.87,-9.49005
97_52,"['96_27', '96_6']",3,5.6895146307465175e-06,-3283.29,-9.60658
96_27,"['95_21', '95_2']",3,5.336220230435336e-06,-3281.7,-9.63656
97_76,"['96_48', '96_73']",3,5.303440654855774e-06,-3256.12,-9.92209
96_28,"['95_62', '95_0']",3,4.943503885864013e-06,-3350.58,-9.27309
97_77,"['96_40', '96_48']",3,1.940315327185205e-06,-3343.37,-9.29617
96_40,"['94_64', '94_29']",3,1.9361929767843116e-06,-3338.13,-9.34559
97_80,"['96_48', '96_88']",3,1.8964733377482165e-06,-3341.2,-9.32163
97_79,"['96_29', '96_73']",3,1.3951304845084972e-06,-3252.51,-10.0655
97_55,"['94_64', '95_21']",3,1.3021210752151687e-06,-3330.28,-9.38505
97_26,"['96_38', '96_6']",3,1.2407765986211255e-06,-3324.09,-9.40998
97_62,"['94_64', '96_19']",3,9.805639240869534e-07,-3301.38,-9.51483
97_56,"['96_29', '96_28']",3,8.284377452244365e-07,-3332.28,-9.37488
97_44,"['96_81', '96_28']",3,6.668545449016149e-07,-3302.53,-9.50879
97_66,"['96_81', '96_38']",4,4.2696323444411e-06,-3287.36,-9.67876
97_17,"['96_32', '96_48']",4,4.1954454283189635e-06,-3305.31,-9.56376
97_64,"['96_65', '95_59']",4,4.172728271329467e-06,-3326.73,-9.42643
97_71,"['96_71', '95_51']",4,3.883930688099852e-06,-3363.67,-9.29914
97_3,"['96_27', '96_71']",4,2.290495079126931e-06,-3295.41,-9.611
97_88,"['96_6', '96_40']",4,2.1516036520694258e-06,-3348.67,-9.35604
97_82,"['96_11', '96_36']",4,2.086926833148548e-06,-3293.65,-9.63066
97_84,"['95_51', '95_50']",4,1.8216717988097934e-06,-3292.47,-9.65594
97_43,"['96_29', '96_20']",4,1.7124776000837006e-06,-3365.21,-9.28944
97_18,"['96_6', '95_50']",4,1.1190453469538872e-06,-3342.61,-9.36554
97_70,"['96_62', '96_36']",4,8.11652957135213e-07,-3349.97,-9.33839
97_27,"['96_40', '96_27']",4,7.533485116127198e-07,-3301.8,-9.58535
