cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
82_74,"['81_60', '80_31']",1,inf,-3270.22,-10.6839
83_70,"['82_27', '82_71']",1,inf,-3386.62,-9.62666
81_36,"['80_1', '80_11']",1,1.2690751309378174e-05,-3281.06,-10.2274
83_66,"['81_36', '81_8']",1,7.751771342810576e-06,-3296.12,-10.2087
83_5,"['81_60', '82_69']",1,5.020877114528977e-06,-3272.74,-10.361
83_0,"['81_60', '82_22']",1,4.530236253423426e-06,-3275.21,-10.2282
83_31,"['82_69', '81_52']",1,4.426908025942732e-06,-3358.23,-9.7725
83_36,"['82_43', '82_43']",1,2.8045885761297547e-06,-3306.05,-9.96998
83_72,"['82_4', '82_71']",1,2.505212145252984e-06,-3313.35,-9.91165
83_87,"['81_67', '82_56']",1,2.1276823285307413e-06,-3359.9,-9.73071
83_58,"['82_4', '82_43']",1,2.0384523897023407e-06,-3297.88,-9.99214
83_81,"['82_22', '82_69']",1,4.830053540763557e-07,-3338.99,-9.87437
83_26,"['81_52', '82_27']",2,1.3911295258929471e-05,-3413.36,-9.63269
83_9,"['82_32', '82_48']",2,1.0539287876354746e-05,-3375.76,-9.74449
83_29,"['81_8', '82_22']",2,7.88633075395205e-06,-3298.15,-10.1019
83_69,"['81_36', '81_8']",2,5.879499552056293e-06,-3277.23,-10.2956
83_48,"['81_56', '82_71']",2,5.647051971243773e-06,-3372.84,-9.80971
83_56,"['81_60', '82_66']",2,2.8700436882004158e-06,-3328.13,-9.99742
83_50,"['82_18', '82_70']",2,2.8160495496996885e-06,-3369.5,-9.81602
83_8,"['82_71', '81_52']",2,2.6865129048773913e-06,-3331.9,-9.91509
83_74,"['82_27', '82_43']",2,2.510944067330053e-06,-3400.92,-9.69157
83_13,"['82_8', '81_56']",2,2.0174640278320377e-06,-3319.48,-10.0247
81_52,"['78_3', '80_1']",2,1.633066851077555e-06,-3385.45,-9.74256
83_20,"['82_38', '81_36']",2,7.53028760083653e-07,-3317.85,-10.0335
83_63,"['82_27', '82_56']",2,5.079510450549896e-07,-3369.93,-9.81313
82_27,"['81_16', '81_45']",3,1.72813799081271e-05,-3426.77,-9.6425
83_4,"['82_22', '82_54']",3,9.163331581119619e-06,-3289.86,-10.3036
83_64,"['82_69', '82_32']",3,8.315509258360997e-06,-3383.33,-9.79449
81_8,"['78_75', '80_70']",3,7.94492765430962e-06,-3305.72,-10.17
83_80,"['82_19', '81_67']",3,5.11124249131255e-06,-3394.53,-9.78131
83_71,"['82_67', '82_4']",3,4.906383342506577e-06,-3311.08,-10.1593
83_16,"['82_27', '81_52']",3,4.502647821416422e-06,-3405.36,-9.75742
83_30,"['82_69', '82_27']",3,3.84157902917226e-06,-3409.77,-9.71595
83_67,"['82_27', '82_43']",3,2.876161040263034e-06,-3370.15,-9.83994
82_56,"['80_58', '81_83']",3,2.61460043713101e-06,-3332.97,-10.0115
83_39,"['82_56', '82_8']",3,1.834142394953068e-06,-3323.47,-10.09
83_10,"['81_60', '82_19']",3,1.6519824779767491e-06,-3322.15,-10.1165
83_41,"['81_60', '82_43']",3,1.0716389600749818e-06,-3335.15,-9.94134
83_85,"['82_43', '82_8']",3,7.19407551024432e-07,-3344.01,-9.93108
83_82,"['81_8', '82_26']",3,5.302067074476067e-07,-3321.83,-10.119
83_55,"['81_8', '82_70']",3,2.5337237728441354e-07,-3370.0,-9.90583
83_7,"['82_70', '81_8']",4,1.0444647028247478e-05,-3436.79,-9.65762
