cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
35_56,"['34_2', '34_72']",1,inf,-3490.96,-12.1084
34_73,"['33_49', '33_58']",1,inf,-3679.55,-11.3989
35_4,"['34_77', '33_48']",1,7.785422707921283e-06,-3549.22,-11.9009
35_83,"['34_73', '34_11']",1,5.812554408359824e-06,-3526.14,-11.9431
35_47,"['34_2', '34_35']",1,5.2758272887425254e-06,-3600.47,-11.5872
35_7,"['34_2', '34_77']",1,4.32086811692515e-06,-3495.04,-12.0301
35_71,"['33_48', '34_73']",1,3.2157785679060894e-06,-3625.85,-11.5106
35_66,"['33_53', '34_63']",1,3.0720879407172756e-06,-3644.33,-11.4768
34_67,"['33_62', '33_5']",1,2.996237824842321e-06,-3537.5,-11.919
35_41,"['34_67', '34_67']",1,2.603041000592953e-06,-3585.11,-11.808
34_77,"['33_54', '33_48']",1,2.327094805538906e-06,-3550.66,-11.9007
35_36,"['34_74', '34_55']",1,2.2863197122641247e-06,-3587.08,-11.7697
35_58,"['34_63', '34_67']",1,2.0106036849806063e-06,-3586.42,-11.7785
35_46,"['34_68', '34_52']",1,1.912253290127856e-06,-3552.81,-11.8293
35_31,"['34_53', '34_46']",1,1.2562405985423048e-06,-3646.56,-11.4461
35_19,"['34_85', '34_73']",1,8.172384537321701e-07,-3664.21,-11.4018
35_10,"['34_46', '34_68']",1,4.927821519562621e-07,-3641.94,-11.4937
35_49,"['34_77', '34_68']",1,4.646770508587477e-07,-3576.81,-11.8199
35_42,"['34_73', '34_5']",2,1.8796733614347307e-05,-3505.92,-12.0663
35_81,"['34_46', '34_55']",2,1.302191459140663e-05,-3680.14,-11.4033
35_57,"['33_74', '34_20']",2,9.410164577140434e-06,-3588.68,-11.8034
35_2,"['34_53', '34_35']",2,8.766191705002457e-06,-3621.27,-11.6259
35_60,"['33_53', '34_85']",2,6.447597004855508e-06,-3628.34,-11.5535
35_72,"['34_63', '34_85']",2,5.453127837907296e-06,-3632.27,-11.5495
35_68,"['34_36', '34_73']",2,5.14720668348825e-06,-3605.68,-11.6539
35_48,"['34_73', '34_20']",2,4.916900724489982e-06,-3675.19,-11.4183
35_87,"['34_52', '34_52']",2,4.8317203280135685e-06,-3531.37,-12.0167
35_45,"['34_53', '34_55']",2,4.6057493403055956e-06,-3601.66,-11.7601
35_14,"['34_5', '34_72']",2,4.236182973964154e-06,-3528.98,-12.0478
35_70,"['34_63', '34_52']",2,4.181572791608068e-06,-3495.26,-12.1793
35_5,"['34_67', '34_12']",2,3.957266907003208e-06,-3567.7,-11.8637
35_40,"['33_53', '33_74']",2,3.6814905491382567e-06,-3559.93,-11.8729
35_44,"['34_35', '34_85']",2,2.312324787323628e-06,-3610.73,-11.6292
35_30,"['34_73', '34_20']",2,2.3070548868993596e-06,-3642.31,-11.5386
35_80,"['33_11', '34_2']",2,1.584566783383804e-06,-3551.6,-12.0025
35_33,"['34_63', '34_72']",2,1.2216401695350464e-06,-3552.22,-11.9848
35_20,"['34_85', '34_68']",2,1.017369450886085e-06,-3647.48,-11.4651
35_28,"['34_63', '34_53']",2,5.628274432326003e-07,-3641.58,-11.5494
35_78,"['34_67', '33_49']",3,0.9997977715295372,-3714.22,-11.4231
33_53,"['32_9', '32_13']",3,2.031265512381345e-05,-3523.2,-12.1775
35_53,"['34_52', '34_73']",3,1.1839514578572962e-05,-3596.43,-11.828
35_11,"['34_20', '34_85']",3,8.858407106247068e-06,-3615.94,-11.6416
34_52,"['33_54', '33_11']",3,6.1590808188641e-06,-3535.13,-12.0184
35_77,"['33_53', '34_7']",3,6.056171686820716e-06,-3499.17,-12.2705
35_76,"['34_73', '33_11']",3,5.106996679678994e-06,-3610.16,-11.7223
35_22,"['34_2', '34_67']",3,4.582279214218549e-06,-3563.85,-11.939
35_37,"['34_2', '33_48']",3,4.47569379971828e-06,-3651.07,-11.4942
35_15,"['33_53', '33_49']",3,3.942001635272965e-06,-3572.42,-11.8919
35_89,"['34_72', '34_20']",3,3.927766541231581e-06,-3633.77,-11.5683
35_43,"['34_2', '34_85']",3,3.535999899631603e-06,-3648.33,-11.5621
35_24,"['34_46', '34_63']",3,3.4680895523681007e-06,-3659.8,-11.4717
35_16,"['34_2', '34_46']",3,3.389504485040879e-06,-3503.22,-12.2146
34_72,"['33_11', '33_62']",3,2.432675454956017e-06,-3530.33,-12.1549
35_17,"['34_63', '34_68']",3,1.80800757480388e-06,-3663.32,-11.4708
35_23,"['34_2', '34_72']",3,1.446746064058691e-06,-3549.29,-12.0174
35_69,"['34_5', '34_73']",3,8.988188055719921e-07,-3664.15,-11.47
35_88,"['34_53', '34_5']",3,7.854983900236955e-07,-3560.24,-11.9938
35_8,"['33_62', '34_72']",4,1.000003192581189,-3501.13,-12.3827
35_79,"['34_68', '34_72']",4,9.623670327835056e-06,-3541.55,-12.025
