cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
71_39,"['70_3', '70_68']",1,inf,-3311.41,-10.715
71_43,"['70_46', '70_60']",1,inf,-3461.36,-9.93323
72_77,"['71_55', '71_46']",1,1.502965168355555e-05,-3330.04,-10.3734
72_16,"['71_43', '71_84']",1,7.451959845267212e-06,-3414.73,-10.0935
72_60,"['71_60', '71_4']",1,6.439703204583673e-06,-3408.4,-10.1671
72_34,"['71_39', '71_52']",1,5.097282970479026e-06,-3384.66,-10.3587
72_85,"['71_39', '71_43']",1,5.05855004904476e-06,-3405.99,-10.1729
72_40,"['70_33', '71_39']",1,4.187625571943517e-06,-3374.32,-10.373
72_14,"['71_84', '71_43']",1,4.0185374824516235e-06,-3455.06,-9.99839
72_49,"['71_39', '71_35']",1,3.9310621566786e-06,-3314.17,-10.6596
72_76,"['71_43', '71_43']",1,3.8031995138306463e-06,-3458.71,-9.94989
72_55,"['71_6', '71_43']",1,3.4066664478388814e-06,-3434.53,-10.0161
72_2,"['71_84', '68_85']",1,6.940600536106495e-07,-3429.84,-10.0433
71_27,"['70_66', '70_46']",1,4.960629011113763e-07,-3394.15,-10.2787
72_87,"['71_75', '71_43']",1,3.596632894170458e-07,-3394.47,-10.2582
72_45,"['71_43', '70_33']",2,6.285951281132726e-05,-3470.8,-9.9539
72_5,"['71_65', '71_39']",2,2.230437959927201e-05,-3349.48,-10.5464
72_32,"['71_72', '71_39']",2,1.5941442856441397e-05,-3315.28,-10.7065
72_80,"['71_43', '71_46']",2,6.37546125731633e-06,-3464.81,-9.98129
72_30,"['71_14', '71_39']",2,5.278581193466662e-06,-3360.61,-10.3831
72_75,"['71_86', '71_60']",2,4.948051347061604e-06,-3417.41,-10.1738
72_25,"['71_46', '70_33']",2,4.6497543510244945e-06,-3400.7,-10.2596
72_73,"['71_4', '71_72']",2,4.18909246349157e-06,-3431.42,-10.0715
72_59,"['71_27', '71_43']",2,3.377866759496749e-06,-3450.23,-10.0177
72_54,"['71_27', '71_39']",2,3.0989362241767726e-06,-3422.28,-10.1606
72_51,"['71_27', '71_65']",2,2.706306951886463e-06,-3415.82,-10.2511
72_86,"['71_84', '71_46']",2,2.7053738171944777e-06,-3440.28,-10.0518
72_6,"['71_43', '71_35']",2,2.6769072569838646e-06,-3424.07,-10.1319
72_3,"['71_84', '71_46']",2,2.6683071629575134e-06,-3458.83,-10.0109
72_41,"['71_6', '71_60']",2,1.748682779940026e-06,-3330.25,-10.5468
72_66,"['71_43', '71_4']",2,1.6852502149899058e-06,-3383.57,-10.3829
72_79,"['71_52', '71_40']",2,1.5868510187624e-06,-3454.13,-10.0163
72_18,"['71_43', '70_33']",2,1.445685732515717e-06,-3393.3,-10.3588
72_12,"['71_43', '71_27']",2,1.1356223588544769e-06,-3440.68,-10.023
72_0,"['71_60', '71_43']",2,5.010967071684275e-07,-3394.5,-10.3327
71_14,"['68_85', '70_67']",3,1.9337609816018443e-05,-3331.78,-10.6467
72_31,"['71_39', '71_14']",3,6.480536775516305e-06,-3354.01,-10.5838
72_84,"['71_21', '71_4']",3,5.333581168263009e-06,-3401.58,-10.3584
71_6,"['70_68', '70_45']",3,5.2198486799037414e-06,-3364.92,-10.474
72_37,"['71_60', '71_65']",3,4.229691654309351e-06,-3388.65,-10.3911
72_7,"['71_38', '71_39']",3,3.603797968425412e-06,-3420.74,-10.1962
72_33,"['71_39', '71_40']",3,3.0651364811669775e-06,-3388.87,-10.384
71_72,"['70_44', '70_59']",3,2.7775727269686807e-06,-3441.4,-10.101
72_48,"['71_65', '71_35']",3,2.7579068895094215e-06,-3361.16,-10.5451
72_38,"['70_46', '71_39']",3,2.4583092527206246e-06,-3449.79,-10.0296
72_58,"['71_72', '71_65']",3,2.4479760152556087e-06,-3438.01,-10.105
72_43,"['70_36', '70_68']",3,2.35624376743003e-06,-3406.62,-10.2726
71_52,"['70_46', '70_44']",3,2.2245117088078926e-06,-3436.76,-10.1251
72_56,"['71_20', '71_38']",3,2.1677454657218212e-06,-3379.91,-10.3938
72_13,"['71_27', '71_72']",3,1.9747808662038435e-06,-3435.65,-10.1432
72_27,"['71_84', '71_65']",3,1.7214831090907966e-06,-3429.7,-10.172
72_22,"['71_46', '71_84']",3,1.7081267140830932e-06,-3527.69,-10.0066
71_38,"['70_1', '70_46']",3,1.6720169458181775e-06,-3444.28,-10.0966
72_47,"['71_46', '71_86']",3,1.4266530264679828e-06,-3372.27,-10.4291
72_1,"['71_38', '71_65']",3,1.2927540686449025e-06,-3445.97,-10.045
72_57,"['71_65', '71_27']",3,1.267354417476158e-06,-3437.85,-10.1147
72_68,"['71_27', '71_35']",3,1.1284222801343593e-06,-3434.81,-10.1505
72_74,"['71_39', '71_72']",3,6.795605216149599e-07,-3378.17,-10.4142
72_10,"['71_72', '71_6']",4,7.203129012502721e-06,-3368.51,-10.5064
72_81,"['71_6', '71_52']",4,6.66883507503739e-06,-3355.9,-10.6949
72_9,"['71_27', '71_84']",4,3.924161454700153e-06,-3453.15,-10.0771
72_44,"['71_55', '71_34']",4,3.8144965128539804e-06,-3363.32,-10.6159
72_11,"['71_14', '71_35']",4,3.785696197973057e-06,-3372.09,-10.4844
72_89,"['71_86', '71_27']",4,3.7527633399526757e-06,-3391.7,-10.4017
72_42,"['71_14', '70_36']",4,2.314943942420115e-06,-3443.44,-10.1502
72_69,"['71_6', '71_55']",4,2.07051315776282e-06,-3373.49,-10.4407
72_52,"['70_33', '71_6']",4,1.8001158402278281e-06,-3408.32,-10.3596
72_65,"['70_46', '71_14']",4,1.612417547266755e-06,-3392.59,-10.3881
72_61,"['71_43', '71_65']",4,1.5479180951419226e-06,-3420.99,-10.1965
72_24,"['70_33', '71_43']",4,1.2979541254983203e-06,-3464.05,-10.0332
72_70,"['71_35', '70_46']",4,1.0773560993683792e-06,-3446.64,-10.1119
71_84,"['70_44', '70_46']",4,8.759914080102677e-07,-3447.04,-10.0945
72_35,"['70_33', '71_39']",5,5.840909188455629e-06,-3396.96,-10.4362
71_65,"['69_36', '70_60']",5,4.079593145903885e-06,-3424.93,-10.2781
72_83,"['71_20', '71_38']",5,3.8229291030072985e-06,-3377.65,-10.4499
72_72,"['71_84', '71_86']",5,1.6295514856164252e-06,-3430.38,-10.199
72_17,"['71_84', '71_40']",5,9.431908896546883e-07,-3454.73,-10.0827
72_71,"['71_52', '71_52']",5,8.528917819877724e-07,-3443.7,-10.1549
72_63,"['71_27', '71_52']",6,1.7021166483732065e-06,-3445.36,-10.1636
72_8,"['71_40', '71_38']",6,7.733259161587517e-07,-3464.49,-10.0872
72_82,"['71_39', '71_46']",6,7.442931007779787e-07,-3378.77,-10.451
72_19,"['69_25', '71_65']",6,5.302282705663255e-07,-3378.12,-10.7136
72_53,"['71_84', '71_72']",7,0.9997815733586284,-3536.91,-10.1109
72_26,"['71_27', '71_14']",7,1.2269883536970197e-06,-3381.04,-10.4718
72_88,"['71_27', '69_25']",7,1.1758890480786137e-06,-3378.89,-10.6047
72_15,"['71_40', '71_52']",7,7.748928088005957e-07,-3447.51,-10.1846
72_50,"['71_20', '71_14']",8,9.302742488425555e-06,-3529.12,-10.2408
72_78,"['71_34', '71_72']",8,2.4818757593578237e-06,-3394.89,-10.4872
72_36,"['71_6', '71_14']",8,1.9249484499468213e-06,-3382.77,-10.5074
72_64,"['71_65', '69_25']",8,1.770249891248404e-06,-3381.11,-10.5655
72_29,"['71_43', '70_46']",9,5.709826948979353e-05,-3527.43,-10.4981
72_21,"['71_38', '71_6']",9,8.039587490333419e-07,-3382.99,-10.5463
72_39,"['70_33', '69_25']",10,8.715251101995882e-07,-3394.03,-10.5493
72_67,"['71_72', '71_84']",11,1.0000038011719405,-3428.13,-11.6736
72_20,"['71_65', '71_43']",11,2.490479612612808e-06,-3447.79,-10.9041
72_4,"['71_60', '71_43']",12,3.4684484090441167e-06,-3463.21,-10.9179
72_23,"['71_84', '71_86']",13,inf,-999999.0,-999999.0
72_62,"['71_6', '71_60']",13,1.9997720101800947,-999999.0,-999999.0
72_28,"['71_72', '71_39']",13,0.0,-999999.0,-999999.0
72_46,"['71_43', '71_34']",13,0.0,-999999.0,-999999.0
