cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
12_86,"['11_19', '11_63']",1,inf,-3822.39,-15.0196
12_26,"['10_61', '11_49']",1,inf,-4314.78,-13.0326
9_11,"['8_76', '8_16']",1,3.0381501664722702e-05,-3852.54,-14.775
12_84,"['11_56', '11_67']",1,1.663242903254861e-05,-3883.28,-14.4148
12_11,"['9_23', '11_40']",1,1.0300178552146023e-05,-3884.69,-13.9372
12_87,"['11_55', '11_4']",1,2.289112552167914e-06,-3898.78,-13.8688
12_51,"['11_46', '11_9']",1,1.90584222579086e-06,-3955.65,-13.0436
12_33,"['11_9', '10_74']",2,2.6021929704912113e-05,-3867.33,-14.8679
11_56,"['10_1', '10_10']",2,2.1307767336108426e-05,-3927.07,-14.0438
12_75,"['11_40', '10_74']",2,2.021154557751207e-05,-3956.3,-13.9367
11_9,"['10_80', '10_55']",2,1.1347517226989344e-05,-3894.09,-14.2833
12_17,"['10_61', '11_30']",2,7.389071686107201e-06,-3978.14,-13.8333
12_83,"['11_2', '11_30']",2,6.644251975729562e-06,-4214.7,-13.2018
12_44,"['10_61', '11_81']",2,6.339027055054712e-06,-4038.83,-13.328
12_7,"['11_63', '9_11']",2,5.2013575214508556e-06,-3852.64,-15.2258
12_32,"['11_40', '11_4']",2,3.442188067688626e-06,-3916.56,-14.1085
11_40,"['10_46', '10_74']",2,2.8678621011863275e-06,-3896.97,-14.1147
12_23,"['11_57', '11_40']",2,2.616126094626249e-06,-4003.71,-13.6656
10_74,"['9_23', '9_33']",2,2.1484605022008386e-06,-3917.94,-14.0845
11_63,"['10_75', '10_74']",2,1.4334119234183268e-06,-3883.83,-14.6543
12_74,"['11_67', '10_74']",3,1.000012316147064,-3857.4,-15.8472
12_40,"['11_40', '11_57']",3,1.737656041723432e-05,-4086.61,-13.3692
12_82,"['11_87', '11_46']",3,1.7066170628490858e-05,-4174.39,-13.3484
12_4,"['11_40', '11_81']",3,1.4950057621091146e-05,-3985.38,-13.9801
12_48,"['11_30', '10_61']",3,1.2257924541652629e-05,-4143.95,-13.349
12_38,"['11_9', '11_56']",3,1.1227271381611486e-05,-3914.53,-14.1499
12_72,"['10_61', '10_74']",3,1.1091537002856309e-05,-4052.45,-13.5107
12_20,"['11_2', '10_61']",3,8.407865802380142e-06,-4240.93,-13.2934
12_12,"['11_56', '11_17']",3,5.56190992683223e-06,-4019.53,-13.9028
12_56,"['11_63', '10_61']",3,5.050776045976415e-06,-4025.11,-13.7105
12_66,"['11_30', '11_19']",3,3.0381556897453615e-06,-3895.95,-14.4348
12_80,"['11_30', '10_74']",3,2.5136952185772457e-06,-4043.48,-13.6642
12_58,"['11_55', '11_55']",3,1.598449596240575e-06,-4046.43,-13.6362
12_36,"['11_40', '11_9']",3,1.5101189180540095e-06,-3984.65,-14.1446
12_60,"['11_63', '10_74']",4,2.0942462057419334e-05,-3947.85,-14.1658
12_2,"['11_56', '10_61']",4,1.93276063127221e-05,-4153.5,-13.4396
12_35,"['9_11', '11_56']",4,9.821936331743859e-06,-3905.39,-14.6535
12_18,"['11_81', '11_57']",4,9.547208803655278e-06,-4118.5,-13.4642
10_17,"['9_65', '9_78']",4,8.211065923631373e-06,-4321.96,-13.4247
11_30,"['10_51', '10_61']",4,7.0668434914612215e-06,-4026.96,-13.7436
12_65,"['11_4', '9_11']",4,6.192704364191749e-06,-3904.75,-14.8898
12_78,"['9_11', '11_56']",4,6.1227150660269976e-06,-3899.24,-14.9077
12_50,"['11_30', '11_56']",4,5.037314096850077e-06,-4005.43,-14.0018
12_19,"['11_36', '10_61']",4,4.7058857731019075e-06,-4102.94,-13.6615
12_15,"['9_23', '11_30']",4,4.278197221217937e-06,-4002.87,-14.0288
12_9,"['11_56', '11_67']",4,3.4555500154121388e-06,-3919.71,-14.2028
12_16,"['9_23', '11_63']",4,2.279474177137098e-06,-3947.93,-14.159
12_8,"['11_30', '11_36']",4,1.8825007756046065e-06,-4026.24,-13.871
12_22,"['11_55', '11_27']",4,1.8305941289827426e-06,-3918.66,-14.3657
11_2,"['10_17', '10_17']",4,9.738464446585703e-07,-4322.9,-13.3595
12_64,"['11_2', '11_2']",5,0.9994976245111574,-4322.91,-13.3797
12_68,"['10_61', '10_61']",5,2.9994804886957124e-05,-4244.74,-13.4485
12_31,"['10_61', '11_40']",5,1.559416696463239e-05,-4058.77,-13.7548
12_42,"['9_11', '11_40']",5,6.988536474373062e-06,-3922.06,-14.8886
12_76,"['11_2', '11_9']",5,5.777368944772216e-06,-3983.09,-14.1607
12_34,"['11_36', '11_36']",5,5.402272329787082e-06,-4047.87,-13.9906
12_37,"['11_36', '9_11']",5,5.103829749576597e-06,-3926.65,-14.6499
12_54,"['11_86', '11_4']",5,5.032246347279075e-06,-4128.5,-13.6139
12_39,"['11_30', '10_61']",5,4.661732194394529e-06,-4015.77,-14.0956
12_13,"['10_74', '11_2']",5,4.5196183636942245e-06,-3953.9,-14.2499
10_61,"['9_55', '9_78']",5,3.679709155437005e-06,-4241.08,-13.4598
12_52,"['9_11', '11_4']",6,2.2016724630516243e-05,-3975.75,-14.7484
12_85,"['11_86', '11_81']",6,1.4337554639306896e-05,-4076.32,-13.9375
12_63,"['11_40', '11_36']",6,9.549885320772934e-06,-4008.69,-14.312
12_89,"['11_2', '10_74']",6,9.24737212211858e-06,-4140.63,-13.619
12_27,"['11_64', '11_87']",6,8.78526836796041e-06,-4110.78,-13.8959
12_73,"['10_17', '11_40']",6,6.173712898794431e-06,-4112.88,-13.7859
12_77,"['11_19', '11_56']",6,6.113414935522442e-06,-3950.11,-15.0367
12_24,"['11_57', '9_23']",6,3.6791473873337476e-06,-4244.58,-13.6141
12_0,"['11_9', '11_67']",6,1.7749168681268497e-06,-3954.57,-14.7644
12_57,"['11_2', '11_30']",6,1.7100894026166769e-06,-3983.89,-14.5619
12_49,"['11_2', '10_74']",6,1.492627473705431e-06,-4047.09,-14.2252
12_70,"['11_86', '9_11']",7,1.8178536466635073e-05,-3999.49,-15.4628
12_29,"['11_20', '11_86']",7,1.2500769224546179e-05,-4180.16,-13.7273
12_47,"['11_20', '11_2']",7,1.0346393920006312e-05,-4082.21,-14.1667
12_41,"['11_2', '11_81']",7,7.910790996165137e-06,-4104.16,-14.0552
12_21,"['11_63', '11_9']",7,7.178174492401659e-06,-4014.91,-14.782
12_10,"['11_2', '9_11']",7,5.608716501886827e-06,-4021.27,-14.3186
12_59,"['11_4', '11_2']",7,7.036719395795224e-07,-4140.63,-13.7618
12_3,"['11_85', '11_2']",8,2.234659709044806e-05,-4209.42,-13.7472
12_88,"['11_49', '11_19']",8,1.6428776098514874e-05,-4099.5,-14.1827
12_1,"['11_46', '11_40']",8,1.1952458342441214e-05,-4033.26,-14.3421
