cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
27_77,"['25_71', '26_36']",1,inf,-3574.38,-12.5782
27_21,"['26_63', '26_45']",1,inf,-3772.59,-11.7469
27_60,"['26_50', '25_71']",1,1.225360476933247e-05,-3576.2,-12.5069
26_63,"['25_27', '25_37']",1,1.161982965322954e-05,-3768.22,-11.8205
27_3,"['26_48', '26_65']",1,1.0655435239440628e-05,-3695.52,-11.9412
26_76,"['25_55', '25_45']",1,8.269395333384466e-06,-3628.36,-12.2125
27_85,"['26_36', '26_63']",1,5.65129436929238e-06,-3693.39,-11.9922
27_71,"['26_44', '26_63']",1,5.503391925674643e-06,-3742.74,-11.9089
27_5,"['26_76', '26_36']",1,4.678085318149848e-06,-3646.01,-12.1204
27_50,"['26_45', '26_44']",1,4.449260055524865e-06,-3654.74,-12.0853
27_87,"['26_76', '26_13']",1,3.4028282835283805e-06,-3607.5,-12.3239
26_65,"['25_27', '25_64']",1,3.1687029533444212e-06,-3608.77,-12.2763
27_6,"['26_7', '26_65']",1,1.4710388593817173e-06,-3638.09,-12.1429
27_51,"['26_65', '26_48']",1,8.718502174744169e-07,-3634.29,-12.1977
27_26,"['26_76', '26_45']",1,8.552069886619641e-07,-3746.0,-11.8756
25_71,"['24_21', '24_40']",2,1.0000179940483167,-3586.56,-12.9188
27_46,"['23_15', '24_75']",2,1.0619056004889334e-05,-3595.28,-12.8713
27_65,"['26_13', '26_48']",2,1.0461481929656379e-05,-3705.57,-11.9667
24_40,"['23_21', '23_15']",2,1.0402338159093771e-05,-3605.39,-12.5273
26_36,"['23_15', '25_29']",2,9.903908343206805e-06,-3670.16,-12.1576
23_15,"['22_4', '22_79']",2,8.341110772528315e-06,-3597.15,-12.768
27_49,"['26_70', '26_36']",2,5.102156644539384e-06,-3612.63,-12.4855
27_42,"['26_65', '26_48']",2,4.448960051700747e-06,-3647.87,-12.274
27_19,"['26_65', '26_45']",2,4.3986163933127425e-06,-3620.81,-12.3079
27_2,"['26_1', '26_76']",2,3.5375517883266763e-06,-3810.18,-11.8355
27_54,"['26_76', '26_7']",2,2.299145502598287e-06,-3660.23,-12.2181
27_24,"['26_65', '26_44']",2,2.2517303732080532e-06,-3653.09,-12.2386
27_30,"['26_62', '26_82']",2,1.9392537651279237e-06,-3718.77,-11.958
24_75,"['23_15', '23_15']",2,1.8965102036171402e-06,-3597.11,-12.8701
27_82,"['26_48', '26_45']",2,1.834494888119796e-06,-3786.44,-11.9118
26_48,"['25_27', '25_45']",2,9.627374093301224e-07,-3746.06,-11.9269
27_27,"['26_44', '25_37']",3,2.5836760561190048e-05,-3813.54,-11.8778
27_17,"['25_37', '26_76']",3,2.294879079463266e-05,-3802.98,-11.9443
27_81,"['26_65', '26_63']",3,8.462977130101176e-06,-3733.76,-11.9979
27_80,"['26_76', '24_75']",3,7.592291173301983e-06,-3621.28,-12.3988
27_44,"['26_62', '24_40']",3,7.050210521841915e-06,-3713.22,-12.015
27_22,"['26_13', '26_13']",3,5.737253006655735e-06,-3710.97,-12.1206
27_48,"['24_75', '26_36']",3,5.172379327152605e-06,-3661.36,-12.3098
26_13,"['25_77', '25_87']",3,4.192627175942493e-06,-3707.52,-12.1372
27_16,"['26_70', '26_45']",3,4.054960616966046e-06,-3615.71,-12.522
27_62,"['26_49', '23_15']",3,3.899250811331713e-06,-3610.65,-12.59
27_78,"['26_13', '25_4']",3,2.139342907290505e-06,-3694.97,-12.3069
27_28,"['26_59', '26_48']",3,1.562026052512129e-06,-3636.68,-12.3357
27_36,"['25_71', '26_47']",3,1.246749408740225e-06,-3705.91,-12.2756
27_41,"['24_40', '26_19']",3,1.1821625521322602e-06,-3634.86,-12.3924
27_14,"['26_65', '26_13']",3,6.160888573326578e-07,-3636.99,-12.3118
27_63,"['26_62', '26_47']",4,1.3442146173604148e-05,-3680.52,-12.3164
27_67,"['26_63', '23_15']",4,9.72356246937257e-06,-3844.21,-11.888
27_47,"['26_13', '26_45']",4,5.6060150212926875e-06,-3717.94,-12.1796
27_39,"['26_76', '26_70']",4,4.215591714503677e-06,-3616.9,-12.5372
27_37,"['26_63', '26_36']",4,3.445400334521498e-06,-3643.22,-12.3643
27_59,"['26_62', '26_7']",4,2.560806937948172e-06,-3745.04,-12.0531
27_84,"['26_45', '26_13']",4,2.0976636051797805e-06,-3845.58,-11.88
27_79,"['24_75', '24_40']",4,1.8401307141245977e-06,-3635.45,-12.4829
27_52,"['26_76', '26_70']",4,1.6731565190701672e-06,-3651.16,-12.3296
27_86,"['26_36', '26_13']",4,1.663420640801497e-06,-3654.3,-12.3178
27_89,"['26_44', '26_75']",4,1.6389773125624135e-06,-3706.81,-12.2914
27_88,"['26_75', '26_47']",4,1.3069289466716028e-06,-3719.85,-12.151
27_29,"['24_75', '26_30']",4,1.2777710333413974e-06,-3616.66,-12.7892
27_32,"['26_70', '26_65']",4,1.1103471117141596e-06,-3637.29,-12.3973
27_1,"['26_49', '26_36']",4,7.780914806839744e-07,-3720.06,-12.0719
27_55,"['24_40', '26_48']",5,3.078685046319528e-05,-3835.92,-12.0568
27_4,"['26_63', '26_30']",5,1.168683106560992e-05,-3757.17,-12.0599
27_73,"['25_37', '26_50']",5,1.1173765308994135e-05,-3746.93,-12.0853
27_56,"['26_7', '25_71']",5,1.0425274205623212e-05,-3675.98,-12.3793
27_33,"['24_40', '26_48']",5,6.839428505875272e-06,-3726.88,-12.1092
27_72,"['26_63', '25_71']",5,5.51719936417407e-06,-3658.72,-12.413
27_12,"['25_71', '24_75']",5,3.443164551856252e-06,-3629.88,-12.578
27_11,"['26_19', '26_76']",5,3.4190999992737535e-06,-3723.78,-12.1453
27_58,"['23_15', '26_76']",5,2.903734213339725e-06,-3722.73,-12.2519
27_64,"['26_63', '26_70']",5,1.9449253457548903e-06,-3652.09,-12.42
27_40,"['24_75', '26_59']",5,1.8276875388498082e-06,-3638.75,-12.4332
