cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy
88_32,"['87_61', '86_79']",1,inf,-3246.89,-10.1583
89_64,"['88_40', '86_23']",1,inf,-3382.59,-9.42137
88_43,"['87_51', '87_61']",1,1.3163921259371177e-05,-3257.05,-10.0288
90_25,"['89_19', '89_55']",1,1.0203631236659631e-05,-3348.55,-9.49188
90_0,"['89_19', '89_37']",1,7.913446849494705e-06,-3270.1,-9.90389
90_59,"['88_69', '89_74']",1,5.349937688738717e-06,-3292.87,-9.86023
90_13,"['89_66', '89_52']",1,5.1798437530953706e-06,-3262.57,-9.91838
90_75,"['89_84', '88_69']",1,3.963198492226428e-06,-3336.17,-9.61032
90_32,"['89_52', '89_19']",1,3.249102477526441e-06,-3368.43,-9.43806
90_49,"['89_74', '89_84']",1,2.8075212279761214e-06,-3323.72,-9.67991
90_33,"['89_55', '89_74']",1,2.7206980015543465e-06,-3294.84,-9.70495
89_28,"['88_83', '86_23']",1,2.6769376247979205e-06,-3324.93,-9.6178
90_77,"['88_56', '89_38']",1,1.9737342037917953e-06,-3318.34,-9.69276
89_31,"['88_40', '88_51']",1,1.951106527445624e-06,-3367.68,-9.45285
90_29,"['89_66', '89_52']",1,1.7177295314141775e-06,-3311.94,-9.69805
90_79,"['89_4', '89_19']",1,1.578115834129111e-06,-3330.36,-9.61611
90_64,"['88_32', '89_35']",1,1.2895784218238586e-06,-3337.64,-9.56553
90_69,"['89_64', '89_30']",2,3.639102237099326e-05,-3388.34,-9.42996
90_46,"['89_74', '88_43']",2,1.521121599190451e-05,-3281.31,-9.90733
89_74,"['88_87', '87_61']",2,1.1259527619629756e-05,-3273.01,-9.94072
90_18,"['88_69', '89_74']",2,1.006847254615943e-05,-3339.81,-9.6148
90_89,"['89_38', '88_43']",2,7.600786784905998e-06,-3265.13,-9.95931
90_71,"['89_31', '88_32']",2,5.643887875491011e-06,-3259.97,-10.0739
90_70,"['89_28', '89_31']",2,4.112259807789597e-06,-3371.16,-9.46291
89_38,"['88_43', '88_32']",2,2.553034091234283e-06,-3301.78,-9.84138
89_19,"['88_40', '88_87']",2,2.4509707059891742e-06,-3362.38,-9.4935
90_81,"['89_38', '89_38']",2,2.144190623391283e-06,-3297.61,-9.85962
90_1,"['89_5', '89_30']",2,1.8989760634614206e-06,-3327.41,-9.68067
90_63,"['89_31', '89_28']",2,1.8933260045800656e-06,-3329.63,-9.63005
90_66,"['89_74', '89_31']",2,1.6840117394933524e-06,-3326.38,-9.70995
90_45,"['89_30', '89_66']",2,1.3644765636136968e-06,-3351.48,-9.54055
90_56,"['89_19', '88_32']",2,1.2820183430374807e-06,-3308.52,-9.71352
90_8,"['88_69', '88_43']",2,1.2704557423612309e-06,-3350.73,-9.60444
90_21,"['89_66', '89_55']",2,7.601839355340441e-07,-3351.21,-9.57965
90_55,"['89_89', '88_43']",2,6.941609258790238e-07,-3306.56,-9.7675
90_76,"['89_23', '89_74']",2,3.562180383439035e-07,-3306.39,-9.80999
90_38,"['89_19', '89_89']",3,0.9998246184538062,-3452.64,-9.43424
90_37,"['89_30', '89_35']",3,1.2376321592164955e-05,-3288.16,-14.612
90_22,"['89_31', '88_43']",3,5.00491480670746e-06,-3332.27,-9.64033
90_39,"['89_39', '89_89']",3,4.114987356035822e-06,-3289.51,-10.0013
90_5,"['89_35', '89_19']",3,3.898980461737981e-06,-3354.51,-9.55083
90_61,"['89_64', '89_84']",3,3.575150201454337e-06,-3322.14,-9.72101
89_39,"['87_61', '88_32']",3,2.7964961527230606e-06,-3295.57,-9.92868
90_19,"['88_40', '89_55']",3,2.1166779357799277e-06,-3315.27,-9.75142
90_35,"['89_78', '89_23']",3,1.97207418649214e-06,-3364.69,-9.5262
90_30,"['89_55', '89_84']",3,1.5796358499702142e-06,-3358.99,-9.54916
